audit_case_key	corpus_snapshot_key	normalization_pipeline_key	normalized_expression_identity_sha256	representative_expression_identity_sha256	representative_observation_expression_identity_sha256	occurrence_count	document_count	primary_stratum_code	stratum_codes_json	audit_split_code	selection_ordinal	split_ordinal	selection_sha256	tuning_eligible
audit_case.round2b.sha256_1351152fef109f458faf6b029dccb898b6db7a94d58aea19571deff2cb88e127	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	b593bcb5d056a237cd70c8f3c7c192772795138f7a5a2a15e6942bcda4a9f835	6ea58423d16e39060e11000442b53a88e6248d7c5220cd275dff78a5174cee7a	ad1648157a5251020f5a4c117f951b07526e17c091aefbdf668ba9542e1e0834	1	1	unresolved	"[""unresolved""]"	development	136	35	1351152fef109f458faf6b029dccb898b6db7a94d58aea19571deff2cb88e127	true
audit_case.round2b.sha256_1354b7808b2a341ab30237e898e41eb2bb2286c2111361a0d770d60c05d06255	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	73d28b203f3589902c40817fcf1924c0eb334fd8a9786d87a751cb3b4d556136	8b96e98904f37a0b3c134c3dc0311621e3bb5bed247ec533cbbdeb2902e2f068	9842b1e5caa502f48a5fa2a7a5dc8ae6731d760ecb1cc9b7b81f68973b473159	1	1	hard_negative	"[""hard_negative""]"	held_out	137	102	1354b7808b2a341ab30237e898e41eb2bb2286c2111361a0d770d60c05d06255	false
audit_case.round2b.sha256_135b1178b5aa1e088a91954a6e1dee593d694883efd02a411ba73f5675639fc3	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	70cfeaa34f7d7b44b9bc6667c17cd7fea0bb7e093e168fff303ebff8e6dc8ad0	bdf4552fa5f02e9b907cd5a265e11af59e7705ff9d529296a742e04d6f19a795	bf9257971288c944d93a325037bb03ed9fa045a993a36b8ee708f99a8df548e0	1	1	hard_negative	"[""hard_negative""]"	held_out	138	103	135b1178b5aa1e088a91954a6e1dee593d694883efd02a411ba73f5675639fc3	false
audit_case.round2b.sha256_136e11f20a07db0c78ced77bc20b5449c0d8b1018ad418adaad53ac2a7770757	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	20e08a4becfe727164f6a7de8971df3dd0d05c8f02564bb928aa2258dffb9e1f	547dbc3ac2b9d633b07936e051d99ec5e8d108a697fadd92e85e181cf086f8e2	c02e66790534164cdc5af0b19a14217219be7a9e4e387f23946ffd6b19983e66	1	1	unresolved	"[""unresolved""]"	development	139	36	136e11f20a07db0c78ced77bc20b5449c0d8b1018ad418adaad53ac2a7770757	true
audit_case.round2b.sha256_13927f218d1658e48bdaa8987ab3157dc48aefeabd9fae6547f8cc0f3dbe7695	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	4ac82f1e3f9894875fe3492b186fa83e49ff1fd5d73e9b8eac439967dab70a84	4987f07258bcb26e667bb0c6c39523046811a5c2b18a914f66b0bc9ad9404b0a	f24fe7e1169a45a14af5836f9d4d55db77fd5f78480475287943c15180cf3a22	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	140	104	13927f218d1658e48bdaa8987ab3157dc48aefeabd9fae6547f8cc0f3dbe7695	false
audit_case.round2b.sha256_13a5507c2828c279b8bcf18ea8a2e4de906868a7689400bd24530ca445482771	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	d86e043420c933b7221e8c104d4e5271d0b344e5620be2da7d5cd90852d437e8	46ba5a9b62cded7be10c3fa1ae7396f4893361303162dc2eca83731862ea694e	1e8167696ee85fb105f7ffc08bead6c1c960374067c80da9e954c480c6cba6be	2	2	qualifier_polysemy	"[""orthographic_difficulty"",""graph_reference"",""qualifier_polysemy""]"	development	141	37	13a5507c2828c279b8bcf18ea8a2e4de906868a7689400bd24530ca445482771	true
audit_case.round2b.sha256_13ce6bc6f6449c33a85cb5a5bdb23a7c428b6ea61b02a8432dfb022bab6f1104	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	99dc55a2e2c94d16b54cd97952040af76a995d96c06523424d9899c2c2ba2990	e464b5b1be2ccf8a1ed9775c6935c6fd1a6a2c125df68f93333b8119964cb0d0	06785c03196629de983dc6ba370f46a3b33cbffbd9ff9ce71dfbe7c65feeec48	5	5	unresolved	"[""unresolved""]"	development	142	38	13ce6bc6f6449c33a85cb5a5bdb23a7c428b6ea61b02a8432dfb022bab6f1104	true
audit_case.round2b.sha256_13f9e26bf5f53991f1847dfd42c1e84efd3fca17289fdb377b45a1b2a940953e	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	74db6340119ab2edcd8aac1b6b60f59b349bc8bd1401c6548d6f48e071930277	c5f865584feaba52c454766a321e057270b93d6ef25ee6b1fd57f2e420d4bc02	22f04b096863ac12d6fbc4ab2370ae3266f64640dfe93c5e9509f1f0935b00ef	1	1	hard_negative	"[""hard_negative""]"	held_out	143	105	13f9e26bf5f53991f1847dfd42c1e84efd3fca17289fdb377b45a1b2a940953e	false
audit_case.round2b.sha256_140e2420c35949d11fd49d01e4d334c4d3a1eed7d2f22a83c4ae45b2de031459	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	ece69996eab66c86dd020fd80f24b8fad3d681cbf10b2b879aa2f15a8dff0c59	29c4c868e52f99caac135ae80f596bf784f69db68f5f00032838bcd4008d0657	ac870be1f5956ab897b82863c8fac903c1cb5d72c84dc90c11ad52ea52d42939	1	1	hard_negative	"[""hard_negative""]"	held_out	144	106	140e2420c35949d11fd49d01e4d334c4d3a1eed7d2f22a83c4ae45b2de031459	false
audit_case.round2b.sha256_142b809b7bff1f1b718169dfe4bc64bf61415493f428ad94b600784d58ca2a21	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	66a49e8b789a865fc4e0fbe2d1a6378a7e4c0977474fe936651aa35d66ff9446	0842c3e42d4c98036a094bf5062d77bc49f3e9f3eb06da6b8e0a2e4107562243	9c1201d485a2156b7d21e7ef7921224461456827453db118f2f10eb2cdb5372c	1	1	hard_negative	"[""hard_negative""]"	held_out	145	107	142b809b7bff1f1b718169dfe4bc64bf61415493f428ad94b600784d58ca2a21	false
audit_case.round2b.sha256_142ef1d953372d4ee9e0bd8cea2b6f1f156b581d56220dbc525a8785e5e1675a	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	49bde11175f53066760f215a5548140218b477758316140f6ce18cfa6a2db38f	3155d316873d8ef246edfdbae4a55b6ef5103ebebf281c766d046db7f7b329b2	c26b4ccd368496b01e614b79b4e476c5bd2be05423b3b993b58e30db9c95f71b	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	146	108	142ef1d953372d4ee9e0bd8cea2b6f1f156b581d56220dbc525a8785e5e1675a	false
audit_case.round2b.sha256_1435730e8e9058f6a5d89d794381f24fdfba114171d721e14bf55285dd1c29b2	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	9ec68e3ef58749a00cc1a6dbc7f87f5126e9b9605546240c848da2718c125b81	a1c01282f465fd965b8341ba2535a03a6faa70db7e344290e3cc1db724e91194	07b60cbc95e72cae0f78ef4b1bcca71ed3a2e95acc52a937b1a688ffe08ed086	2	2	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	147	109	1435730e8e9058f6a5d89d794381f24fdfba114171d721e14bf55285dd1c29b2	false
audit_case.round2b.sha256_146fddaa3a2b072b04638fe7a909440bb0c28c4658b8c2571563c7d69d430527	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	e03cfc00327fe526293dbdcfc466aa46e915820e22c94586f019ce3d0b8e6e21	2ae155d18fe9736b345a64f9eb36bfa00a8ebc9b2941349dd7522483569a9e06	d18612e32327d2a499fdfed33763d4b222c486ca2ecc86c4b5d23351053365d8	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	148	110	146fddaa3a2b072b04638fe7a909440bb0c28c4658b8c2571563c7d69d430527	false
audit_case.round2b.sha256_14744ddb9acda62cc42d8925cc166d5bef76f475cdfa24b061d6ef4949ad16f7	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	66a5d54f9fa7de26044561b7248d9dff0f3e57e62372a621b583cc04bcd6d917	78e764b2cc6d2570c17d919538e7ca5ba52d7ca9f2aa5bfffd0d2d83b8635319	2c3302ebf41b9495b50ad63128f5163aaecca44fb2b7d56bc4135163d9860d85	1	1	hard_negative	"[""hard_negative""]"	held_out	149	111	14744ddb9acda62cc42d8925cc166d5bef76f475cdfa24b061d6ef4949ad16f7	false
audit_case.round2b.sha256_14780a42a1a6400e470601a56ee238b5e8e1d8a52c930288e63ea063ac03c116	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	c5f791bd5c27b1cc25947d8ce0036a9ccca4028b31d452977cdda07ab5523687	a7f1555d857dfa671abdb7e2965d4f29c58324194184f48a54b0a78db1eb1a4b	645d930e21d6be447aaa7d0bdcb2dd02b21b24cfb2ca97922d475ba594c79e17	1	1	hard_negative	"[""hard_negative""]"	development	150	39	14780a42a1a6400e470601a56ee238b5e8e1d8a52c930288e63ea063ac03c116	true
audit_case.round2b.sha256_148a80b0dc2f7284288ded3af3dafe0a964aa69892be400c0b165dc5ab1350d4	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	62d9af1f64dfe9b6088b3dd9c0ea91d5f1d007ac6f6e9d1fe2471e1770926d00	ac7ff10505611c9c652916b58a802919e4c920852691730d650f2dd0b4abd208	d86bc8b23fd9abcf7180a9e677a5d44fa34be58a59f12665e2f88e4df2c68bbc	1	1	qualifier_polysemy	"[""orthographic_difficulty"",""graph_reference"",""qualifier_polysemy""]"	held_out	151	112	148a80b0dc2f7284288ded3af3dafe0a964aa69892be400c0b165dc5ab1350d4	false
audit_case.round2b.sha256_15115364fd96b1719651d2c7d25895440980e29402e9cb773eb4e73fbe9b15f4	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	1d30cab2c6336250790a271d858ef616ddc8593976ccdceae7419cd728efa031	a95e430c76df7098c58749f513164ea4a76e9bac0e822661e4f904406ff3a8d6	6363294eb55501a08a3454e47d35661c72a1e804f71f4ed4988ff81e579888a8	7	7	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	152	113	15115364fd96b1719651d2c7d25895440980e29402e9cb773eb4e73fbe9b15f4	false
audit_case.round2b.sha256_1516ed120890c4f2a7c704762e964487acfabf89b73ace1628a1095c56f1f2b0	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	a6a5c9e071fa5ae6d69aba6d6ad67a8a1a6dd75e9560dcb7a2ab0e564d320d08	41c41ee3c212d581a015bf9682372ed19b55079c49cc0cd891a02fb9749c3c59	0c7fd58697728f5da7e90b9a8e5584f937f1099747d0dfea08fe1e1c3864b3c3	1	1	unresolved	"[""unresolved""]"	held_out	153	114	1516ed120890c4f2a7c704762e964487acfabf89b73ace1628a1095c56f1f2b0	false
audit_case.round2b.sha256_152b5eb30436b79dba683055f575886ad22ba6eab8944f92fe209f70588047ea	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	e94bfe7d27132330ac99480aa7f58ca9fb77b2edd47f075ac1e0414006e9042f	10da5a89ca626e38fbfe92ad4bf979c470f1ed96938f32c9dbea959c38aeb79e	57a0947c1e44dad7effa0eee82d84d94b15c43fa6aa5c43de90d76120bfe8872	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	154	115	152b5eb30436b79dba683055f575886ad22ba6eab8944f92fe209f70588047ea	false
audit_case.round2b.sha256_15305dbef7aeea8c80339d75d319e7488bebfc318f6a85d8c7a576683147efbe	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	ed655e68c124e90709c15bb3d21bd0acdcd4f48b1cbbb13e0be54e47e7dd9f81	b92ee4151fe0b109cbd412e4cea542f39aa51ed3451c5f74894a91d6f0db153a	9a8cdcf94eba6dab2248c70032c814d7fa26497337510efe3b9606fd1e425e6e	2	2	hard_negative	"[""hard_negative""]"	development	155	40	15305dbef7aeea8c80339d75d319e7488bebfc318f6a85d8c7a576683147efbe	true
audit_case.round2b.sha256_153c9b9e8cd083888fff957856bac0e5b7ae360c5addd3bd75ba3e966d730b2e	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	469eac859c9002aac9b7078df358457a2c105559b912208d47262872713cae2e	7e3c4448acc4c2ab4b10d2bcb3074ebc1394cc24e32780ffbcff94ef2d95282c	07c842a1dfebc6ecbf55c7947167343b4daab645bd80a99eb905b25d77a5a473	19	19	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	156	116	153c9b9e8cd083888fff957856bac0e5b7ae360c5addd3bd75ba3e966d730b2e	false
audit_case.round2b.sha256_155b85e7570f77dd85e6434b596dae5e14968de4d5392aab9ec53e7d49808136	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	c0b37d6c669b17cf77d93473a2eca90c98927ce0f6a385a4f0d3c86ec0faa475	14e832357fe1cf06b3b610748b019a95c38f43104e3cd803670025c99f053967	7801620f89244864b1d1e5f038e6666bee8bae83a7dbc6f0a56310f3619dd7ad	1	1	qualifier_polysemy	"[""orthographic_difficulty"",""graph_reference"",""qualifier_polysemy""]"	development	157	41	155b85e7570f77dd85e6434b596dae5e14968de4d5392aab9ec53e7d49808136	true
audit_case.round2b.sha256_1598164eff5094ebc95e6699b54a53a495a5e670bae2f4326150924ed1714278	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	57a90a7b93ae8abc945d50817e66603978cb6ce31f68aa5a533fb9d61e61c413	8dd03dd90f8a343e8c10334f2677fcde76e704d944e6806d4c3cd0c9378aeff2	04f5b685b9c8f28ed90928b52451c7fcfffe9e396b94cc39a357dfcc4c58f1f5	19	19	hard_negative	"[""hard_negative""]"	held_out	158	117	1598164eff5094ebc95e6699b54a53a495a5e670bae2f4326150924ed1714278	false
audit_case.round2b.sha256_15a9d31fe30788cd8cf7436b7937bae702568f0adda40bc04a16da44b8a7dd96	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	7afc6e20b845fbbb6c31e02f6f2625607a5f590d321cb7bb199d5e1d2efdef66	89c5f503efcd2c878c9267c4902bfd1bee3f571ba0bd8dcfef297d369353e150	cbe334eba9badfaf9804f1177c084a252b1b8df3a9eeead7de4288c2c320579d	1	1	hard_negative	"[""hard_negative""]"	development	159	42	15a9d31fe30788cd8cf7436b7937bae702568f0adda40bc04a16da44b8a7dd96	true
audit_case.round2b.sha256_164100e7cca52365f9858f46b7014fe3ed812e4c1335618eee58d33dade0aecf	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	31644fa45e4a8614bf49828c2e81a8bb2a437a97ce05a1e571d5c68a3c21ced8	7f3c5dd1d19da04ed0f84b663260a385c1101c1abea5f8a9a7efc0ee04de7b13	e968cd8c6e25595ade57b3083a1e0a77fcd0b74ef24a76f788fa6cd00ffa0f6e	1	1	unresolved	"[""unresolved""]"	held_out	160	118	164100e7cca52365f9858f46b7014fe3ed812e4c1335618eee58d33dade0aecf	false
audit_case.round2b.sha256_164477fdaf983e400cb7071222767fb10dbc5fb68285805d430649dca2059e84	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	a31da7d942b142ed47fa9f07262fccbc0d455febf1e9c67cab465cd91860b591	69ba84e820ba359e7042c1a61a0ad0f7e833b97dee6b6c96c0e1d83f1a5b2ee7	57ea45844965b782e3d75a840a2e61e9bb288e43314054a1c2253bfcd911b30f	1	1	unresolved	"[""unresolved""]"	held_out	161	119	164477fdaf983e400cb7071222767fb10dbc5fb68285805d430649dca2059e84	false
audit_case.round2b.sha256_16461d6b8d8d2fa10759ba126dfa16b582b13df8f873478402b08cecefbdaf33	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	55a857931927803b56d881b32ccaf97a5772ed891ce1bf23001ecdbabb29b880	e988d2d8c4a8b212db951c58ca6af73b0f1850eee5654db2bee457693484dd5a	67a562304584dd153064b0c64d449c58bcd91e9ec41ff3e786a30c03d53f3b8b	1	1	hard_negative	"[""hard_negative""]"	held_out	162	120	16461d6b8d8d2fa10759ba126dfa16b582b13df8f873478402b08cecefbdaf33	false
audit_case.round2b.sha256_16d39d6eb11a951382a7c725a1d0a27808cefa7939f9096e3a1f53ee05078616	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	12b4adab9bca9c34d3db438ad5ad65d146c94461460950d2bfcc780974681049	7718f28d8e59c2b94d767e8c86b9e32d7f5a7be7ca02b510920fe9385b9dc93c	874761f2fc7f0a6b9aecd79d0f72e8ea78851aa24b6f5ec9626b9cd2acc6a406	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	development	163	43	16d39d6eb11a951382a7c725a1d0a27808cefa7939f9096e3a1f53ee05078616	true
audit_case.round2b.sha256_1724413036fed32af2962d1168be3b632ee66ff2d3d401783652fbae741241ff	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	5ed5d7feb305ec331eed8a8f1f3d0baa60e6eae2db7e6598035caff99955242a	41f8bdd001ba22e9c0596877130890e13766a8530fa5fc33a50ad2a1d1ffcd05	bad01cfb6babcc794112b6bff4260d5a9cf1be9315cb8c965f4f1056993fba41	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	164	121	1724413036fed32af2962d1168be3b632ee66ff2d3d401783652fbae741241ff	false
audit_case.round2b.sha256_178473cfc809f3ead63927be6a3f679164df32d3345be2244bed6bc3885aa2e0	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	3c59d862947bb6cd58b3b341aef95eebad6ee96ed5d2c008ad969758a4e27fb3	65c922a66a54d37472b7a88a686505eb1d07ffe420eb2b80ad7d62ff5f63e76f	d908d9cf59b07bd747a11a7787f50c26e81fbfaa851ec4f56d12e5d5fd58e4e9	1	1	unresolved	"[""unresolved""]"	development	165	44	178473cfc809f3ead63927be6a3f679164df32d3345be2244bed6bc3885aa2e0	true
audit_case.round2b.sha256_17ce85308d58faefa541e09f1d4d2bf7fb49a138b260a0d353f065932e5ac563	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	2cabadf947e0c49e9443b2a37302c27403bbff994e6519bfb36252d9f3d32d9b	b2eb2436544bcbd0839f9fdd76ff1b6d02ddbcc89aa2519e91b84e335a338ce0	34a3ce9139335b0c3c6edd157ac0fa832b2c7846e9debb62087dc1db604ac6cf	2	2	qualifier_polysemy	"[""orthographic_difficulty"",""graph_reference"",""qualifier_polysemy""]"	held_out	166	122	17ce85308d58faefa541e09f1d4d2bf7fb49a138b260a0d353f065932e5ac563	false
audit_case.round2b.sha256_1804d4b99385d394fa7f7336f64a3b5821705116e55a12377e4cf8f0033acc67	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	53ad10749bb6c7cf40ce58d5a65a92677524489bf40f11575fddf8d774c4b2b3	e0a0e22e3127c0f747479ab4853e7824d22f7bd06abda60df6e41d71a0e96a21	810a953f0a83fab4c55ef463f472495796b3a94a85404731167ab889c51bd799	2	2	hard_negative	"[""hard_negative""]"	development	167	45	1804d4b99385d394fa7f7336f64a3b5821705116e55a12377e4cf8f0033acc67	true
audit_case.round2b.sha256_181898199a094035b2b3100dafd7be70bb4b159dab5433c29d2dd4f96d9589ff	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	75bd301820b969abf42098a2a6812cddb6200cab953b76cbb3e0f663354381c9	88cb3a2864c08470f74be7986a72016b4baee6d190916245b891288598cba0b1	132564e496e110312ac74b37dfff58cf96a5d746591bbeb072c0654a8ad62eef	1	1	unresolved	"[""unresolved""]"	held_out	168	123	181898199a094035b2b3100dafd7be70bb4b159dab5433c29d2dd4f96d9589ff	false
audit_case.round2b.sha256_182c397a386624ae2182c4bb37d35c17b42c4b2e1e0dfdea85d847754dc4906e	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	918dac3e1fc84568872b5467c78a5c4675a54502e64e5b313c0231eb7ac769ca	de9f65ca06e1a09ca3a27cf856144185ddfb801022f52bb25d87dc954212a5bb	3c9bd66ebec4d1e10ecf57f513f16dba769e23b1675af7200da268ccc5c60d6e	1	1	hard_negative	"[""hard_negative""]"	held_out	169	124	182c397a386624ae2182c4bb37d35c17b42c4b2e1e0dfdea85d847754dc4906e	false
audit_case.round2b.sha256_189837dc13fd13af12798ac9b6186a08712e6e7605f7371da332d11a895b6551	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	e8632aa4f27bb5ce3f0f37e60e9442cb1c1d239a0836db3cdac85e2d26dff883	a748ed4ecbb5518cffd06dafd161557d67d26860e59e1e8f9ab02460269d838a	00c2f280a89b8d29432793c049b962748c340014fcb49916b55391f44fedaa23	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	170	125	189837dc13fd13af12798ac9b6186a08712e6e7605f7371da332d11a895b6551	false
audit_case.round2b.sha256_189ea058719546d0d303d8beafcd3543c974a185f92d4000ee1466be2e9627d7	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	eed87e5805d7caa67a940cd140f0a1b0d390ebca907b6acc6eab3a0045e930a9	726f7eddfbc9f871dcda4d9b3c46216642840c5576005dd02e17e277b885d99f	2666fb427718d0749017b7716cd34efa42f3a5fd9e84d43989ec290a571478af	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	development	171	46	189ea058719546d0d303d8beafcd3543c974a185f92d4000ee1466be2e9627d7	true
audit_case.round2b.sha256_190b63377202488c739d364e197e76c721d384015465c9b6d5d036b905c9c5d1	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	ba4a04da0d379984e10b1aebc2778bf0b83de72b5b01f6929f967e8bf8e0c8f0	6310c7ff7e5516c434a5ebde408a8cdd953319ae9092b8e73014ffa56408056c	e2b622ddf8e82e3edba586ec5b191367692b1ecf29b87c4822cef4483849b83c	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	172	126	190b63377202488c739d364e197e76c721d384015465c9b6d5d036b905c9c5d1	false
audit_case.round2b.sha256_19224217b66760c614f036ea88ba909883da847663652d714ac052b818815d55	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	34e63dd6164e693e7a0181b7a277ec193c84ca699f6a8ec193ff50388eba3f60	8ebf158a39a02b68855889750527f3a29fe48372a58d7946f2338ffd5a8befad	18daef12664f04c109b569c9ea4c0f2f17ab2718def68ab4a835c3d075acf940	2	2	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	173	127	19224217b66760c614f036ea88ba909883da847663652d714ac052b818815d55	false
audit_case.round2b.sha256_196694713b8c16f3a222f99d6640b64953e18f01110ee0a97a209aef16528cec	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	1e43e40c3834bce59fca7c6f924b1aa304425234dd4c51b6be1ac6d70f622586	6aa91ee8aa49710830cb1a7215de5b3f0ebdc58943b5c58fab91bce22229af74	fb1e7a1b08f1847429f0ad265fafd106852f960cad86d7036c93630995f544a9	1	1	hard_negative	"[""hard_negative""]"	held_out	174	128	196694713b8c16f3a222f99d6640b64953e18f01110ee0a97a209aef16528cec	false
audit_case.round2b.sha256_19beacf3317c8a53ba4e96a398b34074e3c00b7369aad9f70dd8f36243279f8a	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	fd38405723215b73b5cc6ee0766d6cea55ba1ecc8b6c14f4357c3087bb438273	1db7642008687d18d4e13c0781841826339aa88a3e2a62178ab37e08da3d4848	3e6cf8f5cff61b98dc70f52ff372dc742b2c43617e26d1a688cbaedb3d96df2f	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	175	129	19beacf3317c8a53ba4e96a398b34074e3c00b7369aad9f70dd8f36243279f8a	false
audit_case.round2b.sha256_1a0c390e6a5ebb8c3270143982ba5f6c6b4f1bece16c116b5a33848537dc133b	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	8e1c6a7f4cef478b90ae2903522166e3428f5b90a08b8420ce47cc7e884374cd	b8617904ab09838ca6305ec601fdef0a1d8a2c56baa020a31ad3171bcc2e5d80	6e0101fc48d0d31f2787a1f0776316a9d909276e5d4b6184a45ad223222fdc72	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	development	176	47	1a0c390e6a5ebb8c3270143982ba5f6c6b4f1bece16c116b5a33848537dc133b	true
audit_case.round2b.sha256_1a2ea4208495b0ef3cc40fa5404b515639db57f70fd38e25d02e275e1c4c1b65	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	e7346df6db6c985df7a45ae0e891fc4dd7c497c8245143ce19b596677bf03779	3695e1d35f039ad7774d4e9bc9a2fa54ba495cfa02d7a08e575b5e66e6658851	093f6be2e7418e1e92ee1eb7201677f1672d0e37abd432b965912ca75b2b0e1c	2	2	hard_negative	"[""hard_negative""]"	held_out	177	130	1a2ea4208495b0ef3cc40fa5404b515639db57f70fd38e25d02e275e1c4c1b65	false
audit_case.round2b.sha256_1a5aa4aefe4d474dcf7495c01b970ccb3e60654e71a8520abbb5dc7d7b87c1b1	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	69c662413fc57bc427203841d4de0c0499e20da3fa177e05298817f88f5acabf	9bc39117f4e842bb4e2677f8a3bb7d0d5e209f09aa4df169c1005483d9ef762c	71c145172d71681ab592653e7041c2e6f0574700547592ec9d1beff47bb55bcd	1	1	hard_negative	"[""hard_negative""]"	held_out	178	131	1a5aa4aefe4d474dcf7495c01b970ccb3e60654e71a8520abbb5dc7d7b87c1b1	false
audit_case.round2b.sha256_1aab29f4af4f5bc524248975afcce2c04612270bd3eeb7c5967c4ab9b6326aca	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	88ccba54fef627adf6d0b22645aa04d348eccde11d7f0bf25cd3184835f203cd	5ce3eb3cb970841522fcbea559b7da171c2ec20e537963248a26bec874b2900c	a08a55b4c2566f1f149d1836ea23c32fb1d2112b9492eb76a3a85adef3bee1a6	1	1	orthographic_difficulty	"[""orthographic_difficulty"",""graph_reference""]"	held_out	179	132	1aab29f4af4f5bc524248975afcce2c04612270bd3eeb7c5967c4ab9b6326aca	false
audit_case.round2b.sha256_1aae68050a6f24231e4a4d768527b3f9c3cfb44c8ac58a24bfc3e5bc14a71972	corpus_snapshot.firstbloom_a6cb002_pilot_v1	normalization.en_v1	f95d348e2b6e9b786954e34c1904b0c473d98a3f20f76227ad741b9eeeabb812	bd9967349cd1472fe1d39afac4ece925e49f77a88e02ab6b2d72bb8d97a7bf99	2a15cd7efe4a309b3b3ffe9fe1c1b3b4004f6690b4a147ddcee2a6cb136cb7db	1	1	unresolved	"[""unresolved""]"	held_out	180	133	1aae68050a6f24231e4a4d768527b3f9c3cfb44c8ac58a24bfc3e5bc14a71972	false
