audit_case_key	audit_split_code	expects_unresolved	concept_key	relevance_grade_code	adjudication_rationale_sha256	adjudicated_at
audit_case.round2b.sha256_140e2420c35949d11fd49d01e4d334c4d3a1eed7d2f22a83c4ae45b2de031459	held_out	false	sensory.sour	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_142b809b7bff1f1b718169dfe4bc64bf61415493f428ad94b600784d58ca2a21	held_out	false	category.berry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_142b809b7bff1f1b718169dfe4bc64bf61415493f428ad94b600784d58ca2a21	held_out	false	sensory.orange	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_142ef1d953372d4ee9e0bd8cea2b6f1f156b581d56220dbc525a8785e5e1675a	held_out	false	category.nut_seed	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_142ef1d953372d4ee9e0bd8cea2b6f1f156b581d56220dbc525a8785e5e1675a	held_out	false	sensory.walnut	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1435730e8e9058f6a5d89d794381f24fdfba114171d721e14bf55285dd1c29b2	held_out	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1435730e8e9058f6a5d89d794381f24fdfba114171d721e14bf55285dd1c29b2	held_out	false	category.nut_seed	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1435730e8e9058f6a5d89d794381f24fdfba114171d721e14bf55285dd1c29b2	held_out	false	sensory.dark_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_146fddaa3a2b072b04638fe7a909440bb0c28c4658b8c2571563c7d69d430527	held_out	false	category.berry	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_146fddaa3a2b072b04638fe7a909440bb0c28c4658b8c2571563c7d69d430527	held_out	false	category.citrus	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_146fddaa3a2b072b04638fe7a909440bb0c28c4658b8c2571563c7d69d430527	held_out	false	sensory.blackberry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_14744ddb9acda62cc42d8925cc166d5bef76f475cdfa24b061d6ef4949ad16f7	held_out	false	sensory.cocoa	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_14744ddb9acda62cc42d8925cc166d5bef76f475cdfa24b061d6ef4949ad16f7	held_out	false	sensory.orange	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_14780a42a1a6400e470601a56ee238b5e8e1d8a52c930288e63ea063ac03c116	development	false	category.floral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_14780a42a1a6400e470601a56ee238b5e8e1d8a52c930288e63ea063ac03c116	development	false	sensory.lime	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_148a80b0dc2f7284288ded3af3dafe0a964aa69892be400c0b165dc5ab1350d4	held_out	false	category.spice	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_148a80b0dc2f7284288ded3af3dafe0a964aa69892be400c0b165dc5ab1350d4	held_out	false	category.sweet_brown	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_148a80b0dc2f7284288ded3af3dafe0a964aa69892be400c0b165dc5ab1350d4	held_out	false	sensory.caramel	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_148a80b0dc2f7284288ded3af3dafe0a964aa69892be400c0b165dc5ab1350d4	held_out	false	sensory.cardamom	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_15115364fd96b1719651d2c7d25895440980e29402e9cb773eb4e73fbe9b15f4	held_out	false	category.cocoa_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_15115364fd96b1719651d2c7d25895440980e29402e9cb773eb4e73fbe9b15f4	held_out	false	sensory.dark_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1516ed120890c4f2a7c704762e964487acfabf89b73ace1628a1095c56f1f2b0	held_out	false	category.citrus	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1516ed120890c4f2a7c704762e964487acfabf89b73ace1628a1095c56f1f2b0	held_out	false	category.grain_baked	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_152b5eb30436b79dba683055f575886ad22ba6eab8944f92fe209f70588047ea	held_out	false	category.berry	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_152b5eb30436b79dba683055f575886ad22ba6eab8944f92fe209f70588047ea	held_out	false	category.citrus	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_152b5eb30436b79dba683055f575886ad22ba6eab8944f92fe209f70588047ea	held_out	false	sensory.blackberry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_152b5eb30436b79dba683055f575886ad22ba6eab8944f92fe209f70588047ea	held_out	false	sensory.orange	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_15305dbef7aeea8c80339d75d319e7488bebfc318f6a85d8c7a576683147efbe	development	false	category.fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_15305dbef7aeea8c80339d75d319e7488bebfc318f6a85d8c7a576683147efbe	development	false	sensory.lemon	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_15305dbef7aeea8c80339d75d319e7488bebfc318f6a85d8c7a576683147efbe	development	false	sensory.sweet	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_153c9b9e8cd083888fff957856bac0e5b7ae360c5addd3bd75ba3e966d730b2e	held_out	false	category.taste_oral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_153c9b9e8cd083888fff957856bac0e5b7ae360c5addd3bd75ba3e966d730b2e	held_out	false	sensory.syrupy_mouthfeel	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_155b85e7570f77dd85e6434b596dae5e14968de4d5392aab9ec53e7d49808136	development	false	category.dried_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_155b85e7570f77dd85e6434b596dae5e14968de4d5392aab9ec53e7d49808136	development	false	category.taste_oral	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_155b85e7570f77dd85e6434b596dae5e14968de4d5392aab9ec53e7d49808136	development	false	sensory.raisin	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_155b85e7570f77dd85e6434b596dae5e14968de4d5392aab9ec53e7d49808136	development	false	sensory.sweet	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1598164eff5094ebc95e6699b54a53a495a5e670bae2f4326150924ed1714278	held_out	false	category.nut_seed	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_15a9d31fe30788cd8cf7436b7937bae702568f0adda40bc04a16da44b8a7dd96	development	false	category.floral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_15a9d31fe30788cd8cf7436b7937bae702568f0adda40bc04a16da44b8a7dd96	development	false	sensory.grape	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_164100e7cca52365f9858f46b7014fe3ed812e4c1335618eee58d33dade0aecf	held_out	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_164100e7cca52365f9858f46b7014fe3ed812e4c1335618eee58d33dade0aecf	held_out	false	sensory.cocoa	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_164477fdaf983e400cb7071222767fb10dbc5fb68285805d430649dca2059e84	held_out	false	category.fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_164477fdaf983e400cb7071222767fb10dbc5fb68285805d430649dca2059e84	held_out	false	category.tropical_fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_164477fdaf983e400cb7071222767fb10dbc5fb68285805d430649dca2059e84	held_out	false	sensory.sweet	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_16461d6b8d8d2fa10759ba126dfa16b582b13df8f873478402b08cecefbdaf33	held_out	false	category.citrus	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_16461d6b8d8d2fa10759ba126dfa16b582b13df8f873478402b08cecefbdaf33	held_out	false	category.tropical_fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_16d39d6eb11a951382a7c725a1d0a27808cefa7939f9096e3a1f53ee05078616	development	false	category.orchard_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_16d39d6eb11a951382a7c725a1d0a27808cefa7939f9096e3a1f53ee05078616	development	false	sensory.plum	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1724413036fed32af2962d1168be3b632ee66ff2d3d401783652fbae741241ff	held_out	false	category.taste_oral	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1724413036fed32af2962d1168be3b632ee66ff2d3d401783652fbae741241ff	held_out	false	qualifier.clean	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1724413036fed32af2962d1168be3b632ee66ff2d3d401783652fbae741241ff	held_out	false	sensory.sweet	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_178473cfc809f3ead63927be6a3f679164df32d3345be2244bed6bc3885aa2e0	development	false	category.grain_baked	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_178473cfc809f3ead63927be6a3f679164df32d3345be2244bed6bc3885aa2e0	development	false	category.nut_seed	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_17ce85308d58faefa541e09f1d4d2bf7fb49a138b260a0d353f065932e5ac563	held_out	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_17ce85308d58faefa541e09f1d4d2bf7fb49a138b260a0d353f065932e5ac563	held_out	false	category.sweet_brown	0	d8889d18a633328f303e76aa92063823d634cdd54310129e460a5046c53c48e4	2026-08-24T08:30:00Z
audit_case.round2b.sha256_17ce85308d58faefa541e09f1d4d2bf7fb49a138b260a0d353f065932e5ac563	held_out	false	sensory.butter	0	11846eefc5c83ee084ab6f0b0594dbe55416bc5f99a8e21d74d84867ccf5be22	2026-08-24T08:30:00Z
audit_case.round2b.sha256_17ce85308d58faefa541e09f1d4d2bf7fb49a138b260a0d353f065932e5ac563	held_out	false	sensory.cocoa	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1804d4b99385d394fa7f7336f64a3b5821705116e55a12377e4cf8f0033acc67	development	true		U	30cc1f7529713e3dbd1d5f7a7e6f51de9c6f920d0a9b57d9b0de2726e9e11740	2026-08-24T08:30:00Z
audit_case.round2b.sha256_181898199a094035b2b3100dafd7be70bb4b159dab5433c29d2dd4f96d9589ff	held_out	false	sensory.sweet	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_182c397a386624ae2182c4bb37d35c17b42c4b2e1e0dfdea85d847754dc4906e	held_out	false	sensory.peach	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_189837dc13fd13af12798ac9b6186a08712e6e7605f7371da332d11a895b6551	held_out	false	category.sweet_brown	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_189837dc13fd13af12798ac9b6186a08712e6e7605f7371da332d11a895b6551	held_out	false	sensory.brown_sugar	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_189837dc13fd13af12798ac9b6186a08712e6e7605f7371da332d11a895b6551	held_out	false	sensory.creamy_mouthfeel	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_189837dc13fd13af12798ac9b6186a08712e6e7605f7371da332d11a895b6551	held_out	false	sensory.orange	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_189ea058719546d0d303d8beafcd3543c974a185f92d4000ee1466be2e9627d7	development	false	category.orchard_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_189ea058719546d0d303d8beafcd3543c974a185f92d4000ee1466be2e9627d7	development	false	sensory.cherry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_190b63377202488c739d364e197e76c721d384015465c9b6d5d036b905c9c5d1	held_out	false	category.berry	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_190b63377202488c739d364e197e76c721d384015465c9b6d5d036b905c9c5d1	held_out	false	sensory.raspberry	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_19224217b66760c614f036ea88ba909883da847663652d714ac052b818815d55	held_out	false	category.orchard_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_19224217b66760c614f036ea88ba909883da847663652d714ac052b818815d55	held_out	false	sensory.plum	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_196694713b8c16f3a222f99d6640b64953e18f01110ee0a97a209aef16528cec	held_out	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_196694713b8c16f3a222f99d6640b64953e18f01110ee0a97a209aef16528cec	held_out	false	sensory.almond	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_196694713b8c16f3a222f99d6640b64953e18f01110ee0a97a209aef16528cec	held_out	false	sensory.dark_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_196694713b8c16f3a222f99d6640b64953e18f01110ee0a97a209aef16528cec	held_out	false	sensory.orange	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_19beacf3317c8a53ba4e96a398b34074e3c00b7369aad9f70dd8f36243279f8a	held_out	false	category.cocoa_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_19beacf3317c8a53ba4e96a398b34074e3c00b7369aad9f70dd8f36243279f8a	held_out	false	category.floral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_19beacf3317c8a53ba4e96a398b34074e3c00b7369aad9f70dd8f36243279f8a	held_out	false	sensory.dark_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1a0c390e6a5ebb8c3270143982ba5f6c6b4f1bece16c116b5a33848537dc133b	development	false	category.floral	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1a0c390e6a5ebb8c3270143982ba5f6c6b4f1bece16c116b5a33848537dc133b	development	false	sensory.jasmine	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1a0c390e6a5ebb8c3270143982ba5f6c6b4f1bece16c116b5a33848537dc133b	development	false	sensory.lemon	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1a2ea4208495b0ef3cc40fa5404b515639db57f70fd38e25d02e275e1c4c1b65	held_out	false	category.berry	3	dd48bf6470f893c8b2b08eb1649ed817c27224f754f755de2d81b2b43dc97fad	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1a5aa4aefe4d474dcf7495c01b970ccb3e60654e71a8520abbb5dc7d7b87c1b1	held_out	false	category.berry	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1a5aa4aefe4d474dcf7495c01b970ccb3e60654e71a8520abbb5dc7d7b87c1b1	held_out	false	sensory.blackcurrant	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1a5aa4aefe4d474dcf7495c01b970ccb3e60654e71a8520abbb5dc7d7b87c1b1	held_out	false	sensory.lime	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1aab29f4af4f5bc524248975afcce2c04612270bd3eeb7c5967c4ab9b6326aca	held_out	false	category.cocoa_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1aab29f4af4f5bc524248975afcce2c04612270bd3eeb7c5967c4ab9b6326aca	held_out	false	sensory.dark_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1aae68050a6f24231e4a4d768527b3f9c3cfb44c8ac58a24bfc3e5bc14a71972	held_out	false	category.grain_baked	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1abbac17c11d02097bac008b10042a4c669211ebc04d639485a9fe2d59f17880	held_out	false	category.dried_fruit	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1abbac17c11d02097bac008b10042a4c669211ebc04d639485a9fe2d59f17880	held_out	false	sensory.raisin	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1abe27fefd9f714de6236d6b03444b0f9182971f71e99437f29fb5b691e29fac	held_out	false	category.floral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1abe27fefd9f714de6236d6b03444b0f9182971f71e99437f29fb5b691e29fac	held_out	false	sensory.butter	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ac5b9c83e9b945e834881d469b925c4d680eef4dfb040baf01ccd569186f72a	held_out	true		U	30cc1f7529713e3dbd1d5f7a7e6f51de9c6f920d0a9b57d9b0de2726e9e11740	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ac5b9c83e9b945e834881d469b925c4d680eef4dfb040baf01ccd569186f72a	held_out	true	category.sweet_brown	0	d8889d18a633328f303e76aa92063823d634cdd54310129e460a5046c53c48e4	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ac5b9c83e9b945e834881d469b925c4d680eef4dfb040baf01ccd569186f72a	held_out	true	sensory.butter	1	c692d6614ecf00b1419b43abee1a19442477e7f3d613cfc2cc4c8121832b49dd	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ac5b9c83e9b945e834881d469b925c4d680eef4dfb040baf01ccd569186f72a	held_out	true	sensory.creamy_mouthfeel	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b335c072f52e8aba42184cbc6107afdbe191ca31a0155096cd378dc7ef4e74f	held_out	false	category.citrus	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b335c072f52e8aba42184cbc6107afdbe191ca31a0155096cd378dc7ef4e74f	held_out	false	sensory.orange	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b4c6e7ddd1ce9d83876dc78e2c53f0ebde3929ae7626634dffe1fd34390654d	held_out	false	category.fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b6db2dc55a7bd206ac7f1d3dd93b855ac5ed9bafe80e824ade7609715eef45d	development	false	category.cocoa_chocolate	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b6db2dc55a7bd206ac7f1d3dd93b855ac5ed9bafe80e824ade7609715eef45d	development	false	sensory.caramel	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b6db2dc55a7bd206ac7f1d3dd93b855ac5ed9bafe80e824ade7609715eef45d	development	false	sensory.dark_chocolate	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b6db2dc55a7bd206ac7f1d3dd93b855ac5ed9bafe80e824ade7609715eef45d	development	false	sensory.salty	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b6de891cf64ce1ee8c51767b264e88a74a89070695f58e1441f4bacf99ed788	held_out	false	category.orchard_fruit	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b6de891cf64ce1ee8c51767b264e88a74a89070695f58e1441f4bacf99ed788	held_out	false	sensory.peach	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b71eda9a59d55f9148fd7681df75835561bcf101762aba9a8450bc94c9b904d	development	false	category.nut_seed	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b71eda9a59d55f9148fd7681df75835561bcf101762aba9a8450bc94c9b904d	development	false	sensory.almond	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b71eda9a59d55f9148fd7681df75835561bcf101762aba9a8450bc94c9b904d	development	false	sensory.creamy_mouthfeel	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b8422ce18e07f0452c93f54ccbd3840d2a0438d0793dd25f792895f09c76912	held_out	true		U	30cc1f7529713e3dbd1d5f7a7e6f51de9c6f920d0a9b57d9b0de2726e9e11740	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b8d07234e3726e4f56c1575d11bc9baf9c76d020b7c3fa64685511491d48b3d	held_out	false	category.floral	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b8d07234e3726e4f56c1575d11bc9baf9c76d020b7c3fa64685511491d48b3d	held_out	false	category.tea	2	1a11d32db6665bda181bc46197634d43db9c32acef6666f4104f401ba4e5faef	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1b8d07234e3726e4f56c1575d11bc9baf9c76d020b7c3fa64685511491d48b3d	held_out	false	sensory.black_tea	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
audit_case.round2b.sha256_1ba1f41743343d81eed8326fdcbf114240e963a43d7ac1f0f9903d0175c65ee3	held_out	false	category.berry	1	2713a4f76a08c7f1355e72661faea076353506f2a75719c35ef43811026530a1	2026-08-24T08:30:00Z
