record_key	source_key	file_relative_path	source_row_number	raw_preparation_label	raw_roast_label	preparation_status_code	normalized_preparation_family_key	normalized_preparation_leaf_key	roast_status_code	normalized_roast_code	coffee_mode_code	has_sensory_outcome	has_chemical_outcome	has_strong_addition	raw_payload
context.raw.cotter_v4.0011	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	12	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64.5"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.0-20"",""Brew Mass"":""2878"",""Brew Temperature"":""83.3"",""Burnt"":""1"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""145"",""Empty Carafe"":""1770.2"",""Final NaOH"":""24.2"",""Flavor.intensity"":""2"",""Fruit"":""0"",""Full Carafe"":""4648.2"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""19.6"",""Judge"":""1"",""Liking"":""4"",""Mouthfeel"":""2"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""20.84068966"",""Position"":""3"",""Pour Temp"":""69.7"",""Purchase.intent"":""2"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""4"",""Setting"":""6LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""1.05"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""4.6"",""Week"":""1"",""pH"":""5.09""}"
context.raw.cotter_v4.0012	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	13	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""65.1"",""Acidity"":""2"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.0-24"",""Brew Mass"":""2916.7"",""Brew Temperature"":""82.7"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""1"",""Dose"":""121.1"",""Empty Carafe"":""1775.3"",""Final NaOH"":""19.1"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4692"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""14.9"",""Judge"":""1"",""Liking"":""7"",""Mouthfeel"":""3"",""Nutty"":""1"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""23.12165153"",""Position"":""4"",""Pour Temp"":""70"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""13"",""Setting"":""14SM"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""0.96"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""4.2"",""Week"":""3"",""pH"":""5.07""}"
context.raw.cotter_v4.0013	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	14	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""65.3"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.25-16"",""Brew Mass"":""2837"",""Brew Temperature"":""83.3"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""215.3"",""Empty Carafe"":""1779.2"",""Final NaOH"":""25"",""Flavor.intensity"":""3"",""Fruit"":""1"",""Full Carafe"":""4616.2"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""19"",""Judge"":""1"",""Liking"":""9"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""16.40531816"",""Position"":""8"",""Pour Temp"":""71.4"",""Purchase.intent"":""5"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""10"",""Setting"":""5SM"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.245"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""6"",""Week"":""2"",""pH"":""5.01""}"
context.raw.cotter_v4.0014	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	15	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""59.6"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.25-20"",""Brew Mass"":""2818"",""Brew Temperature"":""82.7"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1762.8"",""Final NaOH"":""19.5"",""Flavor.intensity"":""2"",""Fruit"":""1"",""Full Carafe"":""4580.8"",""Green.veg"":""1"",""Grind"":""3"",""Initial NaOH"":""13.8"",""Judge"":""1"",""Liking"":""8"",""Mouthfeel"":""4"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""20.80295287"",""Position"":""1"",""Pour Temp"":""69.2"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""4"",""Setting"":""12LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.3"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""5.7"",""Week"":""1"",""pH"":""5.12""}"
context.raw.cotter_v4.0015	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	16	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""63.8"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.25-24"",""Brew Mass"":""2859.9"",""Brew Temperature"":""80.8"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""149"",""Empty Carafe"":""1780.2"",""Final NaOH"":""9.3"",""Flavor.intensity"":""3"",""Fruit"":""1"",""Full Carafe"":""4640.1"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""2.7"",""Judge"":""1"",""Liking"":""9"",""Mouthfeel"":""2"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""27.83124161"",""Position"":""4"",""Pour Temp"":""70.2"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""10"",""Setting"":""4LG"",""Sour"":""0"",""Sweet"":""1"",""TDS.x"":""Medium"",""TDS__1"":""1.45"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.22"",""Volume"":""6.6"",""Week"":""2"",""pH"":""5.02""}"
context.raw.cotter_v4.0016	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	17	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""59.6"",""Acidity"":""3"",""Astringent"":""1"",""Bitter"":""0"",""Brew"":""90-1.5-16"",""Brew Mass"":""2782.1"",""Brew Temperature"":""81.4"",""Burnt"":""0"",""Caramel"":""1"",""Cereal"":""0"",""Citrus"":""1"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""252.7"",""Empty Carafe"":""1762.8"",""Final NaOH"":""7.9"",""Flavor.intensity"":""4"",""Fruit"":""1"",""Full Carafe"":""4544.9"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""0.3"",""Judge"":""1"",""Liking"":""6"",""Mouthfeel"":""5"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""17.50510091"",""Position"":""7"",""Pour Temp"":""68.6"",""Purchase.intent"":""2"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""13"",""Setting"":""5LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.59"",""Tea.floral"":""1"",""Temp"":""4"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""7.6"",""Week"":""3"",""pH"":""4.98""}"
context.raw.cotter_v4.0017	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	18	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""63"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.5-20"",""Brew Mass"":""2798.6"",""Brew Temperature"":""82.4"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""207.6"",""Empty Carafe"":""1787.9"",""Final NaOH"":""16.4"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4586.5"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""9.7"",""Judge"":""1"",""Liking"":""8"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""19.54706166"",""Position"":""1"",""Pour Temp"":""70.1"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""10"",""Setting"":""5LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.45"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""Medium"",""Thick.viscous"":""1"",""Titration pH"":""8.19"",""Volume"":""6.7"",""Week"":""2"",""pH"":""5.01""}"
context.raw.cotter_v4.0018	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	19	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""62.5"",""Acidity"":""2"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""90-1.5-24"",""Brew Mass"":""2829.4"",""Brew Temperature"":""81.1"",""Burnt"":""1"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1794.2"",""Final NaOH"":""14.7"",""Flavor.intensity"":""4"",""Fruit"":""0"",""Full Carafe"":""4623.6"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""8.1"",""Judge"":""1"",""Liking"":""2"",""Mouthfeel"":""2"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""23.61850085"",""Position"":""1"",""Pour Temp"":""69.2"",""Purchase.intent"":""2"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""13"",""Setting"":""4LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.47"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""Medium"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""6.6"",""Week"":""3"",""pH"":""5.03""}"
context.raw.cotter_v4.0019	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	20	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64.8"",""Acidity"":""1"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.0-16"",""Brew Mass"":""2830.6"",""Brew Temperature"":""85.8"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1777.7"",""Final NaOH"":""13.7"",""Flavor.intensity"":""1"",""Fruit"":""0"",""Full Carafe"":""4608.3"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""9.1"",""Judge"":""1"",""Liking"":""4"",""Mouthfeel"":""1"",""Nutty"":""1"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""15.91308348"",""Position"":""2"",""Pour Temp"":""71.5"",""Purchase.intent"":""1"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""13"",""Setting"":""2SM"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""0.99"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""4.6"",""Week"":""3"",""pH"":""5.04""}"
context.raw.cotter_v4.0020	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	21	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""66.1"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""1"",""Brew"":""93-1.0-20"",""Brew Mass"":""2860.3"",""Brew Temperature"":""86"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""140.3"",""Empty Carafe"":""1768.6"",""Final NaOH"":""18.4"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4628.9"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""13.9"",""Judge"":""1"",""Liking"":""8"",""Mouthfeel"":""3"",""Nutty"":""1"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""20.79476835"",""Position"":""5"",""Pour Temp"":""68"",""Purchase.intent"":""5"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""13"",""Setting"":""3LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""1.02"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""4.5"",""Week"":""3"",""pH"":""5.07""}"
context.raw.cotter_v4.0021	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	22	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.0-24"",""Brew Mass"":""2857.9"",""Brew Temperature"":""83.5"",""Burnt"":""0"",""Caramel"":""1"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""1"",""Dose"":""120"",""Empty Carafe"":""1771.4"",""Final NaOH"":""21.1"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4629.3"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""16.6"",""Judge"":""1"",""Liking"":""9"",""Mouthfeel"":""3"",""Nutty"":""1"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""23.9349125"",""Position"":""7"",""Pour Temp"":""70.8"",""Purchase.intent"":""5"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""10"",""Setting"":""4LG"",""Sour"":""0"",""Sweet"":""1"",""TDS.x"":""Low"",""TDS__1"":""1.005"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.22"",""Volume"":""4.5"",""Week"":""2"",""pH"":""5.05""}"
context.raw.cotter_v4.0022	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	23	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""67.7"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.25-16"",""Brew Mass"":""2795.9"",""Brew Temperature"":""84.9"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""1"",""Dose"":""215.3"",""Empty Carafe"":""1792.2"",""Final NaOH"":""13.7"",""Flavor.intensity"":""4"",""Fruit"":""0"",""Full Carafe"":""4588.1"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""7.6"",""Judge"":""1"",""Liking"":""6"",""Mouthfeel"":""4"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""1"",""Percent Extraction"":""17.27146772"",""Position"":""7"",""Pour Temp"":""73.5"",""Purchase.intent"":""4"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""4"",""Setting"":""5SM"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.33"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""6.1"",""Week"":""1"",""pH"":""5.04""}"
context.raw.cotter_v4.0023	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	24	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""65.4"",""Acidity"":""1"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.25-20"",""Brew Mass"":""2780.3"",""Brew Temperature"":""84.6"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1784.8"",""Final NaOH"":""8.8"",""Flavor.intensity"":""1"",""Fruit"":""0"",""Full Carafe"":""4565.1"",""Green.veg"":""1"",""Grind"":""3"",""Initial NaOH"":""3.1"",""Judge"":""1"",""Liking"":""4"",""Mouthfeel"":""5"",""Nutty"":""1"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""20.99829074"",""Position"":""8"",""Pour Temp"":""70.4"",""Purchase.intent"":""1"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""13"",""Setting"":""1SM"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.33"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""High"",""Thick.viscous"":""1"",""Titration pH"":""8.2"",""Volume"":""5.7"",""Week"":""3"",""pH"":""5.03""}"
context.raw.cotter_v4.0024	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	25	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""63.9"",""Acidity"":""1"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.25-24"",""Brew Mass"":""2831.3"",""Brew Temperature"":""84.7"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""150"",""Empty Carafe"":""1790.3"",""Final NaOH"":""5.7"",""Flavor.intensity"":""1"",""Fruit"":""0"",""Full Carafe"":""4621.6"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""0.4"",""Judge"":""1"",""Liking"":""4"",""Mouthfeel"":""1"",""Nutty"":""0"",""PE.x"":""High"",""Paper.wood"":""0"",""Percent Extraction"":""22.93353"",""Position"":""3"",""Pour Temp"":""71.4"",""Purchase.intent"":""1"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""10"",""Setting"":""14SM"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Medium"",""TDS__1"":""1.215"",""Tea.floral"":""1"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""5.3"",""Week"":""2"",""pH"":""5.07""}"
context.raw.cotter_v4.0025	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	26	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""62.8"",""Acidity"":""5"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.5-16"",""Brew Mass"":""2735.6"",""Brew Temperature"":""84.6"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""265"",""Empty Carafe"":""1800.6"",""Final NaOH"":""13.6"",""Flavor.intensity"":""4"",""Fruit"":""1"",""Full Carafe"":""4536.2"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""6.4"",""Judge"":""1"",""Liking"":""7"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""0"",""Percent Extraction"":""16.36198491"",""Position"":""10"",""Pour Temp"":""69.1"",""Purchase.intent"":""2"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""10"",""Setting"":""6LG"",""Sour"":""1"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.585"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""7.2"",""Week"":""2"",""pH"":""4.98""}"
context.raw.cotter_v4.0026	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	27	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""62.8"",""Acidity"":""5"",""Astringent"":""1"",""Bitter"":""0"",""Brew"":""93-1.5-20"",""Brew Mass"":""2760.8"",""Brew Temperature"":""84.3"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""0"",""Dose"":""207.6"",""Empty Carafe"":""1785.4"",""Final NaOH"":""7.9"",""Flavor.intensity"":""4"",""Fruit"":""0"",""Full Carafe"":""4546.2"",""Green.veg"":""0"",""Grind"":""4"",""Initial NaOH"":""1"",""Judge"":""1"",""Liking"":""2"",""Mouthfeel"":""4"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""0"",""Percent Extraction"":""19.94797688"",""Position"":""8"",""Pour Temp"":""69.3"",""Purchase.intent"":""1"",""Roasted"":""0"",""Rubber"":""1"",""Session Number"":""4"",""Setting"":""4SM"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.5"",""Tea.floral"":""0"",""Temp"":""2"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""6.9"",""Week"":""1"",""pH"":""5.03""}"
context.raw.cotter_v4.0027	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	28	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""64.1"",""Acidity"":""3"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""93-1.5-24"",""Brew Mass"":""2796.5"",""Brew Temperature"":""84.2"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""1"",""Dark.chocolate"":""1"",""Dose"":""176.1"",""Empty Carafe"":""1782.5"",""Final NaOH"":""18.2"",""Flavor.intensity"":""3"",""Fruit"":""0"",""Full Carafe"":""4579"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""11.7"",""Judge"":""1"",""Liking"":""9"",""Mouthfeel"":""3"",""Nutty"":""1"",""PE.x"":""High"",""Paper.wood"":""1"",""Percent Extraction"":""23.82027257"",""Position"":""9"",""Pour Temp"":""69.8"",""Purchase.intent"":""5"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""4"",""Setting"":""4LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""High"",""TDS__1"":""1.5"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""High"",""Thick.viscous"":""0"",""Titration pH"":""8.21"",""Volume"":""6.5"",""Week"":""1"",""pH"":""5.06""}"
context.raw.cotter_v4.0028	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	29	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""63.5"",""Acidity"":""2"",""Astringent"":""0"",""Bitter"":""0"",""Brew"":""87-1.0-16"",""Brew Mass"":""2829.1"",""Brew Temperature"":""81.1"",""Burnt"":""0"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""176.1"",""Empty Carafe"":""1769.3"",""Final NaOH"":""18.3"",""Flavor.intensity"":""1"",""Fruit"":""0"",""Full Carafe"":""4598.4"",""Green.veg"":""0"",""Grind"":""5"",""Initial NaOH"":""13.3"",""Judge"":""2"",""Liking"":""5"",""Mouthfeel"":""3"",""Nutty"":""0"",""PE.x"":""Low"",""Paper.wood"":""1"",""Percent Extraction"":""16.86856899"",""Position"":""6"",""Pour Temp"":""67"",""Purchase.intent"":""2"",""Roasted"":""0"",""Rubber"":""0"",""Session Number"":""13"",""Setting"":""1SM"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""1.05"",""Tea.floral"":""0"",""Temp"":""3"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.2"",""Volume"":""5"",""Week"":""3"",""pH"":""5.05""}"
context.raw.cotter_v4.0029	dryad_cotter_black_coffee	cotter_2020_black_coffee/cotter_dataset.csv	30	drip-brewed black coffee	medium roast	known	preparation.family.filter_percolation	preparation.method.batch_filter	known	medium	black_coffee	true	true	false	"{""90Sec Temp"":""61.4"",""Acidity"":""4"",""Astringent"":""0"",""Bitter"":""1"",""Brew"":""87-1.0-20"",""Brew Mass"":""2837"",""Brew Temperature"":""81.3"",""Burnt"":""1"",""Caramel"":""0"",""Cereal"":""0"",""Citrus"":""0"",""Cluster"":""2"",""Dark.chocolate"":""0"",""Dose"":""145"",""Empty Carafe"":""1765.3"",""Final NaOH"":""19.7"",""Flavor.intensity"":""4"",""Fruit"":""0"",""Full Carafe"":""4602.3"",""Green.veg"":""0"",""Grind"":""3"",""Initial NaOH"":""15.2"",""Judge"":""2"",""Liking"":""3"",""Mouthfeel"":""2"",""Nutty"":""0"",""PE.x"":""Medium"",""Paper.wood"":""1"",""Percent Extraction"":""20.15248276"",""Position"":""2"",""Pour Temp"":""67.8"",""Purchase.intent"":""1"",""Roasted"":""1"",""Rubber"":""0"",""Session Number"":""7"",""Setting"":""6LG"",""Sour"":""0"",""Sweet"":""0"",""TDS.x"":""Low"",""TDS__1"":""1.03"",""Tea.floral"":""0"",""Temp"":""4"",""Temp.x"":""Low"",""Thick.viscous"":""0"",""Titration pH"":""8.19"",""Volume"":""4.5"",""Week"":""2"",""pH"":""5.1""}"
