descriptor_assertion_id	effective_record_id	source_artifact_id	source_route_id	schema_signature_id	publication_layer	source_field_label	source_selector_or_locator	source_page_or_record_locator	raw_field_text_sha256	atomic_source_text_sha256	source_language	descriptor_class	evidence_tier	evidence_origin_type	origin_decision_basis	review_state	review_actor_type	rights_state	within_record_repeat_group	cross_observation_repeat_group	count_disposition	frequency_value	source_retrieved_at	route_index_sha256	source_file_sha256_scope	source_file_nonstorage_reason	parser_version	adapter_version	model_eligible
assertion:3193770a71fb9228e3ba6c1e	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	9799613a9a24f9fdf688916537acb0f9c42c676a6fe19967bc188b7951879bb2	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:3c3387aa31e1ae4d78b69d6c	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:4c5dd8dc97ab79dc0b54b8c7	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	f1bc1abd2c1542f016311238199a982d411974b1b0d8f6a10bb8276b9ada306f	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:50cd714d2d4cf8be41b472a7	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	b3e1df68e72a3312e8c59937a2bcd358ab6fe29ce1178035b38da0c315406131	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:64f02b3371b91dcec1ed387d	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:9f7f577b80fe5eba45b544a5	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:a3dbf0c995d99ec2dbb0a48f	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	ac714a6f533f23dfab34c1268be2d0a48fc552ff450424e2addc5a13902777d0	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:b48d5460462f5f60e52f8b00	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:b5eb9492767c538120f833b5	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	c62a908dd8f1f63c24b3584bae69770014aa881f4e4a01854b83443e1d331534	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:ecf7da0da90f00ca3a282c10	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	bf3ee326facd455d7984a7b7b34e04f24335f0088063126c59685865085cca88	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:f8e6a579c60fce2f5368d848	effective:0ec126e97dcb5ab048050233	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/4/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	8ff7672a677fdf6f0ff19f16e5872ebb42848fb8efd944ef14c1e6a69d5e8e48	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:16269ec0f0e220c35d0b8427	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	1f8729702f855687524eb7a526cb22feffa2b02500e077b7d9f9e18583a588cf	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:16cae467efce764ba533032e	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:1700fecd88bd47b5fc2f9737	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	c960ab959ced4bf733e88e25c89e10a30574d8cd86ba74b2a351d45f7de12a84	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:231aefc9239efceb019beecc	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	cb6fec94760971d48686d800bab84e25988014a8023a1e791cc5e84909beb971	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:2a2febeb55ae638db64666ae	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:5071d2b5778357668f4e2f3c	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	71a6bf62b330d44f89e15dc44f984c0951a633a8ad47a7802504361b252607f4	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:5330fc648d4dcc16582f8052	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	61cb67a673022cd3469d95f16c690244886acc9f311d8576c8d653666b76d1c5	en	BROAD_SENSORY	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:5a3d2f526bec80e47cda37b3	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	37ecf521c8f469c92ce485da3ed4de7f257837873f92d012257308dfac63a567	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
assertion:6f9a206b3bf59bca1f3c17f1	effective:417f9b9adcf3826aa8f3ac12	capture:2ecb916106615174:coe-honduras-2017-el-cedro	route.coe.honduras-2017.explicit-top-jury	schema.coe.honduras-2017.explicit-top-jury.v1	PRIMARY_JURY_DESCRIPTION	Top Jury Descriptions	restricted:coe_honduras_2017_top_jury.json#/records/2/fields/Top Jury Descriptions	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	b237a10caf5b846b28ae9e233b69a78264f9f7adc19901074c32f12e3ff8a18b	c9e199ad7ecffc6901ddf353dd95a0842bd008269da76d00da63cdb43fbb0286	en	STRICT_FLAVOR	P2	ORGANIZER_PUBLISHED_EXPLICIT_JURY_DESCRIPTION	EXPLICIT_TOP_JURY_LABEL_PAIRED_WITH_INTERNATIONAL_JUDGE_SCORE	PROVISIONAL_MACHINE_CLASSIFIED	AUTOMATED_PARSER	PENDING			ADMITTED		2026-08-28T04:30:00Z	453acfc3577f71686783139f9a6dad190ea8edcb188a778e2c8419166593cf95	WEB_INDEX_FIELD_CAPTURE_SHA256:2ecb916106615174a12a05a01589ef2799d168765880a5b83e5416540f562053;NOT_FULL_PAGE_BODY	OFFICIAL_FULL_PAGE_BODY_NOT_STORED_ENVIRONMENT_POLICY	round3m.field-parser.v1	round3m.live-adapters.v1	false
