rights_decision_id	descriptor_assertion_id	source_artifact_id	purpose	rights_state	decision_basis	rights_evidence_locator	review_actor_type	model_eligibility_effect
rights-b1afe0651b68a8fab50db1ba	assertion:9515cd420b8b121246f5a5f8	capture:2ecb916106615174:coe-honduras-2017-el-roblar	RAW_REDISTRIBUTION	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-00-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-b30c244a046dd39339ee34dc	assertion:98d2e1dc7de9ca2d3936f42e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-404a963e1f21e862ed1e6c87	assertion:98d2e1dc7de9ca2d3936f42e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	DERIVED_RESEARCH_DATA	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-93c42186dd8b96d1166eae23	assertion:98d2e1dc7de9ca2d3936f42e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-23ef15eb31d186c2a7a32ddf	assertion:98d2e1dc7de9ca2d3936f42e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	MODEL_RESEARCH	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-4a9d2dfe3765f7ca12ae434e	assertion:98d2e1dc7de9ca2d3936f42e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	PUBLIC_DISCOVERY	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-9e7b3257c5ad60cd8a228557	assertion:98d2e1dc7de9ca2d3936f42e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	RAW_REDISTRIBUTION	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-2b67f42f4f388b0a3348d488	assertion:9ae01b3d27ec12e0ef990c46	capture:2ecb916106615174:coe-honduras-2017-la-colmena	DEPLOYMENT_OR_COMMERCIAL_MODEL	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-76-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-396d0e69d4c6ee4a9e1ea3b1	assertion:9ae01b3d27ec12e0ef990c46	capture:2ecb916106615174:coe-honduras-2017-la-colmena	DERIVED_RESEARCH_DATA	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-76-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-ce0e3898260417989ab521f2	assertion:9ae01b3d27ec12e0ef990c46	capture:2ecb916106615174:coe-honduras-2017-la-colmena	INTERNAL_RESEARCH_ANALYSIS	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-76-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-9fa780f5ce54415a43c79a85	assertion:9ae01b3d27ec12e0ef990c46	capture:2ecb916106615174:coe-honduras-2017-la-colmena	MODEL_RESEARCH	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-76-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-94d2296db94aa14e09c59e82	assertion:9ae01b3d27ec12e0ef990c46	capture:2ecb916106615174:coe-honduras-2017-la-colmena	PUBLIC_DISCOVERY	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-76-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-cb619fd7dfe04c29615559a7	assertion:9ae01b3d27ec12e0ef990c46	capture:2ecb916106615174:coe-honduras-2017-la-colmena	RAW_REDISTRIBUTION	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-76-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-8c979395641e4b60a6426d30	assertion:9b3030a1f2e257f967774cef	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-ee19f7e57b71117c4ae8d0c0	assertion:9b3030a1f2e257f967774cef	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	DERIVED_RESEARCH_DATA	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-025b4285adc3df70bef96b86	assertion:9b3030a1f2e257f967774cef	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-5c6e019418428f337b0b3f10	assertion:9b3030a1f2e257f967774cef	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	MODEL_RESEARCH	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-95fbfb8b0645bca66461d006	assertion:9b3030a1f2e257f967774cef	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	PUBLIC_DISCOVERY	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-0844532ad3ded30cc95402d6	assertion:9b3030a1f2e257f967774cef	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	RAW_REDISTRIBUTION	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-bfcb561f2e53b04153556535	assertion:9d6261cf93eaa98f375f6a49	capture:2ecb916106615174:coe-honduras-2017-el-cedro	DEPLOYMENT_OR_COMMERCIAL_MODEL	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-3e940ff78bd2fa3f451fb910	assertion:9d6261cf93eaa98f375f6a49	capture:2ecb916106615174:coe-honduras-2017-el-cedro	DERIVED_RESEARCH_DATA	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-3c4b5573f9bd76dd12e86771	assertion:9d6261cf93eaa98f375f6a49	capture:2ecb916106615174:coe-honduras-2017-el-cedro	INTERNAL_RESEARCH_ANALYSIS	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-244e43c21438a89c7c8b1499	assertion:9d6261cf93eaa98f375f6a49	capture:2ecb916106615174:coe-honduras-2017-el-cedro	MODEL_RESEARCH	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-634511998e0666b652420bba	assertion:9d6261cf93eaa98f375f6a49	capture:2ecb916106615174:coe-honduras-2017-el-cedro	PUBLIC_DISCOVERY	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-8ae14c5a49828f64beedff8a	assertion:9d6261cf93eaa98f375f6a49	capture:2ecb916106615174:coe-honduras-2017-el-cedro	RAW_REDISTRIBUTION	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/88-62-5/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-5475af7fa94e17badc96fac7	assertion:9ec7596d7cdf1d314b69470e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-17f461ca99ee6038420e83ef	assertion:9ec7596d7cdf1d314b69470e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	DERIVED_RESEARCH_DATA	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-da18f424671d988de29bd5f4	assertion:9ec7596d7cdf1d314b69470e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-ce81b863c284bb5487b3f998	assertion:9ec7596d7cdf1d314b69470e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	MODEL_RESEARCH	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-4a28a666c3432885731559b3	assertion:9ec7596d7cdf1d314b69470e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	PUBLIC_DISCOVERY	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-5b30a6be7169b267a921ab97	assertion:9ec7596d7cdf1d314b69470e	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	RAW_REDISTRIBUTION	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-bad526c289356c06e5bd435a	assertion:9f7f577b80fe5eba45b544a5	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	DEPLOYMENT_OR_COMMERCIAL_MODEL	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-5930376edc9375506c362732	assertion:9f7f577b80fe5eba45b544a5	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	DERIVED_RESEARCH_DATA	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-7eee5577bfac431e7eca0f9c	assertion:9f7f577b80fe5eba45b544a5	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	INTERNAL_RESEARCH_ANALYSIS	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-6a0a54006d10edf494110ee2	assertion:9f7f577b80fe5eba45b544a5	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	MODEL_RESEARCH	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-6bcf9c739f69bda91e7d5345	assertion:9f7f577b80fe5eba45b544a5	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	PUBLIC_DISCOVERY	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-5e2cd2918c796174ec3f7ba4	assertion:9f7f577b80fe5eba45b544a5	capture:2ecb916106615174:coe-honduras-2017-el-liquidambo	RAW_REDISTRIBUTION	PENDING	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/89-22-4/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-fc67d5217ee0986a9475d5da	assertion:a15a91be7db2230bcaf6bdc4	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-ace1bb42ab2c2c9337a4e990	assertion:a15a91be7db2230bcaf6bdc4	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	DERIVED_RESEARCH_DATA	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-54a8ea70f7a452bc7afef45d	assertion:a15a91be7db2230bcaf6bdc4	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-b536c1bb1bed006d66cf8649	assertion:a15a91be7db2230bcaf6bdc4	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	MODEL_RESEARCH	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-86b18933578f4d687abbdfd0	assertion:a15a91be7db2230bcaf6bdc4	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	PUBLIC_DISCOVERY	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-dae808a29ca6eeb545084505	assertion:a15a91be7db2230bcaf6bdc4	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	RAW_REDISTRIBUTION	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-a8046bff38e790ec8cdbce05	assertion:a34314e22943bb96da08a7ca	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-c8374a4d031220740b5d492e	assertion:a34314e22943bb96da08a7ca	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	DERIVED_RESEARCH_DATA	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-99c89b200e50639d6d5e1439	assertion:a34314e22943bb96da08a7ca	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-14b57c2007e5af8798b3752a	assertion:a34314e22943bb96da08a7ca	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	MODEL_RESEARCH	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-669052281ebb78e0e1121466	assertion:a34314e22943bb96da08a7ca	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	PUBLIC_DISCOVERY	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-8f500e4ca64d14878b594796	assertion:a34314e22943bb96da08a7ca	capture:717b9e1a3ef6400f:coe-colombia-south-2008-el-vergel-86-73	RAW_REDISTRIBUTION	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://allianceforcoffeeexcellence.org/farm-directory/86-73/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-b68cd7a7701b42eb9e97e553	assertion:a39873e6d6592c7820670b5c	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	DEPLOYMENT_OR_COMMERCIAL_MODEL	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-ea1f6c666ec4516860e086aa	assertion:a39873e6d6592c7820670b5c	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	DERIVED_RESEARCH_DATA	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-03af9bc3b6468c6d389e8ecc	assertion:a39873e6d6592c7820670b5c	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
rights-c67a9368f84a5b187d53ef8d	assertion:a39873e6d6592c7820670b5c	capture:44b83f0786a9909c:coe-peru-2025-la-catarata	MODEL_RESEARCH	UNKNOWN	CONSERVATIVE_SINGULAR_SOURCE_STATE_APPLIED_TO_ALL_PURPOSES;NO_AFFIRMATIVE_GRANT	https://farmdirectory.cupofexcellence.org/listing/1-la-catarata-peru-2025/	AUTOMATED_PARSER	INELIGIBLE_PENDING_OR_UNKNOWN_RIGHTS_AND_NO_HUMAN_REVIEW
