inference_case_id	case_type	preparation_family_key	roast_code	selected_question_axis_ids	question_count	stopped_before_q4	main_concept_ids	secondary_concept_ids	main_output_count	secondary_output_count	abstention_codes	override_observed	candidate_state_before_json	candidate_state_after_json	decision_score_semantics	policy_version	lineage_paths	next_question_axis_id	question_trace_json	result_state
override-02	USER_ANSWER_OVERRIDES_CONTEXT	preparation.family.espresso_pressure	light	browned_sweet_reference	1	true	sensory.caramel|sensory.honey		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	true	"{""candidate_count"":20}"	"{""rights_eligible_count"":2,""selected_count"":2,""supported_count"":2}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""brown_sugar"":1,""caramel_honey"":2,""dark_chocolate"":1,""nuts"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":6,""expected_separation_score"":0.666667,""question_axis_id"":""browned_sweet_reference"",""question_position"":1,""selected_option_id"":""caramel_honey"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
override-03	USER_ANSWER_OVERRIDES_CONTEXT	preparation.family.espresso_pressure	medium_light	browned_sweet_reference	1	true	sensory.caramel|sensory.honey		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	true	"{""candidate_count"":20}"	"{""rights_eligible_count"":2,""selected_count"":2,""supported_count"":2}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""brown_sugar"":1,""caramel_honey"":2,""dark_chocolate"":1,""nuts"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":6,""expected_separation_score"":0.666667,""question_axis_id"":""browned_sweet_reference"",""question_position"":1,""selected_option_id"":""caramel_honey"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
override-04	USER_ANSWER_OVERRIDES_CONTEXT	preparation.family.espresso_pressure	medium	browned_sweet_reference	1	true	sensory.caramel|sensory.honey		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	true	"{""candidate_count"":20}"	"{""rights_eligible_count"":2,""selected_count"":2,""supported_count"":2}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""brown_sugar"":1,""caramel_honey"":2,""dark_chocolate"":1,""nuts"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":6,""expected_separation_score"":0.666667,""question_axis_id"":""browned_sweet_reference"",""question_position"":1,""selected_option_id"":""caramel_honey"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
override-05	USER_ANSWER_OVERRIDES_CONTEXT	preparation.family.espresso_pressure	medium_dark	browned_sweet_reference	1	true	sensory.caramel|sensory.honey		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	true	"{""candidate_count"":20}"	"{""rights_eligible_count"":2,""selected_count"":2,""supported_count"":2}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""brown_sugar"":1,""caramel_honey"":2,""dark_chocolate"":1,""nuts"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":6,""expected_separation_score"":0.666667,""question_axis_id"":""browned_sweet_reference"",""question_position"":1,""selected_option_id"":""caramel_honey"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
override-06	USER_ANSWER_OVERRIDES_CONTEXT	preparation.family.espresso_pressure	dark	browned_sweet_reference	1	true	sensory.caramel|sensory.honey		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	true	"{""candidate_count"":20}"	"{""rights_eligible_count"":2,""selected_count"":2,""supported_count"":2}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""brown_sugar"":1,""caramel_honey"":2,""dark_chocolate"":1,""nuts"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":6,""expected_separation_score"":0.666667,""question_axis_id"":""browned_sweet_reference"",""question_position"":1,""selected_option_id"":""caramel_honey"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
override-07	USER_ANSWER_OVERRIDES_CONTEXT	preparation.family.espresso_pressure	extremely_dark	browned_sweet_reference	1	true	sensory.caramel|sensory.honey		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	true	"{""candidate_count"":20}"	"{""rights_eligible_count"":2,""selected_count"":2,""supported_count"":2}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""brown_sugar"":1,""caramel_honey"":2,""dark_chocolate"":1,""nuts"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":6,""expected_separation_score"":0.666667,""question_axis_id"":""browned_sweet_reference"",""question_position"":1,""selected_option_id"":""caramel_honey"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
override-08	USER_ANSWER_OVERRIDES_CONTEXT	preparation.family.espresso_pressure	extremely_light	browned_sweet_reference	1	true	sensory.caramel|sensory.honey		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	true	"{""candidate_count"":20}"	"{""rights_eligible_count"":2,""selected_count"":2,""supported_count"":2}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""brown_sugar"":1,""caramel_honey"":2,""dark_chocolate"":1,""nuts"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":6,""expected_separation_score"":0.666667,""question_axis_id"":""browned_sweet_reference"",""question_position"":1,""selected_option_id"":""caramel_honey"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
missing-context-01	MISSING_CONTEXT			family_direction	1	false	sensory.orange|sensory.blueberry		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	false	"{""candidate_count"":20}"	"{""rights_eligible_count"":3,""selected_count"":2,""supported_count"":3}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv	acidity_character	"[{""candidate_partition_sizes"":{""cocoa_nut_caramel"":6,""earthy_fermented"":3,""floral_tea"":4,""fruit"":3,""roast_spice_smoke"":4},""candidate_set_before_count"":20,""candidate_state_after_count"":3,""evidence_coverage_count"":20,""expected_separation_score"":0.7,""question_axis_id"":""family_direction"",""question_position"":1,""selected_option_id"":""fruit"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
missing-context-02	MISSING_CONTEXT			family_direction	1	false	sensory.orange|sensory.blueberry		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	false	"{""candidate_count"":20}"	"{""rights_eligible_count"":3,""selected_count"":2,""supported_count"":3}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv	acidity_character	"[{""candidate_partition_sizes"":{""cocoa_nut_caramel"":6,""earthy_fermented"":3,""floral_tea"":4,""fruit"":3,""roast_spice_smoke"":4},""candidate_set_before_count"":20,""candidate_state_after_count"":3,""evidence_coverage_count"":20,""expected_separation_score"":0.7,""question_axis_id"":""family_direction"",""question_position"":1,""selected_option_id"":""fruit"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
missing-context-03	MISSING_CONTEXT			family_direction	1	false	sensory.orange|sensory.blueberry		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	false	"{""candidate_count"":20}"	"{""rights_eligible_count"":3,""selected_count"":2,""supported_count"":3}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv	acidity_character	"[{""candidate_partition_sizes"":{""cocoa_nut_caramel"":6,""earthy_fermented"":3,""floral_tea"":4,""fruit"":3,""roast_spice_smoke"":4},""candidate_set_before_count"":20,""candidate_state_after_count"":3,""evidence_coverage_count"":20,""expected_separation_score"":0.7,""question_axis_id"":""family_direction"",""question_position"":1,""selected_option_id"":""fruit"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
missing-context-04	MISSING_CONTEXT			family_direction	1	false	sensory.orange|sensory.blueberry		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	false	"{""candidate_count"":20}"	"{""rights_eligible_count"":3,""selected_count"":2,""supported_count"":3}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv	acidity_character	"[{""candidate_partition_sizes"":{""cocoa_nut_caramel"":6,""earthy_fermented"":3,""floral_tea"":4,""fruit"":3,""roast_spice_smoke"":4},""candidate_set_before_count"":20,""candidate_state_after_count"":3,""evidence_coverage_count"":20,""expected_separation_score"":0.7,""question_axis_id"":""family_direction"",""question_position"":1,""selected_option_id"":""fruit"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
missing-context-05	MISSING_CONTEXT			family_direction	1	false	sensory.orange|sensory.blueberry		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	false	"{""candidate_count"":20}"	"{""rights_eligible_count"":3,""selected_count"":2,""supported_count"":3}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv	acidity_character	"[{""candidate_partition_sizes"":{""cocoa_nut_caramel"":6,""earthy_fermented"":3,""floral_tea"":4,""fruit"":3,""roast_spice_smoke"":4},""candidate_set_before_count"":20,""candidate_state_after_count"":3,""evidence_coverage_count"":20,""expected_separation_score"":0.7,""question_axis_id"":""family_direction"",""question_position"":1,""selected_option_id"":""fruit"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
missing-context-06	MISSING_CONTEXT			family_direction	1	false	sensory.orange|sensory.blueberry		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	false	"{""candidate_count"":20}"	"{""rights_eligible_count"":3,""selected_count"":2,""supported_count"":3}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv	acidity_character	"[{""candidate_partition_sizes"":{""cocoa_nut_caramel"":6,""earthy_fermented"":3,""floral_tea"":4,""fruit"":3,""roast_spice_smoke"":4},""candidate_set_before_count"":20,""candidate_state_after_count"":3,""evidence_coverage_count"":20,""expected_separation_score"":0.7,""question_axis_id"":""family_direction"",""question_position"":1,""selected_option_id"":""fruit"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
missing-context-07	MISSING_CONTEXT			family_direction	1	false	sensory.orange|sensory.blueberry		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	false	"{""candidate_count"":20}"	"{""rights_eligible_count"":3,""selected_count"":2,""supported_count"":3}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv	acidity_character	"[{""candidate_partition_sizes"":{""cocoa_nut_caramel"":6,""earthy_fermented"":3,""floral_tea"":4,""fruit"":3,""roast_spice_smoke"":4},""candidate_set_before_count"":20,""candidate_state_after_count"":3,""evidence_coverage_count"":20,""expected_separation_score"":0.7,""question_axis_id"":""family_direction"",""question_position"":1,""selected_option_id"":""fruit"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
missing-context-08	MISSING_CONTEXT			family_direction	1	false	sensory.orange|sensory.blueberry		2	0	INSUFFICIENT_EVIDENCE_FOR_FIVE_MAIN|INSUFFICIENT_EVIDENCE_FOR_SECONDARY	false	"{""candidate_count"":20}"	"{""rights_eligible_count"":3,""selected_count"":2,""supported_count"":3}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv	acidity_character	"[{""candidate_partition_sizes"":{""cocoa_nut_caramel"":6,""earthy_fermented"":3,""floral_tea"":4,""fruit"":3,""roast_spice_smoke"":4},""candidate_set_before_count"":20,""candidate_state_after_count"":3,""evidence_coverage_count"":20,""expected_separation_score"":0.7,""question_axis_id"":""family_direction"",""question_position"":1,""selected_option_id"":""fruit"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	PARTIAL_OUTPUT_INSUFFICIENT_SUPPORTED_CANDIDATES
conflict-01	CONFLICTING_ANSWER	preparation.family.filter_percolation	extremely_light	fruit_region	1	true			0	0	CONFLICTING_USER_ANSWERS	false	"{""candidate_count"":20}"	"{""candidate_count"":0}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":1,""selected_option_id"":""citrus"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""},{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":2,""candidate_state_after_count"":3,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":2,""selected_option_id"":""berry"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	ABSTAINED_CONFLICT
conflict-02	CONFLICTING_ANSWER	preparation.family.immersion	light	fruit_region	1	true			0	0	CONFLICTING_USER_ANSWERS	false	"{""candidate_count"":20}"	"{""candidate_count"":0}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":1,""selected_option_id"":""citrus"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""},{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":2,""candidate_state_after_count"":3,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":2,""selected_option_id"":""berry"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	ABSTAINED_CONFLICT
conflict-03	CONFLICTING_ANSWER	preparation.family.hybrid	medium_light	fruit_region	1	true			0	0	CONFLICTING_USER_ANSWERS	false	"{""candidate_count"":20}"	"{""candidate_count"":0}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":1,""selected_option_id"":""citrus"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""},{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":2,""candidate_state_after_count"":3,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":2,""selected_option_id"":""berry"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	ABSTAINED_CONFLICT
conflict-04	CONFLICTING_ANSWER	preparation.family.espresso_pressure	medium	fruit_region	1	true			0	0	CONFLICTING_USER_ANSWERS	false	"{""candidate_count"":20}"	"{""candidate_count"":0}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":1,""selected_option_id"":""citrus"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""},{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":2,""candidate_state_after_count"":3,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":2,""selected_option_id"":""berry"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	ABSTAINED_CONFLICT
conflict-05	CONFLICTING_ANSWER	preparation.family.diluted_espresso	medium_dark	fruit_region	1	true			0	0	CONFLICTING_USER_ANSWERS	false	"{""candidate_count"":20}"	"{""candidate_count"":0}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":1,""selected_option_id"":""citrus"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""},{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":2,""candidate_state_after_count"":3,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":2,""selected_option_id"":""berry"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	ABSTAINED_CONFLICT
conflict-06	CONFLICTING_ANSWER	preparation.family.stovetop_boiled	dark	fruit_region	1	true			0	0	CONFLICTING_USER_ANSWERS	false	"{""candidate_count"":20}"	"{""candidate_count"":0}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":1,""selected_option_id"":""citrus"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""},{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":2,""candidate_state_after_count"":3,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":2,""selected_option_id"":""berry"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	ABSTAINED_CONFLICT
conflict-07	CONFLICTING_ANSWER	preparation.family.cold_extraction	extremely_dark	fruit_region	1	true			0	0	CONFLICTING_USER_ANSWERS	false	"{""candidate_count"":20}"	"{""candidate_count"":0}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":1,""selected_option_id"":""citrus"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""},{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":2,""candidate_state_after_count"":3,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":2,""selected_option_id"":""berry"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	ABSTAINED_CONFLICT
conflict-08	CONFLICTING_ANSWER	preparation.family.espresso_milk	extremely_light	fruit_region	1	true			0	0	CONFLICTING_USER_ANSWERS	false	"{""candidate_count"":20}"	"{""candidate_count"":0}"	UNCALIBRATED_DETERMINISTIC_DECISION_SCORE_NOT_PROBABILITY	product-inference-policy-v0.1.0	db/data/product-inference-v0/PRODUCT_CONCEPT_CANDIDATE.tsv|db/data/product-inference-v0/PRODUCT_CONTEXT_PRIOR.tsv|db/data/product-inference-v0/PRODUCT_ANSWER_EFFECT.tsv		"[{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":20,""candidate_state_after_count"":2,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":1,""selected_option_id"":""citrus"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""},{""candidate_partition_sizes"":{""berry"":1,""citrus"":2},""candidate_set_before_count"":2,""candidate_state_after_count"":3,""evidence_coverage_count"":3,""expected_separation_score"":0.333333,""question_axis_id"":""fruit_region"",""question_position"":2,""selected_option_id"":""berry"",""unanswered_or_unsure_path"":""NO_EVIDENCE_CHANGE""}]"	ABSTAINED_CONFLICT
