source_surface_sha256	reviewer_one_decision_code	reviewer_two_decision_code	consensus_decision_code	structural_gate_code	final_admission_code	admitted_language_tag_code	exclusion_reason_code
b1c7f862add846d30749804a7b8f4e84078f75c11bb4387760239634f5b3118a	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b1ff4fc0486204f228b117c3b2b7ffe064cc5e0feb1eaf4ee551398a5a77f70d	ENGLISH_TASTING_LANGUAGE	NARRATIVE_OR_NON_DESCRIPTOR	DISAGREEMENT	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
b2053eeb13688b3e296dadf500ddad933034dd136cdaf9192f10d3034e22f048	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b20e95ddc7d557204abaaffc7dfed80552142bee3906434e09033fda897560d6	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b20f8cb24e37fcc4f5d0d7d70fbf23071f21cd4d07b7b9421538f8ed35751817	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b2103c0bab4762b3732a4643bc479b359247334698b04f0c7f43d8be96094537	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b216aab1cbfe453214ab0582ec5108861a5cccaa42c45d41bad45321139210e9	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	REJECT_GT_8_WORD_TOKENS	HASH_ONLY_REVIEW_CONSENSUS		dual_review_narrative_or_non_descriptor
b243c51471e39e5296fa32f6776fb4930af36e0a9c8cbd9ac2d2c77e99c852de	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b268026c148026c3f788b8387d1316184bcdf89ef5905d6c0ae98f263a7b1ddc	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b27480c33176463b74dc16c72d6516e6436e66b2ae90af9b74acbc811d88704b	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b29877fb90e6f701d6b3410a323b1f0923add3c366b0275913462ec1c038f0f4	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b2d2daa3c68804e6a8d4b07d214f1cdb40a65b3109f4ab3d65d08bd008f98496	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
b2d896636269faaf6f960ee88ff96aa6010254778c75cb9df76976604431dc6e	NON_ENGLISH	NON_ENGLISH	NON_ENGLISH	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_non_english
b2e1b56a563c7a6f5aef550d7c5b4b36247043b9661d90ee08d4cbfdb31b1256	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b2e55e456cf481005d30ad1df9125fff00c56bc92491dac8af91ec77a931efa2	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b2ee32856dc1fe159f77bdd83f4788146139f4acc34467823193037e4b42e8f3	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b3176b7f98542918f176708bbc2a91d872b0799c7196a031470cff49905ded88	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b340564d0d71a98b87640dbe92d55edfdc24316d7d78f46ac754c132ef0a7136	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
b34b08c2694b456c784c8d12ed963ae1d646ac80fc7645c107e524f3bb1cb3cb	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b34cad31a8e1aa33281694a7c3c28b3f50fcca9ee3cc724afc482b614a23b485	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b371a849a6780bd39cccf2799f1de20cb021daf85267dcbc6dfff2870cdf2f3f	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b3891097c77b0cd021ecd19f7cc7e5e0ce9024b14f9d00fe90f9cccddccf1ab7	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b38a72cd3d865a71602ae3ea98dd7a2d37641086b498d1dc148a3bca1650b5dd	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
b396c56a98df0ccc457505138a6e15256983be27ef94a9f0036569ec0e8fd4e4	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b3a05760f2e9c0c66272cbe47e9a78d7354375d736b03f02b69d89a5a257f66c	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b3c63e4e946afa7d98cfdd2be465f09449ee71c5763ea004f462d1ed78749f26	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
b3f487fbc1970da93ec061155c4f98a8831b35abd531ddcc216ea9cf29ed3e1e	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b3f81d93ef6e7cdaed52d412dffa423519229f3ec2d341d8447995eb08c537d4	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b41da1cb18ba3459aaa1f4d44441dd678afa278c8ca1aacb633747e27b831230	NON_ENGLISH	NON_ENGLISH	NON_ENGLISH	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_non_english
b436b09d5b8339051fafe2bd3b931f5e147527e7a4519a83cb0d34996c3ab05d	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b440bf0ccf53818e094f65edba6c9f98075ee27bc6962c60649f71b9ff667600	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b448c72109456fa98dc95eb84fbe6d3233217bc4efd7dc8171d2f60c73c966db	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b46023119c4a52358976754ebca0aff59b3346920a874e6e49fd4c7fbbfa5840	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b478eb4db243e3dd774c71032a8fd9762b2fb4dee7851bdac51203517c11d74d	NON_ENGLISH	NON_ENGLISH	NON_ENGLISH	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_non_english
b47a49efd2ed642c4b1573315ce18b301783897dc73a84cc6a19371ecf23fc4f	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b483d303b3112b59b18c41cf97537d1fc03ae4d2910ae443e7261227b52f681c	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b493d48364afe44d11c0165cf470a4164d1e2609911ef998be868d46ade3de4e	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b49784d05098de995c10745a13129d52dd0c33a0626255f6191163010ded1d91	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b4aaf15858bbba1d6e7956a40d69a4bf5d04246e47a7edd0d26bee6b44522521	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b4ac84030b8ba224441c1831a8617a064bca7fa6adfb06f0e7f58efeff7b63ae	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b4ad81bb9e31113c088a62e47048754ce51f35919e0756a1886c90f38b61c9be	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b4c3858f5f1e123198e835de04b87155d7a40e66e9b70805daf3ad439cd2fa3b	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b4cb136cbcf98586e7241728a3fa1dde8d0e87369484dde085da8cd36c29c90e	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
b4d439da371714af4eff29284982458bfa3fa62011a6466e14c2496c34ed68ff	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b4e21be2286c6d493c3b8f94f2020f745e1d0fb76ee621d2a8b3fc2d72839e31	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b507a0b953cb7be33ec1c7e10924d6f9609808d8c4e972cc842ffd897ca58eaf	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_narrative_or_non_descriptor
b50c7e905f9b38fc609f027ef1f17ac3e0294610ee52e2aaf3c4b9d5dcfbf406	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b51a5d219761dfd129002ac7a4c9e697ba02454edcb6a340acbddcbee0ed3a8e	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b52eab607e892d7c87f3de41b4744f75d120bf711af9bc63be52ad851c5459f5	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
b5335f0ebd21256431b5dbeb109caba4e583eae26f4013dd0aa1dd7c1985e8fa	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b537f857cbae8ddc74197d828635bc548fdf0ba533100237b9e84cdbcc2ff5aa	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b56c6bead42c6eed222e2a78aa17f93868dcefae72eca5845efdcdd5ef0079b1	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b579d00d3939d52a938bd668aac42867b420e42ac987dd438beafb1a4f637d20	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b5989e38547e02fd233bd84b7137a708984dc320be307ea548820fb29e011be5	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b5b535a4e8a702425283b6ff44927ec316f6b32d208ffe925d2122400f79a2ff	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b5c63d7e27a4a6237df46e7645f0ac7fe24638195520fc81d48998a6142e351c	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b5c7592926f18bcb66e7b421c35f99586e7a356cf93ce5b8f75fb6c8c5f3264f	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_narrative_or_non_descriptor
b5ceed4d5d410f519e6e8b72c1527b829f08c2e320aa3113c13e65d8130be795	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
b5dab3ac82ee37c8a204a53a596d2e9405d3392e016f5875bff04caef3328021	ENGLISH_TASTING_LANGUAGE	NARRATIVE_OR_NON_DESCRIPTOR	DISAGREEMENT	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
b61919677c8131bfbcb9dc9858e171f0d0057439f1181c6b8f9b5957709df765	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b65d1d4e1379e6a797797b0fdd1fc4840da6455d5bcdd1d32d50f7470a8d3d99	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b6669b9c640c9ad05534ad07af108d45be811e173c5e239923bffad2519285b8	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b66dd51b86de90f49779128022297051136c4b36a5daf98922211b3ecca3d87b	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b6735956710d905b39937863c3c9c584c97553253a35f9816804d03e0866241a	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b696c8f3efa08598ffb1eab4a48082b1074ed2267197bd4cd7d4a697f3ce90ca	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b6b021e4329bf82beaeed91d2ad80dba648e68af497afec784c4425fb5b0d111	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b6e1eb084f6c8c093ab80272cb4a9c6b0bceb13068c7d29735cb3bbfcfe9f293	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b6e4221dfda0c45f514754037af017f6b3adc6bc583df983067bfb73c740a1d6	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b6e6c513f570f1e7425e050c797f4821a75ba41e6bf3c20fa3be10a0d4b66e8a	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b6f436d9d3beaf4d676ebab540936c70da384d3db32f51286f5d63c63f76892d	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b708aa94a35750da4598c4ad6bd85b4b212a27d81300267d1af039f3706b5fb5	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b71a6dd88d3a249d53e2387d51839654ec67e252b719d11b71d458ea33acca7b	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b71af28e37d8e556e8a8b053081dc998bf84b15b1b5f4f4a0fb4f175ff61ebde	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b72d0bcebccd7ef63fbc68c7e1783b9642ea2cbeb3e4b869d31c1f009fa60b53	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b75117d4d7febe23cc174136a1d9bf5030ba42355092667798b3d0aa10d143de	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b75afc07fa9eebc85e80657ca57f5c809b34ddb1dccdbc8b36e07408bdfe5762	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b768590ae0520d56ee7539b6c625702d02fa930b815b49ddcbe1a47f322312a6	NARRATIVE_OR_NON_DESCRIPTOR	ENGLISH_TASTING_LANGUAGE	DISAGREEMENT	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_REVIEW_CONSENSUS		dual_review_disagreement
b770893055ab1025606b2c4edbad2da9fe0ad19227da0f14323bceccd911100c	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b778c88345e1d29d705cf392f005fb2551fa19df7545fc999e9859088cc2b9bf	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b7b6f9cddd89550081a24126fbe39b5ac1edc90c252d1ddb58971ac717cd2a86	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	REJECT_SENTENCE_PUNCTUATION	HASH_ONLY_STRUCTURAL_PROSE_GATE		structural_gate_sentence_punctuation
b7ffaa7c1fbbae1282b8c4844a2cab72125310bef8f60999ea7219dc14a9ec95	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b812b22777aa8c6fb289156c2b7ada8886bb82ca880578f0b82aa00c4ab3374f	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b81f0c11a54088cd84e576ddcbcd43ef0b983c6e78ff261da6062b5b5549a91c	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	NARRATIVE_OR_NON_DESCRIPTOR	REJECT_GT_8_WORD_TOKENS	HASH_ONLY_REVIEW_CONSENSUS		dual_review_narrative_or_non_descriptor
b863cef7396a24054985c866ffb9838d85e5e61eae10c014d89cda0bb2516c67	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b8737bc527b82177b21fce314ae1e50d3accfa01dd1133ab470d45e55d8be3b3	NON_ENGLISH	NON_ENGLISH	NON_ENGLISH	PASS_CONCISE_FRAGMENT	HASH_ONLY_REVIEW_CONSENSUS		dual_review_non_english
b8a69e325a8b793a9b0c783c7cda549d1fd231968824a51a8b51163cbcf851ca	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b8ac5fdcf4e27c026292375a757ccd48f6f15d29db8737632e197128005dcd4a	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b8d7e909757e4ce20988a53cf83494100ca35ac0afad898862e63c2f80d9bcfa	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b8d976ef0be935c3562078e5019ec26f2e4295613bcc0f35b348918ba152f816	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b8e2cf91c8227618fa301eed3b0d8e64fb1ca1e7732fe479ac627f66faa99306	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	ENGLISH_TASTING_LANGUAGE	PASS_CONCISE_FRAGMENT	ADMIT_ENGLISH_TASTING_LANGUAGE	en	
