product_key	document_key	publisher_key	source_policy_key	batch_key	external_product_key	external_release_key	product_name	listing_date	roast_date	captured_at	canonical_url	content_sha256	raw_text_sha256	metadata_composite_sha256	selection_sha256	batch_number	raw_observation_count	retained_observation_count	redacted_observation_count	coffee_origin_country_codes	coffee_regions	producer_names	farm_names	variety_names	process_names	metadata
product.firstbloom.1126	document.firstbloom.release_1149	publisher.firstbloom.30	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	1126	1149	Mario Salazar	2019-02-13		2026-08-24T00:00:00+00:00		4e883b0990484bea2ef6d39db7613bab5f608aa6bcc24b7ead57229e36ffb6b3	4e883b0990484bea2ef6d39db7613bab5f608aa6bcc24b7ead57229e36ffb6b3	e4c175946cd47f6529fed35ecd40b7b8c72089b4a2e89ec908f7a7bc5516dd87	302a997ba6d1c66e786f44eee187bf6d6ff858ca825149337660430b56979401	15	2	2	0	"[""CR""]"	"[""West Valley""]"	"[""Salazar Family""]"	"[""Finca Pashapa""]"	"[""Catuai"",""Caturra""]"	"[""Covered Raised Bed"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Costa Rica""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[""Covered Raised Bed""],""farm_names"":[""Finca Pashapa""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-02-13 18:27:20.641"",""source_relation_row_count"":2,""source_release_created_at"":""2019-02-13 18:27:21.265""}"
product.firstbloom.3871	document.firstbloom.release_4176	publisher.firstbloom.34	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	3871	4176	Las Orchideas Decaffeinated	2020-04-07		2026-08-24T00:00:00+00:00		90875ec9016ba3b8bd28300831d9aed96a467c015628587f00904144b5169815	90875ec9016ba3b8bd28300831d9aed96a467c015628587f00904144b5169815	cfaf3cce17e2fa632ab30885c79789d754567116cd97be5b56236f1d447c4c2c	35d603e35b603ba7f71f5972bf8247a4d0a446a34eb7916dbf2b5cd297b8c1e9	15	3	3	0	"[""CO""]"	[]	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Castillo"",""Caturra"",""Colombia""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2020-04-07 19:58:11.131"",""source_relation_row_count"":15,""source_release_created_at"":""2020-04-07 19:58:11.567""}"
product.firstbloom.2109	document.firstbloom.release_2219	publisher.firstbloom.36	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	2109	2219	El Obraje	2019-08-12		2026-08-24T00:00:00+00:00		9b28d19b0572d61fbb7498e3058ec3553f30b4ff54b3ed0f32e86148b7412a29	9b28d19b0572d61fbb7498e3058ec3553f30b4ff54b3ed0f32e86148b7412a29	d5710cb2e98ddc4fd442e9f785282cd35eeaa89a16ef7753520f9fe0d5174a89	4db7633aa61daf451e246686275c174dac06541db8b08c1c965b1a27c4207a85	15	3	3	0	"[""CO""]"	[]	"[""Pablo Guerrero""]"	"[""Finca El Obraje""]"	"[""Caturra""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca El Obraje""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-08-12 01:08:57.270"",""source_relation_row_count"":1,""source_release_created_at"":""2019-08-12 01:09:00.377""}"
product.firstbloom.2194	document.firstbloom.release_2320	publisher.firstbloom.37	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	2194	2320	Luis Jose Valdez	2019-08-31		2026-08-24T00:00:00+00:00		ec9f8e7fdd581709f2582786d40db21999faf62735475746cc6839b927033c63	ec9f8e7fdd581709f2582786d40db21999faf62735475746cc6839b927033c63	4c0992fe39499e2746a4a6759e828d24bbbdd01b3e3aade861bc112b41010545	709adbf2b4377627dfefa3a4e7a286da135e136379639329bbbda60910dc3e6e	15	5	5	0	"[""CO""]"	[]	"[""Luis Jose Valdes""]"	"[""Finca La Cristalina""]"	"[""Red Bourbon""]"	"[""Natural""]"	"{""cleaning_process_names"":[""Natural""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca La Cristalina""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-08-31 01:56:13.112"",""source_relation_row_count"":1,""source_release_created_at"":""2019-08-31 01:56:13.329""}"
product.firstbloom.188	document.firstbloom.release_161	publisher.firstbloom.38	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	188	161	1852	2018-08-13		2026-08-24T00:00:00+00:00		8cff12599eca3dc2e8c304ef0aff24dd3fdd903c14c21e4d660bab363cdd09d0	8cff12599eca3dc2e8c304ef0aff24dd3fdd903c14c21e4d660bab363cdd09d0	ed7f2058d97bbf35e0a5cd4860b94a6e19fbd858f43ad78ec542b6379c320b25	c830bcee4ce1eff1cd9b65e78edd1140c3529e1b86ab38be12f8630f43fe77e7	15	2	2	0	"[""BR"",""CO""]"	"[""Cerrado""]"	"[""Luís Norberto Paschoal"",""Various smallholder producers""]"	"[""Fazenda Daterra"",""Various smallholder farms""]"	"[""Castillo"",""Red Bourbon"",""Yellow Bourbon""]"	"[""Pulped Natural"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Pulped Natural"",""Wet/Washed""],""coffee_origin_country_names"":[""Brazil"",""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Fazenda Daterra"",""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-08-13 16:51:02.109"",""source_relation_row_count"":3,""source_release_created_at"":""2018-08-13 16:51:03.040""}"
product.firstbloom.2590	document.firstbloom.release_2743	publisher.firstbloom.39	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	2590	2743	Colombie Rodrigo Pelaez	2019-10-03		2026-08-24T00:00:00+00:00		dfe5fc47a41cb25888b0b362e5aace6d94fef17dc4bfcff8688498e348c9acc3	dfe5fc47a41cb25888b0b362e5aace6d94fef17dc4bfcff8688498e348c9acc3	a782cf375a05974d71d10ee189568957d11c1b709642822a5843e46b93147fc4	a1548726f525239c2c47f03962cc89cecf3739ea8db5a41be46b193c1c2dd193	15	1	0	1	"[""CO""]"	[]	"[""Rodrigo Peláez""]"	"[""Laderas Del Tapias""]"	"[""Castillo""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Laderas Del Tapias""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-03 00:36:46.161"",""source_relation_row_count"":1,""source_release_created_at"":""2019-10-03 00:36:47.146""}"
product.firstbloom.907	document.firstbloom.release_925	publisher.firstbloom.42	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	907	925	Ethiopia Bensa Bombe Natural	2019-01-02		2026-08-24T00:00:00+00:00		06d542a7ca4b24e600f2e1eb4c4ff1cc494c22a5de9d2c5ffb9dfcd0cd52c532	06d542a7ca4b24e600f2e1eb4c4ff1cc494c22a5de9d2c5ffb9dfcd0cd52c532	84699679653e0068adba3c81b9069853df83feb975e6a621207491106aa04463	46dbb363f93699d6c8eb54df11a213aae36ab0ee9e8a82389f462ecec63d521f	15	5	5	0	"[""ET""]"	"[""Sidama Zone""]"	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Mikicho"",""Regional Landraces/Heirloom"",""Setami""]"	"[""Dry/Natural"",""Raised Bed"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Dry/Natural"",""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[""Raised Bed""],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-01-02 19:13:32.684"",""source_relation_row_count"":3,""source_release_created_at"":""2019-01-02 19:13:33.432""}"
product.firstbloom.2870	document.firstbloom.release_3064	publisher.firstbloom.43	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	2870	3064	La Reforma	2019-10-25		2026-08-24T00:00:00+00:00		e0e51ec0e28e62feccc64a93e38bd0a0bd378b6293f393d63bad4e74e0e21aa3	e0e51ec0e28e62feccc64a93e38bd0a0bd378b6293f393d63bad4e74e0e21aa3	c05638a046e59b7e58960a11c30f1620de92bf19e2b357de89a9b37c96d2349b	35036dacce48a40d051d02c2316890b9cde8109b7909db6eff540300d1a82323	15	1	0	1	"[""MX""]"	"[""Oaxaca""]"	"[""Efrosina Ruiz""]"	"[""Finca La Reforma""]"	"[""Pluma""]"	"[""Black Honey""]"	"{""cleaning_process_names"":[""Black Honey""],""coffee_origin_country_names"":[""Mexico""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca La Reforma""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-25 19:59:40.082"",""source_relation_row_count"":1,""source_release_created_at"":""2019-10-25 19:59:40.915""}"
product.firstbloom.271	document.firstbloom.release_246	publisher.firstbloom.44	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	271	246	Guatemala Waykan	2018-09-04		2026-08-24T00:00:00+00:00		58f4b865390577544f9e08b921760c070806c8e0c28947920ef731e7545dcc3b	58f4b865390577544f9e08b921760c070806c8e0c28947920ef731e7545dcc3b	1d66cb19c9452da59c9b9684403c6f3d3e7a2f17e67b594ff50a4399b8557db1	9d150e99415cd3d9d1dfa720a72cc478776d1049ef9232230a91d40fd5597461	15	2	1	1	"[""GT""]"	[]	[]	"[""Various smallholder farms""]"	"[""Bourbon"",""Catuai"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-09-04 14:40:46.164"",""source_relation_row_count"":3,""source_release_created_at"":""2018-09-04 14:40:46.798""}"
product.firstbloom.305	document.firstbloom.release_4268	publisher.firstbloom.46	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	305	4268	Alt 4915	2020-04-22		2026-08-24T00:00:00+00:00		e3eb885b82f6400f5e6d6145a8a413c227df44725833f0a82e5ffa59393d5e34	e3eb885b82f6400f5e6d6145a8a413c227df44725833f0a82e5ffa59393d5e34	c92efb08dd28043bbe1ed1e265c6e471433240a217f5f33ae445a8c7eb17a934	81cd626f0f3e889da6e480942a1c4c0d9237ece0d967615d029c1e4de3424524	15	2	2	0	"[""CR""]"	[]	[]	"[""Finca San Gabriel""]"	"[""Catuai"",""Caturra""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Costa Rica""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca San Gabriel""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-09-13 02:19:10.249"",""source_relation_row_count"":2,""source_release_created_at"":""2020-04-22 05:09:24.911""}"
product.firstbloom.2139	document.firstbloom.release_2255	publisher.firstbloom.47	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	2139	2255	La Divina	2019-08-20		2026-08-24T00:00:00+00:00		febbe1967a6b5a7790a51670bd69ab20e83807cc23d4ebaebd411a66d380fbc5	febbe1967a6b5a7790a51670bd69ab20e83807cc23d4ebaebd411a66d380fbc5	6759d011c9fed30fd6653d9c381bc37cc183777661e48be73876b26eb0130079	fb69a0443e5549164b4a549b2f2d2de0d65f149c37c43b9b1f2a5888d772b779	15	2	1	1	"[""SV""]"	[]	"[""Roberto Ulloa""]"	"[""La Divina""]"	"[""SL28""]"	"[""Honey""]"	"{""cleaning_process_names"":[""Honey""],""coffee_origin_country_names"":[""El Salvador""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""La Divina""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-08-20 15:33:50.496"",""source_relation_row_count"":1,""source_release_created_at"":""2019-08-20 15:33:51.081""}"
product.firstbloom.322	document.firstbloom.release_2818	publisher.firstbloom.48	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	322	2818	Privateer	2019-10-05		2026-08-24T00:00:00+00:00		d067d45654aa77fe7193c5f5150071a374dbc52c4a7ca437cd0a96a8f4ca6642	d067d45654aa77fe7193c5f5150071a374dbc52c4a7ca437cd0a96a8f4ca6642	983f59655f96d81269b566edd010e64716253670f8efa898c55af057908a2102	7a3b20c3701a089a5cb1a38d6ccf4bbefda197da4903c8866a69041227d02d8b	15	1	0	1	"[""HN""]"	[]	[]	[]	[]	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Honduras""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-09-15 21:03:27.975"",""source_relation_row_count"":1,""source_release_created_at"":""2019-10-05 21:13:43.164""}"
product.firstbloom.715	document.firstbloom.release_726	publisher.firstbloom.49	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	715	726	Organic Hama	2018-11-16		2026-08-24T00:00:00+00:00		ea591c671f58c805b2e62ca821f22aa5eab901e562e7b9dfade376484fd9042c	ea591c671f58c805b2e62ca821f22aa5eab901e562e7b9dfade376484fd9042c	b076721425c128a88e8eccc3cdd7ce79b7930698c2794589b05e2f1d3d784436	541bd6ee419cc0edd72c073c505055b201df356230d65aded352489413730ab3	15	2	2	0	"[""ET""]"	"[""Yirgacheffe""]"	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Regional Landraces/Heirloom""]"	[]	"{""cleaning_process_names"":[],""coffee_origin_country_names"":[""Ethiopia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-11-16 16:30:34.361"",""source_relation_row_count"":1,""source_release_created_at"":""2018-11-16 16:30:35.412""}"
product.firstbloom.1021	document.firstbloom.release_1041	publisher.firstbloom.50	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	1021	1041	El Injerto Gesha	2019-01-23		2026-08-24T00:00:00+00:00		8cc8c472cd0a62f049b4798e4c929208b35627c985bb5b34542eec9915462ffa	8cc8c472cd0a62f049b4798e4c929208b35627c985bb5b34542eec9915462ffa	5048f02852b280b22545edc068270cf723c0c38a2e61f42bdc29b6acf73c361e	576f219881d3be2e4bac29d60f82f8c7622ec7e606be0fd628eb23150a15a130	15	3	3	0	"[""GT""]"	"[""Huehuetenango""]"	"[""Aguirre Family""]"	"[""Finca El Injerto""]"	"[""Gesha""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Guatemala""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca El Injerto""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-01-23 03:39:46.931"",""source_relation_row_count"":1,""source_release_created_at"":""2019-01-23 03:39:47.139""}"
product.firstbloom.2807	document.firstbloom.release_2993	publisher.firstbloom.51	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	2807	2993	Herberto Mosquera	2019-10-23		2026-08-24T00:00:00+00:00		1faefa5a0978930742356cbe000db74c38bb3d8dca9e08383d77fc4691da7fc5	1faefa5a0978930742356cbe000db74c38bb3d8dca9e08383d77fc4691da7fc5	2c29e07206ae40d9b234d4917c27a369026a3c74ee3950e5b9ade9fd758768bb	b8642e9fabbc21c1476c4808faecbb884b1a88f657290e514c165a3ee5fffe25	15	3	3	0	"[""CO""]"	[]	"[""Herberto Mosquera""]"	"[""Finca el Tesoro""]"	"[""Maragogipe""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Finca el Tesoro""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-10-23 01:06:49.763"",""source_relation_row_count"":1,""source_release_created_at"":""2019-10-23 01:06:50.943""}"
product.firstbloom.807	document.firstbloom.release_821	publisher.firstbloom.52	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	807	821	Brisas	2018-12-05		2026-08-24T00:00:00+00:00		f764e1b3af242a9ddf2bc070c435eb4a62b31c94bd913a09cd20ed6548810fed	f764e1b3af242a9ddf2bc070c435eb4a62b31c94bd913a09cd20ed6548810fed	9e68de0222b25c000acaf0904746629a9191e4300f2813f1b09405cced335e50	39ce18b28f01d50a6d9059a41aca5caf45d47748d5c706ba3567681addd1e2e6	15	2	2	0	"[""NI""]"	[]	"[""Jimenez Family""]"	"[""Brisas del Mogotón""]"	"[""Bourbon"",""Caturra"",""Typica""]"	"[""Covered Raised Bed"",""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Nicaragua""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[""Covered Raised Bed""],""farm_names"":[""Brisas del Mogotón""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-12-05 14:58:47.447"",""source_relation_row_count"":3,""source_release_created_at"":""2018-12-05 14:58:48.135""}"
product.firstbloom.4203	document.firstbloom.release_4573	publisher.firstbloom.53	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	4203	4573	Pantan Musara	2020-05-29		2026-08-24T00:00:00+00:00		0228f238e5d1f2e1ae7ef954d8c9f485d3c19f3091c584df9a1dc5950427164e	0228f238e5d1f2e1ae7ef954d8c9f485d3c19f3091c584df9a1dc5950427164e	814e6fce8f7ac4b3597b9bb0c2cbe237d72f4b5386d8d45b419447730648651b	24d0edaf06be72cc0dcfcf50aeb6a4fb9705578be36d0ce7e02b71b8136e0a36	15	4	4	0	"[""ID""]"	[]	"[""Asman Arianto""]"	[]	"[""Gayo 1"",""Gayo 2""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Indonesia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2020-05-29 22:35:54.786"",""source_relation_row_count"":2,""source_release_created_at"":""2020-05-29 22:35:55.470""}"
product.firstbloom.375	document.firstbloom.release_1835	publisher.firstbloom.54	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	375	1835	Ardi Washed	2019-07-09		2026-08-24T00:00:00+00:00		9157fa232131e0e206e4f6361169feebbaac83f5d093e50c21619d2e676a0d43	9157fa232131e0e206e4f6361169feebbaac83f5d093e50c21619d2e676a0d43	59e0cc78f73a16eaef790bd634e9383a3c0fd10fe336c5f42502b720a3fb2567	320edb8cefc7d79c67dcd56b6aff094c83f2863493892111305f87c4b90822c1	15	3	3	0	"[""ET""]"	[]	"[""Various smallholder producers""]"	"[""Various smallholder farms""]"	"[""Regional Landraces/Heirloom""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Ethiopia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2018-09-22 22:07:47.778"",""source_relation_row_count"":1,""source_release_created_at"":""2019-07-09 15:49:37.039""}"
product.firstbloom.1084	document.firstbloom.release_1104	publisher.firstbloom.63	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	1084	1104	Loverboy	2019-02-06		2026-08-24T00:00:00+00:00		ecda90e46d95a8d060405b16d86f8886ecb50156759aee62c8160c3c7d4c2a11	ecda90e46d95a8d060405b16d86f8886ecb50156759aee62c8160c3c7d4c2a11	09a9154fd93204e3282ece762e159c8760d30424a4edb4000fe221f26746d5a4	4c55aab75f000979ccfde824ada8b648f0401dd4a299a5310ef3d2d0684d6f3f	15	3	3	0	"[""RW""]"	"[""Gatare""]"	"[""Mvuyekure Radjab""]"	"[""Various smallholder farms""]"	"[""Bourbon""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Rwanda""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Various smallholder farms""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-02-06 16:11:03.670"",""source_relation_row_count"":1,""source_release_created_at"":""2019-02-06 16:11:04.600""}"
product.firstbloom.4121	document.firstbloom.release_4475	publisher.firstbloom.64	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	4121	4475	Muzo Lot 14	2020-05-25		2026-08-24T00:00:00+00:00		aed674ed818ed3f913b33b9c27c9c91daa860716e9a9122eabcf250fa9a29be9	aed674ed818ed3f913b33b9c27c9c91daa860716e9a9122eabcf250fa9a29be9	8388ab3f39f0dd716dd68968d4bc9b18d008902af3e39784fd764dc930bf1731	a2f97581f7204c233e85fc9a31f8fbc52e12c5770281730381d2a3f43a858a90	15	2	1	1	"[""RW""]"	[]	"[""Emmanuel Rusatira""]"	[]	"[""Red Bourbon""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Rwanda""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2020-05-25 02:12:16.103"",""source_relation_row_count"":1,""source_release_created_at"":""2020-05-25 02:12:16.898""}"
product.firstbloom.4057	document.firstbloom.release_4397	publisher.firstbloom.65	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	4057	4397	Colombia Alto De Topa	2020-05-12		2026-08-24T00:00:00+00:00		cd31b18a583ec9ea8a5284281c609780e7759c2c5e97463753eb3e20860ce528	cd31b18a583ec9ea8a5284281c609780e7759c2c5e97463753eb3e20860ce528	33c09621591a0d618a4ac096fa65e9686c22a68844c9bec752ecc50067e4d4b3	7ed155f072aaeb0bcbd06f91d058c4dc852eb68a4be77352ab94787f8dec2c68	15	3	3	0	"[""CO""]"	[]	"[""Ferney Quintero Troyano, Laurentino Quinto, Luz Mery Troyano, and Ignacio Quintero""]"	[]	"[""Caturra"",""Colombia"",""Typica""]"	"[""Wet/Washed""]"	"{""cleaning_process_names"":[""Wet/Washed""],""coffee_origin_country_names"":[""Colombia""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2020-05-12 20:19:53.718"",""source_relation_row_count"":3,""source_release_created_at"":""2020-05-12 20:19:54.140""}"
product.firstbloom.902	document.firstbloom.release_920	publisher.firstbloom.67	source_policy.firstbloom.a6cb002.derived_terms	batch.firstbloom_a6cb002_pilot_v1.15	902	920	Un Regalo	2019-01-02		2026-08-24T00:00:00+00:00		beb77cef91fe758f7ede456ed91ec209135452f6f025ce9d36a37aeaab35eed2	beb77cef91fe758f7ede456ed91ec209135452f6f025ce9d36a37aeaab35eed2	daa25899c54b5d173416e97f7b087064edb60f2a3c5e7f154648c6ffe2855bf9	adda597a5aaa8fb24a50dd5dc9bdbc3ed17d0c84c0ba972b52edabdea5fb5fbb	15	3	3	0	"[""NI""]"	[]	"[""Luis Alberto Balladarez""]"	"[""Un Regalo De Dio""]"	"[""Pacamara""]"	"[""Dry/Natural""]"	"{""cleaning_process_names"":[""Dry/Natural""],""coffee_origin_country_names"":[""Nicaragua""],""complete_note_string_emitted"":false,""consumer_review_file_read"":false,""drying_process_names"":[],""farm_names"":[""Un Regalo De Dio""],""raw_text_stored"":false,""roaster_description_emitted"":false,""source"":""Firstbloom Data"",""source_commit"":""a6cb0026d1af9642724793c799bbc48dc189ba35"",""source_product_created_at"":""2019-01-02 18:35:38.546"",""source_relation_row_count"":1,""source_release_created_at"":""2019-01-02 18:35:39.460""}"
