dataset_snapshot_key	source_file	source_row_identity	record_type	raw_value_json	parsed_value_json	normalized_value_json	normalization_rule	exclusion_reason
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!24	sample_origin_and_score	"{""height_masl"":860,""latitude"":2.2605,""longitude"":-75.785,""moisture_content_percent_wet_basis"":10.4,""municipality_colombia"":""TARQUI"",""rainfall_mm"":133,""sample_no_geography"":22,""sample_no_sensory"":null,""sensory_score_sca_source_label"":87.5,""type"":""Roasted"",""variety"":""COLOMBIA "",""water_activity"":0.6}"	"{""height_masl"":860,""latitude"":2.2605,""longitude"":-75.785,""moisture_content_percent_wet_basis"":10.4,""municipality_colombia"":""TARQUI"",""rainfall_mm"":133,""sample_no_geography"":22,""sample_no_sensory"":null,""sensory_score_sca_source_label"":87.5,""type"":""Roasted"",""variety"":""COLOMBIA "",""water_activity"":0.6}"	"{""derived_sample_no"":11,""height_masl"":860,""latitude"":2.2605,""longitude"":-75.785,""moisture_content_percent_wet_basis"":10.4,""municipality_colombia"":""TARQUI"",""rainfall_mm"":133,""sample_no_geography"":22,""sample_no_sensory"":null,""sensory_score_sca_source_label"":87.5,""type"":""Roasted"",""variety"":""COLOMBIA"",""water_activity"":0.6}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!25	sample_origin_and_score	"{""height_masl"":1300,""latitude"":1.8836,""longitude"":-75.6213,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GARZON "",""rainfall_mm"":132,""sample_no_geography"":23,""sample_no_sensory"":12,""sensory_score_sca_source_label"":84.5,""type"":""Green"",""variety"":""CASTILLO"",""water_activity"":0.55}"	"{""height_masl"":1300,""latitude"":1.8836,""longitude"":-75.6213,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GARZON "",""rainfall_mm"":132,""sample_no_geography"":23,""sample_no_sensory"":12,""sensory_score_sca_source_label"":84.5,""type"":""Green"",""variety"":""CASTILLO"",""water_activity"":0.55}"	"{""derived_sample_no"":12,""height_masl"":1300,""latitude"":1.8836,""longitude"":-75.6213,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GARZON"",""rainfall_mm"":132,""sample_no_geography"":23,""sample_no_sensory"":12,""sensory_score_sca_source_label"":84.5,""type"":""Green"",""variety"":""CASTILLO"",""water_activity"":0.55}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!26	sample_origin_and_score	"{""height_masl"":1300,""latitude"":1.8836,""longitude"":-75.6213,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GARZON "",""rainfall_mm"":132,""sample_no_geography"":24,""sample_no_sensory"":null,""sensory_score_sca_source_label"":84.5,""type"":""Roasted"",""variety"":""CASTILLO"",""water_activity"":0.55}"	"{""height_masl"":1300,""latitude"":1.8836,""longitude"":-75.6213,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GARZON "",""rainfall_mm"":132,""sample_no_geography"":24,""sample_no_sensory"":null,""sensory_score_sca_source_label"":84.5,""type"":""Roasted"",""variety"":""CASTILLO"",""water_activity"":0.55}"	"{""derived_sample_no"":12,""height_masl"":1300,""latitude"":1.8836,""longitude"":-75.6213,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GARZON"",""rainfall_mm"":132,""sample_no_geography"":24,""sample_no_sensory"":null,""sensory_score_sca_source_label"":84.5,""type"":""Roasted"",""variety"":""CASTILLO"",""water_activity"":0.55}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!27	sample_origin_and_score	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":12.9,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":25,""sample_no_sensory"":13,""sensory_score_sca_source_label"":84,""type"":""Green"",""variety"":""TAMBO"",""water_activity"":0.657}"	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":12.9,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":25,""sample_no_sensory"":13,""sensory_score_sca_source_label"":84,""type"":""Green"",""variety"":""TAMBO"",""water_activity"":0.657}"	"{""derived_sample_no"":13,""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":12.9,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":25,""sample_no_sensory"":13,""sensory_score_sca_source_label"":84,""type"":""Green"",""variety"":""TAMBO"",""water_activity"":0.657}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!28	sample_origin_and_score	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":12.9,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":26,""sample_no_sensory"":null,""sensory_score_sca_source_label"":84,""type"":""Roasted"",""variety"":""TAMBO"",""water_activity"":0.657}"	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":12.9,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":26,""sample_no_sensory"":null,""sensory_score_sca_source_label"":84,""type"":""Roasted"",""variety"":""TAMBO"",""water_activity"":0.657}"	"{""derived_sample_no"":13,""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":12.9,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":26,""sample_no_sensory"":null,""sensory_score_sca_source_label"":84,""type"":""Roasted"",""variety"":""TAMBO"",""water_activity"":0.657}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!29	sample_origin_and_score	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":27,""sample_no_sensory"":14,""sensory_score_sca_source_label"":81,""type"":""Green"",""variety"":""CATIMORE"",""water_activity"":0.574}"	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":27,""sample_no_sensory"":14,""sensory_score_sca_source_label"":81,""type"":""Green"",""variety"":""CATIMORE"",""water_activity"":0.574}"	"{""derived_sample_no"":14,""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":27,""sample_no_sensory"":14,""sensory_score_sca_source_label"":81,""type"":""Green"",""variety"":""CATIMORE"",""water_activity"":0.574}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!30	sample_origin_and_score	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":28,""sample_no_sensory"":null,""sensory_score_sca_source_label"":81,""type"":""Roasted"",""variety"":""CATIMORE"",""water_activity"":0.574}"	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":28,""sample_no_sensory"":null,""sensory_score_sca_source_label"":81,""type"":""Roasted"",""variety"":""CATIMORE"",""water_activity"":0.574}"	"{""derived_sample_no"":14,""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10.3,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":28,""sample_no_sensory"":null,""sensory_score_sca_source_label"":81,""type"":""Roasted"",""variety"":""CATIMORE"",""water_activity"":0.574}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!31	sample_origin_and_score	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GARZON "",""rainfall_mm"":136,""sample_no_geography"":29,""sample_no_sensory"":15,""sensory_score_sca_source_label"":85,""type"":""Green"",""variety"":""CENICAFE, TAMBO"",""water_activity"":0.529}"	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GARZON "",""rainfall_mm"":136,""sample_no_geography"":29,""sample_no_sensory"":15,""sensory_score_sca_source_label"":85,""type"":""Green"",""variety"":""CENICAFE, TAMBO"",""water_activity"":0.529}"	"{""derived_sample_no"":15,""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GARZON"",""rainfall_mm"":136,""sample_no_geography"":29,""sample_no_sensory"":15,""sensory_score_sca_source_label"":85,""type"":""Green"",""variety"":""CENICAFE, TAMBO"",""water_activity"":0.529}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!32	sample_origin_and_score	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GARZON "",""rainfall_mm"":136,""sample_no_geography"":30,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85,""type"":""Roasted"",""variety"":""CENICAFE, TAMBO"",""water_activity"":0.529}"	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GARZON "",""rainfall_mm"":136,""sample_no_geography"":30,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85,""type"":""Roasted"",""variety"":""CENICAFE, TAMBO"",""water_activity"":0.529}"	"{""derived_sample_no"":15,""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GARZON"",""rainfall_mm"":136,""sample_no_geography"":30,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85,""type"":""Roasted"",""variety"":""CENICAFE, TAMBO"",""water_activity"":0.529}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!33	sample_origin_and_score	"{""height_masl"":1100,""latitude"":2.1178,""longitude"":-75.8284,""moisture_content_percent_wet_basis"":13.1,""municipality_colombia"":""GARZON "",""rainfall_mm"":135,""sample_no_geography"":31,""sample_no_sensory"":16,""sensory_score_sca_source_label"":85,""type"":""Green"",""variety"":""TAMBO CAUCA "",""water_activity"":0.654}"	"{""height_masl"":1100,""latitude"":2.1178,""longitude"":-75.8284,""moisture_content_percent_wet_basis"":13.1,""municipality_colombia"":""GARZON "",""rainfall_mm"":135,""sample_no_geography"":31,""sample_no_sensory"":16,""sensory_score_sca_source_label"":85,""type"":""Green"",""variety"":""TAMBO CAUCA "",""water_activity"":0.654}"	"{""derived_sample_no"":16,""height_masl"":1100,""latitude"":2.1178,""longitude"":-75.8284,""moisture_content_percent_wet_basis"":13.1,""municipality_colombia"":""GARZON"",""rainfall_mm"":135,""sample_no_geography"":31,""sample_no_sensory"":16,""sensory_score_sca_source_label"":85,""type"":""Green"",""variety"":""TAMBO CAUCA"",""water_activity"":0.654}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!34	sample_origin_and_score	"{""height_masl"":1100,""latitude"":2.1178,""longitude"":-75.8284,""moisture_content_percent_wet_basis"":13.1,""municipality_colombia"":""GARZON "",""rainfall_mm"":135,""sample_no_geography"":32,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85,""type"":""Roasted"",""variety"":""TAMBO CAUCA "",""water_activity"":0.654}"	"{""height_masl"":1100,""latitude"":2.1178,""longitude"":-75.8284,""moisture_content_percent_wet_basis"":13.1,""municipality_colombia"":""GARZON "",""rainfall_mm"":135,""sample_no_geography"":32,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85,""type"":""Roasted"",""variety"":""TAMBO CAUCA "",""water_activity"":0.654}"	"{""derived_sample_no"":16,""height_masl"":1100,""latitude"":2.1178,""longitude"":-75.8284,""moisture_content_percent_wet_basis"":13.1,""municipality_colombia"":""GARZON"",""rainfall_mm"":135,""sample_no_geography"":32,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85,""type"":""Roasted"",""variety"":""TAMBO CAUCA"",""water_activity"":0.654}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!35	sample_origin_and_score	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GUADALUPE "",""rainfall_mm"":136,""sample_no_geography"":33,""sample_no_sensory"":17,""sensory_score_sca_source_label"":83.5,""type"":""Green"",""variety"":""PAPAYO "",""water_activity"":0.561}"	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GUADALUPE "",""rainfall_mm"":136,""sample_no_geography"":33,""sample_no_sensory"":17,""sensory_score_sca_source_label"":83.5,""type"":""Green"",""variety"":""PAPAYO "",""water_activity"":0.561}"	"{""derived_sample_no"":17,""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":33,""sample_no_sensory"":17,""sensory_score_sca_source_label"":83.5,""type"":""Green"",""variety"":""PAPAYO"",""water_activity"":0.561}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!36	sample_origin_and_score	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GUADALUPE "",""rainfall_mm"":136,""sample_no_geography"":34,""sample_no_sensory"":null,""sensory_score_sca_source_label"":83.5,""type"":""Roasted"",""variety"":""PAPAYO "",""water_activity"":0.561}"	"{""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GUADALUPE "",""rainfall_mm"":136,""sample_no_geography"":34,""sample_no_sensory"":null,""sensory_score_sca_source_label"":83.5,""type"":""Roasted"",""variety"":""PAPAYO "",""water_activity"":0.561}"	"{""derived_sample_no"":17,""height_masl"":827,""latitude"":2.1959,""longitude"":-75.6271,""moisture_content_percent_wet_basis"":10,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":34,""sample_no_sensory"":null,""sensory_score_sca_source_label"":83.5,""type"":""Roasted"",""variety"":""PAPAYO"",""water_activity"":0.561}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!37	sample_origin_and_score	"{""height_masl"":1100,""latitude"":2.1178,""longitude"":-75.8284,""moisture_content_percent_wet_basis"":8.7,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":135,""sample_no_geography"":35,""sample_no_sensory"":18,""sensory_score_sca_source_label"":85.5,""type"":""Green"",""variety"":""CATURRA AMARILLO "",""water_activity"":0.498}"	"{""height_masl"":1100,""latitude"":2.1178,""longitude"":-75.8284,""moisture_content_percent_wet_basis"":8.7,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":135,""sample_no_geography"":35,""sample_no_sensory"":18,""sensory_score_sca_source_label"":85.5,""type"":""Green"",""variety"":""CATURRA AMARILLO "",""water_activity"":0.498}"	"{""derived_sample_no"":18,""height_masl"":1100,""latitude"":2.1178,""longitude"":-75.8284,""moisture_content_percent_wet_basis"":8.7,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":135,""sample_no_geography"":35,""sample_no_sensory"":18,""sensory_score_sca_source_label"":85.5,""type"":""Green"",""variety"":""CATURRA AMARILLO"",""water_activity"":0.498}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
mendeley.ftnir-specialty-coffee.v4.selected	mendeley_ftnir_v4/Sample_origin_and_sensory_score_Specialty_Coffee.xlsx	data!38	sample_origin_and_score	"{""height_masl"":1376,""latitude"":2.1688,""longitude"":-75.5622,""moisture_content_percent_wet_basis"":8.7,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":36,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85.5,""type"":""Roasted"",""variety"":""CATURRA AMARILLO "",""water_activity"":0.498}"	"{""height_masl"":1376,""latitude"":2.1688,""longitude"":-75.5622,""moisture_content_percent_wet_basis"":8.7,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":36,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85.5,""type"":""Roasted"",""variety"":""CATURRA AMARILLO "",""water_activity"":0.498}"	"{""derived_sample_no"":18,""height_masl"":1376,""latitude"":2.1688,""longitude"":-75.5622,""moisture_content_percent_wet_basis"":8.7,""municipality_colombia"":""GUADALUPE"",""rainfall_mm"":136,""sample_no_geography"":36,""sample_no_sensory"":null,""sensory_score_sca_source_label"":85.5,""type"":""Roasted"",""variety"":""CATURRA AMARILLO"",""water_activity"":0.498}"	outer whitespace trimmed; sample number forward-filled only into derived_sample_no; no unit conversion	
