propagation_layer	propagation_entity_id	parent_entity_id	rights_partition_id	PUBLIC_DISCOVERY	INTERNAL_RESEARCH_ANALYSIS	NONCOMMERCIAL_MODEL_RESEARCH	COMMERCIAL_MODEL_TRAINING	DERIVED_DATA_RELEASE	RAW_TEXT_REDISTRIBUTION	MODEL_WEIGHT_RELEASE	PRODUCT_DEPLOYMENT	propagation_rule
CLEANED_OUTPUT_ATOM	cleaned-output-atom:0e55686d288b0b6f394d7c3f	assertion-b2:6cc4818c0a3975788629ce94	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:205b2f10703f09f2def029ac	assertion-b2:6cce8538908a3256ca479ffe	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:d55a3735973a0fa9dd85347e	assertion-b2:6ccee25b997c99db45af97e5	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:854e275503375f049b2addd3	assertion-b2:6cd168e0553b3e857154c5fc	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:fb63eaa5d5f11356e567423b	assertion-b2:6cd3e7f072290a78d737a944	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:b3bbf6e4e1d9c464b6c1d52f	assertion-b2:6cd4351e2b218c4e3a1761bd	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:30f829f19c477a386ec8f952	assertion-b2:6cd6ebab5b7ab1e6878849f1	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:f822433ad4113fa27627ca43	assertion-b2:6cd6f6c318b6d7b683139b3c	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:7bb769b3e1568602f35d6f3b	assertion-b2:6cd71a07c5036690cc99c1d7	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:15f09291e70293057a00baa5	assertion-b2:6cd96a15ec68a56fed5bec43	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:f49099abc7794b0d818d752f	assertion-b2:6cdb42e69cddbce218820616	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:4375a70f5f93c592cdd7e579	assertion-b2:6cdb5bd7936f8b45d6840865	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:2b6b3b7d6f1fbf282391f0c5	assertion-b2:6cdc6c6403351428505bc215	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:3c95c09e60bd20f94300ce54	assertion-b2:6cde13fb7809334eb9006899	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:2beeb95fb8395a6a8f4246e0	assertion-b2:6ce03eaa10882f254e146de0	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:33d5fe0a7cd6d4a87af73fb3	assertion-b2:6ce13be002e1a5e85ecb653e	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:9688722434d24ccf8737de7a	assertion-b2:6ce3e4f9adaae6db1124f19c	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:ac53d54e25aa9a9ffa48e415	assertion-b2:6ce6505f681706a651808f8e	rights-partition:10ee2af0cc08731e050d1c00	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PENDING	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	OWNER_POLICY_REQUIRED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:1d9d420f3e0fe8bbff7841db	assertion-b2:6ce8a86e97807b980069d52b	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:7e9ce8d0127caf4cb7c1520b	assertion-b2:6ce8cef59310c646036fb984	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:7860f001ecc9fc4acf5465a5	assertion-b2:6cebc114900a15d446876d50	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:728461130f0676626c3062d8	assertion-b2:6cef9f45e1c58907d13f0b3c	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:adc6b29afafce1b78107f225	assertion-b2:6cf1007873ccdbd985cdcd07	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:e04af5d59d5b690f4a70a749	assertion-b2:6cf2ba21f35358534e7c64fc	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:ab33f444a60dfc24e3eba606	assertion-b2:6cf5e99c6831813d5dca0ffc	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:b546ab0c05b57f4365654219	assertion-b2:6cfafb023b3251034cd16620	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:dd05dd9eac3c79231d24d3ee	assertion-b2:6cfb924bd788f950219cdd0b	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:63a20ca5ee48c09021dc3a62	assertion-b2:6cfd17fef4081d6478c2be29	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:7d7b0543e05175365498c1e0	assertion-b2:6d0051455bb5c5b75ab069a7	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:6c0a9b5acade1a139c5266c9	assertion-b2:6d03d2efd157e91c7f464abf	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:a318cc9edc13c0d541f962d6	assertion-b2:6d045097d93f2e4e8706bb7b	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:d22980c3c36706fca597a21c	assertion-b2:6d04a0b51f7ed9ac369767b0	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:e5bd1cf9dac379616d7187ed	assertion-b2:6d04e5949fa729ef92ef13a0	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:4d04c49b8f01c2476811c4a7	assertion-b2:6d063e5a54f2cc5802fd53fa	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:ed373933261f353887a27ced	assertion-b2:6d065d9fca671581d09dd3be	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:ad5114b1cdfd106a6ba486ed	assertion-b2:6d08f81db49b580b9bb83986	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:4951fa694070ca9ffed9b9d9	assertion-b2:6d09c7fe962fc73cb7739811	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:9bee5ec240598cc51f197fa2	assertion-b2:6d0aa0c80fbd272323f696d1	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:cd9c9cfeca1c1c481e588ddc	assertion-b2:6d0b273a7640c113b617a6cd	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:5c8d535593eb975fbdccb586	assertion-b2:6d0c28221e887f70860d9ebc	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:2668b762396ad9b42427f46d	assertion-b2:6d0cd8293193ce73ebcdc5e7	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:4c608e45c2b833ce018867a0	assertion-b2:6d0d9137e13cc59ec72c02a5	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:c3a2ac7f87c396211fac1e21	assertion-b2:6d146d5d1dc81d501e304d0a	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:7e0c3708f5101ee4876ec4c0	assertion-b2:6d146d5d1dc81d501e304d0a	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:edb7483ee64ac9d19f381108	assertion-b2:6d16fd053b603f6eb567c665	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:75a2359d26cc8646f7352933	assertion-b2:6d1bfaf23b3183eb9162ec29	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:24c65dc1408d3f3214acd2af	assertion-b2:6d1fb2e64c62a772a76b6d14	rights-partition:10ee2af0cc08731e050d1c00	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PENDING	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	OWNER_POLICY_REQUIRED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:79a913da68c8a9fb2202bb0d	assertion-b2:6d1fb2e64c62a772a76b6d14	rights-partition:10ee2af0cc08731e050d1c00	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PENDING	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	OWNER_POLICY_REQUIRED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:6dc2c6cbc5b7d5281261f76f	assertion-b2:6d22cabae3fa81e7fe4b9d28	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:0076f74b1ab3bed2a66fd95c	assertion-b2:6d23898caf4518c706896c3a	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:6d5bd010ed60af5ad0db7799	assertion-b2:6d2913ed7f4e440941d797c7	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:8060c822dfa50d0b8bce89d7	assertion-b2:6d306b49260632b2e600c15d	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:92fc062d00c77dfcc160136d	assertion-b2:6d306b49260632b2e600c15d	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:5b512011f5038f89df4c13a1	assertion-b2:6d3144e6b0ca26762e4ebfe3	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:408646561994b652c9bb4f31	assertion-b2:6d327c6bc491ea7a7c6eeaea	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:e85fef2d50c5c381aed61f0f	assertion-b2:6d327c6bc491ea7a7c6eeaea	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:c14649d0a5796f71a6c44199	assertion-b2:6d343927d30dfac2362ba55d	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:a0edd34539bef8d99dcad4a7	assertion-b2:6d350e09925f129f17d47f39	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:07addf0041323c1c8a8cb1ba	assertion-b2:6d350e09925f129f17d47f39	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:454cec846579fceab2efa368	assertion-b2:6d3820fff5d989b3a1e8f5ff	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:76bfae58dbf5f9e52d72a43a	assertion-b2:6d38730d847629547421bb53	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:d99c49831b811b931da28704	assertion-b2:6d3887438d57174edcdffdfd	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:52a6658b9678981e04ad6bc1	assertion-b2:6d39cc44959361e59e8e178b	rights-partition:5138ce3800a5f0dd8eb0b73a	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	PROHIBITED	AFFIRMATIVE_WITH_CONDITIONS	AFFIRMATIVE_WITH_CONDITIONS	OWNER_POLICY_REQUIRED	PROHIBITED	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:0d1872d7afc17848c58e6274	assertion-b2:6d3ae2d20e4050dc3dc5e7d1	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:c94cf41bf3f02cb220543772	assertion-b2:6d3ae2d20e4050dc3dc5e7d1	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
CLEANED_OUTPUT_ATOM	cleaned-output-atom:afde0896ed7c792fd1a5d70a	assertion-b2:6d421c0f3c4b62971edb7122	rights-partition:280139710269852aa171b265	AFFIRMATIVE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	OWNER_POLICY_REQUIRED	UNKNOWN	SOURCE_ASSERTION_PURPOSE_VECTOR_INHERITED
