semantic_relation_candidate_id	semantic_relation_id	relation_type	candidate_reason	review_required
semantic-candidate:b2d50a6297c20e3d315f93d7	semantic-relation:95589b657f4819ef9087af8e	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b2dd29defd5ec149f7e563f8	semantic-relation:049be9c390193697199c76c7	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b2e5a93e85a658f17ba40233	semantic-relation:ee7d811da73aff73e8622f1a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b2ef82aa75bb2a2b5db2ad8d	semantic-relation:77694d23c05dfff9698b4df0	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b3355b530ba629cde5114c59	semantic-relation:cc7cb240cf82d522bbecca94	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b3471675f8e103d058f27b3f	semantic-relation:3f517fcf59a5e7a6a98f3de8	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b34a7d745bc6100e52845ffa	semantic-relation:9c2614ea9867ce9bc5343350	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b37aab02e516b5048def5c29	semantic-relation:5db23814bcdbb881e7e0097c	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b388cff9d94907c8b9c91171	semantic-relation:d6aadf136ddd37f250b6dfa9	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b3f83c997e2d2ddb4a0e52fe	semantic-relation:9c27eebbc2d515d2f4da6745	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b3fe499a2e53bbaca0275700	semantic-relation:597a218183e1fdb68e99d3a0	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b402bbc7ac19c4edbb0df566	semantic-relation:e4b05174762eded064ecdc8d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b407cc7fdd16d6cc1f459110	semantic-relation:b52edffd4414ae76c3053df5	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b4121e14cd4a774c1a71fe00	semantic-relation:e1542cdb621f36599c993c73	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b415db57d3281237266e1392	semantic-relation:147c631cb64d045e10710826	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b420cbd065929c71ab64a05e	semantic-relation:7fb4b1e238afeb846914bb13	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b429b7c78b5b65cb29710bf3	semantic-relation:76b4bce8af898f0a73510d7e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b42b4dd8d0fdc8e48d4f5c6d	semantic-relation:e1afae555b6c6a24aa59344a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b42f0de4d881b4f2b90ff08e	semantic-relation:4f89905cde2cc387f89626a5	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b444b1ae1f2ca09fdf2e4476	semantic-relation:1a90be27106cb9f50c1b34b1	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b44be36438b665a412945ccd	semantic-relation:0dbffe95f2df1ecd5869d7c7	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b44d02656d4307f4d9d361ab	semantic-relation:8cad3feb09556402de740980	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b465ca6a9091d4758b7c132d	semantic-relation:c78ff2f6dba17807ba0902fc	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b4886c6ef336f369778e4f47	semantic-relation:e2f770d9634e33cb63ba8012	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b495d3d633e10d7b307b676b	semantic-relation:a9356f18bfa31ba523af37c3	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b4a45a637bf492b3b4fee9bd	semantic-relation:0c5970ef5d6a3472d14769fc	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b4b5ae5608753de6d3743eab	semantic-relation:4993d4f26548fc318e7e44e4	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b4c921cdcc205bd48321615e	semantic-relation:e33035ee9776b56491ac8544	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b4cd88825f538c56f24b3264	semantic-relation:472d107bc001a1eb4b96c104	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b4d6d2d2fbe8666baf85ffc0	semantic-relation:cce3683c0f33232e38a94c24	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b4d9b2dd74d0236e9dc0da4c	semantic-relation:195e8c554235150b10c85cee	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b4dfbcadb40e93883c142e11	semantic-relation:a3948e4d04abda514489db16	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b4e8669d8ee1125ef1dca678	semantic-relation:422d932b4dc30f0fca9b3784	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b4ed2c1bed389373f75e3d0d	semantic-relation:84c3e1eef951f7cba7b4259d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b4fade6f46097724855b54f2	semantic-relation:4c610245a4e815e685018270	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b4fc83503611be97d4f0d377	semantic-relation:b39dd4c4b4b7c0301ce0b8fa	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b5286e4edd89500b0f16671a	semantic-relation:72120c639bf70a2357ba9145	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b53fc664a36450d2281c7ff9	semantic-relation:e193146443336cd7f7f92690	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b54fb59524629797777a43a5	semantic-relation:0ba31ec57014f2d30ec5a8c3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b556ec55b19d1e408991031e	semantic-relation:b0b349d15ae9d215251f3891	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b56278c497443af8cea4602e	semantic-relation:4e51cb65c68c1db7834435bb	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b564ce978c6a50c803c83ec3	semantic-relation:6144f41eebd30a356d502d3e	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b56722449196053508ed4115	semantic-relation:7b1707f4f02f1c5b99924da1	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b577795295fd351a4abdfe87	semantic-relation:9d7e104cbde3a63834feaa37	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b57b74a49b15199a57e5f7a2	semantic-relation:e7b06e03f3f63f7f7edf8a6b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b57e7a602459f18e0b088227	semantic-relation:43540dd359d1c0fe5acdca98	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b58a527f3d0950dd7d86052b	semantic-relation:37aee32d3a4be1d180619d8e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b5abc59c63611aa8d6f65056	semantic-relation:9031f01f63e265285da0da99	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b5b06bfc91f95831c86c97bd	semantic-relation:79b31358848b3b98c7f0a6c3	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b5c57fb49cd1973bf32ee619	semantic-relation:8065b2609c56a9f46de35a4b	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b5d72c5e78e796109e1ca603	semantic-relation:686a392b29e49290408ff5d8	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b5d749a70be8488b69e59ac9	semantic-relation:43bc341f8253be2028d25d30	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b5d8ad027b9da353e0b51115	semantic-relation:241e1af4fde6d730f3daabca	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b5fa368f77d92bca1bfa0d22	semantic-relation:994f0d5e6da14da6c39d8a02	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b5fd1de9da48c8bc5598144e	semantic-relation:5804c7895cd0473a7cfa7eb0	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b609ec704512954a07037f3b	semantic-relation:e67ec572a281aeb15eb0e12d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b621da24658b4610e6484654	semantic-relation:b869d5825a3ce1594716a22e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b621f1d8993f138448bab3a4	semantic-relation:d827eb1aaee549c8fc42d5d2	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b6261a1a98693a09a8aebe25	semantic-relation:3da6a776b2e72ad26cd7089d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b62a104f3776f9aac3018b17	semantic-relation:d229532d567ff5605abcfc37	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b633076c412dfc5a5f27ba98	semantic-relation:39f48fa88bc668fd127c200b	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b63d0e25b9bd2f2feb7381a7	semantic-relation:333c3bec3ff55e530ffa9ad2	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b658e7071bb127ad53a0c6f4	semantic-relation:6796560c61000b6cd8ff52ef	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b666a67e52a52779391f67e5	semantic-relation:b6312cc913ffa68eb93fd88e	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b66d2c2a17ea52a5c9f6ec3d	semantic-relation:37e3d45a6c850d758e0e8a47	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b67d65465c9df1f6c229aac7	semantic-relation:46a4a53f3ed83bd6e320211a	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b68360ce3c496edec9b2a2fe	semantic-relation:005c14a0b61abe1c692ed6ee	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b692a08d45e57662862db55e	semantic-relation:fe75cff13ed55e1233d28b5a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b6be5fb05747463270629c46	semantic-relation:69e45a9541e6afe367738a66	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b6c8c697e135482ab2e3c8d6	semantic-relation:825ff223e3b53f52849954ad	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b6ce6ed53bdc4875ff811d3c	semantic-relation:72a699130789fe6e3d16f580	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b6dff325734b21a5c9643c01	semantic-relation:e2f16fcbc3ae36043ea1e780	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b6e3be001058c8efef60b6ea	semantic-relation:00fa5bb86c323052d21e0e66	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b6edf4411058765ee6372bc5	semantic-relation:a8514dc981f3ba5ac41316e2	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b6f0d84122292faa6d44b965	semantic-relation:f8caadf910c6baa8b25b063c	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b6f747db4dce3944a3e1394c	semantic-relation:4720cbd70c95920c8adb0ad4	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b6fe9bbec025c4b27597cca2	semantic-relation:b0016cef0db56f939d1a49e9	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b704283c833865c5b574b1e0	semantic-relation:2debf84f53ff11ec76a4f98d	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b71a1bf3ef4789f265a6a661	semantic-relation:d40cb815d9fbc7ce8f4b4806	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b72652a886d2f815b807e60d	semantic-relation:e2e45f1751e13ec940a1564a	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b72b6982bb99ba1b1081b1e7	semantic-relation:28e76fdebec611885505429c	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b72b749d63a3350184bf5e5e	semantic-relation:7b721d6f911a1a90e6544f62	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b7330846b301582da5d2a522	semantic-relation:148b899f98da99f7ad06cc1d	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b7331d1fd66dd59805c61cc3	semantic-relation:b5507765c28a3257f85e2293	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b739d31fdad05b0f92c10ed4	semantic-relation:50ca66154a97cbd13dbc9f8f	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b73fee70641d3fa4b88396ba	semantic-relation:3c604a322b0b33ee53845d6e	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b753b1a267bd86b7dcd23f7d	semantic-relation:7eb50f0b63656b8244032c33	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b757a3459c3c5e32b5c9fdce	semantic-relation:2cb785da404a8ac5d00d9836	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b758aaea56447b0410eb8ef1	semantic-relation:e6fa11cdd4dfbe14444f1c96	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b75e2a934dfbc27a46e32f85	semantic-relation:448ef552c45b2914dad58ae2	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b76fbfbdd75792c8840a5228	semantic-relation:8405df34d587d25ae5117057	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b7bb793974332a74a2391607	semantic-relation:fd361e96f40cb1e25d1fb528	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b7d738f80fdbc0c69d1b694a	semantic-relation:ce0bd9b62eb30e5c8181902f	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b7db50e9aae70b7c19ce3a99	semantic-relation:4bc6e2381c636d8c50f88d8d	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b7dfde7779e657beaed065a0	semantic-relation:2d13cba30801e53c8ee93b36	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b7eb86b1c0d1ce88b68f05a8	semantic-relation:fda28a8b533168bd454e5fe3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b803682fac23042f884ff286	semantic-relation:1dd1d14810d75492d4521dae	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b8086d0d1ad28ccc366b7ecd	semantic-relation:8260bd82a54a32823f4ab6d1	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b80b9617cd31e652e3b31be0	semantic-relation:eaa27534a35c8d72e1d44016	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b81bb2b9f8fa63b56ecd16b2	semantic-relation:415abf5595be5fb2cdab89a2	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b81d2f1c9c43492092b5b735	semantic-relation:f00b533122666d2c86a0af90	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b850bd17e77a1756ec3f7d16	semantic-relation:b3b623de53dea08617367b41	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b85cb2f67e8bf71ba3e056b3	semantic-relation:01634ee0dc4e94a74e5c5700	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b86c87af98e95e07d13fc688	semantic-relation:014cd89cb6c77a5410f40a44	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b8775db7d00f4c72a86e78d4	semantic-relation:c5ed7b8a3cb157d2502cd237	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b87ece5ec1d6fb6e0e271f9c	semantic-relation:766daa5523b0d563750ff37f	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b88f62d9445f2a44f21b1405	semantic-relation:a892b0ccce926a9922c18db4	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b89a11fcaebe56b3553084cb	semantic-relation:a6350ea9371d5917b180ecbb	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b8afd4a8a3d688d7a4a5c7c3	semantic-relation:af263b69035a1d8c1193d96f	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b8b2b1f42218a86899b689af	semantic-relation:09a2d2980db516e2869f3052	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b8c223bc60d8e68211568853	semantic-relation:f8d4b2b76be1e1478a4ff2a9	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b8c4d6e1613153cf6ecf5245	semantic-relation:d12677546f56c416e2d32f83	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b8d2b8e066c2a7fa5b69ff50	semantic-relation:f6234ff6ad569293160f7622	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b8d732b9caa1d5961cd476e4	semantic-relation:154ddd2430a55d150fa75155	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b8db0e3aa92dedb3fc295fa2	semantic-relation:2547609b9521c8742ee922ab	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b8f1007ff21046fa104fcd92	semantic-relation:27b9b6ee4c5c11c749d2ab6e	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b909eca84e0c84d1b0a471f4	semantic-relation:4516ab90e73fde0eed30d892	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b91ca8784696ef11f4002696	semantic-relation:16edc230c5774b9b97f9ced3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b91f54a864b96717bb3a8dcd	semantic-relation:46485c18ab77f8b9f6eec6be	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b9402f5ea0d5b89e220b8e11	semantic-relation:de978128262c1d1985e75875	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b9890d6093ada594adcaed3d	semantic-relation:37b264050f8e3d0176c73183	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b9a3be5dcd5c49589fcbed3a	semantic-relation:4e803dd8929b1970896ca7cc	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b9a44df231a904735df1d9eb	semantic-relation:389fa544346f7cf7840d0ca4	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:b9a6a97e256ce5ed7a15000a	semantic-relation:e1bde169a35ae0ac5bfbaa61	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b9be3fed23f7326eb070888f	semantic-relation:9c696a39e74e04e02d7c9bb4	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b9be6c606b309af533b5e189	semantic-relation:5f28f0a65a614019f5a8ed74	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b9c0465dd27a73ed077c30e8	semantic-relation:b1f14741fdf869de5b712328	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b9dca8bfa1a0436d9ff4c71c	semantic-relation:c3f5beae7fc6e2b773a23bd9	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b9e3c62641c46263023c13f1	semantic-relation:c3abfbe9a06add6e9d215714	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b9ebe4885f7275ba3760dbe2	semantic-relation:ff344014c7d4a04d29ad10cf	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:b9fd8a52716b6bbc806008f2	semantic-relation:7215b47c3d6d730a2947a055	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:ba080940331a658bc52eee67	semantic-relation:91050ef8cccc45f67e8f60dd	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
semantic-candidate:ba2d2a547f8d3fe5ac1a4403	semantic-relation:3c8fdeb3eb4fdcef8d61edf0	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:ba300b8efb97de19382d221c	semantic-relation:757702258161758b7890539f	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:ba5ab4a950ed879abe663f29	semantic-relation:91e7259886d38f0f325907b3	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:ba632ef468106dc774764d00	semantic-relation:3034f7703fb445c7ba09672c	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:ba658aa75e4f594e63eb9775	semantic-relation:e3e7e82ed0cdf433eafff617	INSTANCE_OR_SPECIFIC_FORM_OF	V2_CONTAINMENT_CANDIDATE_NOT_EQUIVALENCE	true
semantic-candidate:ba6a4116dc1941b7f6e324dc	semantic-relation:84fb76983d95ae3307899eb7	COMPONENT_OF	COMPOUND_COMPONENT_PARSE_REQUIRES_REVIEW	true
semantic-candidate:ba7096fc35d0937a14e2a0e7	semantic-relation:a331895f7610eae58f1feddd	MODIFIES	MODIFIER_PARSE_REQUIRES_REVIEW	true
