source_family_id	source_artifact_id	source_artifact_sha256	source_locator	source_rights_state	source_rights_basis	terms_document_id	terms_version	terms_url_or_locator	terms_retrieved_at	terms_document_sha256_or_state	attribution_requirement	share_alike_requirement	noncommercial_restriction	database_rights_note	contract_note	legal_review_performed	legal_review_actor	source_assertion_count	purpose	purpose_rights_status	purpose_rights_basis	decision_actor	human_owner_decision
family.ace_cup_of_excellence	source-artifact:c4f23dd21474bff92f48f749	8ea239b1c9d96ccd5373958d67072c24a494cd8db8ce3aeb4544df8652e1d5d2	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		15	MODEL_WEIGHT_RELEASE	OWNER_POLICY_REQUIRED	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c4f23dd21474bff92f48f749	8ea239b1c9d96ccd5373958d67072c24a494cd8db8ce3aeb4544df8652e1d5d2	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		15	PRODUCT_DEPLOYMENT	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c65a1d92ed111c19831e1d7e	d15c41603e20c9d0392e4cc9ddfe4d413ca61faf073ea7f1ecbd83156d91e6af	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		65	PUBLIC_DISCOVERY	AFFIRMATIVE	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c65a1d92ed111c19831e1d7e	d15c41603e20c9d0392e4cc9ddfe4d413ca61faf073ea7f1ecbd83156d91e6af	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		65	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c65a1d92ed111c19831e1d7e	d15c41603e20c9d0392e4cc9ddfe4d413ca61faf073ea7f1ecbd83156d91e6af	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		65	NONCOMMERCIAL_MODEL_RESEARCH	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c65a1d92ed111c19831e1d7e	d15c41603e20c9d0392e4cc9ddfe4d413ca61faf073ea7f1ecbd83156d91e6af	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		65	COMMERCIAL_MODEL_TRAINING	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c65a1d92ed111c19831e1d7e	d15c41603e20c9d0392e4cc9ddfe4d413ca61faf073ea7f1ecbd83156d91e6af	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		65	DERIVED_DATA_RELEASE	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c65a1d92ed111c19831e1d7e	d15c41603e20c9d0392e4cc9ddfe4d413ca61faf073ea7f1ecbd83156d91e6af	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		65	RAW_TEXT_REDISTRIBUTION	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c65a1d92ed111c19831e1d7e	d15c41603e20c9d0392e4cc9ddfe4d413ca61faf073ea7f1ecbd83156d91e6af	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		65	MODEL_WEIGHT_RELEASE	OWNER_POLICY_REQUIRED	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c65a1d92ed111c19831e1d7e	d15c41603e20c9d0392e4cc9ddfe4d413ca61faf073ea7f1ecbd83156d91e6af	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		65	PRODUCT_DEPLOYMENT	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c767d50ec690decddaa7f778	8d495061e015eebaed6e0d26916f6fd8f049eafa324af70378923a0a8d5aeae3	html:item-attr=Acidity;index=3	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Acidity;index=3	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		24	PUBLIC_DISCOVERY	AFFIRMATIVE	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c767d50ec690decddaa7f778	8d495061e015eebaed6e0d26916f6fd8f049eafa324af70378923a0a8d5aeae3	html:item-attr=Acidity;index=3	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Acidity;index=3	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		24	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c767d50ec690decddaa7f778	8d495061e015eebaed6e0d26916f6fd8f049eafa324af70378923a0a8d5aeae3	html:item-attr=Acidity;index=3	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Acidity;index=3	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		24	NONCOMMERCIAL_MODEL_RESEARCH	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c767d50ec690decddaa7f778	8d495061e015eebaed6e0d26916f6fd8f049eafa324af70378923a0a8d5aeae3	html:item-attr=Acidity;index=3	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Acidity;index=3	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		24	COMMERCIAL_MODEL_TRAINING	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c767d50ec690decddaa7f778	8d495061e015eebaed6e0d26916f6fd8f049eafa324af70378923a0a8d5aeae3	html:item-attr=Acidity;index=3	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Acidity;index=3	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		24	DERIVED_DATA_RELEASE	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c767d50ec690decddaa7f778	8d495061e015eebaed6e0d26916f6fd8f049eafa324af70378923a0a8d5aeae3	html:item-attr=Acidity;index=3	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Acidity;index=3	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		24	RAW_TEXT_REDISTRIBUTION	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c767d50ec690decddaa7f778	8d495061e015eebaed6e0d26916f6fd8f049eafa324af70378923a0a8d5aeae3	html:item-attr=Acidity;index=3	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Acidity;index=3	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		24	MODEL_WEIGHT_RELEASE	OWNER_POLICY_REQUIRED	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c767d50ec690decddaa7f778	8d495061e015eebaed6e0d26916f6fd8f049eafa324af70378923a0a8d5aeae3	html:item-attr=Acidity;index=3	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Acidity;index=3	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		24	PRODUCT_DEPLOYMENT	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c7c161a64ca3eca3d0b225ed	da15c13e1015f4a88f91f8a625e946c58b15efbbe4e2dca09b5c2381b5b935ff	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		31	PUBLIC_DISCOVERY	AFFIRMATIVE	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c7c161a64ca3eca3d0b225ed	da15c13e1015f4a88f91f8a625e946c58b15efbbe4e2dca09b5c2381b5b935ff	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		31	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c7c161a64ca3eca3d0b225ed	da15c13e1015f4a88f91f8a625e946c58b15efbbe4e2dca09b5c2381b5b935ff	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		31	NONCOMMERCIAL_MODEL_RESEARCH	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c7c161a64ca3eca3d0b225ed	da15c13e1015f4a88f91f8a625e946c58b15efbbe4e2dca09b5c2381b5b935ff	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		31	COMMERCIAL_MODEL_TRAINING	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c7c161a64ca3eca3d0b225ed	da15c13e1015f4a88f91f8a625e946c58b15efbbe4e2dca09b5c2381b5b935ff	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		31	DERIVED_DATA_RELEASE	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c7c161a64ca3eca3d0b225ed	da15c13e1015f4a88f91f8a625e946c58b15efbbe4e2dca09b5c2381b5b935ff	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		31	RAW_TEXT_REDISTRIBUTION	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c7c161a64ca3eca3d0b225ed	da15c13e1015f4a88f91f8a625e946c58b15efbbe4e2dca09b5c2381b5b935ff	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		31	MODEL_WEIGHT_RELEASE	OWNER_POLICY_REQUIRED	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c7c161a64ca3eca3d0b225ed	da15c13e1015f4a88f91f8a625e946c58b15efbbe4e2dca09b5c2381b5b935ff	html:item-attr=Overall;index=1	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Overall;index=1	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		31	PRODUCT_DEPLOYMENT	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c92fcb4cf1a58533e2fbc524	d27a94454f5b1f8884f98c5f57336237665a0de2a0035cd2992eb3d201a8cfc8	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		52	PUBLIC_DISCOVERY	AFFIRMATIVE	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c92fcb4cf1a58533e2fbc524	d27a94454f5b1f8884f98c5f57336237665a0de2a0035cd2992eb3d201a8cfc8	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		52	INTERNAL_RESEARCH_ANALYSIS	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c92fcb4cf1a58533e2fbc524	d27a94454f5b1f8884f98c5f57336237665a0de2a0035cd2992eb3d201a8cfc8	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		52	NONCOMMERCIAL_MODEL_RESEARCH	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c92fcb4cf1a58533e2fbc524	d27a94454f5b1f8884f98c5f57336237665a0de2a0035cd2992eb3d201a8cfc8	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		52	COMMERCIAL_MODEL_TRAINING	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c92fcb4cf1a58533e2fbc524	d27a94454f5b1f8884f98c5f57336237665a0de2a0035cd2992eb3d201a8cfc8	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		52	DERIVED_DATA_RELEASE	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
family.ace_cup_of_excellence	source-artifact:c92fcb4cf1a58533e2fbc524	d27a94454f5b1f8884f98c5f57336237665a0de2a0035cd2992eb3d201a8cfc8	html:item-attr=Aroma / Flavor;index=2	UNKNOWN	PUBLIC_DISCOVERY_ONLY_NO_MODEL_PERMISSION_CLAIM	rights.unresolved-source-terms	UNRESOLVED	html:item-attr=Aroma / Flavor;index=2	2026-08-29T00:00:00Z	UNRESOLVED	UNKNOWN	UNKNOWN	UNKNOWN	NO_SEPARATE_DATABASE_RIGHTS_CONCLUSION	NO_SEPARATE_CONTRACT_REVIEW_PERFORMED	false		52	RAW_TEXT_REDISTRIBUTION	UNKNOWN	PUBLIC_DISCOVERY_ONLY_OTHER_PURPOSES_REQUIRE_RIGHTS_OR_OWNER_REVIEW	CODEX_CONSERVATIVE_RIGHTS_CLASSIFIER	
