descriptor_assertion_id	v1_disposition	v2_disposition	v1_cleaned_lexical_form_sha256s	v2_cleaned_lexical_form_sha256s	v1_semantic_classes	v2_semantic_classes	v1_canonical_concept_ids	v2_canonical_concept_ids	split_or_merge_changed	classification_changed	normalized_output_changed	mapping_changed	change_reason_code	reversible_provenance_pointer	cleaner_v1_version	cleaner_v2_version
assertion-b2:e752914c695ee5a277d04441	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	0a2562424d97b71d9d8acc0e12e9f73c6849191ef7792b096c16e59c7171c68a	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:af3564ba81116bb965b68ffe78876298e2bc91a2d964fc2a7db38a86847255e0	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e75461fb48bb630d27b9090c	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	d1e07e66af0633f911539651356143841822593f8c57514bdd96d6547bfc2be4	d1e07e66af0633f911539651356143841822593f8c57514bdd96d6547bfc2be4	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:6c65ec80b800d82f614f48a6911788cd4ff6149d43495abfe798dc64754f8948	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7552cd1e69cb0fbcf9bad3a	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	STRICT_FLAVOR	STRICT_FLAVOR	sensory.dark_chocolate	sensory.dark_chocolate	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:1f493bbfe458a75d4f3578a8d6354f2b6aa4d2230207b1c25edadcc048b7ce29	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7581748938241462b059b24	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81	c371578fdc5ddc302a761f00d4542eaeaebf1364357c53f993b34744a76e1d81	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:c94066923cfd4680daf73e786186f3c6a7ded3349a568b416852c838b1849e08	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e75a7249dfeefca923091a5e	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:b29955e35c46e7a7c938fd7ffa76877310a7e029bfe532b9fc02833bb3283494	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e75b467bafde293457f20438	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	12fad53d7ead16e0de5e2f4ecf70102a8f1971916c5a1bd7dbf7360f5d5ac1b0	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:64b9b32acc34aa58276b77345cbb1d2faafbeee8daf43305d0eaa07fdf88deb8	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e75d525662d36895d1cbf25c	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:af6a109f2ecc6bf5353b8acea2c483606bc29632d0966040ecb2b9234f9c15ba	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7688325dc17154383310bc2	NON_DESCRIPTOR	MODIFIER_ONLY	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	INTENSITY_OR_QUALITY_MODIFIER	INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:54301be012076d8b95213b5da9a9b26de6d128c28d6188e10d60c80f1266c28a	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e768b683218c0a114efb4e1c	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e76912be4413a0e940290e94	NON_DESCRIPTOR	MODIFIER_ONLY	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	INTENSITY_OR_QUALITY_MODIFIER	INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:fd56b8c265319af62178d32852fd85f90e9abb1f99d76c194d5e64fc09cea1ad	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e76dcc9f0ba3eb3e79e72ef7	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	9e8c9731465cd632d80ddde8c890cad83b8c96c336e1cb68471bd4e299f8e880	9e8c9731465cd632d80ddde8c890cad83b8c96c336e1cb68471bd4e299f8e880	STRICT_FLAVOR	STRICT_FLAVOR	sensory.clove	sensory.clove	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:1f493bbfe458a75d4f3578a8d6354f2b6aa4d2230207b1c25edadcc048b7ce29	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7715489d51dbe25c3e840c0	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:b360ae13ee4f9884d07dae51aa1e8dc894ca27eb1b4a53e36ef8f479c6415099	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e77305530c7a97ca799f7a85	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	fbdb2f7f6e6223ff9071a3dec970dc4c89ca7d0efa8bb563f9562ba6b89f4c3a	fbdb2f7f6e6223ff9071a3dec970dc4c89ca7d0efa8bb563f9562ba6b89f4c3a	STRICT_FLAVOR	STRICT_FLAVOR		sensory.sweet	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:c69cb4e88787048b680050760a2a5c0bde87228e9d0c3dbed558802bba2c7b1c	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e77433bf343333f6d823488d	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	69f42c8853906e8fbc158f4060f744bbd77bacc3de0f129d1219039960eafd46	69f42c8853906e8fbc158f4060f744bbd77bacc3de0f129d1219039960eafd46	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:fa3f4390493e25d2bb179db919cd823d2bdbcca77b171457d4d0b3f78ad6a694	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e777146d3f5c19127830b4e5	NON_DESCRIPTOR	MODIFIER_ONLY	3b066804f6d1d077173cfe4d06002e6a61e6f21c2b2e648417962115f1afcd8e	3b066804f6d1d077173cfe4d06002e6a61e6f21c2b2e648417962115f1afcd8e	INTENSITY_OR_QUALITY_MODIFIER	INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:54301be012076d8b95213b5da9a9b26de6d128c28d6188e10d60c80f1266c28a	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e777fe0109c561c25cf35ef8	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	473ff199126e96adcf9c51ab239a0dc7e5e1639a3593fd7e538109403ac1a5fe	473ff199126e96adcf9c51ab239a0dc7e5e1639a3593fd7e538109403ac1a5fe	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:f5841805261d84c934746493feea9b9086e6137cde47c00ac45a89a7e557523f	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e77f746dc1ee7fd7e63f532e	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	5b82f78c5f45d20cc32bd7ec860fda42f67e218e3c365020ae20e380a78fbbd0	5b82f78c5f45d20cc32bd7ec860fda42f67e218e3c365020ae20e380a78fbbd0	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:0008eeb1daf003324e4424e3745870ed942b8aadfd0a6b40d9151ab3cf8fd6ea	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e78057951e9812ae5d9c570a	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	2daf0e6c79009f9234ed9baa5bb930898e2847810617e118518d88e4d3140a2e	STRICT_FLAVOR	STRICT_FLAVOR	sensory.cherry	sensory.cherry	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:b5a525f8f9086dc5ebc21a49599da1dda0a23d0509d11c0bffc4894fe5f8eed3	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e781f0d43b1e36d8123e0007	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	2efe147f807a984572e45054d5d16169d9b8bdf4fcc0d45d12fb269a8be12f5b	STRICT_FLAVOR	STRICT_FLAVOR		sensory.apple	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:7009374e9f5eb2d5050f5471c697fd6cb3091a05abf25dbc2ee9d34c6b11c79d	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e784868cf7e0a4b33ad3be68	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:0007f4ca725d4d3f88b72c79ec95d73347fae1796ebad24df762699f7714e3b0	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e78a628955bcc367bda74ee4	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:b76fad68b4d26fd3a1a33617ddbc9ec2f33de85a5d43b2e73e6f30403f0aa375	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e78d3fef7768c569c04cf6b9	SEMANTICALLY_VALID	VALID_COMPOUND_SPLIT	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d|69c0a0a11cfe9fd86d675f3b0d2fbf7159d63636a12d31ccf153be249e3c8745	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d|69c0a0a11cfe9fd86d675f3b0d2fbf7159d63636a12d31ccf153be249e3c8745	INTENSITY_OR_QUALITY_MODIFIER|STRICT_FLAVOR	INTENSITY_OR_QUALITY_MODIFIER|STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:669c69c961f76cbf4a1246d4a6cb6f8e68ab5955d7e0faf63a7cfa605fbbfafb	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e79405ad163715ea10bf2cde	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	85356064d03872ac4bed179b8bbe8318ab67a9626be55d0d72288ee14e165265	STRICT_FLAVOR	STRICT_FLAVOR	sensory.peach	sensory.peach	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:0b581d6fb5843b479f5ea43f7052fb09058ebe589dc877f50bbf96b864594f78	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e79515cea9bf4f3f89590e86	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	73c76d56fd4042001a19cd735382344bc7ecb1adf080796e9096cf26fcc6cdde	73c76d56fd4042001a19cd735382344bc7ecb1adf080796e9096cf26fcc6cdde	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:25b7e5d1aee5a913ebef6ae4ed6782fc33045277f9f348106438f5095f4a85f6	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e795395cbc2fdf2aed6d63bf	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:aa946ff4d01cb1a64c6451f0b4c1226c7060c02a35a490f0f61fd6b2f2835a1a	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7a043d6c8c0df5adb1bab31	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	1e67037bc5e90f888a47cbeff1e4634bc6fc541b9e36a45c0cc59d67f0d3df3c	1e67037bc5e90f888a47cbeff1e4634bc6fc541b9e36a45c0cc59d67f0d3df3c	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:ab654ca294f5bb9ba7bcf91e58affe1ab2d4ef51461f9e9be5fba9cb92d9fbc0	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7a114c3094a5f0e75c98be7	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f	36b481152ba40f4eec67cb63e9f1ad785c164e0fcabda0d296ba956c64e0380f	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:78c3b31a9265ed830bc258a007e49a04f69eae7ea1b134f21f008b6dfbc76972	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7afd2f8799a2098209e0b88	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	STRICT_FLAVOR	STRICT_FLAVOR	sensory.cinnamon	sensory.cinnamon	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:fc0157f39c58ede0922302325ee478489e90d4e1e5dbe6807aec9e3fcbb3aa84	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7affb581539c3c1a3efc1a0	NON_DESCRIPTOR	MODIFIER_ONLY	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	INTENSITY_OR_QUALITY_MODIFIER	INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:4b29a6c54d66a546a0f60fcf054c5cc5e49436acc1845af41c7612729d44721e	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7b0ce45abd86f7e99c7f61e	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	7d9f72f6de608982c43aabd062f0c77abc27f18afdfee5aefe0e07e0040d10ba	7d9f72f6de608982c43aabd062f0c77abc27f18afdfee5aefe0e07e0040d10ba	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:1f493bbfe458a75d4f3578a8d6354f2b6aa4d2230207b1c25edadcc048b7ce29	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7b49e03e199265da9d01056	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	23ebce72c4424e81ef48a495bc9ca88c93b8a34ab398bed854b76f1c784ab227	23ebce72c4424e81ef48a495bc9ca88c93b8a34ab398bed854b76f1c784ab227	STRICT_FLAVOR	STRICT_FLAVOR	sensory.coconut	sensory.coconut	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:62ae4a2f53c0b935c063b35cf92e2716f5b89884fd03ea476c560fb8b1c6b385	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7ba6613e8e11a55982ad1cf	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	5ea318ad13211cc7ee2c76b37400f3d285073a8c8c9d5ef3c2331e593fc499aa	5ea318ad13211cc7ee2c76b37400f3d285073a8c8c9d5ef3c2331e593fc499aa	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:8dcece9017389aed7fa793b92d31487fab4966ad7b326fb41535d15f0785d2c3	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7bbfb7c5efb7f269de05fa4	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	c9452dcec3d330f089036f5bdd23c12a421cee51c316169199a3a1596b52e4bb	c9452dcec3d330f089036f5bdd23c12a421cee51c316169199a3a1596b52e4bb	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:a2bf511a651b3ef8babe8c3ac78d916f28fd449de35c5da868effc852e13c91c	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7bcbabb192fe93f3ca3fcc6	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	95b396c0ac6e95bee7f496449c3aafea3750b48f6682fcd0e1fc74a912973bd5	95b396c0ac6e95bee7f496449c3aafea3750b48f6682fcd0e1fc74a912973bd5	STRICT_FLAVOR	STRICT_FLAVOR	sensory.orange_blossom	sensory.orange_blossom	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:bec8d6e2cb6c2d57d65309acaa7113fd1aca159ae5bbb367b5d14e7eca86fdb0	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7bed87b54b509a31a106467	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	d9d3d9657be077f92cb52a5cfa479d4505ed286a132fc80b9926f021acaa7dd7	d9d3d9657be077f92cb52a5cfa479d4505ed286a132fc80b9926f021acaa7dd7	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:487bf8fb7622e9375cb4ad82fef2ffbeecb6e5447d093f4428ad3d5d631f30db	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7c253abcda7688da472b75d	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:2699514f4f3df12c1d0e5dfe850b90d4fa02e3145711a8d04bd6d742b89e6bd9	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7c320723dc6f1116dd885ef	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	d6a98598212ed729f5b9a4d1b7ff4dcc1341bbfc740993325b9107298521422f	d6a98598212ed729f5b9a4d1b7ff4dcc1341bbfc740993325b9107298521422f	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:af976b14a97ab18bdb01a4c9c4bd4b88d8f72ed99c6aea661f5646a4324848b9	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7c88e3c85463d75ff31a444	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15	50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:f695fb3bfb1aa29b1e89ee80c7d0fd55ce8be5fb0b02a6945ce3bf58ef84b433	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7ca0388e484de91d8d73613	NON_DESCRIPTOR	MODIFIER_ONLY	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	INTENSITY_OR_QUALITY_MODIFIER	INTENSITY_OR_QUALITY_MODIFIER			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7d2ab9d21b5a5bd7bfc8f3b	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	97cfbe87531abe0c6bac7b21d616cb422faaa158a9f2ae7e8685c79eb85fc65e	97cfbe87531abe0c6bac7b21d616cb422faaa158a9f2ae7e8685c79eb85fc65e	STRICT_FLAVOR	STRICT_FLAVOR	sensory.pear	sensory.pear	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:bf159ba4d67c5538da92bde7c6076b53a100cd70251fa2c3d7e1e640aad99903	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7d3491442fe54fcabff9975	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c	STRICT_FLAVOR	STRICT_FLAVOR	sensory.pineapple	sensory.pineapple	false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:dff6369078c4c9d987c7a1a6e0c5cd7b06ea5110ee1867a23d0b14a07407344b	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7d3a5fc88ff2ce85301a2ca	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	STRICT_FLAVOR	STRICT_FLAVOR		sensory.apple	false	false	false	true	V2_SEMANTIC_OR_MAPPING_CHANGE	hash:sha256:d10d58200367670f73c1ded9ef29fbedde0a5470af5686e5f7e4c8d9e2090b0d	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7d5826a4335a0d0e4605eb6	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	06df90ccef78b5002bf5d2b2c5a9ab54c58ba70be98b839161928e8d76a0d478	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:6b439379bcfeea2f945d31a0aa11738819d29b654c87201d536427e126e2f242	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7d6551bca1cc25a5de3b7d0	SEMANTICALLY_VALID	VALID_COMPOUND_PRESERVED	ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:f0aec644b4f282df2f3c79ae9b8ed517c282b342e7a63a99a0a66b50a5444dad	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7d91637b3e90e81f503d04f	SEMANTICALLY_VALID	VALID_BROAD_SENSORY	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	BROAD_SENSORY	BROAD_SENSORY			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:705f4a3d5f1122a0cbc880e67d373c2ae8b0c0356f2b8f8a8447f20a8002a047	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
assertion-b2:e7dc1291f3e58524d4dc67a0	SEMANTICALLY_VALID	VALID_STRICT_FLAVOR	b21302f2a70e32198d6cd4df82d927daa86db4905d9e2b4bde59b06ca929dc58	b21302f2a70e32198d6cd4df82d927daa86db4905d9e2b4bde59b06ca929dc58	STRICT_FLAVOR	STRICT_FLAVOR			false	false	false	false	V2_DISPOSITION_TAXONOMY_REFINEMENT	hash:sha256:cef45c59c0d7dcc3a834b8d45cfe5fa4fd8ae44c43ff5e719ec0ecac407be9b2	batch3.restricted-semantic-cleaner.v1	batch4.semantic-cleaner.v2
