cleaned_output_atom_id	descriptor_assertion_id	source_native_form_id	cleaned_form_id	cleaned_lexical_form_sha256	concept_cluster_id	mapping_state	canonical_concept_id	base_form_sha256	modifier_form_sha256s	component_concept_ids	normalization_authority	mapping_confidence	reversible_source_pointer	project_owner_reviewed	sensory_expert_adjudicated
cleaned-output-atom:3ccaa1cbb1306ba3e7b20382	assertion-b2:f460df2f10c88707b6ff6667	source-form:ef2a28f03f6eafb0fe030794	cleaned-form:73cce42f1f0e9099688b8eb6	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	concept-cluster:8eea051c30900ab429f97e1f	AMBIGUOUS_CONCEPT_BOUNDARY		73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:f460df2f10c88707b6ff6667	false	false
cleaned-output-atom:9a636d834064a39ebbd63d74	assertion-b2:f4663a93582bd43374fe2185	source-form:a40010d6046616915d64e2b0	cleaned-form:a40010d6046616915d64e2b0	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	concept-cluster:021a37d5fcdab9f7756708ae	EXISTING_CANONICAL_EXACT	sensory.caramel	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a		sensory.caramel	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:64e2374fb1fae230accba05a54273a8fe7f62d73579d6512358e803681b31ae2	false	false
cleaned-output-atom:3f94d8076a23f1f548ea8028	assertion-b2:f46a494b60c32d21d2fa7a43	source-form:3313aef6660f7149e6012b66	cleaned-form:48fb71763d97b54b752aa176	48fb71763d97b54b752aa17694977d1f87c7707415f25ab63ac2ea2495347ae6	concept-cluster:c997702f89b15f24e5c90620	GENUINE_ONTOLOGY_CANDIDATE		48fb71763d97b54b752aa17694977d1f87c7707415f25ab63ac2ea2495347ae6			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:3313aef6660f7149e6012b667a576beb43d49f1bd6abf26b7068ef58c434d794	false	false
cleaned-output-atom:5a5431ac0ef5e6cde58102b0	assertion-b2:f46a494b60c32d21d2fa7a43	source-form:3313aef6660f7149e6012b66	cleaned-form:fc66f021c67d064c1490a12b	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9	concept-cluster:7c5499edbea9a980d5290740	MODIFIER_OF_EXISTING_CONCEPT		fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9	fc66f021c67d064c1490a12b5a4d4d2f5167ca692a16ca12f1f3a4cda29a6fa9		NO_GOVERNED_AUTHORITY	0.900000	hash:sha256:3313aef6660f7149e6012b667a576beb43d49f1bd6abf26b7068ef58c434d794	false	false
cleaned-output-atom:ef0604daba2da629dfe3407a	assertion-b2:f46b4ea75fe6d2ec4c98cf13	source-form:4c71d89a97c1b2a60765b35f	cleaned-form:f464d7d71c06e47a535ce441	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_EXACT	sensory.lemon	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7		sensory.lemon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:98343b6f2347cdd392288c0e0f5b27b9eb9b710dc5a7c1364011dacd3bb8cd89	false	false
cleaned-output-atom:1d7d2c312884286c13b664ed	assertion-b2:f46b4ea75fe6d2ec4c98cf13	source-form:4c71d89a97c1b2a60765b35f	cleaned-form:efbaa8cbfffc1af3afcf8082	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	concept-cluster:fbbe2be593892327b90a4799	EXISTING_CANONICAL_EXACT	sensory.lime	efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505		sensory.lime	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:98343b6f2347cdd392288c0e0f5b27b9eb9b710dc5a7c1364011dacd3bb8cd89	false	false
cleaned-output-atom:7d5574fb9754777d63b1c562	assertion-b2:f46b76cb617fc5b42680a2bc	source-form:7019275bf53483f22cab4e0f	cleaned-form:7019275bf53483f22cab4e0f	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	concept-cluster:1a0c7bef627d34861acd0f7d	EXISTING_CANONICAL_ALIAS	sensory.blackcurrant	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0			MACHINE_GOVERNED_HIGH_CONFIDENCE	0.990000	hash:sha256:fcb285a680ce6667996885a6f5b46e364941135a53e5e09e40c12ee483e8fc3f	false	false
cleaned-output-atom:6f699d4b3f5b7e4b045c599b	assertion-b2:f46e5ab732e7c107e6c08c81	source-form:ea4b35e8f83279eab1e670e3	cleaned-form:ea4b35e8f83279eab1e670e3	ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76	concept-cluster:d842a09b57440a1ee337a61d	QUALITY_OR_STRUCTURE_ATTRIBUTE		ea4b35e8f83279eab1e670e389d71201b360f291a0dc30c659ed708ac9c67d76			NO_GOVERNED_AUTHORITY	0.950000	hash:sha256:c4230156ded46df84e17d20697c80f007f736f5d23a114c1370cfa5985bdef2e	false	false
cleaned-output-atom:7ee7f3b14004dbc31fdc7116	assertion-b2:f47d937644d4112ba2156988	source-form:3d5478b51790b364dfb4dd67	cleaned-form:3d5478b51790b364dfb4dd67	3d5478b51790b364dfb4dd6764e900adc7cee8a09cabcf4b24b04e16c78687da	concept-cluster:90f986870d0982a44bf6165e	GENUINE_ONTOLOGY_CANDIDATE		3d5478b51790b364dfb4dd6764e900adc7cee8a09cabcf4b24b04e16c78687da			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:8aad3cd2bde4145f6728b03a72e50bd081a7c8810719a58810b0757e64f521c7	false	false
cleaned-output-atom:a4ae49a60bc07d23dc54b5d5	assertion-b2:f47f6aad8962b51e8e664e05	source-form:eed0b5697f6067775c9952b3	cleaned-form:eed0b5697f6067775c9952b3	eed0b5697f6067775c9952b3ec85dbab0d4ed4fb0bccbf3d561eda6af9d77919	concept-cluster:660a5c4eefb36e644fb65030	GENUINE_ONTOLOGY_CANDIDATE		eed0b5697f6067775c9952b3ec85dbab0d4ed4fb0bccbf3d561eda6af9d77919			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:2739d0d4f35b5b38d1c6a013ad30f7b21619a483e7a0e375bde36579b01278e9	false	false
cleaned-output-atom:ce395858f2402cb17fc3aeb1	assertion-b2:f486fca8f0e7c53bd973c196	source-form:cecfc22ac47bf22bc0ab600e	cleaned-form:939cdab24ab8e2507ed87ced	939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b	concept-cluster:fb2298fd8ba103e6e95a0fae	GENUINE_ONTOLOGY_CANDIDATE		939cdab24ab8e2507ed87ced1fc8c119a04255d1767de1ab72c005300747df3b			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:7aa1da20f895f6499526d07bc1e752c0d3a91606e1d9170006962cc8906a948a	false	false
cleaned-output-atom:6afac848899856e61a41a8ae	assertion-b2:f48742246aed14740be91a7d	source-form:75631cb15ff838e8ad0f84c0	cleaned-form:cbbd23cc32c5016b0017c4ec	cbbd23cc32c5016b0017c4ec7a98cc82fda6edbaeccf27d72453006067d821cd	concept-cluster:09664d9ae7559a91712fa781	EXISTING_CANONICAL_EXACT	sensory.lemongrass	cbbd23cc32c5016b0017c4ec7a98cc82fda6edbaeccf27d72453006067d821cd		sensory.lemongrass	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	restricted://post20k_extension/assertions/assertion-b2:f48742246aed14740be91a7d	false	false
cleaned-output-atom:1fc168237b2f10540366c215	assertion-b2:f4884ea7f96bf9f8477efe42	source-form:03190bc6ba0a2e2a866cad96	cleaned-form:03190bc6ba0a2e2a866cad96	03190bc6ba0a2e2a866cad965a6630e3c64106227a7c8cd20541ad93f0de4776	concept-cluster:9921efda9337f34f0399959b	GENUINE_ONTOLOGY_CANDIDATE		03190bc6ba0a2e2a866cad965a6630e3c64106227a7c8cd20541ad93f0de4776			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:e3a889e0b9ef62b460dfce5ec2d070d15e09a103dabec82102480c2703cc1452	false	false
cleaned-output-atom:cec0f0060e2bdbf3fe58f7ec	assertion-b2:f4892270bf47701780c42ebe	source-form:dce34e094109d0c0e096b1c3	cleaned-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	concept-cluster:d2f7359bb44630f029238163	EXISTING_CANONICAL_EXACT	sensory.dark_chocolate	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8		MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:175307240b03ba21a72414ad1fd4beeb974b791a3804e3415a420674ac739112	false	false
cleaned-output-atom:08be7a835c52487c1f752a3a	assertion-b2:f48959999a6c16c33b804d9c	source-form:60707cfeb40e2a665b352fd1	cleaned-form:fef8cec0ffdcbf78b64df6bd	fef8cec0ffdcbf78b64df6bd244dd57a0224531513cd85e16b354d92264676b6	concept-cluster:e6467b3a48053e1babe94dd2	GENUINE_ONTOLOGY_CANDIDATE		fef8cec0ffdcbf78b64df6bd244dd57a0224531513cd85e16b354d92264676b6			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:f48959999a6c16c33b804d9c	false	false
cleaned-output-atom:cfde91c2a974bea0af20e88b	assertion-b2:f4897eaf4430226d50d13197	source-form:0e27150cb1fc10c8366e5924	cleaned-form:0e27150cb1fc10c8366e5924	0e27150cb1fc10c8366e5924160b7d3c36bc045edf614989b5134136bd719188	concept-cluster:ac741c410b39ae7cfe01bcf0	GENUINE_ONTOLOGY_CANDIDATE		0e27150cb1fc10c8366e5924160b7d3c36bc045edf614989b5134136bd719188			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:6edb13b774369ee7fc516216754d666391011caf86bf48e79af1cca280a7d9db	false	false
cleaned-output-atom:0674c9e44d95ebef3fc24288	assertion-b2:f48a505bb900cace5b1eea85	source-form:85bf665b7e58b49981a66611	cleaned-form:6294cb68d4b9448039a2c857	6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1	concept-cluster:334574dfc7877906fbeba750	EXISTING_CANONICAL_ALIAS	sensory.wine_like_character	6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1		sensory.wine_like_character	MACHINE_GOVERNED_HIGH_CONFIDENCE	0.990000	restricted://post20k_extension/assertions/assertion-b2:f48a505bb900cace5b1eea85	false	false
cleaned-output-atom:33e4a5c538312aceccaf89f3	assertion-b2:f48db5d1383c9d3c46f44acf	source-form:c42f334fcb88864f18653f94	cleaned-form:6011d7a8f33ed8ec9a98ae81	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1	concept-cluster:460c490805e120bf25b3c38d	EXISTING_CANONICAL_EXACT	sensory.cinnamon	6011d7a8f33ed8ec9a98ae8103b24310067dd7eb1a6dff6baa3c478612d313a1		sensory.cinnamon	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:8e14d185722b9f29634431e60e9564745762b143661b56677456cd2a1e0c8c74	false	false
cleaned-output-atom:95dd606329d7533fab40b515	assertion-b2:f48f3a00a2907f94f67d14b7	source-form:d85576a38083305042ed8a63	cleaned-form:f898cb1f16b1e45f23aebdd5	f898cb1f16b1e45f23aebdd5214f849671e1afcb05b0e8648617603cd1d072a1	concept-cluster:7597581001c6a981c5bd75af	GENUINE_ONTOLOGY_CANDIDATE		f898cb1f16b1e45f23aebdd5214f849671e1afcb05b0e8648617603cd1d072a1			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:f48f3a00a2907f94f67d14b7	false	false
cleaned-output-atom:7b57475128d446efc6180c8a	assertion-b2:f490cbc8b512e35be94ccfeb	source-form:ff5a92eced6b9183b82f3232	cleaned-form:545ce787c410276d227955b0	545ce787c410276d227955b06ea5e6c1f3e3d611dc3f50594e556cce34b5ce4e	concept-cluster:08f3a3dfb648c5f643d502b8	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.cherry	545ce787c410276d227955b06ea5e6c1f3e3d611dc3f50594e556cce34b5ce4e		sensory.cherry	NO_GOVERNED_AUTHORITY	0.700000	restricted://post20k_extension/assertions/assertion-b2:f490cbc8b512e35be94ccfeb	false	false
cleaned-output-atom:b149317bc8b10b956ac1c057	assertion-b2:f4912bb680178caa58e55471	source-form:d4026f9eba6ad85082bc4e4b	cleaned-form:d4026f9eba6ad85082bc4e4b	d4026f9eba6ad85082bc4e4b59aa2edc01cfe473240893fd8e74c5feeb84adfa	concept-cluster:c3c1421577a6a0bd58239e2b	COMPOUND_OF_EXISTING_CONCEPTS		d4026f9eba6ad85082bc4e4b59aa2edc01cfe473240893fd8e74c5feeb84adfa		sensory.burnt|sensory.rubber	NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:d4026f9eba6ad85082bc4e4b59aa2edc01cfe473240893fd8e74c5feeb84adfa	false	false
cleaned-output-atom:8265dfe2b58dd182eb56b896	assertion-b2:f4918236bdb447e6adbd0277	source-form:a40010d6046616915d64e2b0	cleaned-form:a40010d6046616915d64e2b0	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	concept-cluster:021a37d5fcdab9f7756708ae	EXISTING_CANONICAL_EXACT	sensory.caramel	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a		sensory.caramel	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:d260ef287a5f48cd5dfb3e21308e9a71bb3aa70c785a994a08d6bf88af00f0e2	false	false
cleaned-output-atom:80b361633fd370e0260f3724	assertion-b2:f495527340248565bc4af5b5	source-form:b47e1f4277f4ba448fc4977c	cleaned-form:b47e1f4277f4ba448fc4977c	b47e1f4277f4ba448fc4977cca9b62d8c888a430549ccff25acf77965a46bdf4	concept-cluster:eb8d392d04afcb3b142b7f87	GENUINE_ONTOLOGY_CANDIDATE		b47e1f4277f4ba448fc4977cca9b62d8c888a430549ccff25acf77965a46bdf4			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:163bedd32c0ee285869deac3731a2d6b9982acaf3620775b46212c18a170238c	false	false
cleaned-output-atom:1a98a7639fa9eaeaf0902429	assertion-b2:f4977e72d947f050a5df66fc	source-form:dff94b3db61e181869320a8a	cleaned-form:c753a9102ea0a2c09b2f70e7	c753a9102ea0a2c09b2f70e73d2455dbc6014d1535867d66e176ed48092d79ed	concept-cluster:7e2cab11be5e3b34887e4d2a	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.orange	c753a9102ea0a2c09b2f70e73d2455dbc6014d1535867d66e176ed48092d79ed		sensory.orange	NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:0cb2bcfee3d475e5477654c4da97f4ce3f6bc529feab81a1effbb43b65b07ec5	false	false
cleaned-output-atom:e7b36a7b7c00a7f65b63396d	assertion-b2:f498eccba857ee14cdc1141c	source-form:dce34e094109d0c0e096b1c3	cleaned-form:dce34e094109d0c0e096b1c3	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	concept-cluster:d2f7359bb44630f029238163	EXISTING_CANONICAL_EXACT	sensory.dark_chocolate	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8		MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:27eacf7821854bb29ac9ba32bbb2e5b8d6fd4ad75bf9f054d6d787227b99a362	false	false
cleaned-output-atom:0c0729e31d65f9a359a923af	assertion-b2:f49c9a38de8d8096a1095490	source-form:aeeb4201914e38efabbd5f73	cleaned-form:079f66fe293cb1a6185d5588	079f66fe293cb1a6185d5588b13eaadb30475f9c3c6e47495fccfcedbbff7bfc	concept-cluster:91750420a35fe37ad522fb86	EXISTING_CANONICAL_EXACT	sensory.smoky	079f66fe293cb1a6185d5588b13eaadb30475f9c3c6e47495fccfcedbbff7bfc		sensory.smoky	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:98a419356da0bacd052a3978296810df1ca9751f89fb7db7d3a6962d0c181989	false	false
cleaned-output-atom:26ad0b907f55838a2a4c8b43	assertion-b2:f49fb1c8e87d4da24817d484	source-form:dca40757d00d1d85634daa89	cleaned-form:a40010d6046616915d64e2b0	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	concept-cluster:021a37d5fcdab9f7756708ae	EXISTING_CANONICAL_EXACT	sensory.caramel	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a		sensory.caramel	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:5cc12d1c341174350f6547be6ada3d2046ea7de13120c2aa2e6e40c29d931e07	false	false
cleaned-output-atom:df3856a244dc53d38abf18f2	assertion-b2:f4a09bd06383c25f6c5622e0	source-form:38d73178e21e38e7b9015187	cleaned-form:aec28e68553c281bc2f2f54d	aec28e68553c281bc2f2f54de3546d8af8fa3152ab059956d4ca652907ed1c6b	concept-cluster:cc0b59a6825ece68e9272a46	GENUINE_ONTOLOGY_CANDIDATE		aec28e68553c281bc2f2f54de3546d8af8fa3152ab059956d4ca652907ed1c6b			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:39d21caec828ab6a5d451c2d2d8ab8c73d1b3b0a4144382839bedc8bf01e3058	false	false
cleaned-output-atom:238cedad18efd13c773af4fb	assertion-b2:f4a0e65a242f26d07ba869aa	source-form:62297b435f55b7eea6690474	cleaned-form:62297b435f55b7eea6690474	62297b435f55b7eea6690474fdd1db5921af585f40f071bbc8f1cee6bccb54f0	concept-cluster:ef6299fa2df616e4759d76d2	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.lemon	62297b435f55b7eea6690474fdd1db5921af585f40f071bbc8f1cee6bccb54f0		sensory.orange	NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:a9e5e036cd1fc58cdc16455e50d67ffe80ac6f5664cd79c7cf6c5127a370c97e	false	false
cleaned-output-atom:a4bc169771dbe9e928bc7a11	assertion-b2:f4a4782d9ce17c1da84c21c5	source-form:5e737f891db1175442a39fde	cleaned-form:5e737f891db1175442a39fde	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a	concept-cluster:c77d3443b248de8dd00b0810	EXISTING_CANONICAL_EXACT	sensory.strawberry	5e737f891db1175442a39fde73e51d781a545506d71c95477a6deb5988bd7f9a		sensory.strawberry	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:1a25aa1d5cee93fa4b6fe42dc61245fcc3d59d3ab30abb7af742483d3697a1ea	false	false
cleaned-output-atom:d3551ad60999f655cd1aafa6	assertion-b2:f4a63bf06f4eea6ae1c1498d	source-form:9738eaf312d761a8ae49f777	cleaned-form:9738eaf312d761a8ae49f777	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	concept-cluster:cf06d9dc3cdf43dc497ae9c1	AMBIGUOUS_CONCEPT_BOUNDARY		9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	false	false
cleaned-output-atom:eb8bb2afc434e1791cc9643b	assertion-b2:f4a8c57a50bdc3b5649a9b07	source-form:9b1b8c9a1c9239e8ca197457	cleaned-form:a73860a05ec07cb9ce86d802	a73860a05ec07cb9ce86d8022312d6e32e5048f44e33e3386cf1ce8a6dc4fe27	concept-cluster:ff4d15bb059fd4f732ea4d13	GENUINE_ONTOLOGY_CANDIDATE		a73860a05ec07cb9ce86d8022312d6e32e5048f44e33e3386cf1ce8a6dc4fe27			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:f4a8c57a50bdc3b5649a9b07	false	false
cleaned-output-atom:15236ac0210c4fe806781fda	assertion-b2:f4b020ecca2d15d88c90aa7c	source-form:85bf665b7e58b49981a66611	cleaned-form:6294cb68d4b9448039a2c857	6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1	concept-cluster:334574dfc7877906fbeba750	EXISTING_CANONICAL_ALIAS	sensory.wine_like_character	6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1		sensory.wine_like_character	MACHINE_GOVERNED_HIGH_CONFIDENCE	0.990000	restricted://post20k_extension/assertions/assertion-b2:f4b020ecca2d15d88c90aa7c	false	false
cleaned-output-atom:849a1938c62ed93c1e2f5da3	assertion-b2:f4bb094ea42ee4f88108abfe	source-form:78e7771b8b46e11ddb34ba48	cleaned-form:1b4c9133da73a71132240431	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94	concept-cluster:7e2cab11be5e3b34887e4d2a	EXISTING_CANONICAL_EXACT	sensory.orange	1b4c9133da73a711322404314402765ab0d23fd362a167d6f0c65bb215113d94		sensory.orange	MACHINE_GOVERNED_HIGH_CONFIDENCE	1.000000	hash:sha256:60051d577e7d332e46a6dcd346abacaa1aa356600f101c6669d3b5bcbfea5761	false	false
cleaned-output-atom:49eb2ba515501fd0f3e7b6fb	assertion-b2:f4bb23e2be3feea921e43b81	source-form:a9f74d1ec36ebdeb2da3f6e5	cleaned-form:a9f74d1ec36ebdeb2da3f6e5	a9f74d1ec36ebdeb2da3f6e5868090cd2a2d20b3dcca7b62f60304b1d3d9ef42	concept-cluster:924f31483d0d4b13b5de4bd0	AMBIGUOUS_CONCEPT_BOUNDARY		a9f74d1ec36ebdeb2da3f6e5868090cd2a2d20b3dcca7b62f60304b1d3d9ef42			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:725dc200019e470ad268a47883bd532b6f823d1a9ee1b7dbf57940e4996b8dc0	false	false
cleaned-output-atom:c250713ab5409631fd3a8da8	assertion-b2:f4c2f01dc600a7157fc8b761	source-form:df1af2abc6597cc486fafaf4	cleaned-form:df1af2abc6597cc486fafaf4	df1af2abc6597cc486fafaf48bfd3517f90f256dd244c9749b1f42fb061a24e8	concept-cluster:e02f9c8ddc5d774d0a65608d	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.grape	df1af2abc6597cc486fafaf48bfd3517f90f256dd244c9749b1f42fb061a24e8		sensory.grape	NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:964be4d2ef47632c9bf3adfab1dca6aa4390968d104f68f0f52d9c244bf9e880	false	false
cleaned-output-atom:1cac30d027d69d3937549684	assertion-b2:f4c425a7e53ad9cfa0ac332c	source-form:16eddf1578aee94c7b526373	cleaned-form:9738eaf312d761a8ae49f777	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	concept-cluster:cf06d9dc3cdf43dc497ae9c1	AMBIGUOUS_CONCEPT_BOUNDARY		9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:f4c425a7e53ad9cfa0ac332c	false	false
cleaned-output-atom:2ad0d9c8b873bb46d974420a	assertion-b2:f4c4989a6c4e10be859b75ea	source-form:f4773e7689305187b6fc025c	cleaned-form:4c591c30afa436056d0d5936	4c591c30afa436056d0d59362b5c864479846245074291849b51a982300dd1d5	concept-cluster:c167028914190fcf5060f318	GENUINE_ONTOLOGY_CANDIDATE		4c591c30afa436056d0d59362b5c864479846245074291849b51a982300dd1d5			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:bc797f5c898576713bceceaa2a1e15bce527064a0affd7457ba2de8979f716da	false	false
cleaned-output-atom:6cf5df1accd486d4f4cb4340	assertion-b2:f4c707687ca0cc4c96daa632	source-form:fe05d9917b524532b651f508	cleaned-form:fe05d9917b524532b651f508	fe05d9917b524532b651f508d134d38446cb788dd3d7eab2b1398e54f3b0421c	concept-cluster:c911030dc824bb4fa8bf2f14	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM	sensory.mint	fe05d9917b524532b651f508d134d38446cb788dd3d7eab2b1398e54f3b0421c			NO_GOVERNED_AUTHORITY	0.700000	hash:sha256:9b218838c65d0881d06bce6d7e4d4b2675e45351e84f49a855e2631bd6901773	false	false
cleaned-output-atom:b5fc88e8c6868120f880cb91	assertion-b2:f4c86641daaa6ed86be32408	source-form:7499aced43869b27f505701e	cleaned-form:7499aced43869b27f505701e	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	concept-cluster:82c770dc95c80374ce894646	AMBIGUOUS_CONCEPT_BOUNDARY		7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:f4c86641daaa6ed86be32408	false	false
cleaned-output-atom:9793f500c5975ac247ca6e05	assertion-b2:f4cbc3944f10e28345b2d791	source-form:8e4dfdbf2e89fab01d8add26	cleaned-form:00d2064db061fbc29e714b94	00d2064db061fbc29e714b94dd81e903c98af4b411b58cd303e0ecd2753791a9	concept-cluster:e082d767214258ee18afdb4b	GENUINE_ONTOLOGY_CANDIDATE		00d2064db061fbc29e714b94dd81e903c98af4b411b58cd303e0ecd2753791a9			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:f4cbc3944f10e28345b2d791	false	false
cleaned-output-atom:54d56e61e093523d4f70b9dc	assertion-b2:f4d3434bbbf38fd3eddc13dd	source-form:289db2a8f7cf6241e998d286	cleaned-form:4c591c30afa436056d0d5936	4c591c30afa436056d0d59362b5c864479846245074291849b51a982300dd1d5	concept-cluster:c167028914190fcf5060f318	GENUINE_ONTOLOGY_CANDIDATE		4c591c30afa436056d0d59362b5c864479846245074291849b51a982300dd1d5			NO_GOVERNED_AUTHORITY	0.000000	hash:sha256:c0445738842e6e45a305fd409abba5cecd9974f8ccf83f1a11beec503f5dfeb8	false	false
cleaned-output-atom:a852eb6243eec0cdc0e34fba	assertion-b2:f4d65c5d6d1dd0fec898db86	source-form:55848726df84febf55c8547a	cleaned-form:918f112d100d00dec359dcf5	918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	concept-cluster:15436c2c16f538a6b9243567	GENUINE_ONTOLOGY_CANDIDATE		918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0			NO_GOVERNED_AUTHORITY	0.000000	restricted://post20k_extension/assertions/assertion-b2:f4d65c5d6d1dd0fec898db86	false	false
cleaned-output-atom:cbb4747f9608815b43b5febf	assertion-b2:f4d707381fdd89bcb7d92948	source-form:85bf665b7e58b49981a66611	cleaned-form:6294cb68d4b9448039a2c857	6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1	concept-cluster:334574dfc7877906fbeba750	EXISTING_CANONICAL_ALIAS	sensory.wine_like_character	6294cb68d4b9448039a2c8579391bc1681c286cd4b5b0386810d5629ceb3c0e1		sensory.wine_like_character	MACHINE_GOVERNED_HIGH_CONFIDENCE	0.990000	hash:sha256:6066d7376f301d834fbb966addc288386bb7c8713b36cf584c65f42fa31621c3	false	false
