concept_cluster_id	cleaned_form_count	cleaned_form_ids	source_native_form_count	source_native_form_ids	source_languages	semantic_classes	base_form_sha256s	modifier_form_sha256s	component_concept_ids	existing_canonical_neighbour_cluster_ids	canonical_concept_ids	mapping_state	mapping_authorities	assertion_support	effective_record_support	coffee_sample_support	source_family_support	source_family_ids	publisher_support	year_support	year_ids	gold_support	silver_support	bronze_support	rights_distribution	review_priority	human_reviewed	sensory_expert_adjudicated	reversible_to_source_assertions
concept-cluster:bdd8bd5009dce263c90f8b38	1	cleaned-form:1d4129fc3338d10d6aca77f5	1	source-form:49dee427ffcf08d2249a1b0a	UNREPORTED	STRICT_FLAVOR	1d4129fc3338d10d6aca77f55506a3ec08bc79146bcc46f1ba9a2d62753a7e3b					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:bdeb27e0954f62da9c16fd70	1	cleaned-form:92ead480b706ef3e505561e1	1	source-form:92ead480b706ef3e505561e1	UNREPORTED	STRICT_FLAVOR	92ead480b706ef3e505561e163c34a1e41c99c0df585ec584a826e998dfd0d74					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:bdfe25bcf163fbd73b2b0b3f	1	cleaned-form:9431ced74f08aa57d8c00026	1	source-form:9431ced74f08aa57d8c00026	UNREPORTED	STRICT_FLAVOR	9431ced74f08aa57d8c00026419433cf0b0e87e7faff48f71d29558ae7db6d6b					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2010	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:be01a0eb2daad817135fcb10	1	cleaned-form:09f04951af4cd503877815fd	2	source-form:09f04951af4cd503877815fd|source-form:53d342391b25f7e6a0f43df5	UNREPORTED	STRICT_FLAVOR	09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761					GENUINE_ONTOLOGY_CANDIDATE		20	15	15	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	20	0	0	AFFIRMATIVE:20	120	false	false	true
concept-cluster:be0c20271caa487d7b23f0f6	1	cleaned-form:a52817762479a4711f58f6ed	1	source-form:a52817762479a4711f58f6ed	UNREPORTED	STRICT_FLAVOR	a52817762479a4711f58f6edc49a53ea6e59215bad33a8f2c440a70a3637226d					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2015	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:be1ed2f7beb28c755f654772	1	cleaned-form:71327f8030354ed5d14e586b	1	source-form:71327f8030354ed5d14e586b	UNREPORTED	STRICT_FLAVOR	71327f8030354ed5d14e586b7c899b9f746527adc9017188a76334c508862a30					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:be27d34f8eed09041b83b083	1	cleaned-form:59713e9e10512d83f5e1057b	1	source-form:59713e9e10512d83f5e1057b	UNREPORTED	STRICT_FLAVOR	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	447f7f5c325ea17e635bef91bac42e27c55490450f38f1815d8d6c0bb36687ac		concept-cluster:12e0350aa1f73dc122f0086b|concept-cluster:24671d50f832f7a45e53518e|concept-cluster:325eb8ff8fef8d814895f31b|concept-cluster:34d113d65d75f8aa7598f766|concept-cluster:373f2527a0243c843fabdf22		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:be7fd75461f828a254959a7b	1	cleaned-form:2c2ddcdefb3441e9ef2dce13	1	source-form:2c2ddcdefb3441e9ef2dce13	UNREPORTED	STRICT_FLAVOR	2c2ddcdefb3441e9ef2dce139a7102612d7f07753db75982d3d0061a73322b55		sensory.bitter|sensory.grapefruit	concept-cluster:1840f8fa5fbc984ff238198e|concept-cluster:20d4d1da3e42c102a75ade9a|concept-cluster:2e53fe2e0bb8508437c41f24|concept-cluster:452a81e9e6a401e4d95e3d66|concept-cluster:4f63a6b3ea90b11b1e9e102e		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:beb9695700fef23a7a3430bd	1	cleaned-form:a727338ec8fb3ffeb1a4a41b	1	source-form:19d2d2182aa1f7af5ef6f662	UNREPORTED	STRICT_FLAVOR	a727338ec8fb3ffeb1a4a41b774c606dd670a3c4abfa6f2c2345f658485e5b96					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2014	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:bf04be5fcb52e59d678ad846	1	cleaned-form:0a460887e255215fcccd9b77	1	source-form:7e0de067a787af1f71486c7e	UNREPORTED	STRICT_FLAVOR	0a460887e255215fcccd9b770c9f5be209fe02e9e74c4aff9af1b060de5a0fd6					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:bf067349c3ab789eb9b12e48	1	cleaned-form:381b3d61538cb761c49e74b0	1	source-form:9884c52828133e230b425b77	UNREPORTED	NON_DESCRIPTOR	381b3d61538cb761c49e74b0bad77cef27658c1fa38f74532179c7c0bd2151d4					NON_DESCRIPTOR		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:bf08ec6bd2d0defad42c8a14	1	cleaned-form:1e76130784442f802ab63983	1	source-form:1e76130784442f802ab63983	UNREPORTED	STRICT_FLAVOR	1e76130784442f802ab639836d4a8dd284babf72bec2e29f2121f343fbefeb90					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:bf0fca7aa9858be162436c25	1	cleaned-form:abd0f5b700fc5b56d8fd6939	1	source-form:abd0f5b700fc5b56d8fd6939	UNREPORTED	STRICT_FLAVOR	abd0f5b700fc5b56d8fd69397ba45b336d24e1ef0ac8db8ac5db9a68247311e1					CROSS_LANGUAGE_REVIEW_REQUIRED		13	13	13	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	13	0	0	AFFIRMATIVE:13	193	false	false	true
concept-cluster:bf2d2d443ee6f25b6493824a	1	cleaned-form:126a68e47a731cffec5e37a2	2	source-form:126a68e47a731cffec5e37a2|source-form:9013d4340d0b766555289434	UNREPORTED	STRICT_FLAVOR	126a68e47a731cffec5e37a202794020f26c61b938fdd172a24b160582be794c					GENUINE_ONTOLOGY_CANDIDATE		10	10	10	1	family.ace_cup_of_excellence	1	5	year.2009|year.2014|year.2018|year.2019|year.2023	0	10	0	UNKNOWN:10	110	false	false	true
concept-cluster:bf41eabf35e98ed129d37487	1	cleaned-form:56b00abf2e22e4b77c109707	1	source-form:56b00abf2e22e4b77c109707	UNREPORTED	STRICT_FLAVOR	56b00abf2e22e4b77c10970701862e1b95a4f5b00a1c8390c2de1b691675acfc					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2013	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:bf47da4f3c927a99060a1c88	1	cleaned-form:a4a938de3427ecbf0af37ec4	1	source-form:f24df29dd7c075d6c13e73b2	UNREPORTED	PROCESS_OR_ORIGIN_METADATA	a4a938de3427ecbf0af37ec429a5b8d20c520a803e8d8dcbb9ecf8cca2df1b51					NON_DESCRIPTOR		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2023	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:bf5a5064ad4310d7a75e2a63	1	cleaned-form:692413984916302cd4c72a03	1	source-form:2b15b161ac88662fdc622787	UNREPORTED	NON_DESCRIPTOR	44f7f10aff0533e8d2f7d9217b9746d159fe97fc44bccc6da04d02b9fb60d536	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	sensory.honey|sensory.sweet	concept-cluster:021a37d5fcdab9f7756708ae|concept-cluster:03c96f41cd27bbd6d5246617|concept-cluster:c87d3f24065a3faa6c5c759d|concept-cluster:c93c57dc603855a830bc36d8|concept-cluster:cf3459a3f8fa90c4454388f5		NON_DESCRIPTOR		1	1	1	1	family.sheba_coffee_yemen_auction	1	1	year.2021	0	0	1	UNKNOWN:1	101	false	false	true
concept-cluster:bf61ae31b0cb3327c3ac2485	1	cleaned-form:8dabac5d200f1a3e00d666bd	1	source-form:8dabac5d200f1a3e00d666bd	UNREPORTED	STRICT_FLAVOR	8dabac5d200f1a3e00d666bda88aa805673c4facfb439fe82633e49f30aec44d					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:bf6db2817ccfefcade5f0da0	1	cleaned-form:c00236cbf8333bf5313461fc	1	source-form:ee6c4f06473e3167c2c50456	UNREPORTED	STRICT_FLAVOR	c00236cbf8333bf5313461fcbf11d5aef727d038734d844fe104998f564e49c6					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	2	year.2012|year.2024	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:bf9edd7f12d5d3e1dc14ace0	1	cleaned-form:f45297f4a2883843467ff245	1	source-form:7714b735dfc111bab15ca396	UNREPORTED	STRICT_FLAVOR	f45297f4a2883843467ff245ff976bcb7fbada51ce0c7ff67342332b987423c6					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:bfa2cc223b89dfb2daf61e46	1	cleaned-form:e9c794271076ea8c6163fb6b	1	source-form:ebae6903d190c76104ce75a8	UNREPORTED	STRICT_FLAVOR	e9c794271076ea8c6163fb6b549dfb3bf640b169e5990426cc21e2dceead6e8c					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:bfac55baf481590a20d630b9	1	cleaned-form:c30d8b13bcc759e8b965c2e3	1	source-form:d4bbc5043503b9aed309ede0	UNREPORTED	STRICT_FLAVOR	c30d8b13bcc759e8b965c2e3406e850caf074147f084c57b20e6aaa987e4f458					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	2	0	0	AFFIRMATIVE:2	102	false	false	true
concept-cluster:bfb347d1cbdfcd5a94693197	1	cleaned-form:2016d352fb8acc55e685b2ee	1	source-form:2e3cdc43e9d3ff3ebd468744	UNREPORTED	STRICT_FLAVOR	2016d352fb8acc55e685b2eef5c879975e70563536b39dcc1d0b3e14e2369831					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2022	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:bfc8b7110999581ff38b3a97	1	cleaned-form:6ba97f112f809685770b8b99	1	source-form:6ba97f112f809685770b8b99	UNREPORTED	STRICT_FLAVOR	6ba97f112f809685770b8b9915fed4ac51b6a4618ee9c73010bea81c99a02448					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2016	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:bfdc3af247b1fd6c2685b86b	1	cleaned-form:8cbbcf29d9cef89675c5f5c1	2	source-form:8cbbcf29d9cef89675c5f5c1|source-form:d9538cf97df1f8d5643401d3	UNREPORTED	STRICT_FLAVOR	8cbbcf29d9cef89675c5f5c1dcfe827d0570416a5aaba30dd0de159661ad905b				sensory.bell_pepper	EXISTING_CANONICAL_CHILD_OR_SPECIFIC_FORM		9	9	9	3	family.ace_cup_of_excellence|family.frontiers_cenicafe_lengupa_trained_cuppers|family.zenodo_golovinsky_q_grader_dataset	3	7	year.2008|year.2011|year.2012|year.2017|year.2023|year.2024|year.2026	2	7	0	AFFIRMATIVE:2|UNKNOWN:7	309	false	false	true
concept-cluster:bfe8b1b46f45d342174d6ad6	1	cleaned-form:035f9b78b596c80e5f898dcd	1	source-form:30ac39b4f41978fc64d55737	UNREPORTED	STRICT_FLAVOR	035f9b78b596c80e5f898dcd7f706da071bef9c1f28eaacfff838c31a7cfc2f6					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2020	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:bfea2b59268dfbcd506f8094	1	cleaned-form:47cfb4a6fc230e5b89ecdf3a	1	source-form:874b16e57eef3b62ef6844e1	UNREPORTED	STRICT_FLAVOR	47cfb4a6fc230e5b89ecdf3ab2b4cc1d194de27fbfa77ef1d28ffe01daa0ac9c					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:bff10a87e5fe563c7c1e502c	1	cleaned-form:35c60ac2f7d422596ce9e381	1	source-form:fc8e73d3508beb5b6718a70b	UNREPORTED	STRICT_FLAVOR	35c60ac2f7d422596ce9e381e46e4fa716038a8e996c13a878fb756cb1b5f6c5					GENUINE_ONTOLOGY_CANDIDATE		4	3	3	1	family.ace_cup_of_excellence	1	1	year.2024	0	4	0	UNKNOWN:4	104	false	false	true
concept-cluster:c04c1a4eb29dc4cbb9ecd86c	1	cleaned-form:7e6bc81fe058d5ad836e6152	1	source-form:19afaf45d7ebc2b0ac646398	UNREPORTED	STRICT_FLAVOR	7e6bc81fe058d5ad836e61520591b4f40f8b8606f2155f084e666325ff7c8c68					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2009	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c053a72ca56592fe8d1c00a2	1	cleaned-form:6507965f44f8a379f720de1d	1	source-form:6507965f44f8a379f720de1d	UNREPORTED	STRICT_FLAVOR	6507965f44f8a379f720de1dca111cd9ef54edd600ee7ae0a61c4372f40c8e00					CROSS_LANGUAGE_REVIEW_REQUIRED		3	3	3	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	3	0	0	AFFIRMATIVE:3	183	false	false	true
concept-cluster:c08bb61b28e7d5731d5e4f65	1	cleaned-form:cc805c85ef9bd8f28065717b	1	source-form:9986169fe914f6459d0af6fd	UNREPORTED	STRICT_FLAVOR	cc805c85ef9bd8f28065717b1045c12b6e8581ecd83a808b9c75dc324275a4fe					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2021	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c09881e8dfa888d7be278385	1	cleaned-form:f1bc1abd2c1542f016311238	3	source-form:0b54b605399367aafd17e158|source-form:2cf5f515f79d5920df7f8b92|source-form:f1bc1abd2c1542f016311238	UNREPORTED	STRICT_FLAVOR	f1bc1abd2c1542f016311238199a982d411974b1b0d8f6a10bb8276b9ada306f			concept-cluster:7373449b7d95f9090463cfc3		GENUINE_ONTOLOGY_CANDIDATE		29	29	29	2	family.ace_cup_of_excellence|family.project_origin	2	8	year.2014|year.2017|year.2020|year.2022|year.2023|year.2024|year.2025|year.2026	2	25	2	PENDING:2|UNKNOWN:27	229	false	false	true
concept-cluster:c0ae0e81218fc2864c927e56	1	cleaned-form:e9a916aef43d573a53952252	1	source-form:e9a916aef43d573a53952252	UNREPORTED	STRICT_FLAVOR	e9a916aef43d573a53952252e62f75e8e641ce5b7ff355e0342f0374539a81f8					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2011	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c0c9ab064bccf2429da8e1a3	1	cleaned-form:90d8a2b7563e3cc525d1875c	1	source-form:90d8a2b7563e3cc525d1875c	UNREPORTED	STRICT_FLAVOR	90d8a2b7563e3cc525d1875cd952141fe571c372b9ff0a3c0148bcb7fe16eadf					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2017	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:c0d89519b42f6e4ca5cd4aca	1	cleaned-form:c6e038a510bda63d49ca2f4a	1	source-form:305d09109dda129159a87f31	UNREPORTED	STRICT_FLAVOR	c6e038a510bda63d49ca2f4a238318ebd278f19856ed45f54bd344b83d8a095a					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c101a84bf2d2f95528320629	1	cleaned-form:db371065eceb667c993c765b	2	source-form:cab0c955839001f2665657da|source-form:db371065eceb667c993c765b	UNREPORTED	STRICT_FLAVOR	db371065eceb667c993c765b271ea75132925131259b26bc8b0dcf950ea9396d					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	2	year.2008|year.2025	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:c125b84b903f7c7d81910acc	1	cleaned-form:146c067af2df150864a3edc7	1	source-form:146c067af2df150864a3edc7	UNREPORTED	STRICT_FLAVOR	146c067af2df150864a3edc73683f8e4fed03200c0174b56627e782ffa160471					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2018	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c134fb14acd5696b2dd47cf4	1	cleaned-form:95081473dc6a26806ee03202	1	source-form:95081473dc6a26806ee03202	UNREPORTED	STRICT_FLAVOR	95081473dc6a26806ee03202f52ae651fef56a65b0c2fc2b320771deb8dc9bf3					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2022	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c148f199b0f7a949deeefde5	1	cleaned-form:bdbb9deb8e394404f4c85bcd	1	source-form:bdbb9deb8e394404f4c85bcd	UNREPORTED	STRICT_FLAVOR	bdbb9deb8e394404f4c85bcd0c3f0f0ccacb8947febb8dfdb961fb11224a9f67					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:c14dbea7e1292d74fb1e5d55	1	cleaned-form:82048be4e529ae6b5ca5aa41	1	source-form:8dd1a01b6a3f39f82987689c	UNREPORTED	STRICT_FLAVOR	82048be4e529ae6b5ca5aa41285a5d7c194e2c074369ce1ab290a203de6b5449					CROSS_LANGUAGE_REVIEW_REQUIRED		3	3	3	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	3	0	0	AFFIRMATIVE:3	183	false	false	true
concept-cluster:c15f2c15d20e20f204f9c6f1	1	cleaned-form:c9b4d38a5c304bfd9feed348	1	source-form:f286eeced2376d655d4fd399	UNREPORTED	STRICT_FLAVOR	c9b4d38a5c304bfd9feed348d608423cd39b48220c5f3a48dbe6cd5eae4cbe67					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c167028914190fcf5060f318	1	cleaned-form:4c591c30afa436056d0d5936	7	source-form:064cf34d88cfc30461a19085|source-form:289db2a8f7cf6241e998d286|source-form:3ff7aa464f7e0063bbf8a50b|source-form:4c591c30afa436056d0d5936|source-form:81d2843c7a69d09f5edfd265|source-form:f4773e7689305187b6fc025c|source-form:f4c62121d878f31070ca9048	UNREPORTED	STRICT_FLAVOR	4c591c30afa436056d0d59362b5c864479846245074291849b51a982300dd1d5					GENUINE_ONTOLOGY_CANDIDATE		411	392	392	1	family.ace_cup_of_excellence	1	8	year.2011|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	0	411	0	UNKNOWN:411	511	false	false	true
concept-cluster:c170e4ea6b0ab8b4131ba033	1	cleaned-form:02803d338ade237a04d2b02a	1	source-form:f880508c59b8f0ecf0beb02b	UNREPORTED	STRICT_FLAVOR	02803d338ade237a04d2b02af9a9d59449e7495a52d2e4edd55a62f20d8ab150					GENUINE_ONTOLOGY_CANDIDATE		3	3	3	1	family.ace_cup_of_excellence	1	1	year.2024	0	3	0	UNKNOWN:3	103	false	false	true
concept-cluster:c19a6d0165dd4c125a54cb8d	3	cleaned-form:416c00651b530f7e5826f405|cleaned-form:9b39c79fdebb50790606a915|cleaned-form:d08ca5615024bef3958bb327	3	source-form:98b107ce72c6ec44b1c34619|source-form:bacc437abfb20a11be5ac30e|source-form:f706cf3ce7b5b103bbcd1aa7	UNREPORTED	COMPOSITE_DESCRIPTOR	17d4d77687cd6ba10cc1d5e3b8209752a1b1b1b3bb9a50832d2eaa3eb8c899e3|9aef18a166c5606e8d73ea51715bcbff3c200ec0bffb94a568b79861ccb383bc|cb6032497a8ccdb4263434bad1d99749a1e4b36ba80ba520ba99d4a61dab3009	acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc|b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	sensory.sweet	concept-cluster:021a37d5fcdab9f7756708ae|concept-cluster:03c96f41cd27bbd6d5246617|concept-cluster:1840f8fa5fbc984ff238198e|concept-cluster:20d4d1da3e42c102a75ade9a|concept-cluster:550c354ca9f3411d5b5fe931		COMPOUND_OF_EXISTING_CONCEPTS		3	3	3	1	family.ace_cup_of_excellence	1	3	year.2022|year.2024|year.2025	0	3	0	UNKNOWN:3	103	false	false	true
concept-cluster:c19d730fcb2fe8497b74d94c	1	cleaned-form:60265af09d3dbd456251b284	1	source-form:60265af09d3dbd456251b284	UNREPORTED	STRICT_FLAVOR	60265af09d3dbd456251b284467eb63bc8a459cfada25dd618252d5851520a38					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2013	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c1baaa8b90e2b30558c2e8e9	1	cleaned-form:a678e9e1a27f63d512d2e7a5	1	source-form:a678e9e1a27f63d512d2e7a5	UNREPORTED	STRICT_FLAVOR	a678e9e1a27f63d512d2e7a5fff2c8ea58db48a33a6387ba287360d9440febe0					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2019	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:c1bbf01907dc2701404e8eb3	1	cleaned-form:34eff3154477afb1a3ee6925	3	source-form:34eff3154477afb1a3ee6925|source-form:9fb3e81c771f313064353f11|source-form:a54b18ef18c61ad3af6231c4	UNREPORTED	STRICT_FLAVOR	34eff3154477afb1a3ee6925c09340b2df092050cbe9ed82ffcb3ee9a13a8a8a			concept-cluster:dbe90458cf7cb58a37c297bb		GENUINE_ONTOLOGY_CANDIDATE		8	8	8	1	family.ace_cup_of_excellence	1	6	year.2011|year.2015|year.2017|year.2018|year.2019|year.2023	0	8	0	UNKNOWN:8	108	false	false	true
concept-cluster:c1cb9a9794ee6aa105da6b89	1	cleaned-form:e0a4e8d9dec85d4f97c8df6a	1	source-form:e0a4e8d9dec85d4f97c8df6a	UNREPORTED	STRICT_FLAVOR	e0a4e8d9dec85d4f97c8df6a530d75081bd9221b21adc88a14fcee3e64e6990e					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2022	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c1da174539a13926141e3674	1	cleaned-form:4481797fbe2b0cd788c5b587	1	source-form:4481797fbe2b0cd788c5b587	UNREPORTED	STRICT_FLAVOR	4481797fbe2b0cd788c5b5872332d0a32462fd2c090d75530aa4a245e9c57ac8					GENUINE_ONTOLOGY_CANDIDATE		11	10	10	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	11	0	0	AFFIRMATIVE:11	111	false	false	true
concept-cluster:c1fc442623f99f5977523f37	1	cleaned-form:1900eab6c028483d7126599e	1	source-form:aaade61a0ee4e4e8c139ad1b	UNREPORTED	STRICT_FLAVOR	1900eab6c028483d7126599ee6f50de0d27907b5c65fa90524580b4b0f9852b0					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c240060f928a7b34fbb7164f	1	cleaned-form:cb48108ea0d1b87a515dc3d6	4	source-form:44a41bce228dc28e836dc335|source-form:73aa6c5a212155a077014a8d|source-form:8b844ff9f3c780827d990b2e|source-form:cb48108ea0d1b87a515dc3d6	UNREPORTED	STRICT_FLAVOR	cb48108ea0d1b87a515dc3d6e3427200d98af7795ccc4ad81d85d17c04d0237b					GENUINE_ONTOLOGY_CANDIDATE		179	172	172	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	16	year.2009|year.2011|year.2012|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	8	171	0	AFFIRMATIVE:6|PENDING:2|UNKNOWN:171	379	false	false	true
concept-cluster:c2647737371acb79316f6b69	1	cleaned-form:992c812e2b3074466600a23f	2	source-form:2cff277afe674a4879445cc6|source-form:2fe128498fd44396ef3ffebd	UNREPORTED	STRICT_FLAVOR	992c812e2b3074466600a23f5ac5bdf6f15cb35044dd381c7fa3ee38afec4df2					GENUINE_ONTOLOGY_CANDIDATE		6	6	6	1	family.ace_cup_of_excellence	1	2	year.2024|year.2025	0	6	0	UNKNOWN:6	106	false	false	true
concept-cluster:c26c54d6b489624cbe074262	1	cleaned-form:a61f9897db496ce449573579	1	source-form:a61f9897db496ce449573579	UNREPORTED	STRICT_FLAVOR	a61f9897db496ce44957357931e00063e13d1ad343cb58d05a6945044af836fd					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2018	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c29eb54f873bb51163fdf12e	1	cleaned-form:bf42a21995be15d252137a5b	1	source-form:853729c17d22f4b5f4c13a2f	UNREPORTED	STRICT_FLAVOR	bf42a21995be15d252137a5b15a8592dd7ad6eb281837073c474d0fcaee2fdb0					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2015	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:c2b12d7ade23b30766ad363c	1	cleaned-form:0178fa91fd0fe5bdd059ffec	1	source-form:86474c03f7de4b5088ebb701	UNREPORTED	STRICT_FLAVOR	0178fa91fd0fe5bdd059ffecf865aed15fd1a94904f46f311c1047c21663fe2c					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2020	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:c35af6d0d57a4e3b826d6dbf	1	cleaned-form:b731bc9c257a0bd355ade0f1	1	source-form:b731bc9c257a0bd355ade0f1	UNREPORTED	STRICT_FLAVOR	b731bc9c257a0bd355ade0f1d10505c6543c87d85e2a70e474252b3d8fa1138a					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2017	1	0	0	PENDING:1	101	false	false	true
