cleaned_pair_id	left_cleaned_descriptor_identity	right_cleaned_descriptor_identity	record_unique_pair_event_count	effective_record_support	year_support	source_family_support	zenodo_sample_consensus_pair_event_count	maximum_single_record_contribution	pair_counted_as_source_assertion
cleaned-pair:4c3d15d1a604aad9a0a036fc	cleaned-form:bcb4927846eafd984202efd5	cleaned-form:c9452dcec3d330f089036f5b	1	1	1	1	0	1	false
cleaned-pair:ad1545b91e09b5ac57459b85	cleaned-form:bcb4927846eafd984202efd5	cleaned-form:d2922372131239317837d760	1	1	1	1	0	1	false
cleaned-pair:ba131a402fa38c5d357ad83c	cleaned-form:bcb4927846eafd984202efd5	cleaned-form:ddc37cdc748151d63fe583fb	1	1	1	1	0	1	false
cleaned-pair:ee5e83f86eaac0ffbc323a1f	cleaned-form:bcb4927846eafd984202efd5	cleaned-form:ece6278637e02aea6588f52c	1	1	1	1	0	1	false
cleaned-pair:91585baa84586311666a3628	cleaned-form:bcb4927846eafd984202efd5	cleaned-form:f25fe6168975ee606d80dacb	1	1	1	1	0	1	false
cleaned-pair:29f737855a55bb71ddc4419b	cleaned-form:bcb4927846eafd984202efd5	sensory.pineapple	1	1	1	1	0	1	false
cleaned-pair:36318cce2ef3ce357fd04ca4	cleaned-form:bcb4927846eafd984202efd5	sensory.rose	1	1	1	1	0	1	false
cleaned-pair:c5f3258d9c1e31e8bf1c5aa7	cleaned-form:bcb52bb19fbe41ce912f7158	cleaned-form:c00236cbf8333bf5313461fc	1	1	1	1	0	1	false
cleaned-pair:bd13ba9f73be5f40a19ca589	cleaned-form:bcb52bb19fbe41ce912f7158	cleaned-form:dd952f4fd35fde79558369cf	1	1	1	1	0	1	false
cleaned-pair:2d961625012825ef1bc1b175	cleaned-form:bcb52bb19fbe41ce912f7158	cleaned-form:e4a1fecf60239f188b9ebfe4	1	1	1	1	0	1	false
cleaned-pair:61b9e41b8f90588ee2867bfc	cleaned-form:bcb52bb19fbe41ce912f7158	sensory.cocoa	1	1	1	1	0	1	false
cleaned-pair:fd2c3cc1809898d0e07d74a2	cleaned-form:bcb52bb19fbe41ce912f7158	sensory.grape	1	1	1	1	0	1	false
cleaned-pair:34a88f080a5733e7096b8abb	cleaned-form:bcb52bb19fbe41ce912f7158	sensory.lime	1	1	1	1	0	1	false
cleaned-pair:123fedfcdce4abb22e75f82f	cleaned-form:bcb52bb19fbe41ce912f7158	sensory.strawberry	1	1	1	1	0	1	false
cleaned-pair:fbdd1b3bd559b64d62dabc77	cleaned-form:bcf4a44c105afbed60d7530d	cleaned-form:e9664961c84a9974da388031	1	1	1	1	0	1	false
cleaned-pair:96e05f780ad668702c0473b0	cleaned-form:bcf4a44c105afbed60d7530d	sensory.cocoa	1	1	1	1	0	1	false
cleaned-pair:a4ae652b8ff7cf21a6745d98	cleaned-form:bcf4a44c105afbed60d7530d	sensory.honey	1	1	1	1	0	1	false
cleaned-pair:500e8ae2a7fac0949d8fef5d	cleaned-form:bcf4a44c105afbed60d7530d	sensory.jasmine	1	1	1	1	0	1	false
cleaned-pair:176ca9c47dd597929cf998a2	cleaned-form:bcf4a44c105afbed60d7530d	sensory.mango	1	1	1	1	0	1	false
cleaned-pair:2ea2023b62364408416acc9f	cleaned-form:bcf4a44c105afbed60d7530d	sensory.peach	1	1	1	1	0	1	false
cleaned-pair:1dd5d36bf9e4c1a1b0b9d3bb	cleaned-form:bcf4a44c105afbed60d7530d	sensory.raisin	1	1	1	1	0	1	false
cleaned-pair:e617ba9fd8fbdda4566648af	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:bd071899591c00d2276d2254	1	1	1	1	0	1	false
cleaned-pair:8a47a452d3643cdb6c299103	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:c371578fdc5ddc302a761f00	1	1	1	1	0	1	false
cleaned-pair:52a320b460d6b1cdbdde0537	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:c877647d1eef4e2a53959784	1	1	1	1	0	1	false
cleaned-pair:4273d79fc402d0bfd6cb0cb7	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:c9d64909b595547e0966e2a2	1	1	1	1	0	1	false
cleaned-pair:58b8a25d6f01e50094e74bbc	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:cb48108ea0d1b87a515dc3d6	1	1	1	1	0	1	false
cleaned-pair:2b3d7cb0facab6e36f93c324	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:ccfbf54a16301979086b9893	1	1	1	1	0	1	false
cleaned-pair:efd521543ea1c3db0ab6c445	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:d037e316bcc269c4768e68d7	1	1	1	1	0	1	false
cleaned-pair:7df64583e2ffe572da5b7b89	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:e3ae0782ba0071285ea94cdd	1	1	1	1	0	1	false
cleaned-pair:fb65a4ee1c06af22ec11071d	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:f0dd258095f14992b8245085	1	1	1	1	0	1	false
cleaned-pair:19abc7ab4980e0ebd395a3b3	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:f18e48678b723e80d272f37b	1	1	1	1	0	1	false
cleaned-pair:5524f34c2b5389bac399be4b	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:f47fbc6c899ad112af0315b7	1	1	1	1	0	1	false
cleaned-pair:72bd8dcf78afe8b173e8c86e	cleaned-form:bcff265305d5741d1a1a92ec	cleaned-form:f898cb1f16b1e45f23aebdd5	1	1	1	1	0	1	false
cleaned-pair:5f3afa44fce84f388fc243a5	cleaned-form:bcff265305d5741d1a1a92ec	sensory.cherry	1	1	1	1	0	1	false
cleaned-pair:3555f0cb3295ac4762907fcd	cleaned-form:bcff265305d5741d1a1a92ec	sensory.dark_chocolate	1	1	1	1	0	1	false
cleaned-pair:a7d982a94d741ca8a1e1155d	cleaned-form:bcff265305d5741d1a1a92ec	sensory.jasmine	1	1	1	1	0	1	false
cleaned-pair:d74ad3b92667b4a1e4ee4c84	cleaned-form:bcff265305d5741d1a1a92ec	sensory.lemon	1	1	1	1	0	1	false
cleaned-pair:ab8de24075e2c34c5df4f45e	cleaned-form:bcff265305d5741d1a1a92ec	sensory.lime	1	1	1	1	0	1	false
cleaned-pair:1a11d785ac8413a4e31b18e2	cleaned-form:bcff265305d5741d1a1a92ec	sensory.mango	1	1	1	1	0	1	false
cleaned-pair:d8d70888ff1005368460b9dc	cleaned-form:bcff265305d5741d1a1a92ec	sensory.orange	1	1	1	1	0	1	false
cleaned-pair:e3e00f99eb7cb5cc1c6b6e9c	cleaned-form:bcff265305d5741d1a1a92ec	sensory.pineapple	1	1	1	1	0	1	false
cleaned-pair:309112d5cb9c066667ce5aad	cleaned-form:bcff265305d5741d1a1a92ec	sensory.plum	1	1	1	1	0	1	false
cleaned-pair:70856d6c57b6041ce4031be9	cleaned-form:bcff265305d5741d1a1a92ec	sensory.strawberry	1	1	1	1	0	1	false
cleaned-pair:adb239620c6a03c9467f050a	cleaned-form:bd044f0e8c315d0388f1ae89	sensory.dark_chocolate	1	1	1	1	0	1	false
cleaned-pair:49ffb5e501ce372c2cae8947	cleaned-form:bd071899591c00d2276d2254	cleaned-form:bd82ae44a689140c04029802	1	1	1	1	0	1	false
cleaned-pair:0ac004411a2d6050393c02dd	cleaned-form:bd071899591c00d2276d2254	cleaned-form:be2a2df6231d405ea92f2990	1	1	1	1	0	1	false
cleaned-pair:0abfcbc3eb3d7c2c92c13eb9	cleaned-form:bd071899591c00d2276d2254	cleaned-form:bf646d956e5eb469fc6e76f2	1	1	1	1	0	1	false
cleaned-pair:b7be2fcdd21bf2a83f771dcc	cleaned-form:bd071899591c00d2276d2254	cleaned-form:c0e5eb15b27d73702d8c713b	3	3	1	1	0	1	false
cleaned-pair:9ad59b20974aa2820ec22424	cleaned-form:bd071899591c00d2276d2254	cleaned-form:c0f1779c16d26bac92c4e32f	15	15	6	1	0	1	false
cleaned-pair:cdfba952a6f94f99a31a5935	cleaned-form:bd071899591c00d2276d2254	cleaned-form:c16a53f912ffe00d337fc477	2	2	2	1	0	1	false
cleaned-pair:ecbf34f4868708c0333d485a	cleaned-form:bd071899591c00d2276d2254	cleaned-form:c371578fdc5ddc302a761f00	7	7	3	1	0	1	false
cleaned-pair:694bdabe668c903fa04cfda6	cleaned-form:bd071899591c00d2276d2254	cleaned-form:c60aac4fce685ecd8a3bc0ea	1	1	1	1	0	1	false
cleaned-pair:f34865473c9db707eadd7b81	cleaned-form:bd071899591c00d2276d2254	cleaned-form:c6b6f79b1b1aeb407a32ecba	1	1	1	1	0	1	false
cleaned-pair:b0e0c160a8cc82e42420f064	cleaned-form:bd071899591c00d2276d2254	cleaned-form:c877647d1eef4e2a53959784	9	9	3	1	0	1	false
cleaned-pair:0915687995102be220ae5678	cleaned-form:bd071899591c00d2276d2254	cleaned-form:c960ab959ced4bf733e88e25	2	2	1	1	0	1	false
cleaned-pair:cc21e59de51ba5515d6a6ea2	cleaned-form:bd071899591c00d2276d2254	cleaned-form:c9d64909b595547e0966e2a2	1	1	1	1	0	1	false
cleaned-pair:f463bff1531ff75f5a39c68a	cleaned-form:bd071899591c00d2276d2254	cleaned-form:c9e199ad7ecffc6901ddf353	2	2	1	1	0	1	false
cleaned-pair:10e032d55388a056a417ef67	cleaned-form:bd071899591c00d2276d2254	cleaned-form:cb192bc368c713c1e47f5018	1	1	1	1	0	1	false
cleaned-pair:e763f0a6c226f92c26055673	cleaned-form:bd071899591c00d2276d2254	cleaned-form:cb48108ea0d1b87a515dc3d6	7	7	5	1	0	1	false
cleaned-pair:69a8a026e9c08342d1ad7591	cleaned-form:bd071899591c00d2276d2254	cleaned-form:cb6fec94760971d48686d800	2	2	1	1	0	1	false
cleaned-pair:8587c21794232100aa105add	cleaned-form:bd071899591c00d2276d2254	cleaned-form:cbbc081621a4ff4b1d4ad088	1	1	1	1	0	1	false
cleaned-pair:5b33a9dfc0dd9a3a0b27e95e	cleaned-form:bd071899591c00d2276d2254	cleaned-form:ccfbf54a16301979086b9893	5	5	3	1	0	1	false
cleaned-pair:a1b2c3bb1e900ba2d569e585	cleaned-form:bd071899591c00d2276d2254	cleaned-form:cd7419471a8bffef153ea4d0	1	1	1	1	0	1	false
cleaned-pair:83746aed02d4b180a9ba1447	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d037e316bcc269c4768e68d7	8	8	4	1	0	1	false
cleaned-pair:a74d1bd2056aa362fbcc130a	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d1e07e66af0633f911539651	1	1	1	1	0	1	false
cleaned-pair:1da30d53b5bf8f2cc55f5d03	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d1e49ac43dac0c4c5934aa14	3	3	2	1	0	1	false
cleaned-pair:275d5ec07ed38ed0b2f98bc9	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d20a0baf315d5674b31f6623	1	1	1	1	0	1	false
cleaned-pair:e68b7909fc1b2923ce547cb3	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d32d3cb5b3d2d852b56ce83f	1	1	1	1	0	1	false
cleaned-pair:304a2d19b22b1ebdb8575434	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d3dc88ae24a3be59843285c3	3	3	3	1	0	1	false
cleaned-pair:a1ab2064aa33d7df6aada93b	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d3ea6d187882d61af1dfa90f	1	1	1	1	0	1	false
cleaned-pair:1fdbb5ceaab7bf94c063ee11	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d4d6cb99915dfaa46ca7528e	2	2	1	1	0	1	false
cleaned-pair:662727dd317c4f9017a95634	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d6a98598212ed729f5b9a4d1	3	3	1	1	0	1	false
cleaned-pair:42653bae9b8db48340987199	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d6e9997b0cbf77e5aca24e05	1	1	1	1	0	1	false
cleaned-pair:b0cbd060d16410ba448a25fc	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d805524d68f33c3943830859	1	1	1	1	0	1	false
cleaned-pair:3f520c6e695f2b04b6931fed	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d8a077c5ff31fa636a78a271	1	1	1	1	0	1	false
cleaned-pair:b3b8791a36b1e944789015ce	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d8c15a9eb5a039b39e6e4080	1	1	1	1	0	1	false
cleaned-pair:c06a667e802c54eb5c731a42	cleaned-form:bd071899591c00d2276d2254	cleaned-form:d8f4116f8cf4481dac5432a8	1	1	1	1	0	1	false
cleaned-pair:3f2654b20c389b8276144271	cleaned-form:bd071899591c00d2276d2254	cleaned-form:dab880d2a49226c578ba41c2	1	1	1	1	0	1	false
cleaned-pair:edf93aa3ccc1461f265a83a5	cleaned-form:bd071899591c00d2276d2254	cleaned-form:dcd6f435821abc663b628939	1	1	1	1	0	1	false
cleaned-pair:48fb8b716a88947d641a38b5	cleaned-form:bd071899591c00d2276d2254	cleaned-form:ddc5177b9204093a546234ec	1	1	1	1	0	1	false
cleaned-pair:3788e5b5efb7bb8bd1ccf89e	cleaned-form:bd071899591c00d2276d2254	cleaned-form:e13fb53a594fa513afc34fa7	7	7	2	1	0	1	false
cleaned-pair:5e11f46b8fd3849eaee5210a	cleaned-form:bd071899591c00d2276d2254	cleaned-form:e3ae0782ba0071285ea94cdd	3	3	2	1	0	1	false
cleaned-pair:903867a35cecb73e7276abbb	cleaned-form:bd071899591c00d2276d2254	cleaned-form:e4afc00c203159704e8a809b	2	2	1	1	0	1	false
cleaned-pair:cc7edc877d8f6fdeb4155d13	cleaned-form:bd071899591c00d2276d2254	cleaned-form:e676c67ba14337a056b0f125	1	1	1	1	0	1	false
cleaned-pair:83b329ee68e4e76bc5a0e2cc	cleaned-form:bd071899591c00d2276d2254	cleaned-form:e77502a23fa64948122aca36	1	1	1	1	0	1	false
cleaned-pair:1447db694d8ae505b2802933	cleaned-form:bd071899591c00d2276d2254	cleaned-form:e8298542358283d3f0957aef	1	1	1	1	0	1	false
cleaned-pair:9218c8d151fe6002b899a415	cleaned-form:bd071899591c00d2276d2254	cleaned-form:e91c254ad58860a02c788dfb	1	1	1	1	0	1	false
cleaned-pair:9b771f8fc145265e3f639d72	cleaned-form:bd071899591c00d2276d2254	cleaned-form:e9664961c84a9974da388031	1	1	1	1	0	1	false
cleaned-pair:e0612ac262d05daa25be7fe1	cleaned-form:bd071899591c00d2276d2254	cleaned-form:ea49496f9aaad9fad595f9ed	1	1	1	1	0	1	false
cleaned-pair:1d451d435bc6246c160ad42c	cleaned-form:bd071899591c00d2276d2254	cleaned-form:eebbf6457e46a7f63acdf9b9	4	4	2	1	0	1	false
cleaned-pair:f898c4781406fafca6987f1d	cleaned-form:bd071899591c00d2276d2254	cleaned-form:efa3f0119c7ca3c8c2480fc1	2	2	1	1	0	1	false
cleaned-pair:d173df330354d2803d7d2596	cleaned-form:bd071899591c00d2276d2254	cleaned-form:efdfc96f94ef03d415014dac	2	2	1	1	0	1	false
cleaned-pair:d6dd90d570bdcc967575eccc	cleaned-form:bd071899591c00d2276d2254	cleaned-form:f02940fb12c003b40d3ee09a	2	2	1	1	0	1	false
cleaned-pair:1b7486707a1aca7ab3a78cef	cleaned-form:bd071899591c00d2276d2254	cleaned-form:f0dd258095f14992b8245085	1	1	1	1	0	1	false
cleaned-pair:4d842e51bf5fbf5cac2034df	cleaned-form:bd071899591c00d2276d2254	cleaned-form:f18e48678b723e80d272f37b	4	4	3	1	0	1	false
cleaned-pair:9793060adc50c0ea2495da87	cleaned-form:bd071899591c00d2276d2254	cleaned-form:f1bc1abd2c1542f016311238	1	1	1	1	0	1	false
cleaned-pair:1e9eb3026b1a0be7d138f988	cleaned-form:bd071899591c00d2276d2254	cleaned-form:f47fbc6c899ad112af0315b7	1	1	1	1	0	1	false
cleaned-pair:f26ee60cbc3afd198233bac2	cleaned-form:bd071899591c00d2276d2254	cleaned-form:f6c544f14cf432eb80745e96	3	3	2	1	0	1	false
cleaned-pair:45239d98b6f473e0c4036199	cleaned-form:bd071899591c00d2276d2254	cleaned-form:f7b6ddda10b9046dad4be346	2	2	2	1	0	1	false
cleaned-pair:0674906f6ff2a6043c6c6b57	cleaned-form:bd071899591c00d2276d2254	cleaned-form:f811eb5c56eeb90a48b9dfc0	1	1	1	1	0	1	false
cleaned-pair:a821c5cc95c407dab71652c8	cleaned-form:bd071899591c00d2276d2254	cleaned-form:f898cb1f16b1e45f23aebdd5	3	3	2	1	0	1	false
cleaned-pair:5dedcaa14553fec5bab8579b	cleaned-form:bd071899591c00d2276d2254	cleaned-form:f9e263cde179789459a96a0f	2	2	2	1	0	1	false
cleaned-pair:8e39260fac27553cffece252	cleaned-form:bd071899591c00d2276d2254	cleaned-form:fa09ff01e455a3a63e782696	1	1	1	1	0	1	false
cleaned-pair:07c5dd09f8cf01b44be6ca98	cleaned-form:bd071899591c00d2276d2254	cleaned-form:faccdf1aca1b753e3140b0fc	1	1	1	1	0	1	false
cleaned-pair:402132ca8d118f4a2dfd3438	cleaned-form:bd071899591c00d2276d2254	cleaned-form:fb0e1693b600e9d10b7db4a0	3	3	1	1	0	1	false
cleaned-pair:0b86f85775489dc2a38d728d	cleaned-form:bd071899591c00d2276d2254	cleaned-form:fbdb2f7f6e6223ff9071a3de	2	2	1	1	0	1	false
cleaned-pair:36a023672e96387110e40495	cleaned-form:bd071899591c00d2276d2254	cleaned-form:fef8cec0ffdcbf78b64df6bd	3	3	2	1	0	1	false
cleaned-pair:99b1a18e6c7e49dd33688309	cleaned-form:bd071899591c00d2276d2254	sensory.almond	7	7	3	1	0	1	false
cleaned-pair:b1200d2090db2e20c7f4fb91	cleaned-form:bd071899591c00d2276d2254	sensory.apple	9	9	5	1	0	1	false
cleaned-pair:9ed5c107932c77a065fb1e5a	cleaned-form:bd071899591c00d2276d2254	sensory.banana	1	1	1	1	0	1	false
cleaned-pair:dd3392ccd1007d494efac25c	cleaned-form:bd071899591c00d2276d2254	sensory.bergamot	8	8	4	1	0	1	false
cleaned-pair:4a859e1a4314857f9604d6fb	cleaned-form:bd071899591c00d2276d2254	sensory.black_tea	8	8	4	1	0	1	false
cleaned-pair:25e4f7d8a9d9f72d13c472d3	cleaned-form:bd071899591c00d2276d2254	sensory.blackberry	2	2	1	1	0	1	false
cleaned-pair:d73436ba0ccfe58d0ff01077	cleaned-form:bd071899591c00d2276d2254	sensory.blackcurrant	1	1	1	1	0	1	false
cleaned-pair:210fa618be4fa8d159030711	cleaned-form:bd071899591c00d2276d2254	sensory.blueberry	6	6	4	1	0	1	false
cleaned-pair:fef05e0a3d0e8bcee8b348b0	cleaned-form:bd071899591c00d2276d2254	sensory.brown_sugar	12	12	5	1	0	1	false
cleaned-pair:0a0199a2b5d6564195c9f3ff	cleaned-form:bd071899591c00d2276d2254	sensory.caramel	18	18	7	1	0	1	false
cleaned-pair:151075f482f027b9f95e3e7c	cleaned-form:bd071899591c00d2276d2254	sensory.chamomile	1	1	1	1	0	1	false
cleaned-pair:f1ff8ffbabeae2676662ce06	cleaned-form:bd071899591c00d2276d2254	sensory.cherry	8	8	4	1	0	1	false
cleaned-pair:74bd761dbde2b25c81a07cc0	cleaned-form:bd071899591c00d2276d2254	sensory.cinnamon	6	6	5	1	0	1	false
cleaned-pair:1a6637f0ec418f8d7d13d7c4	cleaned-form:bd071899591c00d2276d2254	sensory.clove	2	2	2	1	0	1	false
cleaned-pair:b3d7a6167e49a2d9194769e5	cleaned-form:bd071899591c00d2276d2254	sensory.cocoa	4	4	3	1	0	1	false
cleaned-pair:99fe0d28dc7559b86e2d5dde	cleaned-form:bd071899591c00d2276d2254	sensory.coconut	1	1	1	1	0	1	false
cleaned-pair:c5915335ed42a3cba9b58f00	cleaned-form:bd071899591c00d2276d2254	sensory.dark_chocolate	11	11	6	1	0	1	false
cleaned-pair:2c9768b406c7cf84e7bb4884	cleaned-form:bd071899591c00d2276d2254	sensory.ginger	2	2	2	1	0	1	false
cleaned-pair:47e401d19a4145a0c7dfc1c2	cleaned-form:bd071899591c00d2276d2254	sensory.grape	15	15	5	1	0	1	false
cleaned-pair:a8ef92ba9a84f7d56963e64d	cleaned-form:bd071899591c00d2276d2254	sensory.grapefruit	9	9	5	1	0	1	false
cleaned-pair:05481a903b2bc6f50162a0b4	cleaned-form:bd071899591c00d2276d2254	sensory.green_tea	2	2	2	1	0	1	false
cleaned-pair:56fb0f3c5e2f41e703af0162	cleaned-form:bd071899591c00d2276d2254	sensory.hazelnut	3	3	2	1	0	1	false
cleaned-pair:3c46efcd4794632e43e38495	cleaned-form:bd071899591c00d2276d2254	sensory.honey	16	16	7	1	0	1	false
cleaned-pair:8534185d5fb6ab34164ecb5b	cleaned-form:bd071899591c00d2276d2254	sensory.jasmine	18	18	8	1	0	1	false
cleaned-pair:76f5d68674761915fcd20da6	cleaned-form:bd071899591c00d2276d2254	sensory.lemon	20	20	8	1	0	1	false
cleaned-pair:d76b79caebdb77faf24b507b	cleaned-form:bd071899591c00d2276d2254	sensory.lemongrass	4	4	2	1	0	1	false
cleaned-pair:0b9ef210701ac1d02110009d	cleaned-form:bd071899591c00d2276d2254	sensory.lime	9	9	5	1	0	1	false
cleaned-pair:10768766fe8efb3429b8ff22	cleaned-form:bd071899591c00d2276d2254	sensory.mango	10	10	7	1	0	1	false
cleaned-pair:a8413f36e50ed2a0c71cb086	cleaned-form:bd071899591c00d2276d2254	sensory.mint	4	4	3	1	0	1	false
cleaned-pair:41ae8c1f81b852ccc7796ab7	cleaned-form:bd071899591c00d2276d2254	sensory.molasses	2	2	1	1	0	1	false
cleaned-pair:043a1223651e4c779c26df7d	cleaned-form:bd071899591c00d2276d2254	sensory.nutmeg	1	1	1	1	0	1	false
cleaned-pair:cd03ab4f036e62e11e825bc5	cleaned-form:bd071899591c00d2276d2254	sensory.orange	18	18	5	1	0	1	false
cleaned-pair:54119dcc892bd834de2acdc1	cleaned-form:bd071899591c00d2276d2254	sensory.orange_blossom	2	2	2	1	0	1	false
cleaned-pair:0eb11705fef4b672e6b55673	cleaned-form:bd071899591c00d2276d2254	sensory.peach	23	23	8	1	0	1	false
cleaned-pair:ef2591305be74fa89c813277	cleaned-form:bd071899591c00d2276d2254	sensory.pear	2	2	2	1	0	1	false
cleaned-pair:c7b05d64006091a37100d4dd	cleaned-form:bd071899591c00d2276d2254	sensory.pineapple	6	6	3	1	0	1	false
cleaned-pair:ac792d0f4251dd8bebcf5907	cleaned-form:bd071899591c00d2276d2254	sensory.plum	9	9	5	1	0	1	false
cleaned-pair:8a05dd5f4c771cf125112de2	cleaned-form:bd071899591c00d2276d2254	sensory.pomegranate	2	2	2	1	0	1	false
cleaned-pair:6aa04f01b1d8212466c8a70f	cleaned-form:bd071899591c00d2276d2254	sensory.prune	2	2	2	1	0	1	false
cleaned-pair:6dd1575aec3730bfadeb1117	cleaned-form:bd071899591c00d2276d2254	sensory.raisin	5	5	4	1	0	1	false
cleaned-pair:5b84841a53bd6dd454890a13	cleaned-form:bd071899591c00d2276d2254	sensory.raspberry	7	7	4	1	0	1	false
cleaned-pair:e7c7d970aeebbadbf97570e1	cleaned-form:bd071899591c00d2276d2254	sensory.rose	4	4	3	1	0	1	false
cleaned-pair:79bbdb889accff4f5c99a8d6	cleaned-form:bd071899591c00d2276d2254	sensory.sour	1	1	1	1	0	1	false
cleaned-pair:3c440f7a7c2a56851e9268e7	cleaned-form:bd071899591c00d2276d2254	sensory.strawberry	7	7	3	1	0	1	false
cleaned-pair:eb4e492cb90add37bca8515a	cleaned-form:bd071899591c00d2276d2254	sensory.vanilla	11	11	8	1	0	1	false
cleaned-pair:902f77c024213d3792195faa	cleaned-form:bd071899591c00d2276d2254	sensory.wine_like_character	2	2	2	1	0	1	false
cleaned-pair:2a6ca15b9dba3ab0b1b1f7ad	cleaned-form:bd192a72446816b32a35b4d4	cleaned-form:c371578fdc5ddc302a761f00	2	2	1	1	0	1	false
cleaned-pair:ec58ab49c6f92dabe71960f1	cleaned-form:bd192a72446816b32a35b4d4	cleaned-form:c9452dcec3d330f089036f5b	1	1	1	1	0	1	false
cleaned-pair:83e5bcad8f787caa0480fd86	cleaned-form:bd192a72446816b32a35b4d4	cleaned-form:ccfbf54a16301979086b9893	2	2	1	1	0	1	false
cleaned-pair:bbbfe8f514d5c722d85722a7	cleaned-form:bd192a72446816b32a35b4d4	cleaned-form:ce240f5b633f1a6d2774da40	1	1	1	1	0	1	false
cleaned-pair:3c52f75cd6ec248612028ad3	cleaned-form:bd192a72446816b32a35b4d4	cleaned-form:d037e316bcc269c4768e68d7	2	2	1	1	0	1	false
cleaned-pair:f3d404f62dedea5a9f80dffd	cleaned-form:bd192a72446816b32a35b4d4	cleaned-form:e3ae0782ba0071285ea94cdd	1	1	1	1	0	1	false
cleaned-pair:8892a55a8f86e8a834cfac94	cleaned-form:bd192a72446816b32a35b4d4	cleaned-form:f898cb1f16b1e45f23aebdd5	1	1	1	1	0	1	false
cleaned-pair:db1ac8195f133e6771912ab0	cleaned-form:bd192a72446816b32a35b4d4	cleaned-form:fb72c27bd9a59cdc95c9c379	1	1	1	1	0	1	false
cleaned-pair:24f665bb9d6087bc5de91723	cleaned-form:bd192a72446816b32a35b4d4	cleaned-form:fce1233657ad207fed4b3a51	1	1	1	1	0	1	false
cleaned-pair:012e465e8160e8569727db80	cleaned-form:bd192a72446816b32a35b4d4	sensory.black_tea	1	1	1	1	0	1	false
cleaned-pair:9070f109787f67b038c1954a	cleaned-form:bd192a72446816b32a35b4d4	sensory.brown_sugar	2	2	1	1	0	1	false
cleaned-pair:c7176bdd88cdbe539a498a98	cleaned-form:bd192a72446816b32a35b4d4	sensory.caramel	2	2	1	1	0	1	false
cleaned-pair:b9542fed5c80687734162e70	cleaned-form:bd192a72446816b32a35b4d4	sensory.cherry	1	1	1	1	0	1	false
cleaned-pair:1623b14a309c5f1d047b8192	cleaned-form:bd192a72446816b32a35b4d4	sensory.cinnamon	1	1	1	1	0	1	false
cleaned-pair:8934753ead74b771d6c04c33	cleaned-form:bd192a72446816b32a35b4d4	sensory.cocoa	1	1	1	1	0	1	false
cleaned-pair:b80fc69f977aee4ce527abec	cleaned-form:bd192a72446816b32a35b4d4	sensory.dark_chocolate	1	1	1	1	0	1	false
cleaned-pair:fc354eff732358f1fe4d36ff	cleaned-form:bd192a72446816b32a35b4d4	sensory.honey	1	1	1	1	0	1	false
cleaned-pair:b532a9fc30b1c0505d7e7c66	cleaned-form:bd192a72446816b32a35b4d4	sensory.lemon	1	1	1	1	0	1	false
cleaned-pair:dc795787a72ac8017af3c013	cleaned-form:bd192a72446816b32a35b4d4	sensory.lime	1	1	1	1	0	1	false
cleaned-pair:2fcc2eb7a4641de142b47d34	cleaned-form:bd192a72446816b32a35b4d4	sensory.mango	1	1	1	1	0	1	false
cleaned-pair:e2f1dd043e5f301a7abddb96	cleaned-form:bd192a72446816b32a35b4d4	sensory.peach	1	1	1	1	0	1	false
cleaned-pair:b34da6cff139303661bed05d	cleaned-form:bd192a72446816b32a35b4d4	sensory.pomegranate	1	1	1	1	0	1	false
cleaned-pair:5dc205490b29c4931f54f223	cleaned-form:bd192a72446816b32a35b4d4	sensory.prune	1	1	1	1	0	1	false
cleaned-pair:be4e58169bdabd3b5303a50b	cleaned-form:bd192a72446816b32a35b4d4	sensory.raisin	1	1	1	1	0	1	false
cleaned-pair:e1f8572ea072ade7e291c277	cleaned-form:bd192a72446816b32a35b4d4	sensory.raspberry	1	1	1	1	0	1	false
cleaned-pair:a3bfb6708c05ad01e4427c25	cleaned-form:bd192a72446816b32a35b4d4	sensory.sour	1	1	1	1	0	1	false
