segmentation_group_id	effective_record_id	source_family_id	publication_layer	source_field_label	source_locator	raw_field_text_or_restricted_pointer	raw_field_text_sha256	first_pass_atom_count	first_pass_atom_sha256s	cleaned_atom_count	cleaned_atom_sha256s	segmentation_decisions	minimum_segmentation_confidence	decision_basis	review_requirement	segmentation_reversible
segmentation-field:60ab562aeaa472adb804611b	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=327;column=20	hash:sha256:07f54570418ab26e2164d847f2e1b2a1a2266a28dda514e0c29fd1a3e326dfd0	07f54570418ab26e2164d847f2e1b2a1a2266a28dda514e0c29fd1a3e326dfd0	3	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8|f57d15e4f76e298d20d75708bab1b347a54e81f3eef2ef801b01ca0710411472|f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127	3	['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']|['f57d15e4f76e298d20d75708bab1b347a54e81f3eef2ef801b01ca0710411472']|['f811eb5c56eeb90a48b9dfc01b860424a8c7b4bd349119d07a8969dd7811b127']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:897f54bfff015fa52f2e42cf	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=39;column=14	hash:sha256:096736d00db22b3279bb98512d62e32da7ed444296ba0e59d7e64020902b4896	096736d00db22b3279bb98512d62e32da7ed444296ba0e59d7e64020902b4896	2	620eaa5b2ea1edab468c3b5dba48771fb9f4ab6c4339be73e6cfdf91803b52c8|6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	2	['620eaa5b2ea1edab468c3b5dba48771fb9f4ab6c4339be73e6cfdf91803b52c8']|['6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:f44b324f5fc65fda69f01e02	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=134;column=17	hash:sha256:09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761	09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761	1	09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761	1	['09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:43ca46958867800cd511ec61	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=327;column=17	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	1	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	1	['184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:dc5240bd704ec354bc1527b5	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=327;column=14	hash:sha256:184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	1	184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f	1	['184df936d41b2da8d10163ada0ad89d1fa80dfd743f266bcec225e1d392d373f']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:05ffcd89d80a01cd0c12ac19	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=327;column=11	hash:sha256:2736700e465eff3e76a4d8de4770a3298a996e5e6a7acca00ca617fdcf7f582b	2736700e465eff3e76a4d8de4770a3298a996e5e6a7acca00ca617fdcf7f582b	2	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014|c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8	2	['9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014']|['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:40a3bcebadea76482677a40b	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=39;column=11	hash:sha256:363230e3d07bc5b84f69458dc8e44f1bfc1709904f99ff6b9eac3a121a170bb2	363230e3d07bc5b84f69458dc8e44f1bfc1709904f99ff6b9eac3a121a170bb2	2	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3|b7e45185fb8fc9870f5885b4f969d7c27eb6e94b0f36cf2fe165222dd475f234	2	['6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3']|['b7e45185fb8fc9870f5885b4f969d7c27eb6e94b0f36cf2fe165222dd475f234']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:83a4747e47deedf939b21b86	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=134;column=7	hash:sha256:422332f89d3ef849e198d85820d62b01352563d12d92a769e14c6bdfd1d9cab8	422332f89d3ef849e198d85820d62b01352563d12d92a769e14c6bdfd1d9cab8	3	0d0548eabbf94fa2459981f4525a3ff05d1df01be2a3ed65631ac6e12b08b0cd|1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919|da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486	3	['0d0548eabbf94fa2459981f4525a3ff05d1df01be2a3ed65631ac6e12b08b0cd']|['1b35cfba043c1d10319eaf830c8b0e3ad846e6c2249b2c12a250eea00f281919']|['da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:874ea3b443e9a5866e37ed42	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=327;column=5	hash:sha256:4cb189665ff62a96d317a44d708a4f75a8f7fb431fa2931ed24edc43b59df3b4	4cb189665ff62a96d317a44d708a4f75a8f7fb431fa2931ed24edc43b59df3b4	1	4cb189665ff62a96d317a44d708a4f75a8f7fb431fa2931ed24edc43b59df3b4	1	['4cb189665ff62a96d317a44d708a4f75a8f7fb431fa2931ed24edc43b59df3b4']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:edff08b1a035e2ae671f1b79	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aftertaste description	sheet:All Panelists#row=327;column=9	hash:sha256:55d1e046e9f2ab79dd78d2bad18ca62d432285ad2dc247b1c14a0b31fbc63db6	55d1e046e9f2ab79dd78d2bad18ca62d432285ad2dc247b1c14a0b31fbc63db6	3	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a|c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8|f57d15e4f76e298d20d75708bab1b347a54e81f3eef2ef801b01ca0710411472	3	['a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a']|['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']|['f57d15e4f76e298d20d75708bab1b347a54e81f3eef2ef801b01ca0710411472']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:261e2f178c70ebf9610fe425	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=512;column=5	hash:sha256:655800cce70e0fbffabec038dfe2811104bf4f34b52ad11bdf803a1658951a8c	655800cce70e0fbffabec038dfe2811104bf4f34b52ad11bdf803a1658951a8c	2	4f393e6b8caa5d9179d44a1c8a389615dd5b7ae10dfb3e3b6e945b08bbce6b87|da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486	2	['4f393e6b8caa5d9179d44a1c8a389615dd5b7ae10dfb3e3b6e945b08bbce6b87']|['da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:1e8dfa96b6e9750f70ae88fe	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=512;column=17	hash:sha256:6d39de47cd71871b490189e475c5c7da24546d1da60a87ba44ebd58ce66c2f61	6d39de47cd71871b490189e475c5c7da24546d1da60a87ba44ebd58ce66c2f61	1	6d39de47cd71871b490189e475c5c7da24546d1da60a87ba44ebd58ce66c2f61	1	['6d39de47cd71871b490189e475c5c7da24546d1da60a87ba44ebd58ce66c2f61']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:7f60642f4ae0a4ccb4d07b54	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aftertaste description	sheet:All Panelists#row=134;column=9	hash:sha256:6ea5d902e1604f580e1d212250c1f38f6bfdccff0a72f1a5c93a8143e61b5872	6ea5d902e1604f580e1d212250c1f38f6bfdccff0a72f1a5c93a8143e61b5872	2	09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761|f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739	2	['09f04951af4cd503877815fd30f98e3af8d3d50a0972e83a4aaa42f4fba59761']|['f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:dbdd4601e495d19cabb1bd2c	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aftertaste description	sheet:All Panelists#row=512;column=9	hash:sha256:6f4efa19aedeb2e7d5a61cf3bf1d01ccc5ef46c0b5ec96ed81cb7745df1a536a	6f4efa19aedeb2e7d5a61cf3bf1d01ccc5ef46c0b5ec96ed81cb7745df1a536a	2	e6a82fe01bb2298a3e47d2ac9b0277bed4a7c73666c525136594cec72328c96f|f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739	2	['e6a82fe01bb2298a3e47d2ac9b0277bed4a7c73666c525136594cec72328c96f']|['f9b0078b5df596d2ea19010c001bbd009e651de2c57e8fb7e355f31eb9d3f739']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:9fbf969031c74e09b3eb9103	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=512;column=11	hash:sha256:73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	1	73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9	1	['73cce42f1f0e9099688b8eb6294f7a9963c937a8e47315ccb759f499ada648d9']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:72df37fa4471096ce50deeea	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=327;column=7	hash:sha256:79aef14a70b18e3a1e10b0b1bf014275c6091b3f8acc50bd39974c1b835d13b5	79aef14a70b18e3a1e10b0b1bf014275c6091b3f8acc50bd39974c1b835d13b5	3	30b65263d03e27435a32be40df539a8f80b3c5a171307b8d2628bb89e53f16e1|7a2be4e60db3a98f2223e8d727ff163c8150add069385236f02c97e1b5fbd44f|dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	3	['30b65263d03e27435a32be40df539a8f80b3c5a171307b8d2628bb89e53f16e1']|['7a2be4e60db3a98f2223e8d727ff163c8150add069385236f02c97e1b5fbd44f']|['dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be']	KEEP_AS_ESTABLISHED_COMPOUND|KEEP_ATOMIC	0.920000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST|SINGLE_SEMANTIC_ATOM	AUTOMATED_SAFE_RULE	true
segmentation-field:aedc29eda88bea03ebae273f	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=39;column=7	hash:sha256:7a149f12b0d6bf1ac639bf01ed7d751d2b097a173e5103383efc18fa8758cc3d	7a149f12b0d6bf1ac639bf01ed7d751d2b097a173e5103383efc18fa8758cc3d	2	55647a2b339915d33b59a24421b58d4e3580c0ea964cf9d46c402d4281bc87df|9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	3	['9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe']|['d3dc88ae24a3be59843285c31e59c42286e0724f6698aad5e14217416ab05c25', 'acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc']	HEAD_PLUS_MODIFIER|KEEP_ATOMIC	0.920000	LEADING_MODIFIER_PRESERVED_SEPARATELY|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:7d3ba0fc65bcabd15524fdee	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bouquet description	sheet:All Panelists#row=512;column=7	hash:sha256:7a4d4910a552a98991207eb834b0d3cff5c3ceafe41feb2327df574e1e1bc4dc	7a4d4910a552a98991207eb834b0d3cff5c3ceafe41feb2327df574e1e1bc4dc	3	99f7855eb789dfecf9ea66df3221a743f4ab8be59ae6b9c503499c1940a90fd5|d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b|da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486	3	['99f7855eb789dfecf9ea66df3221a743f4ab8be59ae6b9c503499c1940a90fd5']|['d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b']|['da43f06caa04c6fd627b63e9e825119a41a376d12ca7a306769d6ea652f9a486']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:794794489ac8d624c8ec1726	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=512;column=14	hash:sha256:944d1b8e7a66cb4036dfe9f4e99e5dcdb77c0439da5ef1a9047fcf4935289d7d	944d1b8e7a66cb4036dfe9f4e99e5dcdb77c0439da5ef1a9047fcf4935289d7d	2	740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8|7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	2	['740d9472155d310672c71c284d4b91e751b93f8f0a5a3ed9ee01b30f204bf0a8']|['7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:d89dba1f4019ea6ddd762e14	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aftertaste description	sheet:All Panelists#row=39;column=9	hash:sha256:a14aa9bade88d18a4d53ed0fa531ad775734deaaab6ff52563c98a578d5316ce	a14aa9bade88d18a4d53ed0fa531ad775734deaaab6ff52563c98a578d5316ce	1	a14aa9bade88d18a4d53ed0fa531ad775734deaaab6ff52563c98a578d5316ce	1	['a14aa9bade88d18a4d53ed0fa531ad775734deaaab6ff52563c98a578d5316ce']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:12de98ce583a80bba0711598	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=39;column=20	hash:sha256:a2d9e49e4622ce052276b03f541d95d8131f529e1dc25bc6601d274c757fe9e3	a2d9e49e4622ce052276b03f541d95d8131f529e1dc25bc6601d274c757fe9e3	1	a2d9e49e4622ce052276b03f541d95d8131f529e1dc25bc6601d274c757fe9e3	1	['a2d9e49e4622ce052276b03f541d95d8131f529e1dc25bc6601d274c757fe9e3']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:0ccb7f41645d880e241bcdfd	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=39;column=5	hash:sha256:b734ccf38d3e73741cd270c976b3877b0fac2d77639efbd77f8e40734b886d14	b734ccf38d3e73741cd270c976b3877b0fac2d77639efbd77f8e40734b886d14	2	7dfd8928a4a3162bbd66beb10987e7640f1de3230dd1bef92b5ee9a1c751ab28|918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0	2	['7dfd8928a4a3162bbd66beb10987e7640f1de3230dd1bef92b5ee9a1c751ab28']|['918f112d100d00dec359dcf58c5be7052076c0f47bc5752bae153c0e92eafda0']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:624c36115f8327b9834d3d8b	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=134;column=5	hash:sha256:c2b43e9dfca3dd9a8c47d551acfe6f9768a2da53d001f4908b82dc298e1f7742	c2b43e9dfca3dd9a8c47d551acfe6f9768a2da53d001f4908b82dc298e1f7742	3	50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15|7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35|9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe	3	['50717f32c5e6289ec1015ff42cc9122b4a6505b22816fe2112e5ca0ac5634a15']|['7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35']|['9093f2bb8d45a4d70a44fdf56e0b62f7d6c9d7cb0748093b0cf3ff9d35b3ebbe']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:d26ff9e4f390945e9dafb851	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=512;column=20	hash:sha256:c652125b2f6d70c2d3c54508e0d2c75a89bf9906ecd44d0bdfce4f15924c8c21	c652125b2f6d70c2d3c54508e0d2c75a89bf9906ecd44d0bdfce4f15924c8c21	2	c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8|c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed	2	['c082456a7766e23a18db084cd34b6ff510baef506548b897cc80e9b7d3e121c8']|['c0f1779c16d26bac92c4e32fe385d4214da39e7bd6f87aa7a4ce2bef8fb669ed']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:35f56dad039bb24eb81c2e5e	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Body description	sheet:All Panelists#row=134;column=20	hash:sha256:d909b93dc2a849a3d118cde4fac4e5f4ab290bf7d15008131e31b21a9f99548c	d909b93dc2a849a3d118cde4fac4e5f4ab290bf7d15008131e31b21a9f99548c	2	2e1cfa82b035c26cbbbdae632cea070514eb8b773f616aaeaf668e2f0be8f10d|6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	2	['2e1cfa82b035c26cbbbdae632cea070514eb8b773f616aaeaf668e2f0be8f10d']|['6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:98b7550fc0dccafc83191b05	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Bitterness description	sheet:All Panelists#row=39;column=17	hash:sha256:dcaa43d7d04c64f86fdaaa5d8ede8c65c3b2dd3cbb2e431b2097c207877661ca	dcaa43d7d04c64f86fdaaa5d8ede8c65c3b2dd3cbb2e431b2097c207877661ca	3	5bed85bd69a5502a8f645a58a05e979f94bdeb77b957199ce8429e0ffbc01257|6ef7c9b15ecdd69083724b84cfdc2100351963488b51b4ea2fcbddf493fbec94|b7e45185fb8fc9870f5885b4f969d7c27eb6e94b0f36cf2fe165222dd475f234	3	['5bed85bd69a5502a8f645a58a05e979f94bdeb77b957199ce8429e0ffbc01257']|['6ef7c9b15ecdd69083724b84cfdc2100351963488b51b4ea2fcbddf493fbec94']|['b7e45185fb8fc9870f5885b4f969d7c27eb6e94b0f36cf2fe165222dd475f234']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:7fd351d71dab363cd8027c6a	effective-b2:017e6049c0e13a26c75583b8	family.zenodo_golovinsky_q_grader_dataset	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=134;column=11	hash:sha256:ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d	ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d	1	ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d	1	['ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d']	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
segmentation-field:e9ac5376daad84a6616348b2	effective-b2:01dddb9da760a2689f9ee54c	family.ace_cup_of_excellence	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	hash:sha256:0baa98acb3aa2dfe05611c1a41e7f2e2b69f63becd505a8fdd8c110d9931da4c	0baa98acb3aa2dfe05611c1a41e7f2e2b69f63becd505a8fdd8c110d9931da4c	11	05870c7faa3787814e143b5c32be872019aaeaa9145e793b359d190f5e62f03e|1e67037bc5e90f888a47cbeff1e4634bc6fc541b9e36a45c0cc59d67f0d3df3c|39e6693b5640375612d6582bc5c504212bdf80428c55e1187eb44fd9fe74cb44|6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494|68eb4dd9bf894f6eb07654d30a42f95b957e1036a87a996d443a5684c87afc46|6ac28f91b0345fa7aef405886dcb993df60c19058dbe64b732749e77aed80ce7|ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c|b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c|cb48be851271c7bb0beda963d87d7584c834b7753a1998dc2e5e0090db6605e7|e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953|efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505	12	['05870c7faa3787814e143b5c32be872019aaeaa9145e793b359d190f5e62f03e']|['1e67037bc5e90f888a47cbeff1e4634bc6fc541b9e36a45c0cc59d67f0d3df3c']|['39e6693b5640375612d6582bc5c504212bdf80428c55e1187eb44fd9fe74cb44']|['6815f3c300383519de8e437497e2c3e97852fe8d717a5419d5aafb00cb43c494']|['68eb4dd9bf894f6eb07654d30a42f95b957e1036a87a996d443a5684c87afc46']|['9209526aaa61b0709dbb838e14686a26c4a03b53e8eedf34c7e5f6f606110d8c', 'e6bb5689beec52c4672bd4df92c3613d128d30cdc2b704f76953fe43d89c4ae8']|['ab45e8474269b026f668d49860b36850122e18a50d5ea38f3fefdae08261865c']|['b0fef621727ff82a7d334d9f1f047dc662ed0e27e05aa8fd1aefd19b0fff312c']|['cb48be851271c7bb0beda963d87d7584c834b7753a1998dc2e5e0090db6605e7']|['e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953']|['efbaa8cbfffc1af3afcf8082a3732e4d5111104ae3f6ef8b2545975e50497505']	HEAD_PLUS_MODIFIER|KEEP_ATOMIC	0.920000	LEADING_MODIFIER_PRESERVED_SEPARATELY|SINGLE_SEMANTIC_ATOM	MACHINE_PROVISIONAL_REVIEW	true
