semantic_concept_node_id	concept_or_cluster_id	node_kind	canonical_ontology_auto_promotion
semantic-concept:concept-cluster:db30356cb430e93b4b716ee0	concept-cluster:db30356cb430e93b4b716ee0	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:db32a5aea241574af385068d	concept-cluster:db32a5aea241574af385068d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:db36533a08a3f133cdb0c0ae	concept-cluster:db36533a08a3f133cdb0c0ae	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:db5a6c2c53e93cb98c1713b6	concept-cluster:db5a6c2c53e93cb98c1713b6	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:db65d6ff27d822217f9b6cab	concept-cluster:db65d6ff27d822217f9b6cab	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:db74cf2d37ac34289f7d0293	concept-cluster:db74cf2d37ac34289f7d0293	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:db7b9bd33be07e70c811c438	concept-cluster:db7b9bd33be07e70c811c438	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:db7e35a4c262f159f5a35343	concept-cluster:db7e35a4c262f159f5a35343	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:db8e7c9e2aa937605f814c5e	concept-cluster:db8e7c9e2aa937605f814c5e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:db90061536d73bc0954b3e0a	concept-cluster:db90061536d73bc0954b3e0a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:db902ff4f16c94413a085d94	concept-cluster:db902ff4f16c94413a085d94	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dbc747fe7806004409a75cc5	concept-cluster:dbc747fe7806004409a75cc5	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dbd658ff62c82a54cfb96171	concept-cluster:dbd658ff62c82a54cfb96171	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dbe90458cf7cb58a37c297bb	concept-cluster:dbe90458cf7cb58a37c297bb	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dbf535ce726402f9d998b7a7	concept-cluster:dbf535ce726402f9d998b7a7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dbf79ba98511fcc6e81c489e	concept-cluster:dbf79ba98511fcc6e81c489e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc12c4919d2cca8f1babf5b7	concept-cluster:dc12c4919d2cca8f1babf5b7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc2b2c1df1e2bab311772670	concept-cluster:dc2b2c1df1e2bab311772670	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc34f56017991545f19af98c	concept-cluster:dc34f56017991545f19af98c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc385b3c59fdba8e56d6d0cc	concept-cluster:dc385b3c59fdba8e56d6d0cc	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc44039f886a76ebd454007d	concept-cluster:dc44039f886a76ebd454007d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc49bc5854d16c757269dd3e	concept-cluster:dc49bc5854d16c757269dd3e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc5ea3e8c3b11b7e9d076e7d	concept-cluster:dc5ea3e8c3b11b7e9d076e7d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc686fb04d43274df20c8c1d	concept-cluster:dc686fb04d43274df20c8c1d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc72c2da6a2124a54216b8df	concept-cluster:dc72c2da6a2124a54216b8df	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc7c4b2a55b8724b595267e5	concept-cluster:dc7c4b2a55b8724b595267e5	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dc990ef23451118464a58706	concept-cluster:dc990ef23451118464a58706	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dca533feedd776d05f3aec13	concept-cluster:dca533feedd776d05f3aec13	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dcb10dd829c82a6b1ac78b99	concept-cluster:dcb10dd829c82a6b1ac78b99	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dcbb9837195686a7841284ed	concept-cluster:dcbb9837195686a7841284ed	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dcdd53009fb71a8afd65f023	concept-cluster:dcdd53009fb71a8afd65f023	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dce17e3fce9900145889136b	concept-cluster:dce17e3fce9900145889136b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dce39af63f583ac74951f833	concept-cluster:dce39af63f583ac74951f833	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dced0a843114da838559311e	concept-cluster:dced0a843114da838559311e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dd0b3d671031f3827653ca59	concept-cluster:dd0b3d671031f3827653ca59	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dd0cec1021280e30dab8e8d4	concept-cluster:dd0cec1021280e30dab8e8d4	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dd11f0a80e4ccb1cf654785b	concept-cluster:dd11f0a80e4ccb1cf654785b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dd550f4d127430006a0c321f	concept-cluster:dd550f4d127430006a0c321f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dd61d2c6eabd78e90c66ca04	concept-cluster:dd61d2c6eabd78e90c66ca04	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dd6fa40e0cdf84879d073174	concept-cluster:dd6fa40e0cdf84879d073174	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dd7442430463a3d288806090	concept-cluster:dd7442430463a3d288806090	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dd750767eb422c98fa94957c	concept-cluster:dd750767eb422c98fa94957c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dd92b6d789e3ab2e18f18cb7	concept-cluster:dd92b6d789e3ab2e18f18cb7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dda2da71b36025b5d07a4f01	concept-cluster:dda2da71b36025b5d07a4f01	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:ddab2a557f78e673ef641623	concept-cluster:ddab2a557f78e673ef641623	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:ddb4609704e0dc07fc0b9527	concept-cluster:ddb4609704e0dc07fc0b9527	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:ddc6bb23979ce7d54dd5ca68	concept-cluster:ddc6bb23979ce7d54dd5ca68	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:ddd0a091b78d6b8c436cd71d	concept-cluster:ddd0a091b78d6b8c436cd71d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:ddd34ceac4f6c72de007e1e1	concept-cluster:ddd34ceac4f6c72de007e1e1	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:ddd506cd1d68e268ded04705	concept-cluster:ddd506cd1d68e268ded04705	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:ddd6ff377da1fabc02ee1c9f	concept-cluster:ddd6ff377da1fabc02ee1c9f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:de0b4833ca9d6ffe819372ef	concept-cluster:de0b4833ca9d6ffe819372ef	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:de3da337e071e6df37bbfa58	concept-cluster:de3da337e071e6df37bbfa58	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:de65030ec22f3b01520bda46	concept-cluster:de65030ec22f3b01520bda46	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:de6a67dde69db6be864900f3	concept-cluster:de6a67dde69db6be864900f3	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:de79257073e54613ae198f36	concept-cluster:de79257073e54613ae198f36	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:de9309001ec56d3403cebf60	concept-cluster:de9309001ec56d3403cebf60	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:de980e32f58d8650084097da	concept-cluster:de980e32f58d8650084097da	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dea297d29ea5ad378ec4f992	concept-cluster:dea297d29ea5ad378ec4f992	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:debb1a9321fb8fb5ec7eb626	concept-cluster:debb1a9321fb8fb5ec7eb626	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dec5c54804ad38a256e02acd	concept-cluster:dec5c54804ad38a256e02acd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dec813455974a51de0ea4bb2	concept-cluster:dec813455974a51de0ea4bb2	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:ded51c81f72cb524ce0793b6	concept-cluster:ded51c81f72cb524ce0793b6	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dee5a9eaa900b40c43e353d9	concept-cluster:dee5a9eaa900b40c43e353d9	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dee77bbd5ddae1eed1b813fe	concept-cluster:dee77bbd5ddae1eed1b813fe	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:def4f8114a711f3fbf37d1ef	concept-cluster:def4f8114a711f3fbf37d1ef	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df0ab2d6650c6018a395ff2d	concept-cluster:df0ab2d6650c6018a395ff2d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df1be555e06d29921f488634	concept-cluster:df1be555e06d29921f488634	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df28d8b6a2c5391002a34b3a	concept-cluster:df28d8b6a2c5391002a34b3a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df4b2542dffcf77ac93825f0	concept-cluster:df4b2542dffcf77ac93825f0	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df4bfe8ae4c4344d515b7e32	concept-cluster:df4bfe8ae4c4344d515b7e32	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df61b3d7fc2fac968cece9f4	concept-cluster:df61b3d7fc2fac968cece9f4	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df72858627a751a94489519f	concept-cluster:df72858627a751a94489519f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df72a32e8d8ba1cbbf1e439e	concept-cluster:df72a32e8d8ba1cbbf1e439e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df820329f75b072490c97bc7	concept-cluster:df820329f75b072490c97bc7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df86b73e1ff6dcef0bb96bfd	concept-cluster:df86b73e1ff6dcef0bb96bfd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df90dea35eee0771e30848bd	concept-cluster:df90dea35eee0771e30848bd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df91c4d2ad6d43221cfc537c	concept-cluster:df91c4d2ad6d43221cfc537c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:df9ffc1b9c904beeccb83c1c	concept-cluster:df9ffc1b9c904beeccb83c1c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dfa0e96acadc72f69bf1e18b	concept-cluster:dfa0e96acadc72f69bf1e18b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dfb6ba67eee13f04a1a3acef	concept-cluster:dfb6ba67eee13f04a1a3acef	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dfb83a68c05e95aaa3f6cdf6	concept-cluster:dfb83a68c05e95aaa3f6cdf6	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dfbbb1beb57f66b8db4f2b25	concept-cluster:dfbbb1beb57f66b8db4f2b25	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dfd038c4f94a5b62f3dec065	concept-cluster:dfd038c4f94a5b62f3dec065	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:dfe55be2590a7b0f54073d33	concept-cluster:dfe55be2590a7b0f54073d33	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e00098b67acce0ab419b1ee4	concept-cluster:e00098b67acce0ab419b1ee4	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e011968276a81d9b39dd94d0	concept-cluster:e011968276a81d9b39dd94d0	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e013cb440c611e40dd380790	concept-cluster:e013cb440c611e40dd380790	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e01fd5acb87a2fb9f3ab0686	concept-cluster:e01fd5acb87a2fb9f3ab0686	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0254addfc1988be06a4488b	concept-cluster:e0254addfc1988be06a4488b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e02e1e64fd32e4f83a3a31ec	concept-cluster:e02e1e64fd32e4f83a3a31ec	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e02f9c8ddc5d774d0a65608d	concept-cluster:e02f9c8ddc5d774d0a65608d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e03c180e10da864294ab7ae4	concept-cluster:e03c180e10da864294ab7ae4	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0448c13d43ba41c0e630b9e	concept-cluster:e0448c13d43ba41c0e630b9e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e04bc7697d88c0c877b67ca1	concept-cluster:e04bc7697d88c0c877b67ca1	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e050c7430b2574e0a9a16c0a	concept-cluster:e050c7430b2574e0a9a16c0a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e05449982d608c9457a6e3f7	concept-cluster:e05449982d608c9457a6e3f7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e056bd7a841e47793d094477	concept-cluster:e056bd7a841e47793d094477	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e056ffc198f8c3e98876ff49	concept-cluster:e056ffc198f8c3e98876ff49	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e06ac1acac3ab5bafc5764b9	concept-cluster:e06ac1acac3ab5bafc5764b9	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e082d767214258ee18afdb4b	concept-cluster:e082d767214258ee18afdb4b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0a2b4d1edca80ebf90c7d6b	concept-cluster:e0a2b4d1edca80ebf90c7d6b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0ab225e57d707731765009f	concept-cluster:e0ab225e57d707731765009f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0b6b05a6bb4b3d9ae198883	concept-cluster:e0b6b05a6bb4b3d9ae198883	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0b771396f28745f04f0654c	concept-cluster:e0b771396f28745f04f0654c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0c1bbe3a8885d869a21b187	concept-cluster:e0c1bbe3a8885d869a21b187	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0cabd0b05bfdb14eaad4e60	concept-cluster:e0cabd0b05bfdb14eaad4e60	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0d21f2e7704734b96aa42bb	concept-cluster:e0d21f2e7704734b96aa42bb	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0de6d70ee6900315d7b38bc	concept-cluster:e0de6d70ee6900315d7b38bc	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0ea0da00b553a0830d8b979	concept-cluster:e0ea0da00b553a0830d8b979	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0f537e711220020b1c8a79b	concept-cluster:e0f537e711220020b1c8a79b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0f8d5946160fdff2dac24b9	concept-cluster:e0f8d5946160fdff2dac24b9	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e0fb43271d22bb3d75a5d50d	concept-cluster:e0fb43271d22bb3d75a5d50d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e106b815849e474c45337aa2	concept-cluster:e106b815849e474c45337aa2	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e115fe84566622714a1f007c	concept-cluster:e115fe84566622714a1f007c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e118ae1f99dc9b1b49ba7f22	concept-cluster:e118ae1f99dc9b1b49ba7f22	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e11f5596bf365cf85705dbfe	concept-cluster:e11f5596bf365cf85705dbfe	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1200bbf57a7a928f28a223b	concept-cluster:e1200bbf57a7a928f28a223b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e129341c5ee0b757ac6bcc47	concept-cluster:e129341c5ee0b757ac6bcc47	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e13a5bf9b9ecf526642fade3	concept-cluster:e13a5bf9b9ecf526642fade3	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e13d6864dde3649551b9890e	concept-cluster:e13d6864dde3649551b9890e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e142725456a5d6f0980215c3	concept-cluster:e142725456a5d6f0980215c3	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1469463ce29f1dcdfd0c7d7	concept-cluster:e1469463ce29f1dcdfd0c7d7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e15fda23a1ab123c014c4ea7	concept-cluster:e15fda23a1ab123c014c4ea7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e161522d63c9f6e7820bc866	concept-cluster:e161522d63c9f6e7820bc866	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1764362bfe4f5c31a84d84e	concept-cluster:e1764362bfe4f5c31a84d84e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e19439a1888f45a3a28b7d8a	concept-cluster:e19439a1888f45a3a28b7d8a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1a5672c6d85c343cfc5fd27	concept-cluster:e1a5672c6d85c343cfc5fd27	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1bfb84a6b6d5a815d81d342	concept-cluster:e1bfb84a6b6d5a815d81d342	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1c24efd13a841b8552b20ee	concept-cluster:e1c24efd13a841b8552b20ee	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1d2ae6df82cda18052663bd	concept-cluster:e1d2ae6df82cda18052663bd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1d7c91b47317a9f4ca10499	concept-cluster:e1d7c91b47317a9f4ca10499	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1dd477bda0824cb0ed2f3e2	concept-cluster:e1dd477bda0824cb0ed2f3e2	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1e0faebf6b6d40be68810bf	concept-cluster:e1e0faebf6b6d40be68810bf	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1ec11c001b846c5c788e508	concept-cluster:e1ec11c001b846c5c788e508	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1ec9d37adb1277011172ff0	concept-cluster:e1ec9d37adb1277011172ff0	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e1eec1b58b6758300360244a	concept-cluster:e1eec1b58b6758300360244a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e20719c2b736a8d274661bd7	concept-cluster:e20719c2b736a8d274661bd7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e210cae217618cd63236ca6b	concept-cluster:e210cae217618cd63236ca6b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e2159ecb838695d70b205851	concept-cluster:e2159ecb838695d70b205851	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e21a106d1b6fec5aaf096ec1	concept-cluster:e21a106d1b6fec5aaf096ec1	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e21d05f57c589115ccdcf4d6	concept-cluster:e21d05f57c589115ccdcf4d6	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e24531fe33aed32a3f279812	concept-cluster:e24531fe33aed32a3f279812	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e275b44e30a3ae791cf3a0bd	concept-cluster:e275b44e30a3ae791cf3a0bd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e276015b45aa7b47fec2d79b	concept-cluster:e276015b45aa7b47fec2d79b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e27dd1882e723e27c8915903	concept-cluster:e27dd1882e723e27c8915903	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e29777a28bfc285fc40d71f8	concept-cluster:e29777a28bfc285fc40d71f8	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e299ee18ec717641e16537f4	concept-cluster:e299ee18ec717641e16537f4	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e2ac990fa298d6c705d21f22	concept-cluster:e2ac990fa298d6c705d21f22	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e2bc7b5972ccf90fa60be3d1	concept-cluster:e2bc7b5972ccf90fa60be3d1	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e2bd99fc169ebab56652606f	concept-cluster:e2bd99fc169ebab56652606f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e2d155cfe00d71984d483d44	concept-cluster:e2d155cfe00d71984d483d44	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e2e4b48b3016ad6f8cd6823b	concept-cluster:e2e4b48b3016ad6f8cd6823b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3083ad678cdacaeef5cc4ed	concept-cluster:e3083ad678cdacaeef5cc4ed	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e32c79d02204f69af965fcb2	concept-cluster:e32c79d02204f69af965fcb2	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3419aefde4a5b05e7244ae1	concept-cluster:e3419aefde4a5b05e7244ae1	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e348ec6b478f011fc1e27e6d	concept-cluster:e348ec6b478f011fc1e27e6d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e35258f47dab9ca245f2aca7	concept-cluster:e35258f47dab9ca245f2aca7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e35abb2402d17089459a8ad5	concept-cluster:e35abb2402d17089459a8ad5	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3623ab2f4160cf7e0a5f5bd	concept-cluster:e3623ab2f4160cf7e0a5f5bd	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e36688b7a55acddfd65f50cb	concept-cluster:e36688b7a55acddfd65f50cb	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e36d55f3ee37140f1f5d622f	concept-cluster:e36d55f3ee37140f1f5d622f	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e36fc7d40f6a0926b83bf577	concept-cluster:e36fc7d40f6a0926b83bf577	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3705d6d9e1986afd6b1c57d	concept-cluster:e3705d6d9e1986afd6b1c57d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e37c81dbe941abc4475bc592	concept-cluster:e37c81dbe941abc4475bc592	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e37d8b533c92255593a7331c	concept-cluster:e37d8b533c92255593a7331c	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e391dda899cc9af3c19426ba	concept-cluster:e391dda899cc9af3c19426ba	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3951cd0cb78cf5a2807fa99	concept-cluster:e3951cd0cb78cf5a2807fa99	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e39fa7efe385d3418cc71478	concept-cluster:e39fa7efe385d3418cc71478	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3c5d164b775176e6acc4c7d	concept-cluster:e3c5d164b775176e6acc4c7d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3c8091de95129d8aa859b50	concept-cluster:e3c8091de95129d8aa859b50	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3cb73449a8f614e0f2f7df0	concept-cluster:e3cb73449a8f614e0f2f7df0	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3cdff3f971b64db09b889de	concept-cluster:e3cdff3f971b64db09b889de	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3d3214294f6a36ab4b7140d	concept-cluster:e3d3214294f6a36ab4b7140d	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3eebe7af9f75354fe72086b	concept-cluster:e3eebe7af9f75354fe72086b	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3f112c05b8ecbd9e7a58996	concept-cluster:e3f112c05b8ecbd9e7a58996	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3f58c7a27e54b9cc7f4b135	concept-cluster:e3f58c7a27e54b9cc7f4b135	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e3fbca95a7f66efe2919e432	concept-cluster:e3fbca95a7f66efe2919e432	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e40ab688a54ecaf5480a30c1	concept-cluster:e40ab688a54ecaf5480a30c1	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e40abc77053c796fd59cf568	concept-cluster:e40abc77053c796fd59cf568	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e42c1bcca5cc136b394cc768	concept-cluster:e42c1bcca5cc136b394cc768	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e432b82f15e3a45f329733d7	concept-cluster:e432b82f15e3a45f329733d7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e436452ad264e52154ebb7de	concept-cluster:e436452ad264e52154ebb7de	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e437f09bf4bb1f4072ddee5a	concept-cluster:e437f09bf4bb1f4072ddee5a	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e4411a66113cf8516d6cff4e	concept-cluster:e4411a66113cf8516d6cff4e	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e4461dee7fa2fb54529d1be6	concept-cluster:e4461dee7fa2fb54529d1be6	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e457f51b41329406cf900de6	concept-cluster:e457f51b41329406cf900de6	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e478ea29bc02931508afdb41	concept-cluster:e478ea29bc02931508afdb41	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e47e4b39a9b8a7bed824e9e9	concept-cluster:e47e4b39a9b8a7bed824e9e9	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e484d00827cb6de05c71cda7	concept-cluster:e484d00827cb6de05c71cda7	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e48e2c5a3a8d7b91dd07a9e5	concept-cluster:e48e2c5a3a8d7b91dd07a9e5	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e4a8134c8a51dd6a70faa121	concept-cluster:e4a8134c8a51dd6a70faa121	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e4ac2abf56363b6165dc9922	concept-cluster:e4ac2abf56363b6165dc9922	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e4c282d5c34e0109e919b4fb	concept-cluster:e4c282d5c34e0109e919b4fb	CONCEPT_CLUSTER	false
semantic-concept:concept-cluster:e4de0a72a49fcb749ef40d26	concept-cluster:e4de0a72a49fcb749ef40d26	CONCEPT_CLUSTER	false
