concept_cluster_id	cleaned_form_count	cleaned_form_ids	source_native_form_count	source_native_form_ids	source_languages	semantic_classes	base_form_sha256s	modifier_form_sha256s	component_concept_ids	existing_canonical_neighbour_cluster_ids	canonical_concept_ids	mapping_state	mapping_authorities	assertion_support	effective_record_support	coffee_sample_support	source_family_support	source_family_ids	publisher_support	year_support	year_ids	gold_support	silver_support	bronze_support	rights_distribution	review_priority	human_reviewed	sensory_expert_adjudicated	reversible_to_source_assertions
concept-cluster:d8acdfd423bf14dfcdd259c8	1	cleaned-form:d32d3cb5b3d2d852b56ce83f	1	source-form:6b96c083f1b96199babdee96	UNREPORTED	STRICT_FLAVOR	d32d3cb5b3d2d852b56ce83fdfd2a5298ec61b0ef9abf94b4756021a1e1b2e1a					GENUINE_ONTOLOGY_CANDIDATE		3	3	3	1	family.ace_cup_of_excellence	1	2	year.2020|year.2021	0	3	0	UNKNOWN:3	103	false	false	true
concept-cluster:d8b965d14fe645a9bdabe284	1	cleaned-form:adeebb60e824ba5cfa55da7b	1	source-form:adeebb60e824ba5cfa55da7b	UNREPORTED	STRICT_FLAVOR	adeebb60e824ba5cfa55da7b9c051e32039097e7528c30d6299e360ec311e810					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:d8e97bab6cf29a2225d91ee0	1	cleaned-form:59538d64cca662a40b7c590d	1	source-form:59538d64cca662a40b7c590d	UNREPORTED	STRICT_FLAVOR	59538d64cca662a40b7c590db0f6fd63b3a3c09a2ac960ba29302d30aa857e6f					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.coffeereview_kaggle_parsed	1	2	year.2015|year.2017	0	2	0	AFFIRMATIVE_WITH_CONDITIONS:2	102	false	false	true
concept-cluster:d8f5bf3545e22241cc971a44	1	cleaned-form:e13fb53a594fa513afc34fa7	20	source-form:07858650c8439fe25981e24e|source-form:13c10a452aaa4af7f7134c0d|source-form:13f2bf064a099b511ef13b17|source-form:1408707da3683ced616bc0bc|source-form:3f910450fc21219fd02ace92|source-form:42890ccc9f2f54cadde36b75|source-form:498696cdf683b17a45f98f1f|source-form:65ee65db62c0d8b52ce78d4a|source-form:6619a61f89d41087964f9e23|source-form:69d642db4850278d091b6f4b|source-form:6bd1954d00c03e392621d5c3|source-form:6ce942ba5656171930587f99|source-form:96bbd5e7fac700d664eb0eb4|source-form:a0f6bd23055fb3925bbf3225|source-form:b52d0a4c43d8a60cb8ffd41d|source-form:c3e05536745a06158bf12fbb|source-form:d1623b5e4ce05019c5b131fd|source-form:d4b33a2e35eb8b5cfdbbc851|source-form:e13fb53a594fa513afc34fa7|source-form:e634dc0736a11335d01f0dea	UNREPORTED	STRICT_FLAVOR	e13fb53a594fa513afc34fa78b2353690e85fe1ad7414857c99ccfb97c818251			concept-cluster:4df28e10bf43f22e78f150b2|concept-cluster:dbe90458cf7cb58a37c297bb|concept-cluster:f044644280fde3e22a7b38c8		AMBIGUOUS_CONCEPT_BOUNDARY		155	131	131	4	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	4	17	year.2006|year.2008|year.2009|year.2010|year.2011|year.2012|year.2014|year.2016|year.2017|year.2018|year.2019|year.2020|year.2022|year.2023|year.2024|year.2025|year.2026	51	101	3	AFFIRMATIVE:51|AFFIRMATIVE_WITH_CONDITIONS:17|UNKNOWN:87	635	false	false	true
concept-cluster:d9031a00435d922953da6246	1	cleaned-form:9f7411175a19631ed6da6945	5	source-form:3cb840f0d4bceabaef3cdf13|source-form:8aea1168797443364e463760|source-form:9f7411175a19631ed6da6945|source-form:ab283276098b615fc3c777ca|source-form:efcbe61055c1d9db5f947801	UNREPORTED	STRICT_FLAVOR	9f7411175a19631ed6da69451bb20ed0c4f7fe6398e123f0217efe4942ad49e7			concept-cluster:dbe90458cf7cb58a37c297bb		GENUINE_ONTOLOGY_CANDIDATE		102	95	95	3	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	3	17	year.2009|year.2010|year.2011|year.2012|year.2013|year.2014|year.2015|year.2017|year.2018|year.2019|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	5	96	1	AFFIRMATIVE:5|UNKNOWN:97	402	false	false	true
concept-cluster:d90898861d2a87e96431560b	1	cleaned-form:527bad9dc6eeef7e97b8018e	1	source-form:c5bb1d3b7a8666ff2a25f254	UNREPORTED	STRICT_FLAVOR	527bad9dc6eeef7e97b8018effd92ec27cbe64f838bacff20429277d13bae3b9					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d90a0b1e0968730a9b5c5be8	1	cleaned-form:0115ce1f6d1b8839be8f3ff4	1	source-form:910d952ce4fd81aa222b7f50	UNREPORTED	STRICT_FLAVOR	0115ce1f6d1b8839be8f3ff4d68fd49d380325ae050c733168c00ba0fc466220					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2015	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:d90d1bf777d53ef686358726	1	cleaned-form:08eaf2eb210725b39f463a45	1	source-form:3d4ce4db1a8b17928d306d53	UNREPORTED	STRICT_FLAVOR	08eaf2eb210725b39f463a450ce9e2e0164433986a0870f69d1589d4557d76bb					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2020	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d921836ad08af45172f559be	1	cleaned-form:1693ae8c29b348508900a24c	1	source-form:1693ae8c29b348508900a24c	UNREPORTED	DEFECT_OR_NEGATIVE_SENSORY	1693ae8c29b348508900a24ccb9556c0af6cd812aacc32ca1ead7f7285b151fc		sensory.burnt|sensory.dusty	concept-cluster:0bc545aa18f7d5b71f53e96a|concept-cluster:78b92aaba443a45e3163dcfc|concept-cluster:97e6c79a81e87da83dd272bc|concept-cluster:9fa60cc8bcb7e6d3c8e851a8|concept-cluster:a4e604d625bb5bec82cfc7cb		COMPOUND_OF_EXISTING_CONCEPTS		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:d92df1ec3a9bb632b515aa1b	1	cleaned-form:4edd2f9513ae1a67e7da2c89	1	source-form:4edd2f9513ae1a67e7da2c89	UNREPORTED	STRICT_FLAVOR	4edd2f9513ae1a67e7da2c89d95f21d810d064a63a15bf0acd5cb9a3736c2ec5					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2017	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:d94d10acd6d718623a2d7c86	1	cleaned-form:830c36f4187b35ab984ff567	1	source-form:12eae7ab6a09305b34267e27	UNREPORTED	STRICT_FLAVOR	dc447620977d18e6d117292a79235fbb588c633bc4cd7f61f0140a2d05c4c831	447f7f5c325ea17e635bef91bac42e27c55490450f38f1815d8d6c0bb36687ac		concept-cluster:12e0350aa1f73dc122f0086b|concept-cluster:24671d50f832f7a45e53518e|concept-cluster:34d113d65d75f8aa7598f766|concept-cluster:373f2527a0243c843fabdf22|concept-cluster:39bb10f94c8629cc1e6e6a27		GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2023	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d9563dbc4fa650291c10478c	1	cleaned-form:91d105e34822d0d37c2d60a8	1	source-form:91d105e34822d0d37c2d60a8	UNREPORTED	STRICT_FLAVOR	91d105e34822d0d37c2d60a8a2fe936b1a4ba00fe458cee5c98bf93d54927b63					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.1998	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:d957a079b1aad70c52e2f7bb	1	cleaned-form:04a296be9cd9219fad58589e	1	source-form:6d6edbb985252f23d9d313a6	UNREPORTED	STRICT_FLAVOR	04a296be9cd9219fad58589ec69f2841e4e040f89ae72c409753a65a8ae507d8					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2015	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d957fe7e419f6b02675e4135	1	cleaned-form:77b4c040e9cea4126334a8af	2	source-form:77b4c040e9cea4126334a8af|source-form:b90cc07f7194e5b8da4c3554	UNREPORTED	STRICT_FLAVOR	77b4c040e9cea4126334a8af1283bc2d3c5e65331f76b47edee77459703639b9					CROSS_LANGUAGE_REVIEW_REQUIRED		14	14	14	2	family.ace_cup_of_excellence|family.mdpi_certified_q_grader_storage_panel	2	2	year.2024|year.2026	13	1	0	AFFIRMATIVE:13|UNKNOWN:1	294	false	false	true
concept-cluster:d9682198c1f5ee0bf27ba1e1	1	cleaned-form:d13ead232735628f1ef6f500	1	source-form:52a5d4b90564799c41aa1db9	UNREPORTED	STRICT_FLAVOR	d13ead232735628f1ef6f500fd32ca39bd35f6ffa507e66a78ea9e4c01aefd94					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:d968737f38642b9da57ddf4e	1	cleaned-form:74b1836921a6af20cc8c39aa	1	source-form:ac8323223e513e01dcc9f93e	UNREPORTED	STRICT_FLAVOR	74b1836921a6af20cc8c39aa21d18bc760e56368ffa43d2866fabb4ea068397d					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	1	0	0	AFFIRMATIVE:1	101	false	false	true
concept-cluster:d96cf110dab0a880d18df886	1	cleaned-form:07a407c6cad8de1afc2853f7	1	source-form:07a407c6cad8de1afc2853f7	UNREPORTED	STRICT_FLAVOR	07a407c6cad8de1afc2853f72ea581ac3d66ab97168aa9a19e2e4eac0ced5991					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2011	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d970029047443d15cbca5f11	1	cleaned-form:99a7026172d42714d0293e55	19	source-form:0304e0a5c2b92b3a531ad8ae|source-form:045d12120d45f16e9fee396c|source-form:3a46cce19aaff16c26a5c3cb|source-form:499f04bb65b0e7dfd5e7bd6a|source-form:6eb8db4bfc15db7e5d5a40fb|source-form:6f49f8542cecd5c33c6fe1e3|source-form:737f417f7b4873d9eb859370|source-form:773a1818cc53d47aae8c852a|source-form:776ebd3b0cc59549e09a21af|source-form:7e76bb39237363bca5d3f4c0|source-form:8674e0b67200aae5c76ffbb9|source-form:885446c0b07dd22dec1f3350|source-form:91af09c8539db2951cfcf8da|source-form:99a7026172d42714d0293e55|source-form:b27f39d52f37d848260fe045|source-form:dbcd5e7bb7a0f538810de44c|source-form:ead09d8eddbfd560f8cf5420|source-form:f2bd9909671014178ba652ed|source-form:fe2cb64ea22e495ca00c6bd3	UNREPORTED	INTENSITY_OR_QUALITY_MODIFIER	99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216	99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216		concept-cluster:16d143e8e0ad6fcff97db3cc|concept-cluster:20d4d1da3e42c102a75ade9a|concept-cluster:2386d13de8536545df50145c|concept-cluster:39bb10f94c8629cc1e6e6a27|concept-cluster:4d86cc7dfe4f49df730ec5ac		MODIFIER_OF_EXISTING_CONCEPT		78	62	62	3	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed|family.zenodo_golovinsky_q_grader_dataset	3	8	year.2008|year.2020|year.2021|year.2022|year.2023|year.2024|year.2025|year.2026	62	16	0	AFFIRMATIVE:62|AFFIRMATIVE_WITH_CONDITIONS:1|UNKNOWN:15	378	false	false	true
concept-cluster:d971effd70c9a507228b68f9	1	cleaned-form:255dc312e1e1c0c0a7ea63b7	1	source-form:d35050b1c66e37a22866581d	UNREPORTED	STRICT_FLAVOR	255dc312e1e1c0c0a7ea63b74b196cd4cfb1319030ddcdfa49d68c6779d846fe					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2012	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d97630b1f13ba3cfd21eccee	1	cleaned-form:ec92a4e9f02641cf1cae77a3	1	source-form:ec92a4e9f02641cf1cae77a3	UNREPORTED	STRICT_FLAVOR	ec92a4e9f02641cf1cae77a37eee1cb701e51b29f201b95b62c2d0dbe8627bb0					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2016	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:d97e75936692ee4a6c20da24	1	cleaned-form:e8bbe6423a622988680db31f	1	source-form:9ec75a9c0af0130676db45b6	UNREPORTED	STRICT_FLAVOR	e8bbe6423a622988680db31fa80a400b1e6eeca803831711afa17cf332c24918					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d9821302fb7cb009a4b38474	1	cleaned-form:7b70f0b4b95976ebfa286058	1	source-form:7b70f0b4b95976ebfa286058	UNREPORTED	STRICT_FLAVOR	7b70f0b4b95976ebfa2860585a2b4de80a13377b2d211cb498a7b5f6cea27a2c					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d9952be6f617bd36ea64f2ad	1	cleaned-form:1d2c12aeb6d61fc431fd5300	1	source-form:1d2c12aeb6d61fc431fd5300	UNREPORTED	STRICT_FLAVOR	1d2c12aeb6d61fc431fd5300ef9ee74e0073622903bebad17550e3ff9a034226					CROSS_LANGUAGE_REVIEW_REQUIRED		1	1	1	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	1	0	0	AFFIRMATIVE:1	181	false	false	true
concept-cluster:d9973bb2dbfc5a551ff5ed80	1	cleaned-form:82beaabfb5d6642b12204cd8	1	source-form:82beaabfb5d6642b12204cd8	UNREPORTED	STRICT_FLAVOR	82beaabfb5d6642b12204cd8dea1806ece4584d5a506348773055d2c7cc5be03					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.zenodo_golovinsky_q_grader_dataset	1	1	year.2026	2	0	0	AFFIRMATIVE:2	102	false	false	true
concept-cluster:d9a84a5542e5fdfb406a8ec1	1	cleaned-form:2fa1b65cb60059da91f5ef38	1	source-form:2fa1b65cb60059da91f5ef38	UNREPORTED	STRICT_FLAVOR	2fa1b65cb60059da91f5ef3807087e2c07c7cdccb39b08dffe24ea051b667fe6					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2011	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d9abef9693213f1b948f868c	1	cleaned-form:df21af3a3b9fc3d133be3138	1	source-form:34053eb237f919e489816893	UNREPORTED	STRICT_FLAVOR	df21af3a3b9fc3d133be313880915fac63c53a764b29cd69363ba9b658ad7257					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d9b41363fd1be38aa3e31e8e	1	cleaned-form:beaac1faca992ae5dabf900f	1	source-form:beaac1faca992ae5dabf900f	UNREPORTED	STRICT_FLAVOR	beaac1faca992ae5dabf900f9d2ea44c427750cf80339e4518fbd55f9bea9868					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffee_board_of_india_fine_cup	1	1	year.2019	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d9c784ca4a2a280c931ec4d3	1	cleaned-form:b66cf6936bdfc85085d21674	1	source-form:b66cf6936bdfc85085d21674	UNREPORTED	STRICT_FLAVOR	b66cf6936bdfc85085d2167430c8d328a1299e935cd5d867cf6ee7afa72624f5					GENUINE_ONTOLOGY_CANDIDATE		4	4	4	1	family.coffeereview_kaggle_parsed	1	2	year.2023|year.2024	0	4	0	AFFIRMATIVE_WITH_CONDITIONS:4	104	false	false	true
concept-cluster:d9c7b654a3b8a2cca8f9b935	1	cleaned-form:04dc445864e8cd56f7c7739b	1	source-form:04dc445864e8cd56f7c7739b	UNREPORTED	STRICT_FLAVOR	04dc445864e8cd56f7c7739b625b77a3889847ca59b6fb38b436f76cc5de459f					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2023	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:d9ccb3ad8bb5400ca48ca9e7	1	cleaned-form:33b765cc7c9ac7b0d05aba5b	1	source-form:269433f826fca7d413e5f7bd	UNREPORTED	STRICT_FLAVOR	33b765cc7c9ac7b0d05aba5b11affa16e240582be8b872f554868e00f31fd567					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2005	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:d9d6d7d683cab8667b0f8a28	1	cleaned-form:4d366aaef9547f14828cf5fe	1	source-form:4d366aaef9547f14828cf5fe	UNREPORTED	STRICT_FLAVOR	4d366aaef9547f14828cf5fe7b37c201e30489b802d17817d82341bf3d698252					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2015	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:d9f958f627f515e1003fd77c	1	cleaned-form:0e58eab6b2178de2d51d1401	1	source-form:624681b48f29a595494b673a	UNREPORTED	STRICT_FLAVOR	0e58eab6b2178de2d51d140108eda28c00afe9a82d21f8579e4aab4fddc343cd					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2007	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:da04996ce8dc79a4b6eb152d	1	cleaned-form:6ee2f92613df13a251a7230e	1	source-form:b9dc6243cc559bbc56dc9752	UNREPORTED	NON_DESCRIPTOR	0d50d382f9d5e8815eb750b5e4f02094ec5b7cd00560950adffebef6c5684c80	8290c583738717f6ceea216b3c94302eeaf53dc81bcaf4337a593bb6a752b851|99a7026172d42714d0293e5598ec1c8e8260d7d0c4b8582ad002c1883494e216|f5f445528f4a0134354c891fbd95fd0734d25cb2c9206c4684545ae49b14d29b	sensory.apple|sensory.caramel|sensory.coconut|sensory.orange	concept-cluster:20d4d1da3e42c102a75ade9a|concept-cluster:2386d13de8536545df50145c|concept-cluster:4d86cc7dfe4f49df730ec5ac|concept-cluster:776becf31d366bc6874a720e|concept-cluster:d21f8042db787a7e15b5dc7a		NON_DESCRIPTOR		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2024	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:da0a0a4376d1a4852bd702ab	1	cleaned-form:c595fb8c9858f086a196d692	1	source-form:c595fb8c9858f086a196d692	UNREPORTED	STRICT_FLAVOR	c595fb8c9858f086a196d692273bfbf6a4e7677465a72a466ce981382dd7bd71					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffee_board_of_india_fine_cup	1	1	year.2019	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:da129a1ebdfc4e9f101a0dff	1	cleaned-form:cc8635fa29afecec66a8f941	1	source-form:cc8635fa29afecec66a8f941	UNREPORTED	STRICT_FLAVOR	cc8635fa29afecec66a8f941b7a0e8d51e261cf094a04f53d053911dcb6be907					CROSS_LANGUAGE_REVIEW_REQUIRED		5	5	5	1	family.mdpi_certified_q_grader_storage_panel	1	1	year.2026	5	0	0	AFFIRMATIVE:5	185	false	false	true
concept-cluster:da227f5831a7fe2fc94ab6c0	1	cleaned-form:8ca09caf35584cfe76523557	1	source-form:8ca09caf35584cfe76523557	UNREPORTED	STRICT_FLAVOR	8ca09caf35584cfe765235579291bab73b23579093c6d46f9a9971223fef9418					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	1	year.2024	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:da2bcdc78aaaaa610dcbead0	1	cleaned-form:4a2bf9be81ac23268df47eba	1	source-form:4a2bf9be81ac23268df47eba	UNREPORTED	STRICT_FLAVOR	4a2bf9be81ac23268df47eba37b8d63c3f762cd92c7b5ee9ce8697d00e5c62f8					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2023	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:da2e8ea7ccdf491d4e8c234b	1	cleaned-form:eda15ce4834ac303532bc697	11	source-form:2177e891a8a6cc17608d8653|source-form:2527d51db7c4e48646a0d326|source-form:3b02dc54b7f94f8453f38b84|source-form:3f089d661e29e025a0ccb9ee|source-form:94b813768c15a91c3ce1c0cd|source-form:aaade61a0ee4e4e8c139ad1b|source-form:ceeb5e7fe3ed4dc8eef67d5b|source-form:eda15ce4834ac303532bc697|source-form:f1bcecb6bb16e38648cb3dff|source-form:f7fdafbd26c7504cca4f6796|source-form:fd19efb386ea5e01c8f7d95b	UNREPORTED	INTENSITY_OR_QUALITY_MODIFIER	eda15ce4834ac303532bc6973df5ff8a5deb75d7dfceb9fc2cdf1bb450a01cf5	eda15ce4834ac303532bc6973df5ff8a5deb75d7dfceb9fc2cdf1bb450a01cf5		concept-cluster:25d294357ad63f83a9dda56f|concept-cluster:27557535912d518f770d892c|concept-cluster:4d86cc7dfe4f49df730ec5ac|concept-cluster:7f161091acd411a9d3c81c06|concept-cluster:d4de31bbc7198b47172036af		MODIFIER_OF_EXISTING_CONCEPT		12	12	12	3	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed|family.zenodo_golovinsky_q_grader_dataset	3	7	year.1999|year.2008|year.2009|year.2021|year.2024|year.2025|year.2026	4	8	0	AFFIRMATIVE:4|AFFIRMATIVE_WITH_CONDITIONS:1|UNKNOWN:7	312	false	false	true
concept-cluster:da30217922b9adf3799f4f16	1	cleaned-form:e1906e737dd0c429f978e4d9	1	source-form:e1906e737dd0c429f978e4d9	UNREPORTED	DEFECT_OR_NEGATIVE_SENSORY	e1906e737dd0c429f978e4d91c7e8a4366f17a0b64888b206c99d087cbbf6a68		sensory.musty	concept-cluster:0c7f79a121a0f2f728a8dfd6|concept-cluster:0cc22b450cf109574ce939d9|concept-cluster:264e0500a07ae7b51f155d40|concept-cluster:42c60a5481d5f58b6947798f|concept-cluster:56c76c8448752b6088e07dc3		DEFECT_CONCEPT_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2004	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:da3b82696e03173c3f16fa14	1	cleaned-form:444397e7b0393608ea79b464	1	source-form:ca5cb278c7f512d187913e61	UNREPORTED	STRICT_FLAVOR	444397e7b0393608ea79b4649adc8ef8c785673fed3d4e61f2c1d98c86978ad7					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2025	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:da4608ca9d347a76572b29dd	1	cleaned-form:87d1ecd93fcce38393230b58	1	source-form:580fd91ca95e698193541f4e	UNREPORTED	STRICT_FLAVOR	87d1ecd93fcce38393230b585edb039ff0ad9e905484ee1493f5add59bc2497c					GENUINE_ONTOLOGY_CANDIDATE		2	2	2	1	family.ace_cup_of_excellence	1	2	year.2022|year.2024	0	2	0	UNKNOWN:2	102	false	false	true
concept-cluster:da4673d4335684480eb62f5b	1	cleaned-form:a85e063b2da04d3057911177	1	source-form:1620e584d0a0cf67b6eb19db	UNREPORTED	STRICT_FLAVOR	a85e063b2da04d3057911177823b9c16ccbbda08dd8ca4159c28247500ca59f1					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2026	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:da54a27a554e4bc9c1ad8266	1	cleaned-form:bfa3d229a02e2b28e0346837	1	source-form:2a8d12fc1aff1899505bc524	UNREPORTED	STRICT_FLAVOR	bfa3d229a02e2b28e034683732069dab01c98c62b1ed6174aa7172975be93dcd					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.ace_cup_of_excellence	1	1	year.2026	0	1	0	UNKNOWN:1	101	false	false	true
concept-cluster:da562f2bb40602a9922c2c49	1	cleaned-form:a04119bd440cd721e0ee084c	1	source-form:a04119bd440cd721e0ee084c	UNREPORTED	STRICT_FLAVOR	a04119bd440cd721e0ee084cf456910948d0134ede82971c24ba64576172561b					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2022	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:da6104594e67a6a60c53c1d5	1	cleaned-form:2675fb2177f537502efb99f2	1	source-form:2675fb2177f537502efb99f2	UNREPORTED	STRICT_FLAVOR	2675fb2177f537502efb99f2f7b92e395621654dc13427b07af3bb7b4294d608					GENUINE_ONTOLOGY_CANDIDATE		1	1	1	1	family.coffeereview_kaggle_parsed	1	1	year.2013	0	1	0	AFFIRMATIVE_WITH_CONDITIONS:1	101	false	false	true
concept-cluster:da6d2b4307190489547bb075	1	cleaned-form:a2ffc2b9897188c257c6fb7c	2	source-form:77798adb5bea2b14be81f984|source-form:a2ffc2b9897188c257c6fb7c	UNREPORTED	STRICT_FLAVOR	a2ffc2b9897188c257c6fb7cf5d1c7a8e6a055765abd73e276ea6dfcd729fbde					GENUINE_ONTOLOGY_CANDIDATE		3	3	3	1	family.ace_cup_of_excellence	1	2	year.2018|year.2024	0	3	0	UNKNOWN:3	103	false	false	true
concept-cluster:da6fb9b91669052ff427210a	1	cleaned-form:7a107ec6c176f2e5f36b011e	1	source-form:7a107ec6c176f2e5f36b011e	UNREPORTED	STRICT_FLAVOR	7a107ec6c176f2e5f36b011ef40d28ee86af0e44a659b4c6618cb87e37fe53a1					GENUINE_ONTOLOGY_CANDIDATE		8	8	8	1	family.coffeereview_kaggle_parsed	1	6	year.2016|year.2017|year.2018|year.2019|year.2020|year.2021	0	8	0	AFFIRMATIVE_WITH_CONDITIONS:8	108	false	false	true
concept-cluster:da726f682acadbdb22f847a2	1	cleaned-form:a7a39b72f29718e653e73503	7	source-form:09b2365d74b2b0bbdfdc0ac0|source-form:23fc8818abde51613781c137|source-form:3fee95da5ab69ebfdc16ec89|source-form:73552881bca604c78eb3135c|source-form:78765484a6225fe6cebfc983|source-form:a466cea5c163bad3ac5e04c3|source-form:a7a39b72f29718e653e73503	UNREPORTED	STRICT_FLAVOR	a7a39b72f29718e653e73503210fbb597057b7a1c77d1fe321a1afcff041d4e1					GENUINE_ONTOLOGY_CANDIDATE		37	35	35	3	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed|family.zenodo_golovinsky_q_grader_dataset	3	13	year.2004|year.2005|year.2006|year.2007|year.2008|year.2009|year.2010|year.2020|year.2021|year.2023|year.2024|year.2025|year.2026	5	32	0	AFFIRMATIVE:5|AFFIRMATIVE_WITH_CONDITIONS:19|UNKNOWN:13	337	false	false	true
