descriptor_assertion_id	source_dataset_id	source_family_id	source_route_id	effective_record_id	coffee_identity_id	edition_year	preparation_service_id	publication_layer	source_field_label	source_locator	source_field_text_sha256	atomic_source_text_sha256	source_native_form_sha256	source_language	original_descriptor_class	segmentation_decision	segmentation_confidence	segmentation_basis	cleaned_atom_count	cleaned_lexical_form_sha256s	semantic_classes	mapping_states	canonical_concept_ids	decision_methods	mapping_confidences	semantic_cleaning_disposition	review_requirement	evidence_tier	rights_state	counts_as_assertion	counts_as_record_unique_descriptor	human_reviewed	expert_adjudicated	model_eligible	panelist_identity_sha256	panelist_sample_observation_sha256	roast_evidence_sha256_or_state	restricted_text_available_for_cleaning	cleaner_version
assertion-b2:c609b890780bf918d28930c6	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:5da7b7a9da08468a5996f1af	coffee-b2:9dbf81efaef6989eebaecd96	2018	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	2abadf5b8455a51859a2333f40019e8766d9eca647d03506e8a3e1611506217a	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c60b3b47740e599fb5085549	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:32c4d2973eba0a6316d1c817	coffee-b2:63eec7eb184241b59226d9de	2017	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	88d4399a26c6d1ec1df9db37cecb3523d734dcd630925e0bd32fa79bf1d89c1c	8e1dee69c7fd4f27ae10cf4589b12aa7a808271ac61b85938b4fbc55829cb509	8e1dee69c7fd4f27ae10cf4589b12aa7a808271ac61b85938b4fbc55829cb509	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	8e1dee69c7fd4f27ae10cf4589b12aa7a808271ac61b85938b4fbc55829cb509	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c60d72ac24e1bc9aaff008cb	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:79476fcb664e34248fb08fe6	coffee-b2:49680049bb9d378f81521106	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=202;column=14	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	c877647d1eef4e2a539597841d24963407bb2d32fde8cb5cff82f19d9e973d8f	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	false	false	false	false	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	58620afe17a1ddc5bb1bf83a3e9b2f180295df64ab4e40242d33f70561a00627	UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c60edc5ca328b97ec25e9fa3	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:4e1982c2d961b26db1de2ee5	coffee-b2:b24584c58ff86264d6dc3025	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	a77cd5aeaf264087a6d491312ebbec6c2debc9003dd63322bf36386c249d605a	fccd93ed0e7a91da15ec5abc90b2531cb6f1e1edd07a6afd630260e9dbe6e44d	fccd93ed0e7a91da15ec5abc90b2531cb6f1e1edd07a6afd630260e9dbe6e44d	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	1a5afeda973d776e31d1d7266f184468f84d99bed311d88d3dcb67015934f9f9	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c60f3a5fe345c29d83afc9b3	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:609a86d9420cc4309242b971	coffee-b2:6533a6044fb5461a976b69ae	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	3341b470c1c841d90f0cb99b8ed132aba00fd23b3381711e403694a7a725ff37	ae7c23c05aa9063f79168c285fc0d99cf97c83ca3e39c87607e8070bcb2ebda3	ae7c23c05aa9063f79168c285fc0d99cf97c83ca3e39c87607e8070bcb2ebda3	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c60f8bbc7067d8baecc94c7b	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:be5f0e8d8fe83b269d38f70d	coffee-b2:ab967aaeec1a4c64914e4e13	2012	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	7adc7fed2b6d998b9b5ca85bddcdd599284b9eb4d3b399356096fbac53a84767	d776f7cf4e43af5c0bc12b5634fa50843c0158263f1552540447d3e28e7528a2	d776f7cf4e43af5c0bc12b5634fa50843c0158263f1552540447d3e28e7528a2	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	d776f7cf4e43af5c0bc12b5634fa50843c0158263f1552540447d3e28e7528a2	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c610e59d0bfa3f5895be1692	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:5e07fc42cfb662f087f9a107	coffee-b2:4e3dc9ab28cf6ad6e03ad1ad	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Sweetness description	sheet:All Panelists#row=117;column=14	8d847cccf2ae0b9f8b9d374a93e08b7a70982ab7273da4a31fd2972ae3f0a7a3	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	5c17109d20746ad75bc1bb9d345b114adc6dca927bd8ed3980c2aa8b1f37d944	BROAD_SENSORY	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	cb7545e018ed49c973cf3d1e0e714f5a6b6edbb7308b9d9a6f5fad6a738ad4bf	UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c613af74dd72354f83dc8d2d	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:1f5bf3f06219d25146dce8ff	coffee-b2:2b07d1ecf4f40c7ce7ea0d0b	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	ed403d771cf9090fdc2a08f87f78a88a3313d4ae3e99a57c2497f6bc7dbbfcca	f223faa96f22916294922b171a2696d868fd1f9129302eb41a45b2a2ea2ebbfd	f223faa96f22916294922b171a2696d868fd1f9129302eb41a45b2a2ea2ebbfd	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	3a7bd3e2360a3d29eea436fcfb7e44c735d117c42d1c1835420b6b9942dd4f1b	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.apple	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c618ef88306219fad9ae754a	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:31f79cadad6a7720626f3e7b	coffee-b2:2d34df650ef12b8c92c15112	2018	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Acidity	html:item-attr=Acidity;index=3	c73d970af080ea2cede00edfe78578916f18a679209d79024e12d42550835338	ac916c844aae22048e466fe25d3c47c433bddd8abaffe83be909f9ea93afb00c	ac916c844aae22048e466fe25d3c47c433bddd8abaffe83be909f9ea93afb00c	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	7d108ddb9255c7f990a9ec23453aea2b99ac06e5150c1e70e804e64dc22ee748	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c61fac006c63b4247b923c93	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:483728d2ab324fdbc2a6655e	coffee-b2:f49d9e57eaeb1f5b7174063c	2022	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	e3a889e0b9ef62b460dfce5ec2d070d15e09a103dabec82102480c2703cc1452	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.caramel	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c6242c8a21e9a311c0c64fd7	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:e007570193f4ff521c56d45b	coffee-b2:3c9fbaf2905a1160de7f6c89	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	a95f1a64700425889e3f5e196dc705a1c524ef4bb25af230b907e04a48c91dd4	eca3d3ced8c9bb641b469bb7e4757d3de9ede9aedb36abd45d2e63d867425754	eca3d3ced8c9bb641b469bb7e4757d3de9ede9aedb36abd45d2e63d867425754	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	7019275bf53483f22cab4e0f568d2c2a8f785fa3b558024cd8ba12f3894bd6b0	STRICT_FLAVOR	AUTO_APPROVED_ALIAS	sensory.blackcurrant	AUTOMATED_SAFE_RULE	0.990000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c62806d9a99b13dfe5cb9dc8	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:ca0c60a25fb02be913452c0b	coffee-b2:559d995330017c61e3c78944	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=359;column=11	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	en	BROAD_SENSORY	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	6c1ff09db3a73dc4a854f695d20d174a848d55f2d743bab2ee1f8fc75be454f3	INTENSITY_OR_QUALITY_MODIFIER	NON_DESCRIPTOR		AUTOMATED_SAFE_RULE	1.000000	NON_DESCRIPTOR	AUTOMATED_SAFE_RULE	P1	AFFIRMATIVE	true	true	false	false	false	eeee7d0a469eec1639e33e02a1a098aa15d27bc81a52710d2f379bfd994b5514	39839adaf0cadac1db8ec382599ed5d4e4ea87cda188301d916835b8c7c2826e	hash:sha256:0aa86745237dbd7a2c79abd945066dd259c1007565a69f6acf166e969eaa8525	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c629e3743d9a35852e9539bd	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:86d35964faf062b12363bd24	coffee-b2:501796d02af56ad47ac1a952	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Acidity description	sheet:All Panelists#row=163;column=11	ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d	ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d	ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d	en	NON_DESCRIPTOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	ffa63583dfa6706b87d284b86b0d693a161e4840aad2c5cf6b5d27c3b9621f7d	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	false	false	false	false	false	77bca2769d9e667d2379a532d10b6e65504e7068c60a112cbff2bf5134783398	e2ac10e4f73117f5cbb311e5d335a4ed8f708927d2a56f3d604c610a897862e4	hash:sha256:0aa86745237dbd7a2c79abd945066dd259c1007565a69f6acf166e969eaa8525	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c631859ac01dd80899458347	professional-descriptor-scaleup-batch2-public-safe	family.zenodo_golovinsky_q_grader_dataset	route.zenodo.20840464.panelist-descriptions	effective-b2:39ce2418b4d4666d31c1a942	coffee-b2:f9d2518f075f22ee35cfd44d	2026	CUPPING	JUDGE_LEVEL_OBSERVATION	Aroma description	sheet:All Panelists#row=19;column=5	aa946ff4d01cb1a64c6451f0b4c1226c7060c02a35a490f0f61fd6b2f2835a1a	e60a0dfc08a94dabb221d8a28c6fdbeaa7cab0c146d35e8eff8e50bc2e4c194b	e60a0dfc08a94dabb221d8a28c6fdbeaa7cab0c146d35e8eff8e50bc2e4c194b	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	e60a0dfc08a94dabb221d8a28c6fdbeaa7cab0c146d35e8eff8e50bc2e4c194b	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P1	AFFIRMATIVE	true	true	false	false	false	3b4bc5f50374933598f3cf2606c5fe8712158cb0e4b7e531b029d5208ba5d107	eac99bdd62cca5b9b1cd6740a5248fe8ea98d915ae7606bb45e2482db2d60e11	hash:sha256:894c832511279894398bdc36dc951806ca2db3bc976ac65c4719e1f197278dba	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c63420ea379152928da07e51	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:be993dd5d1ad9f833f647c55	coffee-b2:b3d1e2c9ec3c55770a33504c	2013	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	bcce7e83b23aab29e7cf7d3351c99a4a9cb19b0a149a5ff43b576f8239f7bbb2	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	510e9cd005e362235259c1dbb49fe549fa788a63b29535195f9d396f79e9a05b	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c63e944b888c6eb1ea280309	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:11f1cf64a257ecbb152a6416	coffee-b2:918d9e55dcb54128123a1778	2018	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	c5eeb1d2018b26c6e3a062e38b93f73361771220650585466996a447cdbaa529	57f64f1b45572420f70df63573f4b115970951a20723cd4e8371d88e13dbcea2	57f64f1b45572420f70df63573f4b115970951a20723cd4e8371d88e13dbcea2	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	57f64f1b45572420f70df63573f4b115970951a20723cd4e8371d88e13dbcea2	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c63f6b7c5a5da2408db99b74	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:fdab89bf6cbe6b01a74ef237	coffee-b2:36e480540bf34313f813c4a9	2017	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	7c9b4e323b7b9e91117cf644a1bb74651a8aa811d5ab52b3c76b1a8f28a9bb60	a61c254e6f4e5fe86e90ac52bee7cd8c8367b2f9b50310410f8024d29e9aacab	a61c254e6f4e5fe86e90ac52bee7cd8c8367b2f9b50310410f8024d29e9aacab	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c64067f7625433129fb9f774	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:bd9969f1bd49b3a868bad8dc	coffee-b2:b4438abb3356df1791faea2e	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	f7808cc566656f585314bd3b972830e14f2e09770384bcb4b8de9e540c0b4820	4afdbba761dc58736ade9d89da9d2120ca432c4dcacc931ca364d84829ff05f8	4afdbba761dc58736ade9d89da9d2120ca432c4dcacc931ca364d84829ff05f8	en	STRICT_FLAVOR	HEAD_PLUS_MODIFIER	0.940000	LEADING_MODIFIER_PRESERVED_SEPARATELY	2	70329b1c2fb2a364d806e0cca8471f8cff15c5a6eaf3a7416f94abc9ac6c96ac|acbfc58c9b12b002281c0987b9f60a658f66044c2aa142a09d592e4777e3eadc	STRICT_FLAVOR|INTENSITY_OR_QUALITY_MODIFIER	ONTOLOGY_CANDIDATE|NON_DESCRIPTOR	|	MACHINE_PROVISIONAL_REVIEW|AUTOMATED_SAFE_RULE	0.000000|1.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c6423b500d712c6fe5d89b77	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:5e7872da296a729be47af5cb	coffee-b2:f7f32ac8bf4d10f266ebb8c8	2021	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	1ecf4d3a91c1dd3b5de5efbaf2f51b8e3ad044d8c7440e495a446b2dba263cd6	9b1b8c9a1c9239e8ca19745715b317768aca94d57ddf810ea29e9bdb590e246c	9b1b8c9a1c9239e8ca19745715b317768aca94d57ddf810ea29e9bdb590e246c	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	a73860a05ec07cb9ce86d8022312d6e32e5048f44e33e3386cf1ce8a6dc4fe27	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c6524f7ba8f2b1b9782684b3	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:41e46970a8888892d52bc8ab	coffee-b2:3e1c610f9fad477ab073aa47	2012	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	e759a63a848cfc0a8872767c3a8ee6486b6b8c6898666f01a0c6e96deabc9a6e	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	21831c7b2066c2b73756fc0b976ade1a3f0465d63989d4f6d7d8872bca6aebfb	en	STRICT_FLAVOR	KEEP_AS_ESTABLISHED_COMPOUND	1.000000	GOVERNED_BATCH3_COMPOUND_ALLOWLIST	1	dce34e094109d0c0e096b1c304b8053a1aab66e9ae09916faf3e0e8a3000c4be	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.dark_chocolate	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c654dfd9dd5e27394c392322	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:db7c92d61b106b545863b4bb	coffee-b2:c6507079f43418e06ae8cafb	2026	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	a5bd5ec06a9105d5caaf3e6e0928757e805c330e9b35b0fb6b8531048c1a08bf	7876ab82ad2df908f840d321b01fe60a7891c73e45f1857e7557e6f8295482e5	7876ab82ad2df908f840d321b01fe60a7891c73e45f1857e7557e6f8295482e5	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	6d1c5859550824d403d8c31af9ac673b7ba206e6f87e61e096a017299f74d63f	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.jasmine	AUTOMATED_SAFE_RULE	1.000000	SEMANTICALLY_VALID	AUTOMATED_SAFE_RULE	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c662b2f7813b5e1c8799de5c	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.explicit-top-jury-detail	effective-b2:b44ad6bd4b3dd229e927b421	coffee-b2:b8274d04e6d0372665473c26	2017	CUPPING	PRIMARY_JURY_DESCRIPTION	Flavor/aroma	html:Top Jury Descriptions;section=1	55ba81e03a2a03ec5a8c3c4e4ecb8b90eaa192001059d99f9fe66b854737db12	315600a556a5376ebaeccc4aef26957fce167570b384a06e7b4a4ba7d617d7f3	315600a556a5376ebaeccc4aef26957fce167570b384a06e7b4a4ba7d617d7f3	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	315600a556a5376ebaeccc4aef26957fce167570b384a06e7b4a4ba7d617d7f3	STRICT_FLAVOR	ONTOLOGY_CANDIDATE		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	P2	PENDING	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
assertion-b2:c66337c26ecce916fe7bb02c	professional-descriptor-scaleup-batch2-public-safe	family.ace_cup_of_excellence	route.coe.generic-official-sensory-detail	effective-b2:f332c34786ad62367b455713	coffee-b2:20eb404fe730e39c3e59e065	2025	CUPPING	GENERIC_ORGANIZER_SENSORY_FIELD	Aroma / Flavor	html:item-attr=Aroma / Flavor;index=2	e0a406cde70107d4620ceba8aba12d8a9007253267cd363c0c9a0b14d66e3e81	806ecacea84cafda53994f80a694b8da14c13dfdbd2fe4994731074c6a35e2e6	806ecacea84cafda53994f80a694b8da14c13dfdbd2fe4994731074c6a35e2e6	en	STRICT_FLAVOR	KEEP_ATOMIC	0.920000	SINGLE_SEMANTIC_ATOM	1	7499aced43869b27f505701e4edc737f0cc346add1240d4ba86fbfa251e0fc35	STRICT_FLAVOR	AMBIGUOUS_MAPPING		MACHINE_PROVISIONAL_REVIEW	0.000000	SEMANTICALLY_VALID	MACHINE_PROVISIONAL_REVIEW	UNRESOLVED	UNKNOWN	true	true	false	false	false			UNREPORTED	true	batch3.restricted-semantic-cleaner.v1
