semantic_form_node_id	cleaned_form_id	cleaned_lexical_form_sha256	source_languages	semantic_classes	source_native_form_ids	source_families	records	assertion_support	source_language_count	source_native_form_count	source_family_count	effective_record_support
semantic-form:f818cbe6178d1cf184b629d2	cleaned-form:f818cbe6178d1cf184b629d2	f818cbe6178d1cf184b629d2149b18e42e4fe188326f82ebc36b1f612bc109ba	UNREPORTED	STRICT_FLAVOR	source-form:1619cd5728c1565652253455	family.coffeereview_kaggle_parsed	effective-b2:df4871a2b5f5b4c9c11c86c5	1	1	1	1	1
semantic-form:f81bb9f0204d629429c55e3a	cleaned-form:f81bb9f0204d629429c55e3a	f81bb9f0204d629429c55e3ac97588efd6c831f5ed20c7e5e4d24756a715f60e	UNREPORTED	STRICT_FLAVOR	source-form:f81bb9f0204d629429c55e3a	family.coffeereview_kaggle_parsed	effective-b2:04edf164da7d2fd81105cc34|effective-b2:2126ffd8f80503847a32a262|effective-b2:85628e7f885b5f4b4d2de7f2	3	1	1	1	3
semantic-form:f834955f26c7ef48576a0d42	cleaned-form:f834955f26c7ef48576a0d42	f834955f26c7ef48576a0d420480995b0d49e6273bfcf9dbf942de19861d06b2	UNREPORTED	STRICT_FLAVOR	source-form:f1e295badeb0fddca74603b0	family.coffeereview_kaggle_parsed	effective-b2:943c7cc52c1732b9685bfd30	1	1	1	1	1
semantic-form:f83a8560c278f79029347e9d	cleaned-form:f83a8560c278f79029347e9d	f83a8560c278f79029347e9d8dea76e88fced19cceff6a64575a6d2798aecd96	UNREPORTED	STRICT_FLAVOR	source-form:f83a8560c278f79029347e9d	family.ace_cup_of_excellence	effective-b2:0232e851aa1660986ab2a5cb	1	1	1	1	1
semantic-form:f83b0a85e026225d8f72a6c1	cleaned-form:f83b0a85e026225d8f72a6c1	f83b0a85e026225d8f72a6c1c89a30cf75eef1dd4f708c22df75a98fbd9e3178	UNREPORTED	STRICT_FLAVOR	source-form:f83b0a85e026225d8f72a6c1	family.ace_cup_of_excellence	effective-b2:b400aea8ba69ec3041c203d5	1	1	1	1	1
semantic-form:f8401bf361abaa8f3ca020ee	cleaned-form:f8401bf361abaa8f3ca020ee	f8401bf361abaa8f3ca020eeaddbfd592799e4f4bc06a3a4cff124900f68089b	UNREPORTED	STRICT_FLAVOR	source-form:f8401bf361abaa8f3ca020ee	family.coffeereview_kaggle_parsed	effective-b2:90a9a7f97222b2ebe0618af1	1	1	1	1	1
semantic-form:f847d3ec1b298630d25d7fe4	cleaned-form:f847d3ec1b298630d25d7fe4	f847d3ec1b298630d25d7fe4715b7aa083b7ee057e3cacc633c67b896976b814	UNREPORTED	STRICT_FLAVOR	source-form:0731b4501d12564edca0757f	family.ace_cup_of_excellence	effective-b2:df3f1dc5bdc73c665c241270	1	1	1	1	1
semantic-form:f8515d42318c81f1b275e733	cleaned-form:f8515d42318c81f1b275e733	f8515d42318c81f1b275e733e05d7b8f251536620ce68c8b970d06e0dee59700	UNREPORTED	STRICT_FLAVOR	source-form:f5e7cfb6cbfb11e4040e329f	family.mdpi_certified_q_grader_storage_panel	effective-post30k:077b1febe32cee430be90f20|effective-post30k:14570d7dbe166e951d92d9ac|effective-post30k:21961d1b0e9c77ca4eceea7b|effective-post30k:48d1af350de2ba26977b2140|effective-post30k:580c018fe0da00b5bd394599|effective-post30k:80dd5421565608cb7440aa5f|effective-post30k:94a36eb641e0326e8565d8d1|effective-post30k:b7bd7d3f7253e06277269794|effective-post30k:e9c894050ecc07b9bd66b57b	9	1	1	1	9
semantic-form:f85aec4fc00d160a84270eb7	cleaned-form:f85aec4fc00d160a84270eb7	f85aec4fc00d160a84270eb789d1d2f89cd4d328969a86d64d1b63348971baf6	UNREPORTED	STRICT_FLAVOR	source-form:f85aec4fc00d160a84270eb7	family.zenodo_golovinsky_q_grader_dataset	effective-b2:70bde51b52c42b72f82dc562	1	1	1	1	1
semantic-form:f863fc571aff06001e95766e	cleaned-form:f863fc571aff06001e95766e	f863fc571aff06001e95766e600ed928a119b54a5192f5e6c6040a39711a14fa	UNREPORTED	STRICT_FLAVOR	source-form:f863fc571aff06001e95766e	family.coffeereview_kaggle_parsed	effective-b2:47555a18e79556126d8d0418	1	1	1	1	1
semantic-form:f86db90a3e4889e85883a1ce	cleaned-form:f86db90a3e4889e85883a1ce	f86db90a3e4889e85883a1cead2a9b11c91fb6dab9ce15eb8bf2d6846b9e4b16	UNREPORTED	STRICT_FLAVOR	source-form:5aa875746baaeeabe4a60be3	family.coffeereview_kaggle_parsed	effective-b2:32898c284e78ab13ff458d90	1	1	1	1	1
semantic-form:f87fc6898963b4e9a6ff8107	cleaned-form:f87fc6898963b4e9a6ff8107	f87fc6898963b4e9a6ff8107b0a71952821c6b8e5ccf33fea4b92e2789fc58d4	UNREPORTED	STRICT_FLAVOR	source-form:f8e37b3d5bfb0535a45d183a	family.ace_cup_of_excellence	effective-b2:edaf176fac1b797a60a08cff	1	1	1	1	1
semantic-form:f88ba22dcbd12d80af97e3e1	cleaned-form:f88ba22dcbd12d80af97e3e1	f88ba22dcbd12d80af97e3e1ceb9e42d2691559aecb0842d3341272f672c6da9	UNREPORTED	STRICT_FLAVOR	source-form:f88ba22dcbd12d80af97e3e1	family.coffeereview_kaggle_parsed	effective-b2:67c3b4202e31fb2095f24156	1	1	1	1	1
semantic-form:f898cb1f16b1e45f23aebdd5	cleaned-form:f898cb1f16b1e45f23aebdd5	f898cb1f16b1e45f23aebdd5214f849671e1afcb05b0e8648617603cd1d072a1	UNREPORTED	STRICT_FLAVOR	source-form:25c21a25513933c66b295089|source-form:2a75ecb4873f479f8ed5f147|source-form:3bd9c4d765c89ac3b531edb7|source-form:4ae88f0e93e50ea52532633f|source-form:50bff6ac5b5e888b99413f4c|source-form:5771d85c64c8a2b6652758c6|source-form:670990c743cd53c0e41a59f5|source-form:6b819e3ca63f8864a928119a|source-form:6c1b29b3678c4ec1a0929908|source-form:6f07fc876dff48fb510484ac|source-form:8007d80db0f24d1f26f8747a|source-form:87e6aa59460856573abeac4d|source-form:8a121e959a49fce65a024be6|source-form:95e79d9c971816a02806d4bc|source-form:b50b2c53356b6284045ccc7c|source-form:b8c2335a0f66f28a6ecf4eaa|source-form:bf04ab117091d33cc0bad57a|source-form:d7e6f12d3fbad310784f3ccb|source-form:d85576a38083305042ed8a63|source-form:d8f60a880639128513784133|source-form:dbf51bed2edf2178ffcd7ae1|source-form:e091c61b34a554c08014cf89|source-form:ec305c92e97250e52705766d|source-form:f898cb1f16b1e45f23aebdd5	family.ace_cup_of_excellence|family.coffeereview_kaggle_parsed	effective-b2:01f544c52bf3b978176c0d73|effective-b2:0202231dfa0c2d91dd0865a4|effective-b2:022134ef95dbda10192d4334|effective-b2:036385a7f58802e092e4d0e4|effective-b2:03e4b0a0c577000a1f915bc5|effective-b2:04ba5ce9767912e375be610a|effective-b2:0696622ae0e18ae14789ceb5|effective-b2:0860f5321d1553f34a83054d|effective-b2:0878634dbc2b3e6b9ff51d1f|effective-b2:087e937022535dc4141aba43|effective-b2:0aeb9e06ff7ca7955cb1c49c|effective-b2:0b675894ca4bd5e2f76cc166|effective-b2:0e32b2a340e7b8799a399ec8|effective-b2:0eeaf2925a4a2026abd698c7|effective-b2:10b4fb2a296023df1c3f407f|effective-b2:12376e7f5750e8814149cff6|effective-b2:13fe3dff268076e4989a4e57|effective-b2:146214a01403506ece852fe1|effective-b2:1733d9f4ea71bda3f0d7bd7a|effective-b2:18de3fe3ee22d62eebeb7b4f|effective-b2:1b2ad852afba303c025d6d59|effective-b2:1ba4a62511cbed7769681746|effective-b2:1c925518847121466b5fc68a|effective-b2:1d009afa838e9f56925eef14|effective-b2:1ffe28f02c0ed4b6eaecad83|effective-b2:20be7d740af1e99790ff4bac|effective-b2:21027f5ce752eb3ecab78ae8|effective-b2:21e9475202b906853bd3c498|effective-b2:24f5288125a5ef09c4d87c79|effective-b2:25810194abd74fc343325113|effective-b2:260fc86155a16db407f262fb|effective-b2:28b1d425ba4cc058eefd2e1b|effective-b2:29384ced6a3685f8f6226aca|effective-b2:29425f86349885c4605db2a6|effective-b2:2a097b1991cbfa7163940e23|effective-b2:2a86c1fec60d5c17c1c97ab7|effective-b2:2c79401cf993cc174714713d|effective-b2:2cd72b68b568bee12d118402|effective-b2:2f7babf8204d770ebf7c5882|effective-b2:3073f1815a125c5df250e2fb|effective-b2:32884d871d33dd7efd20dd50|effective-b2:34813a4fb56293267a432afa|effective-b2:36c281789e34e8169726bbc9|effective-b2:37b8f349a2aefd4a8b342b2e|effective-b2:3a7a01ac2eeaec5d44395580|effective-b2:3c9ada0e5de19c8843a7d384|effective-b2:3e5c076a933ac14b77393568|effective-b2:3f290dbe5b5ef0f026eb56b4|effective-b2:3fbe413ebe16b4d9a74f828b|effective-b2:401d2df99cfa1a18d8364af9|effective-b2:42ae778090393abd77f8d858|effective-b2:43a811b3834db5da3ca35c0d|effective-b2:43f628329272999f9a5cfbde|effective-b2:440e0f9f55de7b2fc70c80e2|effective-b2:449c2836577e116c769b8b92|effective-b2:4556810ecaa3e837816b7be9|effective-b2:46c6a1167a8ae73afb9ec577|effective-b2:46c796afe8c3359a1df986f9|effective-b2:48466301fb254fc50cd6dce1|effective-b2:48e12897d57e2bf95f04c9e7|effective-b2:4a5264f5c9fe9e197a0e7ace|effective-b2:4ac66561609bad473b4d037f|effective-b2:4ef45dcea981c58c219a47a7|effective-b2:4fff52b65032edb84aac787a|effective-b2:505b99ab38f81195e1563048|effective-b2:5184bec043f6c1f505dcb1d0|effective-b2:52de3fd49199c0b10db97b9c|effective-b2:53bf85250c65efff5c56c8a1|effective-b2:55e239235147cfc9f1f316d1|effective-b2:572098469e70f9f2dc1c8d0b|effective-b2:57b37b3d021e28ac6824cb70|effective-b2:58bdb245b75d8e9e7f629af3|effective-b2:5a9dc4ee63977b479c6ba01a|effective-b2:6032d6b60701c8a84c8bd1ed|effective-b2:614ab0bb80e86abb444078ea|effective-b2:6358b6a21a5fc1fb0e56ed18|effective-b2:6376ed60b3f1151ca3d5d0a9|effective-b2:63e798871b9a2fbf403df347|effective-b2:674749fcf10f765234cb60f5|effective-b2:688dd0dc5ec67384c4f5f148|effective-b2:6dbcf07f4d9d860ff9a9dfab|effective-b2:6f09596104cb80357ef8b329|effective-b2:705be47ed949eeedd5c2843b|effective-b2:7170e43225b7f4ae11b57a2e|effective-b2:72c840be843c50d321f8b2f7|effective-b2:72fd0094987bf458f4ecb48c|effective-b2:7378a82cb4971059e9233ddc|effective-b2:73dc835917bc479bfbca6dfd|effective-b2:73de4a1a511bce1c4e63e15e|effective-b2:74c387ef0204f42e3be66cdc|effective-b2:75a91809b102503612213c5a|effective-b2:76ef519a98cd213b764d3505|effective-b2:7ae469c492c188079c05f1ab|effective-b2:7b3e42ba7b40adbfddd2d888|effective-b2:7c8b321c92f4727dcd5a5384|effective-b2:7dbac1367910485af0f2ac1a|effective-b2:7eb170ee222ab2dfeba795cd|effective-b2:7ee380dedf087059fda667fb|effective-b2:7fe978abfbd9eeb616cf1d3b|effective-b2:80048c9acbd139d754e751b5|effective-b2:809406d55854e852c7760126|effective-b2:831e73fde3ef2fb8a08c07e7|effective-b2:833575e0cf7436d0280caf4e|effective-b2:87aeb1c2b1d65fcde06bda02|effective-b2:88bceb29f451771d531ccdf2|effective-b2:88fe5c48eee538fe336cc8fe|effective-b2:89d1028814a441b652979fb0|effective-b2:8aa50f098a9ec06d8e37de0d|effective-b2:8aefcf1a8fb354cd70592f99|effective-b2:8aff09e62fb6ef524a47d798|effective-b2:9338149fe71eea11e6c4ce2b|effective-b2:93d560a030fec31835f4cf36|effective-b2:93d5ff41597d53a5c10e58cc|effective-b2:9445008b55fc91b95bc0efaf|effective-b2:9560c3bf5c456cea4c16b194|effective-b2:9621355ffb7e20c7a53fe61a|effective-b2:97012fa846648f763aa71063|effective-b2:98872bf19c3c39012eea0437|effective-b2:9a4bb3ce84f4d0951c106918|effective-b2:9d9fde4381b2440e5d7db1df|effective-b2:9e709edfaf0e16d8a89ce4a1|effective-b2:9fd0ea0eff196c9f2b0ee8b3|effective-b2:a09285dafa76b7258967f473|effective-b2:a13578bca09ba9cf5442aab3|effective-b2:a28cef9b7a40e678e853f7fd|effective-b2:a39f8096dcdc320a14e9e08e|effective-b2:a4b8252c905458f1bdc19d44|effective-b2:a4c7373a565c6781f79b5c92|effective-b2:a9838affd647fbb3fb9dd833|effective-b2:a9ed1afc9727e323b7c0e6e7|effective-b2:aa61596c0f5d5bef32b1d706|effective-b2:ab2410660e6fac0ffbb027f8|effective-b2:ad42fcc578995f295bbbd879|effective-b2:ad5ac3b8e5969a08f72d2b98|effective-b2:ae733290a350e90ed3849cd6|effective-b2:af1b6ba05ecfb3aad43535ea|effective-b2:af440833e267fd04430822c8|effective-b2:b02a7294cc94218db743d083|effective-b2:b1428f211a168ba44ca864ff|effective-b2:b147e3318a75aeb0d25696c6|effective-b2:b215aae2fe7a358c6da7f89e|effective-b2:b227f2dadd1837d38537f162|effective-b2:b39e63cf43db6d763c1b0012|effective-b2:b4de298e8a0dea4a14998d99|effective-b2:b53a064ca35fc4bf01cceecb|effective-b2:b76fe3f47e51676ccd4fecda|effective-b2:b7afa8658aaab291122f3b7b|effective-b2:b855095c64f9cc79dcdf410c|effective-b2:bc10fb8bcc858728512dd138|effective-b2:bc9d28e3d1ef91b13e89111a|effective-b2:bcdf9f80ff8cd572e14c6d2e|effective-b2:c0821e98d9ff5263ee503d31|effective-b2:c097235f3d4c5df8418179e1|effective-b2:c2d33a89745bf35d8e92cb8c|effective-b2:c38c0648cf34ea04219a99a1|effective-b2:c4134fe74b0e0d1fac1e62ea|effective-b2:c42d6b3555aa5d7625f4bccc|effective-b2:c47395ea7361be0ef6f02da9|effective-b2:c5f8ffa66d5ef0b228b97e6a|effective-b2:c6adcc2d608337eea4b75484|effective-b2:c7399f17e262ba6f2a7f91ec|effective-b2:c8eb9f5eabb40d68f75e3fd3|effective-b2:cc70a9b720bd00160f44f0e3|effective-b2:cd731f9625606482d64415d6|effective-b2:cdb9c88ee5d077a3924b9cb0|effective-b2:cfbed957dbc7ea7c3755db16|effective-b2:d1811731c1a952481a978d38|effective-b2:d24c33a6a14a44fd4234074f|effective-b2:d3667aa499308209621f4804|effective-b2:d3ae0dda0947ae5155c82b35|effective-b2:d4ba699d7183de056ab188a8|effective-b2:d55ee8af8cf66eb8e47df476|effective-b2:d56c2fd9c6d73be69ae34dda|effective-b2:d878c4024283b43e0eadb468|effective-b2:d88231e1438174acb5ec239d|effective-b2:d9c2a9d535b043a722c6c70b|effective-b2:dca9d85b18eac625b9d9d581|effective-b2:dd4b6fb220c652f1e3ee8e31|effective-b2:df8923d38d5df90fb3056581|effective-b2:dfe3f4a5fdfc0d6feb03c1a6|effective-b2:e01925e63feba11def43d70d|effective-b2:e26d812fd7add10089fbc643|effective-b2:e4ae0dde989b7aea0e34ed98|effective-b2:e523878594a26aa48c088219|effective-b2:e5e4a5b8449ee835b0cd1943|effective-b2:e7b39fba868ee1ba10bae3b5|effective-b2:e997dc55f17c0fcc646551b1|effective-b2:ea5cd866f078835ea11c2caa|effective-b2:ebe3b9e677f1bdd4401085b6|effective-b2:ebf1764cb0d2cf09090c4f20|effective-b2:ed70005ea57148561bf84273|effective-b2:ed9023d1b894563ff4ab5483|effective-b2:ed98aae6ea77c1797a58263e|effective-b2:ee69f921b7781e094a9628b2|effective-b2:f2d530bac0ec704f71fac9b5|effective-b2:f567e11fd952d5a2df4e0c4d|effective-b2:f57ca3438eda139ae9291861|effective-b2:f5a909887545e7ae93e2fc7e|effective-b2:f5ca3b7fccef8cffda1118b1|effective-b2:f8b9b16da672f10718f58e74|effective-b2:f9de489b77426276190e7b81|effective-b2:faff11fca7e6a2b0f86df282|effective-b2:fbaee69224e1df48d2e18811|effective-b2:fd10c642e59372ef047e310b	230	1	24	2	204
semantic-form:f89e2f80ce9a8024e45995fc	cleaned-form:f89e2f80ce9a8024e45995fc	f89e2f80ce9a8024e45995fc9ae5234cde77ee4a7b83117b2ca9e6cd8d137eca	UNREPORTED	STRICT_FLAVOR	source-form:f89e2f80ce9a8024e45995fc	family.mdpi_certified_q_grader_storage_panel	effective-post30k:e1f899992e15f27d061cb4dc	1	1	1	1	1
semantic-form:f8a97947db7ce8ac9b947d64	cleaned-form:f8a97947db7ce8ac9b947d64	f8a97947db7ce8ac9b947d64fbd4657379b1747eac0c0a439bd9afe23eec8eec	UNREPORTED	STRICT_FLAVOR	source-form:a25202a7f556be59f0ba4ce9	family.ace_cup_of_excellence	effective-b2:221411ec0532bc81fb4d7f28	1	1	1	1	1
semantic-form:f8bb2cd5a3d7c8fcbbf5696d	cleaned-form:f8bb2cd5a3d7c8fcbbf5696d	f8bb2cd5a3d7c8fcbbf5696de5fbdd678f9881bfbb6a345aab188c179c944495	UNREPORTED	STRICT_FLAVOR	source-form:1fc349765f5ecc705d01f3b1	family.coffeereview_kaggle_parsed	effective-b2:a6529bded8ed665c63362f25	1	1	1	1	1
semantic-form:f8c8993588f9c5c59d048cdf	cleaned-form:f8c8993588f9c5c59d048cdf	f8c8993588f9c5c59d048cdfa677a2cafde56d7df60825b9406e1a60f40d73bc	UNREPORTED	STRICT_FLAVOR	source-form:c980aade50466bdd3a22f7ef	family.ace_cup_of_excellence	effective-b2:e3215fa19ca1333a433266d2	1	1	1	1	1
semantic-form:f8cc1ae7933e88972cf10db3	cleaned-form:f8cc1ae7933e88972cf10db3	f8cc1ae7933e88972cf10db3becbb94c24a6e24d2cfc0826cd75a79659aebdcf	UNREPORTED	STRICT_FLAVOR	source-form:7e52537af4c1f1be18fc103d	family.ace_cup_of_excellence	effective-b2:32e9896ba0fda5c3b5e263ca	1	1	1	1	1
semantic-form:f8d397a33fcb9725db96501e	cleaned-form:f8d397a33fcb9725db96501e	f8d397a33fcb9725db96501e653bf3cfa4455c5639482b9936c22b221634d659	UNREPORTED	STRICT_FLAVOR	source-form:72e9a59f5a1d6289dbacb35d|source-form:f8d397a33fcb9725db96501e	family.ace_cup_of_excellence	effective-b2:621e3bac0a1e3c8507072cc3|effective-b2:d2f7ec4903b7b39f8d9825ef	2	1	2	1	2
semantic-form:f8de5a0da9a83b9948936435	cleaned-form:f8de5a0da9a83b9948936435	f8de5a0da9a83b9948936435a87bdcadbcd3c768203fccf8b7763798082482a2	UNREPORTED	STRICT_FLAVOR	source-form:f8de5a0da9a83b9948936435	family.ace_cup_of_excellence	effective-b2:147df9fc03988b8a73c390d8	1	1	1	1	1
semantic-form:f8e8580ad515d083e68abe24	cleaned-form:f8e8580ad515d083e68abe24	f8e8580ad515d083e68abe24130cf982030495f1bccfb391dcb75e9615cde6f7	UNREPORTED	STRICT_FLAVOR	source-form:f8e8580ad515d083e68abe24	family.ace_cup_of_excellence	effective-b2:00978766a6c58a160fd5bd2f	1	1	1	1	1
semantic-form:f8e9cef35412e66509208062	cleaned-form:f8e9cef35412e66509208062	f8e9cef35412e66509208062533d5b00f0a339e5f11a042bd9cc624a7dcdaad2	UNREPORTED	STRICT_FLAVOR	source-form:3992e23488097610d63bb83f	family.ace_cup_of_excellence	effective-b2:de969cac080bb7d0ec984e2c	1	1	1	1	1
semantic-form:f9056da917ab3f13520afe7b	cleaned-form:f9056da917ab3f13520afe7b	f9056da917ab3f13520afe7b79cff2b694e601cd69987e7b1789812c36a3e39e	UNREPORTED	STRICT_FLAVOR	source-form:2aaaf1b479ffd1bbfb470289|source-form:f9056da917ab3f13520afe7b	family.coffeereview_kaggle_parsed	effective-b2:a625429cfac4375d1dbca907|effective-b2:c5b492dcecc80c5681112964|effective-b2:c9bf3f2d8e3b2fb02ec28370	3	1	2	1	3
semantic-form:f90aef1de21cba2ae23e8948	cleaned-form:f90aef1de21cba2ae23e8948	f90aef1de21cba2ae23e8948ce6ce34b9f5977c06c1b1e05f50e3cc4cf8d66cb	UNREPORTED	STRICT_FLAVOR	source-form:e126e918b4fc1449863212db	family.ace_cup_of_excellence	effective-b2:28f69e68b3dc14329e194bb9|effective-b2:429327e7cf5d500c2fc8ba1a|effective-b2:88249e8c417aadc1fdccc54a|effective-b2:d2ea79e2be505460fde85d8d|effective-b2:eb36f5e4254c5800acace687	5	1	1	1	5
semantic-form:f91a5f1ae1e84a94089d89dd	cleaned-form:f91a5f1ae1e84a94089d89dd	f91a5f1ae1e84a94089d89dd37ea39552ed901b2ee122c2eb93ff26355ff1daa	UNREPORTED	STRICT_FLAVOR	source-form:90b9a574fddda0de19cb9cec	family.ace_cup_of_excellence	effective-b2:30e0ca32570390f444a749cb|effective-b2:926016737ec5619194ae105d	2	1	1	1	2
semantic-form:f9226cd899adff4b5f1a86c3	cleaned-form:f9226cd899adff4b5f1a86c3	f9226cd899adff4b5f1a86c3886fa3fcf42c2d504fca20d4c7c00fc1da222d77	UNREPORTED	STRICT_FLAVOR	source-form:f9226cd899adff4b5f1a86c3|source-form:fcc8e4ae010ffd5ea9066f48	family.coffeereview_kaggle_parsed	effective-b2:38b4e09377ad0982ff07467e|effective-b2:54905a220c13429dd82fa945|effective-b2:abc65045ef16a46fac72246f	3	1	2	1	3
semantic-form:f9255b1ac8ac91159f1ca82b	cleaned-form:f9255b1ac8ac91159f1ca82b	f9255b1ac8ac91159f1ca82b6e5c0fdcb04516cf4619f2a435e4b2699dc7642a	UNREPORTED	STRICT_FLAVOR	source-form:eb584f2c7390987514c6f35f	family.coffeereview_kaggle_parsed	effective-b2:1636ae8093e417c2ca59bce0	1	1	1	1	1
semantic-form:f94af7487a8ecc76e9cae251	cleaned-form:f94af7487a8ecc76e9cae251	f94af7487a8ecc76e9cae251942ed694e5bfb847aca6993740d5c75ff6059824	UNREPORTED	STRICT_FLAVOR	source-form:eada94edcec64099bad13936	family.ace_cup_of_excellence	effective-b2:29ad29fd985b07f4c90c6068|effective-b2:addf927ece29c4eb09a314e8	2	1	1	1	2
semantic-form:f94c1a4429df5f78ccaef0d9	cleaned-form:f94c1a4429df5f78ccaef0d9	f94c1a4429df5f78ccaef0d9bb1fb90514c24033d4d6fed5a2a1bd69612ffc4e	UNREPORTED	STRICT_FLAVOR	source-form:f94c1a4429df5f78ccaef0d9	family.zenodo_golovinsky_q_grader_dataset	effective-b2:816484c0cdb598e820cf21fe	1	1	1	1	1
semantic-form:f9565fda8974d3d66ab6e176	cleaned-form:f9565fda8974d3d66ab6e176	f9565fda8974d3d66ab6e176ddfb7c6058618f36e7a0dc72d9552781f10e7b23	UNREPORTED	STRICT_FLAVOR	source-form:de36833909bf638e981d3d4c	family.coffeereview_kaggle_parsed	effective-b2:0d6d99f994ddba209316e207	1	1	1	1	1
semantic-form:f956962d754632f3faf6283e	cleaned-form:f956962d754632f3faf6283e	f956962d754632f3faf6283e33cf26f107225ff402dc8a4ed46ca50a248d33d3	UNREPORTED	STRICT_FLAVOR	source-form:f956962d754632f3faf6283e	family.zenodo_golovinsky_q_grader_dataset	effective-b2:252af432dcef188be83f40dc|effective-b2:36f0a3b660e5563466107f31|effective-b2:a2a511ad5fb05627ba7de7f9	4	1	1	1	3
semantic-form:f9598bb836331ed829829236	cleaned-form:f9598bb836331ed829829236	f9598bb836331ed829829236458ecdab9a88add272e3bf23c392c148df6e4efc	UNREPORTED	STRICT_FLAVOR	source-form:48f0ff09cf208b191986ac08	family.coffeereview_kaggle_parsed	effective-b2:2d9ca69b23f59bed249b8d3c	1	1	1	1	1
semantic-form:f95aab503ed5aa86328e3071	cleaned-form:f95aab503ed5aa86328e3071	f95aab503ed5aa86328e307163a3e34a4b727012cbcb66dd2274452861a0137a	UNREPORTED	STRICT_FLAVOR	source-form:ee49a57944b2e3346483a072	family.ace_cup_of_excellence	effective-b2:6116cd6fccd9e5c84cd161ae	1	1	1	1	1
semantic-form:f964f57d0d1e1db5f14b02fa	cleaned-form:f964f57d0d1e1db5f14b02fa	f964f57d0d1e1db5f14b02fafbfe9f269936f8aa3d876952f08e92a30f1f869d	UNREPORTED	STRICT_FLAVOR	source-form:03522d625d6db2d1d7f757af	family.ace_cup_of_excellence	effective-b2:27caef0b68f758077f976970	1	1	1	1	1
semantic-form:f973ea13b1deeac908cf3947	cleaned-form:f973ea13b1deeac908cf3947	f973ea13b1deeac908cf3947d5db2b8cb243212cfb157f2758140fb44c05177e	UNREPORTED	STRICT_FLAVOR	source-form:f973ea13b1deeac908cf3947	family.ace_cup_of_excellence	effective-b2:ad0b70339cb41cb7b41cadc7	1	1	1	1	1
semantic-form:f9a27e338c9c9d4859b2dfd3	cleaned-form:f9a27e338c9c9d4859b2dfd3	f9a27e338c9c9d4859b2dfd3499639793f05355319db4524648c87bb8e7a7b78	UNREPORTED	STRICT_FLAVOR	source-form:149ba32bfe2e8068a435ef60|source-form:f9a27e338c9c9d4859b2dfd3	family.coffeereview_kaggle_parsed	effective-b2:1e46f7c35a2f093c0f7e8482|effective-b2:5d421b8fa24dd353a9893c49|effective-b2:af02bafa30fdbd55cf816ac3	3	1	2	1	3
semantic-form:f9a364c08754064209a3223b	cleaned-form:f9a364c08754064209a3223b	f9a364c08754064209a3223b57a63e9d3c4eaae1d5e07bfdd3dad0d2ed9d3eca	UNREPORTED	STRICT_FLAVOR	source-form:5f8fe1dbc29ba2258554867b|source-form:92ecda13345e6c37e241a4ac|source-form:ecde86b6f4e8c3f638f13504|source-form:f9a364c08754064209a3223b	family.ace_cup_of_excellence	effective-b2:03c6ef8a513a4e789f381323|effective-b2:07a0dcf4a647cd8061ee7879|effective-b2:17cedcf8a4ab070d959696fc|effective-b2:5fb7f51c01aad3b9bd693ff9|effective-b2:7f201ec6c01fe0905fb8ba35|effective-b2:ba65db96650f0aafcf8ff736|effective-b2:e0f403e2066322f0e20e13f9|effective-b2:f5512cc6cdef8a0e0a765c21|effective-b2:fef5e409c0137ab3bc11271b	9	1	4	1	9
semantic-form:f9b9610f944d9b2edf8524ed	cleaned-form:f9b9610f944d9b2edf8524ed	f9b9610f944d9b2edf8524ede74e4f1853ab270517c6c00ad8c15805ca9160f0	UNREPORTED	STRICT_FLAVOR	source-form:1b8e555e6675c8053255e137	family.coffeereview_kaggle_parsed	effective-b2:1486c14804bd295359a8f5e7	1	1	1	1	1
semantic-form:f9b98ade99b3cc2eb93b4e3a	cleaned-form:f9b98ade99b3cc2eb93b4e3a	f9b98ade99b3cc2eb93b4e3a2a1aadce3624c60a03de862534a99890c42a8fc7	UNREPORTED	STRICT_FLAVOR	source-form:16018335a3f4c2ece96bf12e	family.ace_cup_of_excellence	effective-b2:d63961023dbb3e7dbdd3b985	1	1	1	1	1
semantic-form:f9bc6944beeac1b1b88060bc	cleaned-form:f9bc6944beeac1b1b88060bc	f9bc6944beeac1b1b88060bcf66736266315576454102ce0ba737a87b3451dbe	UNREPORTED	STRICT_FLAVOR	source-form:3c887fbd3bcaf26ed6d39628|source-form:f9bc6944beeac1b1b88060bc	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	effective-b2:1078bce0e41f3c346ea005be|effective-b2:20be7d740af1e99790ff4bac|effective-b2:3e98927ea443baaf8faffce0|effective-b2:5369127435789e9ff4827e82|effective-b2:5e07fc42cfb662f087f9a107|effective-b2:b5a2a158d80843c5a5073563|effective-b2:bb708d800eb5c382f6a7b6ec|effective-b2:bebe59a3b10d07138056f4c1|effective-b2:dd0f9953eef85f5938dcea70|effective-b2:e8a68e68ae50221227201a0f	11	1	2	2	10
semantic-form:f9bfa81e438f62add033dc90	cleaned-form:f9bfa81e438f62add033dc90	f9bfa81e438f62add033dc90d70c3bf7655e90df2fa2d9a281896d85c3e8c993	UNREPORTED	STRICT_FLAVOR	source-form:f9bfa81e438f62add033dc90	family.coffeereview_kaggle_parsed	effective-b2:bd829028a84950995e4876d9	1	1	1	1	1
