ontology_gap_id	candidate_preferred_label_or_restricted_pointer	source_native_forms_or_restricted_pointers	language	semantic_class	definition_evidence	source_family_count	source_family_ids	effective_record_support	year_count	years	nearest_existing_concepts	reason_not_merged	review_requirement	canonical_ontology_modified
ontology-gap:d570954834e650257ce8bd85	hash:sha256:1693ae8c29b348508900a24ccb9556c0af6cd812aacc32ca1ead7f7285b151fc	hash-set:sha256:1693ae8c29b348508900a24ccb9556c0af6cd812aacc32ca1ead7f7285b151fc	en	DEFECT_OR_NEGATIVE_SENSORY	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d5747335618be2e12bd4363b	hash:sha256:d90cdeb251e81c988ba7f67c1ba231ed5fc28fa27c89d50d6b79b9e3f2311f04	hash-set:sha256:d90cdeb251e81c988ba7f67c1ba231ed5fc28fa27c89d50d6b79b9e3f2311f04	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d5b1d3d4537d2dfb6746513a	hash:sha256:653c00ff3723c910dbd2fd261b3dcc46d6a49aa2f5a57ceae6b907af62c0e6fa	hash-set:sha256:653c00ff3723c910dbd2fd261b3dcc46d6a49aa2f5a57ceae6b907af62c0e6fa	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d662a897c783319bf749ff44	hash:sha256:1fd7057bf49a47af205a4f56fc15f5f4fdc5b4f5f28384331eac7f571c384876	hash-set:sha256:1fd7057bf49a47af205a4f56fc15f5f4fdc5b4f5f28384331eac7f571c384876	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d66d59d043d1b82c593fe2f4	hash:sha256:34e88df6144968c88d6947709b41f171a9790e58e5417d2784889c0d7084aa78	hash-set:sha256:34e88df6144968c88d6947709b41f171a9790e58e5417d2784889c0d7084aa78	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d69509e64ba5d8864048e307	hash:sha256:01551b23992df410e1dd7c5276304a2fa3e697a5437d81f4d109a09953365932	hash-set:sha256:01551b23992df410e1dd7c5276304a2fa3e697a5437d81f4d109a09953365932	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d6b2cfa9eecd3de5aa353231	hash:sha256:f77080dbffb2171ea5d34e80dbd5aff0052daaa01c5a81f22e1a11736e3970ba	hash-set:sha256:f77080dbffb2171ea5d34e80dbd5aff0052daaa01c5a81f22e1a11736e3970ba	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d70b1b1c9deebcd061c7bebb	hash:sha256:4d2ca85cd26ae57983d3bc1c869c0422d3d57df7984bfc2a11ad65438adb2646	hash-set:sha256:4d2ca85cd26ae57983d3bc1c869c0422d3d57df7984bfc2a11ad65438adb2646	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d70c6a49c82ba3a6fff0033f	hash:sha256:b1601f694b9d336c35fc456de5697dfde5e1b1ce4e8c40766fb6cb763aba91c7	hash-set:sha256:b1601f694b9d336c35fc456de5697dfde5e1b1ce4e8c40766fb6cb763aba91c7	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2019	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d73535ed626b33a7a67342ba	hash:sha256:faccdf1aca1b753e3140b0fcfe0a8bd0e892d0aced5d27e47239a2519ee22d34	hash-set:sha256:faccdf1aca1b753e3140b0fcfe0a8bd0e892d0aced5d27e47239a2519ee22d34	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2024	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d739a60652e92628ff20e1e6	hash:sha256:d6798e6a4640ae07f12fb9f9336bd0b2021d22c93d7828771a4b2e235ddceb94	hash-set:sha256:d6798e6a4640ae07f12fb9f9336bd0b2021d22c93d7828771a4b2e235ddceb94	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2009	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d7438cd733a13c5ecf3ffd23	hash:sha256:42d006a11c3e2e17ff9a587c0a5489ac0e64b16efa258c92a896647a1ae48f3a	hash-set:sha256:42d006a11c3e2e17ff9a587c0a5489ac0e64b16efa258c92a896647a1ae48f3a	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2018	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d757b2da59b6b8d9598ddb48	hash:sha256:8fdb32ddbb0c798822b914a583072e97f011c49275e223fd8d8f5e1f52edb248	hash-set:sha256:8fdb32ddbb0c798822b914a583072e97f011c49275e223fd8d8f5e1f52edb248	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d789ea4a0c9e01e311780c96	hash:sha256:52c04631c64de4fca31d5d5e5f0da3907048c5e4233e07deb1ed43c5aa55a53d	hash-set:sha256:52c04631c64de4fca31d5d5e5f0da3907048c5e4233e07deb1ed43c5aa55a53d	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d78a4b73c3e559066b22b75d	hash:sha256:e4a3eceb76cb849f5188397fbed67a46300f06de17fcae863495a00025b7a5d6	hash-set:sha256:e4a3eceb76cb849f5188397fbed67a46300f06de17fcae863495a00025b7a5d6	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d7db9de772c51558110c2aa4	hash:sha256:7840f111e81b80d40ce44571500c4e0bb739912556606233440890a7eb855a8f	hash-set:sha256:7840f111e81b80d40ce44571500c4e0bb739912556606233440890a7eb855a8f	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d82295d99f47f0b23c7509e5	hash:sha256:90bf9d5d3523f82e895ae3c924606969be1d10c3fafdc9e82d52b6e5b74b7e52	hash-set:sha256:90bf9d5d3523f82e895ae3c924606969be1d10c3fafdc9e82d52b6e5b74b7e52	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2017	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d8251b77e75b1a29034296da	hash:sha256:e6eac82a189f455371b8dd0b08bb4828c655dcaac87fb43ceb39c5b2692d6003	hash-set:sha256:e6eac82a189f455371b8dd0b08bb4828c655dcaac87fb43ceb39c5b2692d6003	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2022	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d82f02c5fb2022351e47dbf2	hash:sha256:e224ddc6b55af8b2a88404a0b6cb2617db0dfc25b3584a4dd7c4358d911e91f5	hash-set:sha256:e224ddc6b55af8b2a88404a0b6cb2617db0dfc25b3584a4dd7c4358d911e91f5	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d831fdadafffe0b157b1a5b5	hash:sha256:4e7d92dde35af0f2d66e10faa48990e8f08b35ad7afbf46cabfac80c7b4e726a	hash-set:sha256:4e7d92dde35af0f2d66e10faa48990e8f08b35ad7afbf46cabfac80c7b4e726a	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d87d9fb852b80bd921277b6e	hash:sha256:c2b0704a3f665468bed8bea371fcb9d698b8d67f1203afdfee51ab3e310a0c22	hash-set:sha256:c2b0704a3f665468bed8bea371fcb9d698b8d67f1203afdfee51ab3e310a0c22	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d88324af97b9b7f49537c382	hash:sha256:8b03ebe21928593a6066e77cbb0c75b7f985d81e788c7d1419d9d5028bf95efd	hash-set:sha256:8b03ebe21928593a6066e77cbb0c75b7f985d81e788c7d1419d9d5028bf95efd	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d89cf3c7cdb607cccb679cee	hash:sha256:958d2b7863b7b23ec58b1311868125d9ef53615ad615a3baa536dc357b6044c9	hash-set:sha256:958d2b7863b7b23ec58b1311868125d9ef53615ad615a3baa536dc357b6044c9	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2014	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d973f2015292a0d2709fd9eb	hash:sha256:b96482290a873ee9875236c0b4455988a10a7ec28bba60419d449429d0ced0e0	hash-set:sha256:b96482290a873ee9875236c0b4455988a10a7ec28bba60419d449429d0ced0e0	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2021	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d9a46ece24d387b1ef485f97	hash:sha256:63088cdbb845a75e6f6cf1b300ef2eca0c23c212a87df5e6c8d881ef822e5999	hash-set:sha256:63088cdbb845a75e6f6cf1b300ef2eca0c23c212a87df5e6c8d881ef822e5999	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2009	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:d9b8514fd97b6dc24f764c03	hash:sha256:218ae6b44966c8a9913e78ef950ea5d047ac7c3d73341f9867d760cc38c3fc1f	hash-set:sha256:218ae6b44966c8a9913e78ef950ea5d047ac7c3d73341f9867d760cc38c3fc1f	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:da147afbf569f89d420977f9	hash:sha256:675309cb63bc91f2e89dbd7c169d979f358fcdf5d76baf0c91774a56f1849829	hash-set:sha256:675309cb63bc91f2e89dbd7c169d979f358fcdf5d76baf0c91774a56f1849829	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:da2995ea831c2d1236605ce4	hash:sha256:455e4a701979bb1766312c8ee7ef2d5e391bf6ecf9b3805359fb7d15a453027b	hash-set:sha256:455e4a701979bb1766312c8ee7ef2d5e391bf6ecf9b3805359fb7d15a453027b	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:da47853bc7cd0d5e193eb64a	hash:sha256:bb46b09f297364cddcfc02b1f06a9c881c2966666767c3aad701fb0ea3253c2c	hash-set:sha256:bb46b09f297364cddcfc02b1f06a9c881c2966666767c3aad701fb0ea3253c2c	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2011	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:da5021b817346fc38c8a81a5	hash:sha256:b47e1f4277f4ba448fc4977cca9b62d8c888a430549ccff25acf77965a46bdf4	hash-set:sha256:b47e1f4277f4ba448fc4977cca9b62d8c888a430549ccff25acf77965a46bdf4	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.coffee_board_of_india_fine_cup	1	1	2019	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:da5120ff2adea9650d99f124	hash:sha256:e5c0525454f56cc58968e42591b9411d34304749d2820bb78b85cea6c1ffff94	hash-set:sha256:e5c0525454f56cc58968e42591b9411d34304749d2820bb78b85cea6c1ffff94	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2020	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:da9c5f6a90b3f62a1c0b3f54	hash:sha256:aaf78ed035c42c06c21c08861f0781c4d0948c32d72a9bb0ba3234d34a61bc22	hash-set:sha256:aaf78ed035c42c06c21c08861f0781c4d0948c32d72a9bb0ba3234d34a61bc22	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.zenodo_golovinsky_q_grader_dataset	1	1	2026	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:daca3e8e72ea7a88c9428339	hash:sha256:a69152d062b61b41573c1fdd6c4cc6bf90b2d868ef700c5844bc305f09bc7f5c	hash-set:sha256:a69152d062b61b41573c1fdd6c4cc6bf90b2d868ef700c5844bc305f09bc7f5c	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dadb7f81c7ac5d234615d682	hash:sha256:e620ae3b5a055ea451fb37d08a3038d1bba67835a4e5043999b3b872dc15a470	hash-set:sha256:e620ae3b5a055ea451fb37d08a3038d1bba67835a4e5043999b3b872dc15a470	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:db2dcc778bc790cda35dbcbc	hash:sha256:f6a81266955436c331d93229bec85f24e17d381147bb30f1aaa83ed665dcb47e	hash-set:sha256:f6a81266955436c331d93229bec85f24e17d381147bb30f1aaa83ed665dcb47e	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2014	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:db361351720f7f99b8895749	hash:sha256:697beb8e437bc4be71e1d2ca52a455b43f53015104637efa67b0b2675fa96fab	hash-set:sha256:697beb8e437bc4be71e1d2ca52a455b43f53015104637efa67b0b2675fa96fab	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2025	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:db6d87cadf6cba6e69e5de5f	hash:sha256:9a635694ad5396964b8920c8c015153570ee8221dd486023d08f1a9f80b1411d	hash-set:sha256:9a635694ad5396964b8920c8c015153570ee8221dd486023d08f1a9f80b1411d	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2023	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dc614ec71873f4bc2acf9147	hash:sha256:8ad15c821f1de0547615e76965fb03387980b6ebbeaa800f3c4d07818948f19e	hash-set:sha256:8ad15c821f1de0547615e76965fb03387980b6ebbeaa800f3c4d07818948f19e	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2016	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
ontology-gap:dcd5d057afb08aa996dee6fe	hash:sha256:fcd08ab83b2bc2e66ffd73d47ea45b24d80e15b09140783c46bef4a3a90b8ab6	hash-set:sha256:fcd08ab83b2bc2e66ffd73d47ea45b24d80e15b09140783c46bef4a3a90b8ab6	en	STRICT_FLAVOR	NA_NO_GOVERNED_DEFINITION_EVIDENCE_IN_BATCH3;LEXICAL_SUPPORT_ONLY	1	family.ace_cup_of_excellence	1	1	2021	NA_SEMANTIC_SIMILARITY_NOT_RUN_NO_FORCED_MERGE	VALID_PROFESSIONAL_SENSORY_FORM_HAS_NO_EXACT_APPROVED_ALIAS_OR_MORPHOLOGICAL_MATCH	MACHINE_PROVISIONAL_REVIEW	false
