candidate_key	pass_a_decision	pass_a_reason	pass_b_decision	pass_b_reason	consensus_admitted
round3i.firstbloom.sha256_ba46d0ff5945faab159cd02590ed20adc4672c876657dd945c545f9817b214b7	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_ba5c94fa07de30bfa2d72780b991944754e95f5432014e94cb29f628e08e0d2d	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_ba61488242183af3cfe4f31b72e787741067c99d0cf5d2464aaa113ae203b1bb	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bb7ba5f06360d4ce493df1027c4f4c77638a9b64014f14ed7f27eff109d599be	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bbdbee4ecc6acdcefff168fcf8ef354aa695bceb4b12eb2db7b9d78fa1d6e8e6	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bc7f2254a03ef86c7b4a4b6be35141c5d751bb38d6660d3d6ffb3c7f81fcff44	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bce35813706e14d418ede86c83bce5b6c709f7bdeaf13197076cb8a0cdb57cbf	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bd37288af5accf6e8074e2db847bede681ef472b4f014cd9aa0904051acfc95d	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bd69815a35a9448892dbb198d930f3764e2a0a230d6dfa2b17e22c6ec8428408	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bd6d51984abb90f8f5062e915d6a17caa30bc91f9b0affe909719594391992e1	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bdf9b1f639de047ee4577ff15be2efe3d181e2c4c1cfa13289c70a8173beb121	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_be02a0ca13e7a6d91c33c3c14b0f298d7e391edf5cde86b96bfa34995ba13c56	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bedbdd4933f8ae9e366a54a6887ac945412a22b9b2c98f4d9a86b2a5bd97380c	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bf02397d8d12a236572fbec69e9a467aa8b9421e3536a60b781dcfa992b8d199	ADMIT_SENSORY_LANGUAGE	sensory_language	REJECT_NON_SENSORY	incomplete_fragment	false
round3i.firstbloom.sha256_bf03211be696c9e3cbf591f579636e620d6dcc403fca0fbb2d86601febdf4582	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bf19f0491cdceb9daa6c79bf5400d3eefb3a36c67af556fdf8a43c00354274d7	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bf412d19295326b5ca08b16653525ecf9c89cd01ce45ac4d99e89f446d3d2ad7	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bf58168c93ca30831fa3065af7978b68de61633d1300a3d7eb8d81af35e6bc39	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bfe9807cc15219ea8610c573259678b342b612bd8e6518f21c60056052364023	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_bffaf819ecec8734034cca13a0665f04bab0622cc421fbaeee59819d150fe0df	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c07e18f9c23f3494e1de5440c482a43b7837b2bdab32431601efd66c25d0be36	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c08012d27b2c5ece8f8ec7bdcce6de5a6c35d3db325358b680c73ef73a1344c1	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c12da903ca98be3a943b78406d48cf61f4fd395afd366ffe04eaa6f905fb8499	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c168934b7953b120724007b7ac16142c5ef0ac3634edcd36cfa92b7f99ebf247	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c173ca6614937d54b1f915cd9d16c3581f83f1f8450439376ca4397c97ca176e	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c17ba2e41b969a565837d0c3ce514fe2728a30e7fd9eb42b15841ec04feb5151	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c1d37387c5cfe8a57ff30705ca3964e8005d5e63abfbbba32535f5a1254f91fb	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c216cd4ee312f42031cf072eb79b6e3614e53166fe1a74278353e865f6100f85	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c25fdfe383ff264a0a3bf3155090c890df96c41c675c9240ea7224d7a14c5606	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c279a5337f1f54f9d08f96fd751fe5b1318b02de606c48a1c893976b9a2c0c3a	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c2910f18bb50d72af85a5f69434b311ab93522da888277163976d6535fe9235d	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c297c1f94b30eb0b363b17f8b9e6115fc247ddd0512198086fb5df98bf5fa5ff	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c2b2776509f0c09d63cc916a27eff66481be69650be3fca103bbecb1434003b4	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c2d308d47a266b7f4f9cec07e89d18710161b154d8c069c9fa5ef54c6d941559	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c2ee912e58bb95fd845987a4e1582def4540d5594aa75e29d567e4490f351916	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c3fefb1559b780f62f824bde0f5783727772a7e27b0798e0e4f1a04b6777b79c	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c44af11c1ad87bc5a395cc63af62ea00898ac52bc7eeaafbc5bd384c44075d59	REJECT_NON_SENSORY	preparation_value_judgment	REJECT_NON_SENSORY	preparation_judgment	false
round3i.firstbloom.sha256_c494227ff127a282460a269e5ae69f97eb32fd7df806b73a3ba373e3f7afcbec	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c495fc2ff1608ae83d695b89120e50acae7d8f1e8aad52be535bb4f50567e23c	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c4b671f17939ad1748a07e7cd047c76e0141caac8dc02dd58f2a8509c92383d8	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c4d782c977ff4a75f767f8f2185f9aba9d1bdcfe95338fb80b185f50f4a9f618	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c5ac20db8d194737baea68dc0bff4153f176bb3d94d298ef1a2b9aa68548a868	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c5c126c8bdfd0da5e78cd0d544b3ad49acaf8a431966d10716e85a963d1379b4	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c5c9a1198fc3d123c73e5084e17dfe54a207597ece8b3a4cc9d7146ca7b0fed7	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c5e3bb71374e6cad653c777adc5d950d2b0d09f3c98724f2310434723ac023b8	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c66c64a91d7e35c42cfd3598e9156ff68a11eee2d6f92d69f63c53f711b12fc6	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c674a8df8162c90f941bc38a20a9db308188dfb401058a19ccef9a79e6ef4e50	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c6ce2d0498394f7738d407a1fe4b692262b269f3c6f82cbb3bfc4e15731c3d8b	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c785ca8de01f9b97b3732585fe8e7ddeb1342fd32fc68dcc7a67a83f44d414d2	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c7ab66c9cce36c192832a6918f18f408d610cbb002cc2e5047a95bb6060755ad	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c7ab7bac86528d95e56201b3019ef4d316b5002f2de96b2981333543973059b9	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c848c852f8f151e7a7d19529471be74278cfb880eea89cb25dc8b7c92a0d60ad	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c96252fedeb1dd3c159a26b142571eeb97fe177b9f62a630959422101e4d86ee	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c9a0c1c4750791371e24bc95c5214b2e505958c37ad2e154456c541bb5cba0f0	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c9a657c445c178a7b22a51120ba589ed494c58d99a277bdf47e337dfad74821f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c9dd39ed2bfd4229e223db524ffa0981983fadf10cf93818479ff270de9e997f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_c9e358dda2b5d323ff1852a50e315ea6742bc8637aebcbd89145b19c9f5be8a4	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_ca0f7661affe10156a47e269729d4c78f17c98d322a4fd4f26bc1eabb80844f6	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_ca20b17d2d3ddda82978f6b182ffc5bc8d0edb82d063ffc5743c3b5278a26eb0	REJECT_NON_SENSORY	preparation_value_judgment	REJECT_NON_SENSORY	preparation_fragment	false
round3i.firstbloom.sha256_ca85af445c13b2f2b01f4bb6e13c9354e9f4dfaae6a0ce6677a7b3177e313894	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cab2a489c002e592c0888b631d6eef2352068dafaa2885f460dcb767753b021e	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cb2ae26f7bb0f96d5b9046a12398b94c9b83c12899df7aba7c345bb44e6349d0	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cb7d3a8bb9b21266f895ca363f3328df632ff21b24656d746bdbcc3549c3fdd1	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cc0635e5927b26d2db8d7c07a3ad02fe1d622e4dfba8b9e45752f96daa5d9a07	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cca993487a9255ec2f5049c3db0d7c47f70419978b1c8ed4f67a586b3d2565ae	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_ccaa42932e54643d19c2afd5c32ab7388286bae81437ffe41f5c2d0acd536fb8	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_ccaf3b8169c303fe068eff71671579ad2c25f93efda1a619c473ef3ddd49497b	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cd3468c67cc9a59eb45eb31b20c1b9c61662eefa2e4cea9388e2543a38060a97	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cd3b9f91bf7b3cbdb7b2a243954364dcb7f4bb2fabbb785999ea22aa23a644cb	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cd84d47706cbe8fd526934bded244ebc1bedd928cef627f45a6a3762b7e5a429	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cd8fdf6cc478a4ce27bb35cdeef0def92dae6d93dda5ce00bf5151a23d27964e	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cec830d3bbf75d336d2b6852c63b845e2725e92396fd9e26d9af1c7b5d5befe1	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_cf22c5549cfecfe97d8ba3c054878625abdeb0bfa21f5ab2aa7385c047203a38	REJECT_NON_SENSORY	preparation_category_only	REJECT_NON_SENSORY	generic_preparation_fragment	false
round3i.firstbloom.sha256_cfa2860dca0c68d64342c124c538bb130e95d0c005e434ddefbaf88aec8b7115	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d00bfb5741f9e3f6b08c9c9593cc53b1ff68ca3bdbf35cf40d738cd07bc758f6	REJECT_NON_SENSORY	contains_product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_d098ab5e44b9aabb755f76d806598f43573c662b35e4a2eab1e312ec9ad195e2	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d0cf22139572072295d491b9c8a602b42fdf2488964d8767f6e4a79a4ba18578	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d0deaff7b027c3dc26c358941d4cb7d8c1b2dea31df97c77f10c74122b858915	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d1837843c2bd4b7059c64fadf113d37df48f6b3ac92d92b6635c23f8c69f22b5	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d1e4a7f2d1d63b0813ff7430571d7e8b5239e3c12bcb5278bc6833e45255d31d	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d21fa202371c4608023c1dc1494e48b939f0f1efa0574629537d570c5a323ef1	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_d22a02e0a4f45d718d9a43a183b814577bca94b9b9c0b6429b92295364251f01	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d2922372131239317837d760004d37d0b2ca5f803a6c9c4060c565d63c216609	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d2ce4ad6ef041eccf5bacc4293e4df202a0522074e475bf995e9025a67515427	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d2dcc703e48e68e9860421e7f4341dc360279170d21452134079bf3273fb7e7c	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d2e3c3a6a73bd6a1c216cb03214732289e9865b2b176c9ee1b5e4ed615a2dca8	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d3589d325c827188051b4cd91fecb1af9533a44e5d489fc584560815bdd9eb2c	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d39c499279c61d4a4486f7b650d23a645ca3e0521d4e52e91d2c01cb75e34b97	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d3da8626d45e54aadaa7e84c9febb95e04446cf7a623e03cc17fb5c0b3a2eb4f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d3deccfd1648f644308fbf1bb10937d0b490a7a15c6c65adf4cb6af93ac4530f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d401498a911ec7f5ffae366d79ef40c482a961146d726480b1f8edb857372e0d	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d40558ff8ed34ea0c4433ade0374ea2ac9af545f5229e0ebb9c632ee5bcf7155	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_d4221f83d367b090f84622788409e758808afd0da7cb38555f7b08318f973d90	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d49a21fb3bc4931d35e573bfd22bcd8fb26e3ba3f04195ed00e3c7b8c568aa5f	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d4a073ea4a364e353caef4eabc5846d3fc21928ee42ef3c48dae1bfcc26f5a73	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d501bfe316f80e4551a4bfddeff2bff1f1c6f8da12ac85f61e59951d7b11b6ac	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d58d4e7ff099962982c1b0656a7162e3b6a02f6d60cfc4b0734d8dd6c47c5124	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d5be42f524f3dceb586aeded171925d3362dbed317da5d1cc69d120658c6f7ce	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_d618fdd9c06c503b4e71cb4e33767b574d42fcb19e20b09fb182f382e9c57710	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d65ce241e60c7e8b1271c9301b654be94f68c76d7ec55408a54c10e2cee589be	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d67ad00dd4b9f07dc1b27b0d77b832e9af260391b1653d7219e471b6f4cbdd14	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d6bafb849dcee1a03b01918bc140433b5aa368ce93e66ce11be256b3ef551790	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d71874bef816f9ac7820d94b8cbf84859e7796676b1d362e1c572318ae2131d1	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d72044278296404a5b4a797eb4e77b4fdc5aca50cfd1fda3250793666d843722	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d75858e9e043066c08ac02f3e3686731b5439513e42d95124c5d652346234933	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d78d303c8a2f81f0b942360bcb353bff3e25a95f5298325f9249da2a2226445e	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d7ec52cc6faf3e5744638a147d0570247a56014cfd81990ff33f5f01f8ae6fde	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d83fe1aeeb2c746a48b03b1410bc6a8c5a611fd5d66675c5d918d30d3fc81645	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d87ebfb9ded8709fd3f9853911332039ded87f2315bac5954f1978404184ea47	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d880af66f5f1822bcfc0ed94201afef9d1e119287f03fb3fa98f03980248f5d6	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d8912082c45e4d7db5af8598528098270ef457f696c33cd4362679d4444225a4	REJECT_NON_SENSORY	product_name	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	false
round3i.firstbloom.sha256_d8eee2f117f0e2e93099c1358a130fdf9f2a346e53af8337f0dc68976d2ac7e3	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d90c5431f869597a09e3f76eb74b6c5dbcd8bdbb9ad4a96fdd21d1cb4418dd9b	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d92377e763259c6e4d19549e0fb5e8bd6277d858ebc9801d0bbffef8f71a9840	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d93030aee766adbfbd213ae8b80861f0d6383a58ce1e4b3f9500286aae6d4c63	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d9a151164d79fc89e4ccb6bfa313e47c9ef2673ec89024f604fba895819cdbad	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d9bc963312dac4469a7493d36d50e260a2b3100adc0f73435e999f26b2cbde00	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_d9e5942297f268b044c439bc69dd6edc91c145eb7ca63543451f6068442d7a9e	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
round3i.firstbloom.sha256_da45b8e2d4272d7ea02ee2b79c896cca9ed37722639d8e7fbd4f3fae857886b7	ADMIT_SENSORY_LANGUAGE	sensory_language	ADMIT_SENSORY_LANGUAGE	observed_sensory_phrase	true
