language_expression_key	language_code	representative_source_phrase	normalized_expression	expression_role	source_authored	machine_translated	artificial_variant	review_state	counts_toward_governed_total	counts_as_zh_hans_sensory_expression	public_export_allowed	limitation
language.expression.en.sha256_cca993487a9255ec2f5049c3db0d7c47f70419978b1c8ed4f67a586b3d2565ae	en	black tea and red apple aromas	black tea and red apple aromas	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ccaa42932e54643d19c2afd5c32ab7388286bae81437ffe41f5c2d0acd536fb8	en	Passion Fruit and Black Tea	passion fruit and black tea	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ccaf3b8169c303fe068eff71671579ad2c25f93efda1a619c473ef3ddd49497b	en	Juicy Apple	juicy apple	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_cd3468c67cc9a59eb45eb31b20c1b9c61662eefa2e4cea9388e2543a38060a97	en	Nashi Pear and Cola	nashi pear and cola	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_cd3b9f91bf7b3cbdb7b2a243954364dcb7f4bb2fabbb785999ea22aa23a644cb	en	slightly acid	slightly acid	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_cd84d47706cbe8fd526934bded244ebc1bedd928cef627f45a6a3762b7e5a429	en	Sticky toffee	sticky toffee	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_cd8fdf6cc478a4ce27bb35cdeef0def92dae6d93dda5ce00bf5151a23d27964e	en	Blackberries and Grape	blackberries and grape	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_cec830d3bbf75d336d2b6852c63b845e2725e92396fd9e26d9af1c7b5d5befe1	en	savoury	savoury	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_cfa2860dca0c68d64342c124c538bb130e95d0c005e434ddefbaf88aec8b7115	en	Strawberry Shortcake	strawberry shortcake	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d098ab5e44b9aabb755f76d806598f43573c662b35e4a2eab1e312ec9ad195e2	en	fresh	fresh	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d0cf22139572072295d491b9c8a602b42fdf2488964d8767f6e4a79a4ba18578	en	Freeze-dried Strawberry	freeze-dried strawberry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d0deaff7b027c3dc26c358941d4cb7d8c1b2dea31df97c77f10c74122b858915	en	Boozy	boozy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d1837843c2bd4b7059c64fadf113d37df48f6b3ac92d92b6635c23f8c69f22b5	en	berry jam + toffee	berry jam + toffee	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d1e4a7f2d1d63b0813ff7430571d7e8b5239e3c12bcb5278bc6833e45255d31d	en	pêche	pêche	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d22a02e0a4f45d718d9a43a183b814577bca94b9b9c0b6429b92295364251f01	en	APPLE CRISP	apple crisp	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d2922372131239317837d760004d37d0b2ca5f803a6c9c4060c565d63c216609	en	Pine	pine	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d2ce4ad6ef041eccf5bacc4293e4df202a0522074e475bf995e9025a67515427	en	Dried Currant	dried currant	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d2dcc703e48e68e9860421e7f4341dc360279170d21452134079bf3273fb7e7c	en	Brown Sugar and Bergamote	brown sugar and bergamote	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d2e3c3a6a73bd6a1c216cb03214732289e9865b2b176c9ee1b5e4ed615a2dca8	en	cherry and chocolate cake	cherry and chocolate cake	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d3589d325c827188051b4cd91fecb1af9533a44e5d489fc584560815bdd9eb2c	en	Manuka Honey	manuka honey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d39c499279c61d4a4486f7b650d23a645ca3e0521d4e52e91d2c01cb75e34b97	en	Floral Honey	floral honey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d3da8626d45e54aadaa7e84c9febb95e04446cf7a623e03cc17fb5c0b3a2eb4f	en	Peanut brittle	peanut brittle	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d3deccfd1648f644308fbf1bb10937d0b490a7a15c6c65adf4cb6af93ac4530f	en	Texture: Syrupy	texture: syrupy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d401498a911ec7f5ffae366d79ef40c482a961146d726480b1f8edb857372e0d	en	Belgian Chocolate	belgian chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d4221f83d367b090f84622788409e758808afd0da7cb38555f7b08318f973d90	en	STRAWBERRY-RHUBARB	strawberry-rhubarb	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d49a21fb3bc4931d35e573bfd22bcd8fb26e3ba3f04195ed00e3c7b8c568aa5f	en	Orange Marmalade and Prune Juice	orange marmalade and prune juice	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d4a073ea4a364e353caef4eabc5846d3fc21928ee42ef3c48dae1bfcc26f5a73	en	Lemon and Vanilla	lemon and vanilla	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d501bfe316f80e4551a4bfddeff2bff1f1c6f8da12ac85f61e59951d7b11b6ac	en	Apple and Yogurt	apple and yogurt	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d58d4e7ff099962982c1b0656a7162e3b6a02f6d60cfc4b0734d8dd6c47c5124	en	Speculaas	speculaas	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d618fdd9c06c503b4e71cb4e33767b574d42fcb19e20b09fb182f382e9c57710	en	Fruity and creamy	fruity and creamy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d65ce241e60c7e8b1271c9301b654be94f68c76d7ec55408a54c10e2cee589be	en	peach and juicy	peach and juicy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d67ad00dd4b9f07dc1b27b0d77b832e9af260391b1653d7219e471b6f4cbdd14	en	red grape and chocolate cake	red grape and chocolate cake	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d6bafb849dcee1a03b01918bc140433b5aa368ce93e66ce11be256b3ef551790	en	Wine and Floral	wine and floral	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d71874bef816f9ac7820d94b8cbf84859e7796676b1d362e1c572318ae2131d1	en	Rasberry and Orange	rasberry and orange	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d72044278296404a5b4a797eb4e77b4fdc5aca50cfd1fda3250793666d843722	en	Nougat and Chocolate	nougat and chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d75858e9e043066c08ac02f3e3686731b5439513e42d95124c5d652346234933	en	Black currants	black currants	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d78d303c8a2f81f0b942360bcb353bff3e25a95f5298325f9249da2a2226445e	en	Orange Sherbert	orange sherbert	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d7ec52cc6faf3e5744638a147d0570247a56014cfd81990ff33f5f01f8ae6fde	en	Black Tea and Juicy Grapefruit	black tea and juicy grapefruit	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d83fe1aeeb2c746a48b03b1410bc6a8c5a611fd5d66675c5d918d30d3fc81645	en	Lime Zest and Crème Brûlée	lime zest and crème brûlée	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d87ebfb9ded8709fd3f9853911332039ded87f2315bac5954f1978404184ea47	en	Jasmine & Gingersnaps	jasmine & gingersnaps	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d880af66f5f1822bcfc0ed94201afef9d1e119287f03fb3fa98f03980248f5d6	en	Vanilla and Creamy	vanilla and creamy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d8eee2f117f0e2e93099c1358a130fdf9f2a346e53af8337f0dc68976d2ac7e3	en	Orgeat	orgeat	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d90c5431f869597a09e3f76eb74b6c5dbcd8bdbb9ad4a96fdd21d1cb4418dd9b	en	Peaches and cream	peaches and cream	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d92377e763259c6e4d19549e0fb5e8bd6277d858ebc9801d0bbffef8f71a9840	en	black tea + creamy	black tea + creamy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d93030aee766adbfbd213ae8b80861f0d6383a58ce1e4b3f9500286aae6d4c63	en	Juicy Body with Flavors like Plum	juicy body with flavors like plum	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d9a151164d79fc89e4ccb6bfa313e47c9ef2673ec89024f604fba895819cdbad	en	caramel popcorn	caramel popcorn	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d9bc963312dac4469a7493d36d50e260a2b3100adc0f73435e999f26b2cbde00	en	Ginger Snap	ginger snap	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_d9e5942297f268b044c439bc69dd6edc91c145eb7ca63543451f6068442d7a9e	en	BEAUJOLAIS	beaujolais	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_da45b8e2d4272d7ea02ee2b79c896cca9ed37722639d8e7fbd4f3fae857886b7	en	Thé	thé	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_da5a97606b0cc4abb0d48ed5d023166621ff39fc312fba2928cec3035ef3e842	en	Plum and Caramel	plum and caramel	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dab880d2a49226c578ba41c283d6b7422a7c5e81fe965311f9da92d836516b64	en	MILK TEA	milk tea	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dabd33435dcee6972b6011ed4c40611e6a0d2184f08e51e0f7783fa46c3ca3b3	en	Lime and Creamy	lime and creamy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_db3c2bddc40c33192690385d951774704750ac512d1f8d174023cf1e12219af0	en	Hibiscus & Rhubarb Cobbler	hibiscus & rhubarb cobbler	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_db4f97de31778fc24797a313056041bc2b14887796e25dbf96f3393a97db3f56	en	PB & J Sandwhich	pb & j sandwhich	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dc04d86a83926d82d5f3c99a311a96560543bd83fb0dabd6bce1c950a555db8f	en	Nectarine and Sweet Tea	nectarine and sweet tea	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dc2c3e379343e2ba19b24df0d1d4b7719221d365c47e7726b16346de1a1d0a32	en	Bold jasmine	bold jasmine	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dc34167ab2b04cb12b813fb80d7859ebcefc6892daeb77ad1be2df11660a4c17	en	Vanilla and Pastry	vanilla and pastry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dcae4fc1d64bc3b438d1df0ad14be7794c8e1bfc6b91633a7e93b46d8771ba29	en	raspberry and dark chocolate	raspberry and dark chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dd3cedc2e45036b7138df3843a62a0057ae957c7f86bcec72b797d7790c42c57	en	Lush aroma	lush aroma	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dd832404e8eeb90793f0369b96ed1702e0e22487a58eb4c1f285a4af5c4f6f21	en	cucumber	cucumber	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dd989c37e25b8b4e1018b85a0d7c13405d8c753a2c0f366b2e7c49de7777ca43	en	Licorice and Jammy	licorice and jammy	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_ddbfe882198435a4e10b9ef255603126ef835d0ea4a92dfa4c89ac24aacef050	en	candied lemon + full body	candied lemon + full body	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_de1b0b6e06e6b62d8267e8c046002ad366007d02f54947466ffcc6a3db41a3ee	en	Big and Bold	big and bold	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_df80f7e917dbd6e8c619f20878edbb615be622476faa5b22c8faa148378fe924	en	Caramelized Pecan	caramelized pecan	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dfdc1a2a789f10e76cdae20ff1396b809d4870574fe8c8f262d81ec0d49cc70b	en	Apricot and Roasted Almond	apricot and roasted almond	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_dff19f1d649ee31873fcaab8b6f111540a507a0a63f34c89af81ff77c814be1b	en	Very Berry	very berry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e00a62ba765104cdbea4dc5d734a34952870d680fc5ff8d84e42295406dfc6dd	en	Mirabelle and Caramel	mirabelle and caramel	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e0101fcb82b5d641cfebf668fd6cb763a76952a0c50e6adbe59f9dec40609bc0	en	lime soda	lime soda	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e0430d52a1a6bcf58d56666d43460dd8ca0d662cf4624f0910b031190ad7b1e5	en	Lavender and Almond	lavender and almond	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e0550f209134e6202f5ffaa7733a9aa0bb20c1f25d106559b16290b685fa07ba	en	jasmin	jasmin	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e0a57784170d6911b87e2e8094172cce3c2989de77c659920319c1c31862feee	en	Mango and Smooth	mango and smooth	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e103ef73f44435ba4e006010c679e97b81bc1e4c80e71ee415933e1131ecec96	en	cascara honey	cascara honey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e11204e016e86fac7dee791560df22600ae1ad39affb943404b78cb267ad3606	en	full-body	full-body	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e16d939cd5554d2a8fc3ce5abffea45127275e37a102e9eec9e82514a15b82fa	en	lively floral notes	lively floral notes	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e1895a2a556bf64fb5bb1c96f0ba411be7a1d376650dbf7aa1f923192f0bf415	en	floral background	floral background	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e1cb2e1ce68632e6139342dc39479fe1a76820cb4a0f503ca24ab8530cc9198c	en	Yellow Pear	yellow pear	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e23c4cb5b626d82b7cd3ecc5e7ef230d71f4c1126e48d498a7995b2eb3d4562a	en	Fruity and Sweet	fruity and sweet	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e243ea30c7584d9a68168a89abfad2d5b0dd43b6a86fa16d463ff7cfccc0f872	en	pine honey	pine honey	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e295785856e1d0042e60309c49b8a998c07d4d383900a59827356fcb7cbd5ee8	en	Blackberry and Chocolate Fudge	blackberry and chocolate fudge	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e30542875af0afeb59b1d5b2248aed1d35f519216da0a21fd84b2d896ee8adb3	en	chocolate cookie	chocolate cookie	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e333488b52862ae4a16763b8a5c7ee22c7e4399511fa791c5767696c1ea43261	en	and a hint of cocoa	and a hint of cocoa	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e367e64a016a33f3e86684eec344fd9797683b79df154564227c1c1c3cbdb369	en	the sugarcane sweetness intensifies	the sugarcane sweetness intensifies	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e40efc1e8b5aa13d08aa1da73c8dd6d85088eb5b2cdf71968cef17d386403c38	en	Blueberry Strawberry	blueberry strawberry	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e42ab44b771278d861e948a71c6070dcdfda32b305a8b2ac09868c5f5da6f882	en	Orange and Plum	orange and plum	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e4491d63bccd483cca85b08cefe1b40f4e543bfd9404a35ae527f2136397f94c	en	Pink lady apples	pink lady apples	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e474bd6cb37a7ee514a73568ba4aea83af5eb1d57d327854e35c9f926ea775e9	en	Almond Brittle	almond brittle	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e49bf8d6a5c9cf46bbbbfb0b94d26185ba45ba8d280497f735c7abd259b2ae54	en	Cherry Chocolate	cherry chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e4cf9ecedccb0b93fb92bf0d408ed4d0a55c25507c22cfac280594865251f029	en	Brazil Nut and Lime	brazil nut and lime	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e53f40f1abae88b0dca1fd3e4965681bf3c0f3260c050998dd4b16fda0d24df3	en	red berry and vibrant	red berry and vibrant	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e54cfcd301fc4074c83edc3ff7a530aa18335a3e4c2964bb16c55d8ffe8b970f	en	Jasmine and Silky	jasmine and silky	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e5542b93bde00aeb75ab21cc5cf1382a67d3cfb530668fceefe0bd2ef8e7158d	en	Watermelon and Nectarine	watermelon and nectarine	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e5feb83652b3a756a852b70a0cf17809800d56b5d09e5205fa49d9d5a3926435	en	Lemon Blossom and Black Tea	lemon blossom and black tea	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e68600fe438dc68545697185c42241404ec4b6756771bc5f64c1f1a163d4bba9	en	with raspberry and milk chocolate	with raspberry and milk chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e695b18027a84e10ce9c8c1de10f9ae8b39b742d988ee198403ec8b1b24ca126	en	berry jam and toffee	berry jam and toffee	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e7075799e5e628ca9f7124e55abbe92179edcc1dc3c6b62830d86e06085d220b	en	Blackberry and Sweet Nuts	blackberry and sweet nuts	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e75e0350e8a75e8f946923111ab11436853112b28b61aa8767287e363d3a12ec	en	Buttery & bright	buttery & bright	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e78630ede70212a01875c9842655aa04300b6da5d40c3fd424b04425fa92b04a	en	Hot chocolate	hot chocolate	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
language.expression.en.sha256_e811227628fcce46e69533a3d3bb67a550f1116c5f4cf7c6afe169bf96e6064d	en	hibisus and sweet	hibisus and sweet	UNRESOLVED	true	false	false	DUAL_CODEX_REVIEWED	true	false	true	Observed licensed industry phrase; not a canonical concept or scientific sensory fact.
