post30k_effective_record_id	post30k_coffee_identity_id	post30k_source_locator	post30k_year_id	post30k_descriptor_bundle_sha256	old_domain_candidate_count	candidate_effective_record_id	candidate_year_id	candidate_name_sha256	candidate_descriptor_bundle_sha256	name_token_overlap	year_exact	descriptor_bundle_exact	match_state	identity_merge_authorized	decision_basis
effective-b2:e60ca707239f963d6c5f1657	coffee-b2:a7b68b8f394d60807a959ff3	https://farmdirectory.cupofexcellence.org/listing/6-don-cayito-costa-rica-2024-wet/	year.2024	78489ef3e920bb0d46a2a87940bfdef605ecde678d8ee7a80d38c385e30c1c63	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:e89baf93124a1494580e01c8	coffee-b2:e717db47c62fc1b1bffb1800	https://farmdirectory.cupofexcellence.org/listing/1-la-bendicion-brazil-2023-wet/	year.2024	7e614a9ce9efcac8fc71dc228923f309f06c74af1a36dbfb8822f8117c91f630	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:ea8a2e07bbd6fb27485af7aa	coffee-b2:9c950569ba1bcd91da600969	https://farmdirectory.cupofexcellence.org/listing/2-nuestra-senora-de-guadalupe-ecuador-2023/	year.2023	0046218b43ec1cca2bfc9997b7d700d787ee06fda9fecc545b4c592603d60197	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:ec8275c6607f789b2a88c716	coffee-b2:f1de175a978e3c15af893626	https://farmdirectory.cupofexcellence.org/listing/20-suket-mountain-gunung-suket-indonesia-2023-24/	year.2023	434054cfacdf775091807a5933cc7f611c8d5acf3e2ccba23bce7245d6ac7c63	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:ed4918c9af0e62143bc90223	coffee-b2:ce5eaed2fc221a5f704eaa10	https://farmdirectory.cupofexcellence.org/listing/25-el-guayabo-honduras-2024/	year.2024	28f7f5d0b7e615e38bd3bfe6b4ab7331187c27e9a20aa4ccc6b52f33399cb5bf	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:edaf176fac1b797a60a08cff	coffee-b2:3b3d12ecd424deb93a241fdf	https://farmdirectory.cupofexcellence.org/listing/3-fazenda-campo-alegre-brazil-2023-experimental/	year.2023	14104f2a3bb0e1ba33a3236ef8eb15863ba90b64533321d02b25954adc865aac	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:ef9a3a458d29fc8a2d77247c	coffee-b2:7c0a7cd155dd905caea4aee6	https://farmdirectory.cupofexcellence.org/listing/6-mirador-el-salvador-2024-dry/	year.2024	fbd03050a7f0d06eb5a511293235f112857bb42a0813f59f3c6e25c75d6e6f34	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:f095d4e3bd8835a17c09ab42	coffee-b2:81a6ecaf267e761b6579cc8b	https://farmdirectory.cupofexcellence.org/listing/2-los-naranjos-el-salvador-2024-wet/	year.2024	2598fecf8a73eef636afcbba75ed44cf6032d90c515cbe48e9dee8f19954823d	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:f15dcd5316a842db13482dd2	coffee-b2:c78873c6bfb399b17b8042d6	https://farmdirectory.cupofexcellence.org/listing/10-el-angel-el-salvador-2024-dry/	year.2024	2ae726513c1702a2e269f5623542fbb160b017d5a3a7e20ef90ad79373546b21	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:f1e9f990138b444bf8bd1269	coffee-b2:b5fd2942bebe9057bf336fb8	https://farmdirectory.cupofexcellence.org/listing/22-los-alamos-nicaragua-2024/	year.2024	01223130e819b7d726a8591e6aefa5e55ac65ede3202b63302d3292f7ca03d46	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:f2578fd90a9a6b297c2503d1	coffee-b2:18dc8f5597711de0e0278d0d	https://farmdirectory.cupofexcellence.org/listing/18-el-porvenir-nicaragua-2024/	year.2024	b522d38e1f99349b0cf5de876b82239c1e20f6b5d86224678000c7fba8274bdf	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:f4af4033cb5fb41a81f9242f	coffee-b2:8418972950cb65ff19189bc1	https://farmdirectory.cupofexcellence.org/listing/29-los-romeros-honduras-2024/	year.2024	5b34dab97f96b5b6a598268844cc88d56135ad2f647fdf8eca1dc8ba0f81bd7f	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:f4c797b2fb38ea32ce7c789a	coffee-b2:9144f174e9a5df3455319d99	https://farmdirectory.cupofexcellence.org/listing/6-las-delicias-el-salvador-2024-experimental/	year.2024	4e9bbff2b04345be27640a337843fa4955813bba514ff933ed02c28190b30aee	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:fcdda2c259397bb622509780	coffee-b2:1760e114d9b5a84ec67e152a	https://farmdirectory.cupofexcellence.org/listing/19-los-tanquez-honduras-2024/	year.2024	5bda5903823cb2a2a3bae2b883522f325f689ae17d56288c19c961318091821a	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
effective-b2:ff552e76baef4811221dab47	coffee-b2:e41bf48933a0c0a0faf0f049	https://farmdirectory.cupofexcellence.org/listing/11-el-mirador-honduras-2024/	year.2024	c68826ee3969538b5e8d96dd76cc88d304d58e760680b9fe454fa8d4a527593e	0					NA_NO_CANDIDATE	false	false	NO_CANDIDATE	false	NO_CROSS_DOMAIN_CANDIDATE_FOUND_URL_YEAR_NAME_OR_DESCRIPTOR_BUNDLE_NOT_INFERRED
