cleaned_lexical_form_sha256	cleaned_lexical_form_or_restricted_pointer	source_language	semantic_class	mapping_state	canonical_concept_id	canonical_concept_label	decision_method	mapping_confidence	assertion_support	gold_support	silver_support	effective_record_support	source_family_count	source_family_ids	year_count	years	source_native_form_count	canonical_status	review_requirement
ccc36d307d6c5e19981beb93be47f07955180709f2ec976fa528a9948e40a073	hash:sha256:ccc36d307d6c5e19981beb93be47f07955180709f2ec976fa528a9948e40a073	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	0	2	2	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cccbdd38d246c13fb06677b538ce98d052cccfa3272c810f42761678735d595f	hash:sha256:cccbdd38d246c13fb06677b538ce98d052cccfa3272c810f42761678735d595f	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2014	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ccd98cbb43da884133ad4531031ea75831ed1882f6766d69d7063ef71d440c9c	hash:sha256:ccd98cbb43da884133ad4531031ea75831ed1882f6766d69d7063ef71d440c9c	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2024	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ccebee1845e01d554bed40f6b18a75aaa8ee54da57d4591a8476009933fa5058	hash:sha256:ccebee1845e01d554bed40f6b18a75aaa8ee54da57d4591a8476009933fa5058	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	hash:sha256:ccfbf54a16301979086b98938e44a69cf6b5126e4bcfc6c2afe1f6df27709c8a	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	60	0	60	58	1	family.ace_cup_of_excellence	12	2008|2009|2014|2017|2018|2019|2020|2021|2022|2023|2024|2025	3	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cd412ba23eb230147ae2a39aa0402f36634544e3efa5a0134725e278ecb260fd	hash:sha256:cd412ba23eb230147ae2a39aa0402f36634544e3efa5a0134725e278ecb260fd	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cd7419471a8bffef153ea4d027090e5b112555f357ed06901b78bd14bd594bc9	hash:sha256:cd7419471a8bffef153ea4d027090e5b112555f357ed06901b78bd14bd594bc9	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	5	0	5	5	1	family.ace_cup_of_excellence	4	2012|2018|2021|2026	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cdb7af243d8685cbbdf21c3e4714cde95fd270ee947265fedcdc94f14ba52a01	hash:sha256:cdb7af243d8685cbbdf21c3e4714cde95fd270ee947265fedcdc94f14ba52a01	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2024	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cdc56610ee59993ee752f47de6bf28086441a2b5c9a8ef0bfdcce632c760d7b2	hash:sha256:cdc56610ee59993ee752f47de6bf28086441a2b5c9a8ef0bfdcce632c760d7b2	en	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.pomegranate	pomegranate	AUTOMATED_SAFE_RULE	1.000000	17	1	16	17	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	9	2017|2018|2019|2020|2021|2022|2023|2025|2026	2	EXISTING_GOVERNED_CONCEPT	AUTOMATED_SAFE_RULE
cdd2e4293f02b3c0b9851e2a2f82d417fdbe3e60a7c1a3da11bad4aa179c94ad	hash:sha256:cdd2e4293f02b3c0b9851e2a2f82d417fdbe3e60a7c1a3da11bad4aa179c94ad	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2025	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ce17f2a982a3654c677458208139be0de675c12aaf8fd44a0794b689261663b2	hash:sha256:ce17f2a982a3654c677458208139be0de675c12aaf8fd44a0794b689261663b2	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2016	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ce1fc7d8ebc93ac8f19b01ea42389adb1e42b6a1a79f1184e49584322d0f4424	hash:sha256:ce1fc7d8ebc93ac8f19b01ea42389adb1e42b6a1a79f1184e49584322d0f4424	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2009	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ce240f5b633f1a6d2774da405cfec8a8fcb87da99f2fbdbba3f2e44f98db3e7a	hash:sha256:ce240f5b633f1a6d2774da405cfec8a8fcb87da99f2fbdbba3f2e44f98db3e7a	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2023	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ce3a2ddf6bd027495f1b73c0eaaef74552f2700d1424fc9647a4fe20b862fbd2	hash:sha256:ce3a2ddf6bd027495f1b73c0eaaef74552f2700d1424fc9647a4fe20b862fbd2	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ce7556dd57ce185eb2f52bd6615a9c11e1e844c154976e27a9c6287fc732b4c6	hash:sha256:ce7556dd57ce185eb2f52bd6615a9c11e1e844c154976e27a9c6287fc732b4c6	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ce7effd75ff289ede8a5bc362d9cd5d7333973beb7bb03ffc46d3368970f53fd	hash:sha256:ce7effd75ff289ede8a5bc362d9cd5d7333973beb7bb03ffc46d3368970f53fd	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ceb8dc84870c41386bd6c09b129137deda91b98792a3d5f577fb1ef878f701e4	hash:sha256:ceb8dc84870c41386bd6c09b129137deda91b98792a3d5f577fb1ef878f701e4	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	0	2	2	1	family.ace_cup_of_excellence	1	2022	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ceb9057c678e97657ca93f1aba014bb7c0ac8c873b9004b8fe78987239a4d741	hash:sha256:ceb9057c678e97657ca93f1aba014bb7c0ac8c873b9004b8fe78987239a4d741	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2010	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
ced7a81ba9afdf1771453c53f1b9d75879bea4ee8d00f0f72795c522f6c9809c	hash:sha256:ced7a81ba9afdf1771453c53f1b9d75879bea4ee8d00f0f72795c522f6c9809c	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2015	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cedb9dca2cff50e7a4d29db3123c2ef55082e98b57dd30b5717759f03b00ca76	hash:sha256:cedb9dca2cff50e7a4d29db3123c2ef55082e98b57dd30b5717759f03b00ca76	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cef2e28b43f00b6c4201abab0785399f61bfb220567abbe7770b8949f56a1753	hash:sha256:cef2e28b43f00b6c4201abab0785399f61bfb220567abbe7770b8949f56a1753	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	0	2	2	1	family.ace_cup_of_excellence	1	2019	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cf31483682f63308a2769bc901892fd8ba2557bbe0841162a83990ae7c37224d	hash:sha256:cf31483682f63308a2769bc901892fd8ba2557bbe0841162a83990ae7c37224d	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2021	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cf3dea6543ff7338f9529b8305127e22b4fd1589579a52e61874186aadd06c77	hash:sha256:cf3dea6543ff7338f9529b8305127e22b4fd1589579a52e61874186aadd06c77	en	BROAD_SENSORY	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	6	5	1	6	2	family.ace_cup_of_excellence|family.zenodo_golovinsky_q_grader_dataset	2	2012|2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cf594b2f7bec0fdcfbc6b99e744d78a758eef80f9e3c5605a6a0b58dde6f9abf	hash:sha256:cf594b2f7bec0fdcfbc6b99e744d78a758eef80f9e3c5605a6a0b58dde6f9abf	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2009	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cf61000f30652e2fe6d753703e5fb2da16f5f142759d1099ee530935596e9a91	hash:sha256:cf61000f30652e2fe6d753703e5fb2da16f5f142759d1099ee530935596e9a91	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	0	2	2	1	family.ace_cup_of_excellence	1	2013	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cf614a9ad2119f98f41eb1ac01b09cbc1bf9e312a22d25e4848424eaff85ff01	hash:sha256:cf614a9ad2119f98f41eb1ac01b09cbc1bf9e312a22d25e4848424eaff85ff01	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	9	4	3	9	3	family.ace_cup_of_excellence|family.sheba_coffee_yemen_auction|family.zenodo_golovinsky_q_grader_dataset	5	2013|2018|2020|2021|2026	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cf7712ff511ed546eb29cdffe314f14aecb7ffa846e4f8d1366a18eda0bccd19	hash:sha256:cf7712ff511ed546eb29cdffe314f14aecb7ffa846e4f8d1366a18eda0bccd19	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	0	2	2	1	family.coffee_board_of_india_fine_cup	1	2019	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cf807da1f628f98a74d3cc9662e0037c228d48469921f9ef087a6ded672bf132	hash:sha256:cf807da1f628f98a74d3cc9662e0037c228d48469921f9ef087a6ded672bf132	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2022	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cf990a4e3182ebe6502cbbf34939738481f7c861d8bbe2065a0cb47e03020997	hash:sha256:cf990a4e3182ebe6502cbbf34939738481f7c861d8bbe2065a0cb47e03020997	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	0	2	2	1	family.ace_cup_of_excellence	2	2018|2021	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cf9bfa7f8dc04afb999d62a42ab5408c44b66d268af8102c8e5fbe0ec66063f2	hash:sha256:cf9bfa7f8dc04afb999d62a42ab5408c44b66d268af8102c8e5fbe0ec66063f2	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cfafe7361cad3a99aba96f43f8d1f0f909b047406e7141dc608197c7f1c25294	hash:sha256:cfafe7361cad3a99aba96f43f8d1f0f909b047406e7141dc608197c7f1c25294	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cfbf257c5e0e1149246758daeab483996373818240ac12d53810f91d3460ee1f	hash:sha256:cfbf257c5e0e1149246758daeab483996373818240ac12d53810f91d3460ee1f	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cfe1ad9ec0024032ab6debc6a6e5d20b65893273e9731dc00033fdd02bca93b1	hash:sha256:cfe1ad9ec0024032ab6debc6a6e5d20b65893273e9731dc00033fdd02bca93b1	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
cfee888f13e6fd2580aa42d4f497a324fb7840b835c073c9f964bc5d4859b722	hash:sha256:cfee888f13e6fd2580aa42d4f497a324fb7840b835c073c9f964bc5d4859b722	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d00804190b683d6ea043efca3bbe24ead51af1ab2e34106e1563be9663f51b36	hash:sha256:d00804190b683d6ea043efca3bbe24ead51af1ab2e34106e1563be9663f51b36	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2015	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b	hash:sha256:d037e316bcc269c4768e68d70f1553c225c33c052810d83e84096f0168e8c31b	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	83	5	75	77	3	family.ace_cup_of_excellence|family.project_origin|family.zenodo_golovinsky_q_grader_dataset	12	2009|2015|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026	3	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d054132d52a6e248c857bacab894d0c363d0454b7b30b2564f3dcc57907657d8	hash:sha256:d054132d52a6e248c857bacab894d0c363d0454b7b30b2564f3dcc57907657d8	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2015	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d0840d42fbe7f7caf245587071e0e7b15e339ff1f26f4c99daee0b9116b2511e	hash:sha256:d0840d42fbe7f7caf245587071e0e7b15e339ff1f26f4c99daee0b9116b2511e	en	NON_DESCRIPTOR	NON_DESCRIPTOR			AUTOMATED_SAFE_RULE	1.000000	1	0	0	1	1	family.sheba_coffee_yemen_auction	1	2021	1	UNMAPPED	AUTOMATED_SAFE_RULE
d0854ad1c7e25944fb5267ab76084310fcf3b0b78166ec6fab6e74d0a2a27781	hash:sha256:d0854ad1c7e25944fb5267ab76084310fcf3b0b78166ec6fab6e74d0a2a27781	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d08c7b739fee1f2f2d6cdf054660d7349289d11552d825ef225f21cdda50b112	hash:sha256:d08c7b739fee1f2f2d6cdf054660d7349289d11552d825ef225f21cdda50b112	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	8	8	0	8	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d08ca5615024bef3958bb327be4037d2b47298fc7a51cda1a015873615b8e122	hash:sha256:d08ca5615024bef3958bb327be4037d2b47298fc7a51cda1a015873615b8e122	en	COMPOSITE_DESCRIPTOR	COMPOUND_MAPPING_REVIEW_REQUIRED			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2025	1	UNMAPPED	MACHINE_PROVISIONAL_REVIEW
d098ab5e44b9aabb755f76d806598f43573c662b35e4a2eab1e312ec9ad195e2	hash:sha256:d098ab5e44b9aabb755f76d806598f43573c662b35e4a2eab1e312ec9ad195e2	en	INTENSITY_OR_QUALITY_MODIFIER	NON_DESCRIPTOR			AUTOMATED_SAFE_RULE	1.000000	32	0	31	31	2	family.ace_cup_of_excellence|family.project_origin	14	2009|2011|2013|2014|2015|2017|2018|2020|2021|2022|2023|2024|2025|2026	18	UNMAPPED	AUTOMATED_SAFE_RULE
d0b89c8835b90251c72f7492de34dd4392211f204420b5ab3ebec3d781eff8e4	hash:sha256:d0b89c8835b90251c72f7492de34dd4392211f204420b5ab3ebec3d781eff8e4	en	DEFECT_OR_NEGATIVE_SENSORY	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d0c045a23a8712b61cf9949e41a346a9d8bdba33e6aff6a6519a0d3e15142169	hash:sha256:d0c045a23a8712b61cf9949e41a346a9d8bdba33e6aff6a6519a0d3e15142169	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2013	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d0c92c764c5647d43d7166efc3e7d350751de063c1388bd2e113fab4865529d3	hash:sha256:d0c92c764c5647d43d7166efc3e7d350751de063c1388bd2e113fab4865529d3	en	DEFECT_OR_NEGATIVE_SENSORY	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d0d092b83d4aefab43b6c1ba0d766d7e1a0d2677ab9abe374d6d5fe83a1ee641	hash:sha256:d0d092b83d4aefab43b6c1ba0d766d7e1a0d2677ab9abe374d6d5fe83a1ee641	en	INTENSITY_OR_QUALITY_MODIFIER	NON_DESCRIPTOR			AUTOMATED_SAFE_RULE	1.000000	28	0	28	27	1	family.ace_cup_of_excellence	12	2008|2009|2012|2013|2014|2015|2017|2018|2020|2021|2022|2023	8	UNMAPPED	AUTOMATED_SAFE_RULE
d0dccc851781f55eb0c7e01c26f0c594f0404531cf640f66ed8c08ff636c42eb	hash:sha256:d0dccc851781f55eb0c7e01c26f0c594f0404531cf640f66ed8c08ff636c42eb	en	STRICT_FLAVOR	AUTO_EXACT_CANONICAL	sensory.malt	malt	AUTOMATED_SAFE_RULE	1.000000	17	3	14	16	3	family.ace_cup_of_excellence|family.coffee_board_of_india_fine_cup|family.zenodo_golovinsky_q_grader_dataset	10	2009|2010|2015|2019|2020|2021|2022|2023|2025|2026	2	EXISTING_GOVERNED_CONCEPT	AUTOMATED_SAFE_RULE
d0deaff7b027c3dc26c358941d4cb7d8c1b2dea31df97c77f10c74122b858915	hash:sha256:d0deaff7b027c3dc26c358941d4cb7d8c1b2dea31df97c77f10c74122b858915	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	8	0	8	8	1	family.ace_cup_of_excellence	4	2019|2021|2023|2025	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d0e032c527832497f056fe37bd406b723de2002c0780c2849480472fdbe7ee6f	hash:sha256:d0e032c527832497f056fe37bd406b723de2002c0780c2849480472fdbe7ee6f	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2022	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d13ead232735628f1ef6f500fd32ca39bd35f6ffa507e66a78ea9e4c01aefd94	hash:sha256:d13ead232735628f1ef6f500fd32ca39bd35f6ffa507e66a78ea9e4c01aefd94	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	1	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d15d0ed6ee3504f278e39a29255d8215a0f96e8d494adf2e02e889d240c1f61f	hash:sha256:d15d0ed6ee3504f278e39a29255d8215a0f96e8d494adf2e02e889d240c1f61f	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2022	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d190a5c2e87fd58db8fcac021aaf4b051bcb99917aa7f54f131e3a9d9ed4fed5	hash:sha256:d190a5c2e87fd58db8fcac021aaf4b051bcb99917aa7f54f131e3a9d9ed4fed5	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	2	0	1	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d1a20d44dd73e27593efb10b4f0af0d43f842666ee3cd4170851db379e108f99	hash:sha256:d1a20d44dd73e27593efb10b4f0af0d43f842666ee3cd4170851db379e108f99	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2013	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d1b2cefc1c40cee6cb4005ae40e8593fc5a72c9244d4548f543fc0f23a0d5e2e	hash:sha256:d1b2cefc1c40cee6cb4005ae40e8593fc5a72c9244d4548f543fc0f23a0d5e2e	en	BROAD_SENSORY	AUTO_EXACT_CANONICAL	sensory.astringent	astringent	AUTOMATED_SAFE_RULE	1.000000	13	13	0	12	1	family.zenodo_golovinsky_q_grader_dataset	1	2026	1	EXISTING_GOVERNED_CONCEPT	AUTOMATED_SAFE_RULE
d1b7f56bb90c6d05f3ee218fd036598b598ef77bd62a60f7904231562d5f0b8f	hash:sha256:d1b7f56bb90c6d05f3ee218fd036598b598ef77bd62a60f7904231562d5f0b8f	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2022	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d1bd5e5fa2f30b0b676ebb8f7e810a96514441500b7c2c4108417c4b385c0e3c	hash:sha256:d1bd5e5fa2f30b0b676ebb8f7e810a96514441500b7c2c4108417c4b385c0e3c	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2014	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d1c6de946e370200ea475f5382b8f1ebe615232228b6662edfbb9957768fceb1	hash:sha256:d1c6de946e370200ea475f5382b8f1ebe615232228b6662edfbb9957768fceb1	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	1	0	1	1	1	family.ace_cup_of_excellence	1	2019	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d1e07e66af0633f911539651356143841822593f8c57514bdd96d6547bfc2be4	hash:sha256:d1e07e66af0633f911539651356143841822593f8c57514bdd96d6547bfc2be4	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	3	0	3	3	1	family.ace_cup_of_excellence	1	2020	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d1e1cb80006683efd0084b5051799071c21b40d20d0d5bb06a1d8fbd11147c12	hash:sha256:d1e1cb80006683efd0084b5051799071c21b40d20d0d5bb06a1d8fbd11147c12	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	2	2	0	2	1	family.ace_cup_of_excellence	1	2017	1	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
d1e49ac43dac0c4c5934aa14771777a1a0394b6d7b9942818fafaabe2179b955	hash:sha256:d1e49ac43dac0c4c5934aa14771777a1a0394b6d7b9942818fafaabe2179b955	en	STRICT_FLAVOR	ONTOLOGY_CANDIDATE			MACHINE_PROVISIONAL_REVIEW	0.000000	6	0	6	6	1	family.ace_cup_of_excellence	3	2012|2017|2018	2	ONTOLOGY_CANDIDATE	MACHINE_PROVISIONAL_REVIEW
