edge_id	graph_layer	edge_type	left_descriptor_hash	right_descriptor_hash	raw_pair_support	distinct_effective_record_support	distinct_source_family_support	distinct_year_support	context_specific_support	source_family	edition_year	preparation_scope	roast_scope	publication_layer	evidence_tier	rights_regime	review_state	normalized_candidate_edge_eligible	limitation
professional-pair:204f45c212de300675f48c67	G_professional	PROFESSIONAL_COASSERTION_EDGE	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:39bfe598d98071bfc19d7f8c	G_professional	PROFESSIONAL_COASSERTION_EDGE	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:0f760159e2038d1dbb2e4a44	G_professional	PROFESSIONAL_COASSERTION_EDGE	90e62b92a956add6e1c3871b7f592616665e610f12c6468eaad9533ef50834bc	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:fa089e035d8704c72229b8f2	G_professional	PROFESSIONAL_COASSERTION_EDGE	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:7d40e65d23c76a7dd184b7ef	G_professional	PROFESSIONAL_COASSERTION_EDGE	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:8cec414fe6ae0dbf3edbd074	G_professional	PROFESSIONAL_COASSERTION_EDGE	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:ef725d9f5131d6ee00d94f9d	G_professional	PROFESSIONAL_COASSERTION_EDGE	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:c3dbf11458c789fa882c7942	G_professional	PROFESSIONAL_COASSERTION_EDGE	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:c281f58b28f110d2e8909edb	G_professional	PROFESSIONAL_COASSERTION_EDGE	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:45aaa21acf37ada19e7a5020	G_professional	PROFESSIONAL_COASSERTION_EDGE	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	c960ab959ced4bf733e88e25c89e10a30574d8cd86ba74b2a351d45f7de12a84	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:d42301129459181c011a51f6	G_professional	PROFESSIONAL_COASSERTION_EDGE	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	c9e199ad7ecffc6901ddf353dd95a0842bd008269da76d00da63cdb43fbb0286	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:cf85b6a0610768f204bf7a33	G_professional	PROFESSIONAL_COASSERTION_EDGE	9738eaf312d761a8ae49f777128dd19f894ee7b03d7b1d2fc04e890d6888f014	cb6fec94760971d48686d800bab84e25988014a8023a1e791cc5e84909beb971	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:2adac8331cb6b9fcc3dc59d1	G_professional	PROFESSIONAL_COASSERTION_EDGE	9799613a9a24f9fdf688916537acb0f9c42c676a6fe19967bc188b7951879bb2	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:def0dddba1bd8b1d4cb9f76d	G_professional	PROFESSIONAL_COASSERTION_EDGE	9799613a9a24f9fdf688916537acb0f9c42c676a6fe19967bc188b7951879bb2	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:c84dd2d5272cef4db59c9b5c	G_professional	PROFESSIONAL_COASSERTION_EDGE	9799613a9a24f9fdf688916537acb0f9c42c676a6fe19967bc188b7951879bb2	ac714a6f533f23dfab34c1268be2d0a48fc552ff450424e2addc5a13902777d0	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:c8bef841f405a5b83cf007a9	G_professional	PROFESSIONAL_COASSERTION_EDGE	9799613a9a24f9fdf688916537acb0f9c42c676a6fe19967bc188b7951879bb2	b3e1df68e72a3312e8c59937a2bcd358ab6fe29ce1178035b38da0c315406131	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:4697de56e90f3a33e264e315	G_professional	PROFESSIONAL_COASSERTION_EDGE	9799613a9a24f9fdf688916537acb0f9c42c676a6fe19967bc188b7951879bb2	bf3ee326facd455d7984a7b7b34e04f24335f0088063126c59685865085cca88	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:cc0ed6d9249dee7f311a2379	G_professional	PROFESSIONAL_COASSERTION_EDGE	9799613a9a24f9fdf688916537acb0f9c42c676a6fe19967bc188b7951879bb2	c62a908dd8f1f63c24b3584bae69770014aa881f4e4a01854b83443e1d331534	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:8e76dd7c43ad9d4b906a49ff	G_professional	PROFESSIONAL_COASSERTION_EDGE	9799613a9a24f9fdf688916537acb0f9c42c676a6fe19967bc188b7951879bb2	e30970665ed2e34594c2645ba9d3c307b36fc95efb92136b18ebdeee48b9072b	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:f5fa9a4f2c7ba7d342eb4732	G_professional	PROFESSIONAL_COASSERTION_EDGE	9799613a9a24f9fdf688916537acb0f9c42c676a6fe19967bc188b7951879bb2	f1bc1abd2c1542f016311238199a982d411974b1b0d8f6a10bb8276b9ada306f	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:de652da0f369279601592efb	G_professional	PROFESSIONAL_COASSERTION_EDGE	9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:e3866e6ca6b4da224b815acf	G_professional	PROFESSIONAL_COASSERTION_EDGE	9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:ffc54537c05579a648c68b7b	G_professional	PROFESSIONAL_COASSERTION_EDGE	9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce	e97407735e49029c96e5708c724fc9ce57b6335dba804a893320fcb7c0a07953	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:0c2a456caffafac2f265bf41	G_professional	PROFESSIONAL_COASSERTION_EDGE	9b93e56bac7dafe920105787c5b3377827cb129ebea9b78df9488da3449360ce	f464d7d71c06e47a535ce441aa202aa717cddeab902a45b0c283aac7a9a090d7	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:aee6237aae09fe3ed08cb099	G_professional	PROFESSIONAL_COASSERTION_EDGE	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:689dcfd91dda4f6f15ae3351	G_professional	PROFESSIONAL_COASSERTION_EDGE	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:cd91dfde0c1ac4c0c49bb696	G_professional	PROFESSIONAL_COASSERTION_EDGE	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:b202fa1cef4518bb0f3892e1	G_professional	PROFESSIONAL_COASSERTION_EDGE	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:15ad19b2218eef1e463ec367	G_professional	PROFESSIONAL_COASSERTION_EDGE	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:ac6055965e3a02c237436f12	G_professional	PROFESSIONAL_COASSERTION_EDGE	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	c960ab959ced4bf733e88e25c89e10a30574d8cd86ba74b2a351d45f7de12a84	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:07e4570eb4b57391afa22b0e	G_professional	PROFESSIONAL_COASSERTION_EDGE	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	c9e199ad7ecffc6901ddf353dd95a0842bd008269da76d00da63cdb43fbb0286	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:50a8b69e1e55773a2494e608	G_professional	PROFESSIONAL_COASSERTION_EDGE	a24b12400051729ef83bcd86ff851a0e00bec57348d189327391f6d827d3c988	cb6fec94760971d48686d800bab84e25988014a8023a1e791cc5e84909beb971	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:b8bfa9ddcdf259e3886fd305	G_professional	PROFESSIONAL_COASSERTION_EDGE	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:c8cdbffd59bc0ff059ca087b	G_professional	PROFESSIONAL_COASSERTION_EDGE	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:0768250f610d8c2bdf6522d6	G_professional	PROFESSIONAL_COASSERTION_EDGE	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	b9043c16af362f30807deaf692025d61c3c803bba1efc43fe2f63dc8b507418d	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:3a83763f345331f38c49954a	G_professional	PROFESSIONAL_COASSERTION_EDGE	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	bd071899591c00d2276d2254351533b0e9eb8011b7721155025a35b3212c7fc4	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:c5f4b13b6f1cb7120a86af69	G_professional	PROFESSIONAL_COASSERTION_EDGE	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	c960ab959ced4bf733e88e25c89e10a30574d8cd86ba74b2a351d45f7de12a84	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:d7c95dd34ec98b2123888221	G_professional	PROFESSIONAL_COASSERTION_EDGE	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	c9e199ad7ecffc6901ddf353dd95a0842bd008269da76d00da63cdb43fbb0286	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:14c5071e22e533308d8ce4d3	G_professional	PROFESSIONAL_COASSERTION_EDGE	a40010d6046616915d64e2b0c761a63858860ef38d35a3a19193d6e42ed14d1a	cb6fec94760971d48686d800bab84e25988014a8023a1e791cc5e84909beb971	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:d493ca1a2c2dd3d5f116cbbe	G_professional	PROFESSIONAL_COASSERTION_EDGE	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	a7ec7f3ae09187df17173620620eb2f2c8a175fe0d6da5221c1109d26f8e29a5	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:650757944ca7c00ec2187763	G_professional	PROFESSIONAL_COASSERTION_EDGE	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	a87b3e348ccb598ecb71bb83300a2bf8d91b780d0717aec6c91fb46ce6fbe3d8	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:0c528d5b65674fa944a53b1f	G_professional	PROFESSIONAL_COASSERTION_EDGE	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	ac714a6f533f23dfab34c1268be2d0a48fc552ff450424e2addc5a13902777d0	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:54cbff1bec666dcba436164a	G_professional	PROFESSIONAL_COASSERTION_EDGE	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	b3e1df68e72a3312e8c59937a2bcd358ab6fe29ce1178035b38da0c315406131	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
professional-pair:225a63067141c7ca044e95b2	G_professional	PROFESSIONAL_COASSERTION_EDGE	a55e2e3846a51f6ad0abfdfbdea2ba0e5e0c76b5ccfa8a920895fedeae89a8b6	bf3ee326facd455d7984a7b7b34e04f24335f0088063126c59685865085cca88	1	1	1	1	CUPPING_PREPARATION_UNRESOLVED	coe	2017	PROFESSIONAL_CUPPING_PREPARATION_UNRESOLVED	UNKNOWN_NO_INFERENCE	PRIMARY_JURY_DESCRIPTION	P2	REFERENCE_ONLY	PROVISIONAL_MACHINE_CLASSIFIED	false	Hash-bound source atoms are not yet human-normalized descriptor targets.
