attempt_key	census_item_key	lane_key	attempt_sequence	attempted_at	acquisition_method	outcome	canonical_url	final_url	http_status	source_snapshot_sha256	artifact_byte_count	parsed_row_count	normalized_record_count	descriptor_assertion_count	external_action_type	next_cursor
commercial-regional-iiac-2023-summer-gold-html	series:iiac_ict	commercial_regional	109	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.internationalcoffeetasting.com/ict/summer-session-2023-gold-medals/	https://www.internationalcoffeetasting.com/ict/summer-session-2023-gold-medals/	200	c50ebe35ba6926a562831b382814c08413ce94e50a6cbf9cc27184d6817ab7de	164981	53	53	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-iiac-2023-fall-gold-html	series:iiac_ict	commercial_regional	110	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.internationalcoffeetasting.com/ict/fall-session-2023-gold-medals/	https://www.internationalcoffeetasting.com/ict/fall-session-2023-gold-medals/	200	bf823b10230888465c86b76a53abacf27a79c59951b01fb613866cc61060a054	278654	123	123	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-iiac-2024-single-serve-gold-html	series:iiac_ict	commercial_regional	111	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.internationalcoffeetasting.com/ict/ict-2024-single-serve-gold-medal/	https://www.internationalcoffeetasting.com/ict/ict-2024-single-serve-gold-medal/	200	662761e32cfb2e839f114e6eaa41a5d67c9f0cdb8225d25c0940d12f225c77e4	107643	6	6	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-iiac-2025-rules-pdf	source:iiac_2025_regulations	commercial_regional	112	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://www.internationalcoffeetasting.com/ict/wp-content/uploads/2025/03/2025-ICT-General-Regulations-v0.4-ENG.pdf	https://www.internationalcoffeetasting.com/ict/wp-content/uploads/2025/03/2025-ICT-General-Regulations-v0.4-ENG.pdf	200	e1c19beba9b9ccdb14e06d94ad7778673cbdbac9bfbaede24d07ac16801a89f4	169571	0	0	0		Run lossless OCR on iiac/2025_rules.pdf, then rerun build_lane.py; do not infer unreadable labels.
commercial-regional-iiac-competition-overview-html	source:iiac_competition	commercial_regional	113	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.iiac.coffee/en/concorso	https://www.iiac.coffee/en/concorso	200	272190714fabdfcf4ff74b93dfeb879551dd53da3b74b062a01e1a42cb3f9a9b	756324	0	0	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-iiac-2025-gold-article-html	series:iiac_ict	commercial_regional	114	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://www.iiac.coffee/en/post/international-coffee-tasting-2025-ecco-le-aziende-vincitrici-delle-medaglie-d-oro	https://www.iiac.coffee/en/post/international-coffee-tasting-2025-ecco-le-aziende-vincitrici-delle-medaglie-d-oro	200	c8227c0942b9f35c53f1a6f328abbdf0cfa544c3d26f465ad98275efdad2a3ee	1025302	0	0	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-scaj-jbrc-past-results-html	archive:scaj_jbrc_past_results	commercial_regional	115	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	COMPLETED	https://scaj.org/activity/competitions/jbrc/past_results	https://scaj.org/activity/competitions/jbrc/past_results	200	9826e17366c7f4a10781f7416740241a6275b8b32223685f4b7160375274b41a	47879	79	79	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-scaj-jcrc-past-results-html	archive:scaj_jcrc_past_results	commercial_regional	116	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	COMPLETED	https://scaj.org/activity/competitions/jcrc/past_results	https://scaj.org/activity/competitions/jcrc/past_results	200	302991395618234a24a68fd3eb8c3144ae20dbb28e323f947848409026b43c96	49714	87	87	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-scaj-jhdc-past-results-html	archive:scaj_jhdc_past_results	commercial_regional	117	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	COMPLETED	https://scaj.org/activity/competitions/jhdc-2/past_results	https://scaj.org/activity/competitions/jhdc-2/past_results	200	bd8b18673ca8a217712fb37a5f15aca80fe0a783cffef0b27d0773ca71f44f84	40972	14	14	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-scaj-jsc-results-html	archive:scaj_jsc_past_results	commercial_regional	118	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	COMPLETED	https://scaj.org/activity/competitions/jsc/results	https://scaj.org/activity/competitions/jsc/results	200	c98df83345210d43e07af35827d52d585420146cae0fc3f1752b707af72c27c9	51439	83	83	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-scaj-wsc-2016-html	series:scaj_wsc	commercial_regional	119	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	COMPLETED	https://scaj.org/archives/14728	https://scaj.org/archives/14728	200	050f8bcab39bc49a327cbb16f43bee8676fc3f28a18ad5c570247efc32191420	28741	7	7	0		Advance to the next edition in RESUME_MANIFEST.json.
commercial-regional-gca-us-canada-2025	edition:gca_us_canada_2025	commercial_regional	120	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	TRANSIENT_TECHNICAL_FAILURE	https://globalcoffeeawards.com/winners-us-canada/	https://globalcoffeeawards.com/winners-us-canada/	403		0	0	0	0		Retry organizer page with an ordinary browser session; current HTTP route returned 403.
commercial-regional-gca-origin-2025	edition:gca_origin_2025	commercial_regional	121	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	TRANSIENT_TECHNICAL_FAILURE	https://globalcoffeeawards.com/winners-origin/	https://globalcoffeeawards.com/winners-origin/	403		0	0	0	0		Retry organizer page with an ordinary browser session; current HTTP route returned 403.
commercial-regional-gca-europe-2025	edition:gca_europe_2025	commercial_regional	122	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	TRANSIENT_TECHNICAL_FAILURE	https://globalcoffeeawards.com/winners-europe/	https://globalcoffeeawards.com/winners-europe/	403		0	0	0	0		Retry organizer page with an ordinary browser session; current HTTP route returned 403.
commercial-regional-gca-mena-2026	edition:gca_mena_2026	commercial_regional	123	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	TRANSIENT_TECHNICAL_FAILURE	https://globalcoffeeawards.com/winners-mena-2026/	https://globalcoffeeawards.com/winners-mena-2026/	403		0	0	0	0		Retry organizer page with an ordinary browser session; current HTTP route returned 403.
commercial-regional-racs-2026-pause	edition:royal_adelaide_2026	commercial_regional	124	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	NO_RECORD_PAYLOAD	https://www.royaladelaidecoffeeshow.com.au/	https://www.royaladelaidecoffeeshow.com.au/	200		0	0	0	0		Paused edition; advance to next published edition.
commercial-regional-aica-2023-on-hold	edition:melbourne_royal_aica_2023	commercial_regional	125	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	NO_RECORD_PAYLOAD	https://www.melbourneroyal.com.au/about/news/melbourne-royal-announces-australian-international-coffee-awards-on-hold-in-2023/	https://www.melbourneroyal.com.au/about/news/melbourne-royal-announces-australian-international-coffee-awards-on-hold-in-2023/	200		0	0	0	0		On-hold edition; monitor official organizer archive for a return notice.
commercial-regional-avpa-2026-future	edition:avpa_coffee_2026	commercial_regional	126	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	NO_RECORD_PAYLOAD	https://en.avpa.fr/cafes	https://en.avpa.fr/cafes	200		0	0	0	0		Future/current edition has no published result payload; revisit after award publication.
commercial-regional-iiac-2026-future	edition:iiac_ict_2026	commercial_regional	127	2026-08-28T03:00:00Z	OFFICIAL_PUBLIC_PAGE	NO_RECORD_PAYLOAD	https://www.internationalcoffeetasting.com/	https://www.internationalcoffeetasting.com/	200		0	0	0	0		Future/current edition has no published result payload; revisit after award publication.
gbocr-gba-2023-category-01	series:golden_bean_australasia	golden_bean_ocr_continuation	1	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_1_Espresso_-_smaller.pdf?v=1700437173	200	493642569c239f37cae747ead432a92d63140f4f942502ac73c8824d534c6d58	4591579	133	133	0		golden_bean/gba_2023_category_01.pdf page 4 card segmentation review
gbocr-gba-2023-category-02	series:golden_bean_australasia	golden_bean_ocr_continuation	2	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_2_Milk_-_smaller.pdf?v=1700529339	200	a6917fc9daaf62daa4454984d7022a84c0eeffdf088009b35ff223071d19fba6	5597195	136	136	0		golden_bean/gba_2023_category_02.pdf page 21 card segmentation review
gbocr-gba-2023-category-03	series:golden_bean_australasia	golden_bean_ocr_continuation	3	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_3_Filter_-_compressed.pdf?v=1700607579	200	f49a4d7a2a6307adcd001bda604de631ee12d72ddf64de45ce3e9202ffc6a07c	9311945	98	98	0		golden_bean/gba_2023_category_03.pdf page 2 card segmentation review
gbocr-gba-2023-category-04	series:golden_bean_australasia	golden_bean_ocr_continuation	4	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_4_Alternative_Milk.pdf?v=1700621316	200	0f3918fb3c26ffd75c170b2965b3b0ccfac53cd359f4e4f7682e2aa3e2e47494	13452818	40	40	0		golden_bean/gba_2023_category_04.pdf page 8 card segmentation review
gbocr-gba-2023-category-05	series:golden_bean_australasia	golden_bean_ocr_continuation	5	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_5_Decaf.pdf?v=1700435969	200	97e65a0ba708ef5464e461349ba11870e0552b1576b66ca2ffb5cb0cee84b787	5518188	14	14	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2023-category-06	series:golden_bean_australasia	golden_bean_ocr_continuation	6	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_6_Elite.pdf?v=1700435974	200	2bf30172b09bcff30f054fa54db627f73a0b0fb3d5ba53ba397065e88ca718f9	7060694	17	17	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2023-category-07	series:golden_bean_australasia	golden_bean_ocr_continuation	7	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_7_Super_Automatic.pdf?v=1700435975	200	c1126488407d0cb84f44617beae7a5ce8aede25ae76624ed47c8054231d86a17	7221803	14	14	0		golden_bean/gba_2023_category_07.pdf page 2 card segmentation review
gbocr-gba-2023-category-08	series:golden_bean_australasia	golden_bean_ocr_continuation	8	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_8_LRG_Chain_Espresso.pdf?v=1700435978	200	1c46ec47c8c707f113463afa6a64b4a475ee6b9f7b6ccf81416205b71edd2382	8811964	28	28	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2023-category-09	series:golden_bean_australasia	golden_bean_ocr_continuation	9	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_9_LRG_Chain_Milk.pdf?v=1700435974	200	7bfb4832b3b1e88c1af93c5347326ddc41362fe3b3daa90d532b5a16c9bcc26a	7099925	23	23	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2023-category-10	series:golden_bean_australasia	golden_bean_ocr_continuation	10	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_10_SML_Chain_Espresso.pdf?v=1700607733	200	c70977a0d5582f1993615a7d313f6c693887af641779b5d6df5631ce75730b53	9197090	30	30	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2023-category-11	series:golden_bean_australasia	golden_bean_ocr_continuation	11	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2023-results	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_11_SML_Chain_Milk_dd48de2d-50e6-4803-b773-2cd0d1f6d4e7.pdf?v=1700607881	200	9b59cb1d429d8f8850dbfce33bfb75c3f641980dfac6c60052559e84b2452ceb	7636543	29	29	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2024-category-01	series:golden_bean_australasia	golden_bean_ocr_continuation	12	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_1-results-website_a943b9a9-830b-4d84-8d0b-6dd819969715.pdf?v=1729635412	200	dce994443149066901a4035dcd8b81e39e8d8f68aa8a95d5c65a4a5afb82ca42	11406694	130	130	0		golden_bean/gba_2024_category_01.pdf page 1 card segmentation review
gbocr-gba-2024-category-02	series:golden_bean_australasia	golden_bean_ocr_continuation	13	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_2-results_6f9dc1c1-c537-42cf-9c5c-adba7046b0e2.pdf?v=1729635749	200	1b8d59467284c678428f2d628e6904e41df4faad7cda4d79c6f5da515637892d	17540772	204	204	0		golden_bean/gba_2024_category_02.pdf page 28 card segmentation review
gbocr-gba-2024-category-03	series:golden_bean_australasia	golden_bean_ocr_continuation	14	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_3-results_91f3121d-73f7-4da5-938f-e72fde96c527.pdf?v=1729635966	200	09e5ba69838a4450c2c4088dfe4b0c2c16345a95b7f49c90149f56e493e7a99b	9051414	91	91	0		golden_bean/gba_2024_category_03.pdf page 1 card segmentation review
gbocr-gba-2024-category-04	series:golden_bean_australasia	golden_bean_ocr_continuation	15	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_4-results.pdf?v=1729463634	200	ba48b9f8d3177bfbb3aa932f61d842cf48b20fa58662250abf321d602b8eafd3	2177745	18	18	0		golden_bean/gba_2024_category_04.pdf page 1 card segmentation review
gbocr-gba-2024-category-05	series:golden_bean_australasia	golden_bean_ocr_continuation	16	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_5-results.pdf?v=1729463754	200	841211830acdbb29f7f837f27bee40b0437c9d1a8cb3ea28bef484d7b0cc5598	1419349	15	15	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2024-category-06	series:golden_bean_australasia	golden_bean_ocr_continuation	17	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_6-results.pdf?v=1729464006	200	fe647be2bd6ef5364f5ad96beafa514e045fede0eb590ba2536dc26a32e98443	1398218	5	5	0		golden_bean/gba_2024_category_06.pdf page 1 card segmentation review
gbocr-gba-2024-category-07	series:golden_bean_australasia	golden_bean_ocr_continuation	18	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_7-results.pdf?v=1729464225	200	6ea205dd1e1f7f8a70fb42457b47cff94397dbe61359a8217643e96c2e4e103f	1386014	8	8	0		golden_bean/gba_2024_category_07.pdf page 1 card segmentation review
gbocr-gba-2024-category-08	series:golden_bean_australasia	golden_bean_ocr_continuation	19	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_8-results.pdf?v=1729464396	200	605c2bb1d1afff21a889b9bf3d6a8e958786a329bfa934b6b174da3ad5d000ca	2205292	21	21	0		golden_bean/gba_2024_category_08.pdf page 1 card segmentation review
gbocr-gba-2024-category-09	series:golden_bean_australasia	golden_bean_ocr_continuation	20	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_9-results.pdf?v=1729464653	200	af7a589836214bd62f6347ae9064ec6345bc3d80a528d0d1ef1eef0c0a5f3b0b	3018880	32	32	0		golden_bean/gba_2024_category_09.pdf page 1 card segmentation review
gbocr-gba-2024-category-10	series:golden_bean_australasia	golden_bean_ocr_continuation	21	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_10-results.pdf?v=1729464865v	200	ec69d778ee9870c8978f4d42b99d71043867a2354d66a8decb4888c740f859c4	1410561	14	14	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2024-category-11	series:golden_bean_australasia	golden_bean_ocr_continuation	22	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2024-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/GBA_2024_Category_11-results.pdf?v=1729465018	200	4063b3f601b8ef440cf8580bdcccf7b1caab967895706119ad6fed1efc3f7258	2206914	20	20	0		golden_bean/gba_2024_category_11.pdf page 1 card segmentation review
gbocr-gba-2025-category-01	series:golden_bean_australasia	golden_bean_ocr_continuation	23	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_1_Medalists.pdf?v=1750659276	200	88e3dedbe8822c07c7f9427a1e1d1b3a0effa5165701be14b18e634e9b23ca4e	3813292	78	78	0		golden_bean/gba_2025_category_01.pdf page 18 card segmentation review
gbocr-gba-2025-category-02	series:golden_bean_australasia	golden_bean_ocr_continuation	24	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_2_Medalists.pdf?v=1750659276	200	719b6c0c7188ce978ce2b1599e1402c3f203e0cd685db46398736d8918d20a46	4953524	109	109	0		golden_bean/gba_2025_category_02.pdf page 13 card segmentation review
gbocr-gba-2025-category-03	series:golden_bean_australasia	golden_bean_ocr_continuation	25	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_3_Medalists.pdf?v=1750659275	200	8551351a014baaaa448824736252660fbc439ad9320b7de9f940697aa8851792	3266407	67	67	0		golden_bean/gba_2025_category_03.pdf page 3 card segmentation review
gbocr-gba-2025-category-04	series:golden_bean_australasia	golden_bean_ocr_continuation	26	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_4_Medalists.pdf?v=1750659270	200	0fcdc6a8cc121a80f1615d4d94560cb7b15dd7f96faaeb0f0ff68a1f1d161129	1508065	22	22	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2025-category-05	series:golden_bean_australasia	golden_bean_ocr_continuation	27	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_5_Medalists.pdf?v=1750659267	200	b5f0a5bbf14937bf70283a338cbb31d5216c23f6e6de95c517e434a047234cd1	939144	9	9	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2025-category-06	series:golden_bean_australasia	golden_bean_ocr_continuation	28	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_6_Medalists.pdf?v=1750659269	200	e84de58527718e52e8b04f81a13cbea273495c412fc73344a1c3d863dc80b331	1085234	12	12	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2025-category-07	series:golden_bean_australasia	golden_bean_ocr_continuation	29	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_7_Medalists.pdf?v=1750659268	200	b096683c3388e493010170c763a869ab5f97d35cf4b68fb32fc8e77280d0f258	1017197	9	9	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2025-category-08	series:golden_bean_australasia	golden_bean_ocr_continuation	30	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_8_Medalists.pdf?v=1750659273	200	c1cb8ba496f292a6065add3759ca2e5156550422ae106bbcb17d59a9c1cfbb98	1816814	24	24	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2025-category-09	series:golden_bean_australasia	golden_bean_ocr_continuation	31	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_9_Medalists.pdf?v=1750659271	200	be45dcea44d97ada38ce1aa505d4712f6bf827ccdde5ffdc97113f9f2ddc4b88	1721094	21	21	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2025-category-10	series:golden_bean_australasia	golden_bean_ocr_continuation	32	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_10_Medalists.pdf?v=1750659269	200	ac2626f5e2eced1e7daaaf947e4a21046bb9373c68fc6cd0fb071a3107d697e9	1145152	11	11	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2025-category-11	series:golden_bean_australasia	golden_bean_ocr_continuation	33	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/Cat_11_Medalists.pdf?v=1750659270	200	5c3ceb980705f900447c49ffeb1ab440fede38f2de899df4dabc3e9e09e1d333	1238461	13	13	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gba-2025-category-12	series:golden_bean_australasia	golden_bean_ocr_continuation	34	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/AWARDS_PRESENTATION_part2_website.pdf?v=1750556166	200	b6ba1b3320be028b2f96b712de182fc266c45af543892dbfa5a4eeb0ffabfbaf	20277204	250	250	0		golden_bean/gba_2025_category_12.pdf page 6 card segmentation review
gbocr-gba-2025-category-13	series:golden_bean_australasia	golden_bean_ocr_continuation	35	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	COMPLETED	https://goldenbean.com.au/pages/2025-winners	https://cdn.shopify.com/s/files/1/0584/8734/1218/files/AWARDS_PRESENTATION_part1_website.pdf?v=1750556136	200	3cb963280c8fa9f329af4092ed4a741af4f3b5a2558e1e6b3f44d886801b629d	10434052	121	121	0		Advance to the next file in RESUME_MANIFEST.json.
gbocr-gbna-2023-category-01	series:golden_bean_americas	golden_bean_ocr_continuation	36	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com/pages/2023-results	https://cdn.shopify.com/s/files/1/0037/5308/2949/files/Category_1-Espresso_medal_winners_f3575eb6-9183-4e8f-8f29-5a3832b75b9e.pdf?v=1692832297	200	a187bb5b4f46c1b931821e8503b355a3025177acc54e83e77af87d8065a45b33	10803530	81	81	0		golden_bean/gbna_2023_category_01.pdf page 7 card segmentation review
gbocr-gbna-2023-category-02	series:golden_bean_americas	golden_bean_ocr_continuation	37	2026-08-28T04:00:00Z	LOCAL_APPLE_VISION_OCR_OFFICIAL_PUBLIC_DOWNLOAD	PARTIAL	https://goldenbean.com/pages/2023-results	https://cdn.shopify.com/s/files/1/0037/5308/2949/files/Category_2-_Milk_Based_medal_winners.pdf?v=1691978222	200	1216498f68c5dea466b36550c43b6fad3a61acd0ead52994ecc730e87653db0b	6079071	74	74	0		golden_bean/gbna_2023_category_02.pdf page 14 card segmentation review
